Gene = Glmn
Position 4490: 5.6554343736521715e-08
Position 4279: 4.983187982943763e-08
Position 4248: 4.092318557750947e-08
Position 245: 3.947227102588729e-08
Position 1297: 3.858842341598761e-08
Position 1309: 3.781181816902033e-08
Position 4289: 3.712865336064063e-08
Position 1307: 3.4998979248106424e-08
Position 1660: 3.4969477788444794e-08
Position 322: 3.362558423975308e-08
Position 4211: 3.19167401365024e-08
Position 905: 2.332183561116025e-08
Position 189: 2.1408969078811085e-08
Position 914: 1.8740507298922427e-08
Position 604: 1.7233681110911025e-08
Position 1562: 1.6184243663359523e-08
Position 352: 1.5947784534172155e-08
Position 5159: 1.5774659622294395e-08
Position 4640: 1.2181847715497044e-08
Position 5337: 9.347971935776855e-09
Position 5379: 9.102832110137406e-09
Position 503: 5.760478338011773e-09
Position 1082: 4.096786163463894e-09
Position 116: 3.0871401739561988e-09
Position 4608: 1.9537195940382695e-09
Position 724: 1.7495156616001752e-09
Position 895: 1.377317012798303e-09
Position 2230: 1.1448898844835425e-09
Position 4637: 1.0482396543019025e-09
Position 1247: 9.679480753272554e-10
Position 799: 6.789248881776392e-10
Position 200: 6.672212256231111e-10
Position 4542: 6.604220037723971e-10
Position 437: 5.847363945760417e-10
Position 789: 4.2977230668823607e-10
Position 2372: 3.24043760215366e-10
Position 208: 3.092991924706423e-10
Position 1239: 2.6088682646894594e-10
Position 2620: 2.0226750708622035e-10
Position 324: 2.005258763109197e-10
Position 911: 1.9333221610426297e-10
Position 468: 1.3834697277163776e-10
Position 328: 1.1885892404033818e-10
Position 119: 8.34682048354604e-11
Position 2604: 2.3997624725087816e-11
Position 1140: 1.19487001499964e-11
Position 121: 7.14705724761556e-14
Position 619: 2.2206932619912736e-17
Position 73: 5.4261944627083225e-18
