Gene = Ufm1
Position 435: 0.00022637287874170594
Position 2764: 0.000219179083675979
Position 2925: 0.00021220655882843114
Position 1336: 0.00020301380744479548
Position 208: 0.00019374834968099463
Position 1671: 0.0001848802818342287
Position 515: 0.00018477262878206763
Position 3658: 0.0001841838509455258
Position 4245: 0.00018275492290090783
Position 2651: 0.0001795322633011993
Position 2100: 0.0001760000028898201
Position 835: 0.0001723028633935524
Position 1078: 0.00015415434889796828
Position 3290: 0.00014624318653999957
Position 2626: 0.00013237281209967658
Position 190: 0.0001300193935201341
Position 2365: 0.00012039383401986354
Position 2449: 0.00011962473741410689
Position 659: 0.00011564982938526246
Position 3471: 0.0001063441767866653
Position 1091: 9.60553772303219e-05
Position 133: 9.25097124107862e-05
Position 1194: 8.7844026046442e-05
Position 1653: 7.745560862808177e-05
Position 3579: 7.617861918234411e-05
Position 64: 7.24788360512006e-05
Position 2600: 7.097385774690508e-05
Position 304: 6.95362011552293e-05
Position 2773: 6.211096347766217e-05
Position 2620: 5.311157303224282e-05
Position 491: 5.27100177902366e-05
Position 1826: 5.080455493906046e-05
Position 3683: 4.7961933221678e-05
Position 4388: 4.5856003642204495e-05
Position 3508: 4.348333124703726e-05
Position 124: 3.866851429195641e-05
Position 565: 3.8415590549626565e-05
Position 2929: 3.7151934872152006e-05
Position 184: 3.678310567080242e-05
Position 3257: 3.56131469378437e-05
Position 496: 3.3933796028971406e-05
Position 678: 2.9742143996639923e-05
Position 1470: 2.9071032181198824e-05
Position 92: 2.3835939209487182e-05
Position 62: 2.009258020464897e-05
Position 3648: 1.576488246330694e-05
Position 5617: 1.5476778763250225e-05
Position 98: 8.639023564771683e-07
Position 100: 3.263346847654263e-07
Position 169: 2.0603333919414595e-07
Position 1019: 8.199525211511223e-08
Position 846: 5.195935858125701e-08
Position 117: 3.8867543194408995e-08
Position 146: 2.9945760964938556e-08
Position 406: 4.5044278264581805e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 2557: 0.9069363949012145
Position 159: 0.852357105937352
Position 3556: 0.6655670836388123
Position 9814: 0.6059952030314003
Position 10250: 0.45339746876205067
Position 4555: 0.17907463138170063
Position 3507: 0.1680052623405132
Position 10182: 0.1264246763410769
Position 7949: 0.0930277821133408
Position 6967: 0.0779513333478222
Position 2016: 0.07616329381877324
Position 2041: 0.059866029938493256
Position 4129: 0.05275396602689419
Position 8300: 0.04530416140803113
Position 2436: 0.04116336641848069
Position 4194: 0.04001237003928675
Position 4484: 0.03698715083894972
Position 3761: 0.03588707546167587
Position 4521: 0.03311888353495151
Position 3728: 0.029537312823230893
Position 5834: 0.02908320644675809
Position 3344: 0.02745582902361258
Position 386: 0.017516323558732876
Position 9566: 0.01437401180410002
Position 3026: 0.013300376452611666
Position 7278: 0.012350219736508846
Position 6630: 0.011821789368415528
Position 333: 0.009721472666561305
Position 4263: 0.008848852452208992
Position 8699: 0.007663187992443585
Position 2453: 0.007475661494962581
Position 4945: 0.0073749546291870475
Position 5800: 0.006561079040853948
Position 3701: 0.005562192307682222
Position 7778: 0.0050441589208996915
Position 5221: 0.004833538194654099
Position 3384: 0.0046210442225556115
Position 5519: 0.0042885610508126915
Position 300: 0.0037895792405377164
Position 4240: 0.0037056241551292907
Position 3288: 0.003660946735147188
Position 2491: 0.0036078972474336726
Position 3832: 0.0034508832410982022
Position 4161: 0.003398084808387885
Position 2401: 0.003201122837377495
Position 6213: 0.0030773066313537272
Position 2478: 0.0030421506305265632
Position 8139: 0.002979414508358565
Position 1729: 0.0027739338741986433
Position 3770: 0.0026182163425394526
Position 3829: 0.0026074756035435005
Position 10101: 0.002598443280679812
Position 7069: 0.0025575723498871663
Position 5404: 0.002408972533761961
Position 2789: 0.00222782076798392
Position 10123: 0.0021557836216688168
Position 5465: 0.0021109868904563792
Position 7388: 0.0021008798585370873
Position 4643: 0.0020917963334810977
Position 3810: 0.002061185954598428
Position 3888: 0.0016459759692989298
Position 7469: 0.001630669406347708
Position 10206: 0.0015894700756895453
Position 7975: 0.0015458170890136672
Position 3991: 0.001537011152035002
Position 6609: 0.0014779959177460287
Position 7889: 0.0014604091494827957
Position 5571: 0.001287649618824648
Position 3943: 0.001239200496311911
Position 3461: 0.001065487658056786
Position 7096: 0.0010565273994685245
Position 1332: 0.0010249511481656385
Position 7290: 0.0009889905675889363
Position 835: 0.000927671456947751
Position 3921: 0.0009267636857820285
Position 3041: 0.0009191519734351523
Position 3022: 0.000909260632759055
Position 166: 0.0009083114176479567
Position 6407: 0.0009058600472227102
Position 2563: 0.0008330364764979886
Position 637: 0.0008239864823686321
Position 4897: 0.0007507939835340693
Position 929: 0.0007426679914217981
Position 304: 0.0007216172557571911
Position 10428: 0.0007015644370636907
Position 8975: 0.00069333391561473
Position 5975: 0.0006573772444561159
Position 634: 0.0006420612601501007
Position 2029: 0.0006187008028671635
Position 743: 0.0006165391360381561
Position 715: 0.0005973570095732664
Position 3722: 0.0005931637866908721
Position 4410: 0.0005815863153150774
Position 658: 0.0005156656887690421
Position 2382: 0.0004996215842051568
Position 955: 0.0004899533264456508
Position 1989: 0.0004839824244494639
Position 791: 0.0004344505142074843
Position 2019: 0.00042474456618614274
Position 6180: 0.000402386500873627
Position 4688: 0.0003921375862255733
Position 858: 0.0003912000840076103
Position 4524: 0.0003897201299838482
Position 2835: 0.00038617931980426565
Position 759: 0.0003779980404354085
Position 4006: 0.00036039204368268514
Position 3070: 0.0003560720907547484
Position 8627: 0.0003454945386028148
Position 4029: 0.0003417687752747997
Position 3563: 0.0003387744914393553
Position 2084: 0.000330792023032368
Position 1782: 0.00028366220743938886
Position 4829: 0.0002804582307248994
Position 1860: 0.00027800369148269795
Position 1366: 0.00025983275599831553
Position 3316: 0.0002519333615982487
Position 7363: 0.00024960784578992334
Position 4212: 0.00023536669471380478
Position 2272: 0.00022543972334400621
Position 7500: 0.00021926667909920482
Position 3185: 0.0002001016197769865
Position 451: 0.00019236916148460188
Position 2832: 0.00018715302180570247
Position 1126: 0.0001659704334357074
Position 2752: 0.00015640533532955308
Position 3155: 0.00014396445641234778
Position 4847: 0.00013867111153236387
Position 6357: 0.00013562602844392296
Position 5061: 0.0001233692628911752
Position 4078: 0.00010629222566541901
Position 3369: 0.00010554905999504515
Position 2589: 9.124399422274387e-05
Position 4245: 8.447660943816003e-05
Position 691: 8.318386262841733e-05
Position 403: 8.258555499851128e-05
Position 2793: 8.124673713806916e-05
Position 1803: 7.04650750053988e-05
Position 5851: 6.881574378691162e-05
Position 4168: 6.84259373127492e-05
Position 4327: 6.793645859381752e-05
Position 5635: 6.509811576840954e-05
Position 1894: 5.2374559678277556e-05
Position 6696: 5.145903977908834e-05
Position 1891: 4.9532481301728906e-05
Position 4581: 4.728917508560847e-05
Position 1521: 4.622935822638744e-05
Position 5292: 4.3956730634493517e-05
Position 4865: 4.2341741471370596e-05
Position 4293: 3.905866713092396e-05
Position 4000: 3.754078914035557e-05
Position 2592: 3.6070742588310754e-05
Position 1240: 3.3962703481632476e-05
Position 2403: 3.213604362017952e-05
Position 748: 2.968372474626248e-05
Position 1149: 2.8260760547631493e-05
Position 3572: 2.3522211396885903e-05
Position 678: 2.1433739257093508e-05
Position 2297: 2.0068324922667953e-05
Position 2767: 1.6215701341502506e-05
Position 3656: 1.5024675611504637e-05
Position 2575: 1.413293499282021e-05
Position 4754: 1.0754480331299316e-05
Position 4457: 8.2662168679732e-06
Position 3648: 7.35691940315059e-06
Position 3703: 4.7630504371828895e-06
Position 2234: 3.5354697475865774e-06
Position 2211: 2.7975706136810566e-06
Position 3846: 2.1072576880839126e-06
Position 2100: 1.6750956409817327e-06
Position 215: 1.2881588215052814e-06
Position 278: 1.1399411441114658e-06
Position 3601: 1.133294729493801e-06
Position 797: 9.923713583064922e-07
Position 349: 9.237972745427095e-07
Position 2196: 5.040164578750215e-07
Position 3325: 4.365355191439605e-07
Position 2919: 4.0857409994741096e-07
Position 3075: 3.630040842112207e-07
Position 261: 1.5376943964042587e-07
Position 3621: 1.3719718018725715e-07
Position 227: 5.0859718860473305e-08
Position 231: 2.99416410944443e-08
Position 2174: 2.5339753810362632e-08
Position 420: 2.31704003856864e-08
Position 478: 1.7480852588043546e-08
Position 271: 1.6950486070586166e-08
Position 346: 6.6418915120031055e-09
Position 1666: 5.603097034634598e-09
Position 274: 4.856920223485235e-09
Position 239: 3.828296508022571e-09
Position 416: 3.383124416463062e-09
Position 263: 2.4356061332814155e-09
Position 221: 7.692905990482215e-10
Position 435: 3.445263035940758e-10
Position 522: 1.195760466836399e-10
Position 565: 3.8525458895875303e-11
Position 359: 1.513762905477318e-11
