Gene = Slc51b
Position 2484: 3.0190705747566172e-05
Position 1024: 2.980801986275955e-05
Position 378: 2.4822507222339275e-05
Position 975: 2.0580459052504044e-05
Position 1498: 2.0435043110970726e-05
Position 600: 1.8463842318176017e-05
Position 356: 1.663500592390471e-05
Position 186: 1.4327023017532836e-05
Position 496: 1.3297310260514708e-05
Position 1856: 6.335043879028097e-06
Position 39: 4.932612579232968e-06
Position 41: 4.691452553143537e-06
Position 1877: 3.5515292404317335e-06
Position 231: 2.7224322405437118e-06
Position 229: 2.4120824458918434e-06
Position 55: 1.6690321232324184e-06
Position 304: 1.3947434679402567e-06
Position 443: 1.0877098106269636e-06
Position 252: 9.911319596272492e-07
Position 273: 7.075895510501656e-07
Position 128: 5.98934848641622e-07
Position 415: 4.197193926128778e-07
Position 342: 3.681921960473458e-07
Position 284: 2.270028798360755e-07
Position 662: 1.3066266309120991e-08
Position 921: 8.151481385380575e-09
Position 824: 3.103070161562774e-09
Position 709: 2.89806942393985e-09
Position 2288: 1.3299516137552388e-09
Position 494: 1.1662713653346023e-09
Position 590: 1.4974801802117573e-10
Position 521: 1.2149512767162904e-12
Position 539: 4.115336714792608e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 9953: 0.9249375821514185
Position 7667: 0.8823114310124737
Position 8940: 0.8057375970938554
Position 296: 0.3119403096443608
Position 1749: 0.21282479039540245
Position 4909: 0.12168936812544524
Position 4953: 0.07123843820295073
Position 4978: 0.05837079883384839
Position 7452: 0.053968297612492486
Position 9292: 0.04227488031056842
Position 3783: 0.03947126234596184
Position 7506: 0.028952060415734348
Position 4796: 0.028475452356644792
Position 3095: 0.028447153957349914
Position 4871: 0.02451128859562959
Position 7672: 0.022293263904093575
Position 2438: 0.019301530237632505
Position 7327: 0.017572137000379656
Position 2891: 0.017261019839491326
Position 8604: 0.016846399672201234
Position 7687: 0.016068088602091486
Position 9379: 0.015057697329423603
Position 8976: 0.014088740281947938
Position 3568: 0.012948092649539097
Position 9876: 0.012042531064897891
Position 9927: 0.011993470534250532
Position 8911: 0.011016385097462512
Position 7608: 0.01064294344577782
Position 9143: 0.010464595413155448
Position 535: 0.008865921781780847
Position 3351: 0.008645087069005273
Position 5823: 0.008382338195441876
Position 1808: 0.007839583161452553
Position 3525: 0.0077306152938276685
Position 1782: 0.007726468785587934
Position 9222: 0.0072314944303083694
Position 7383: 0.006678753567572096
Position 553: 0.0059877598275787725
Position 10135: 0.0059576168828204806
Position 4928: 0.004675829119999498
Position 7475: 0.004102313840587449
Position 7485: 0.004017508967883951
Position 9401: 0.003881538808629123
Position 3831: 0.0038728682996954623
Position 8733: 0.0035360707966091125
Position 9308: 0.003418194401367397
Position 2863: 0.0032629795487521857
Position 10143: 0.0032075976674788287
Position 10215: 0.003147006527344597
Position 307: 0.003074279770843227
Position 2771: 0.002966746477915694
Position 10212: 0.0026886946038684172
Position 279: 0.0024855404172723383
Position 6128: 0.0023887044413159414
Position 7693: 0.0023500925179318023
Position 9911: 0.00227942406078946
Position 7873: 0.0021798312582320426
Position 2396: 0.0021022088262625063
Position 3737: 0.002094618838135
Position 8125: 0.0020681492091075733
Position 3029: 0.001960270639527983
Position 556: 0.0018428340997094655
Position 3336: 0.0015788016447477935
Position 544: 0.001489795684630488
Position 3498: 0.0012187204706460275
Position 9687: 0.0010920025646083953
Position 7782: 0.0009805732136233705
Position 4989: 0.0009681091029459384
Position 3112: 0.0009667322440869015
Position 9609: 0.0009639178090187516
Position 1178: 0.0009023707035409252
Position 5029: 0.0008989164727994536
Position 9775: 0.0008987415831018664
Position 9879: 0.0008378527374482903
Position 1023: 0.0008205123347033592
Position 310: 0.0007982921359360177
Position 1588: 0.0007757059017602667
Position 9328: 0.0007709421503240713
Position 9107: 0.0007291298705290383
Position 9820: 0.0006772156869400146
Position 3107: 0.0006747157168595923
Position 126: 0.0006711348752245609
Position 3865: 0.0006570382052668246
Position 9296: 0.0006118919745105506
Position 2374: 0.0005642903503712696
Position 9229: 0.0005567252152422628
Position 8166: 0.00051114969989377
Position 2912: 0.0004747971787013543
Position 3270: 0.00044800888172585017
Position 8828: 0.0004264076749956302
Position 411: 0.00042002892846287285
Position 9128: 0.0004074885661533364
Position 1591: 0.0003718574489042232
Position 9777: 0.0003715753417155469
Position 9016: 0.00034952965840848307
Position 356: 0.00032489580974819646
Position 8417: 0.00028267518021681345
Position 8670: 0.0002819572810423965
Position 1270: 0.00025534484387868943
Position 9013: 0.0002441586916803847
Position 1344: 0.00023503847521766586
Position 9892: 0.00021398362052542092
Position 9781: 0.00019678922759872348
Position 8000: 0.00018257390956198476
Position 1309: 0.00017788852126687072
Position 746: 0.0001764770074668639
Position 1467: 0.00017255861815623137
Position 7921: 0.00016164952403890286
Position 8139: 0.00014221725670736656
Position 8193: 0.0001380434725174975
Position 3223: 0.0001270044626281029
Position 3432: 0.00012595833879790611
Position 588: 0.00012005255993189475
Position 9063: 0.00010812952591755082
Position 3371: 9.514203073023348e-05
Position 8464: 8.831427795220671e-05
Position 5685: 8.535817554901744e-05
Position 9226: 7.488775207944866e-05
Position 2279: 7.036536952203893e-05
Position 1438: 6.440024047434139e-05
Position 9808: 5.409484594593853e-05
Position 6388: 4.58464468861181e-05
Position 9190: 4.3274141888907524e-05
Position 318: 4.288355695819413e-05
Position 8608: 3.761994685125831e-05
Position 1614: 3.595765174180817e-05
Position 9031: 3.5793326347418444e-05
Position 902: 2.8392471019554904e-05
Position 763: 2.631182793128332e-05
Position 128: 2.388141609064365e-05
Position 3312: 2.1938994271963334e-05
Position 596: 2.029702995683524e-05
Position 1389: 2.0156452389249503e-05
Position 372: 1.6829569280805606e-05
Position 4488: 1.5165340433018423e-05
Position 1062: 1.370083055738785e-05
Position 1215: 1.3231553910892684e-05
Position 2802: 1.3174321681858633e-05
Position 6793: 1.2925763931035794e-05
Position 104: 1.1901483115658698e-05
Position 421: 1.1504906307423107e-05
Position 179: 8.941021393935783e-06
Position 5375: 8.48457583814844e-06
Position 3903: 7.452435410006273e-06
Position 1535: 6.950512017771696e-06
Position 560: 6.910213797760472e-06
Position 1811: 6.870518316072934e-06
Position 1278: 6.050939829809855e-06
Position 2132: 5.0161206953228605e-06
Position 368: 4.829855695118671e-06
Position 618: 4.6289977773189206e-06
Position 915: 4.5316136363002044e-06
Position 145: 4.391911844847396e-06
Position 5419: 3.979483661996146e-06
Position 563: 3.941605278621429e-06
Position 1756: 3.70806263324508e-06
Position 1643: 3.6822210851904852e-06
Position 1956: 3.561828669036194e-06
Position 1148: 3.54978005509868e-06
Position 142: 2.4615005990919787e-06
Position 783: 2.1748505213452427e-06
Position 773: 1.9076135926574487e-06
Position 431: 1.6452899917579631e-06
Position 378: 1.4948997054699468e-06
Position 2346: 1.4490367758719284e-06
Position 1690: 1.3711238877504382e-06
Position 695: 1.2947429296239963e-06
Position 2938: 1.2755335700460368e-06
Position 1609: 1.2393491129376498e-06
Position 207: 1.1266528974333436e-06
Position 1705: 1.0412409340910185e-06
Position 186: 1.0131170786552153e-06
Position 320: 7.884546373996483e-07
Position 164: 7.42490936193398e-07
Position 1675: 2.7719939501951045e-07
Position 192: 4.535306317959171e-08
Position 138: 3.2005113378180055e-08
Position 246: 2.3352496415970203e-08
Position 1541: 1.977665798805328e-08
Position 243: 1.9360743226539423e-08
Position 258: 1.8651228706571236e-08
Position 157: 1.0550751333934057e-08
Position 240: 1.3957990243488897e-09
Position 222: 1.1450444476772038e-09
Position 567: 4.93451071812471e-10
Position 590: 4.092579406295956e-10
Position 2154: 2.1596053574138772e-10
Position 213: 1.7836534085692432e-10
Position 972: 8.452207373657648e-11
Position 607: 2.0571138350997022e-14
