Gene = Pdcd10
Position 318: 5.707880766758423e-06
Position 902: 5.065910370301892e-06
Position 515: 4.789869086288199e-06
Position 287: 3.6982597527021017e-06
Position 1461: 3.6860422293923644e-06
Position 128: 2.7865784472165397e-06
Position 445: 2.776028712630432e-06
Position 490: 2.3994827810446604e-06
Position 173: 2.1136854318832796e-06
Position 376: 2.0645589035732463e-06
Position 85: 1.984986662903325e-06
Position 1305: 1.7629075588498931e-06
Position 1759: 1.003417188454198e-06
Position 1470: 7.115214535089389e-07
Position 435: 5.713432430328475e-07
Position 823: 3.072712921541391e-07
Position 120: 2.6169598502797577e-07
Position 881: 1.4405251063419733e-07
Position 856: 1.3445852815831422e-07
Position 565: 1.2691729335902098e-07
Position 38: 1.199856113973965e-07
Position 407: 8.545296594070131e-08
Position 725: 8.342002705608113e-08
Position 666: 7.506625041845916e-08
Position 1645: 4.526404344046742e-08
Position 278: 4.1415595541554537e-08
Position 272: 2.4481448686805147e-08
Position 2293: 3.5514786994916043e-09
Position 2080: 1.2276549393055776e-09
Position 642: 9.249223839188615e-10
Position 653: 9.012554557231693e-10
Position 768: 8.880289635193844e-10
Position 526: 3.8926881682492417e-13
Position 757: 3.6513127179530723e-13
Position 576: 8.700721261957663e-14
Position 432: 1.5209256603205474e-15
Position 494: 1.157895646822256e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 15477: 0.8962816239428715
Position 21193: 0.27943478040533976
Position 11870: 0.24447394906185316
Position 6747: 0.18452613652690467
Position 5075: 0.13991538276539137
Position 7101: 0.11287704273548073
Position 18115: 0.10978671659382978
Position 23261: 0.10618098737729324
Position 2976: 0.10001632530173774
Position 22152: 0.09501375763304644
Position 3486: 0.09226617048918656
Position 15589: 0.09186497589081274
Position 3058: 0.08187512903418466
Position 22640: 0.077131199436774
Position 2896: 0.07696781212978045
Position 1347: 0.06310750138065853
Position 17470: 0.06023865866723921
Position 18149: 0.04432638606941318
Position 8023: 0.043969292358414645
Position 2768: 0.03485086702058292
Position 1537: 0.03222846896067021
Position 1165: 0.03160528649411987
Position 5017: 0.030238267773240624
Position 19199: 0.02722914463777806
Position 20743: 0.02403785939469457
Position 20854: 0.023210235133983025
Position 2730: 0.021686194740685717
Position 5400: 0.020405992551004466
Position 18897: 0.01677337383072458
Position 1583: 0.016088244485307993
Position 2920: 0.01600857470432755
Position 15759: 0.01550795935910605
Position 1301: 0.013277361296428859
Position 15959: 0.01313456180905357
Position 1553: 0.01312173703430805
Position 17601: 0.010226182547974322
Position 19315: 0.009682523323686344
Position 1798: 0.009393548177806904
Position 16257: 0.009306660979925024
Position 3397: 0.0071582859423634905
Position 4827: 0.007095156764157845
Position 1985: 0.00698111087511741
Position 3394: 0.006628070301389879
Position 18636: 0.0066137215897590865
Position 336: 0.006525948564697648
Position 3531: 0.005985222610641336
Position 18433: 0.005665250965263834
Position 5014: 0.005355472405507149
Position 355: 0.004887627426642575
Position 7230: 0.0043041167114807
Position 1920: 0.004206997816397306
Position 5946: 0.003224887025610332
Position 16968: 0.002809935813755658
Position 3005: 0.0027081751669286403
Position 5037: 0.0026270674628714754
Position 7073: 0.002472386807893076
Position 646: 0.002389743892297033
Position 282: 0.002250991306085264
Position 14547: 0.0021739991245806364
Position 5093: 0.002159131246208319
Position 16449: 0.002039424085765083
Position 617: 0.0018884439288307567
Position 1151: 0.0018420220095560216
Position 3020: 0.0018051333525201043
Position 16146: 0.0017716205712438723
Position 3060: 0.0016367236614180495
Position 6597: 0.0016187498186450398
Position 14346: 0.0016107598213212248
Position 1556: 0.0015350645906001068
Position 4962: 0.001364183418583361
Position 13483: 0.0012856195279789308
Position 666: 0.0011676106915928396
Position 2604: 0.001101820145750263
Position 1185: 0.0010866421216291996
Position 2083: 0.0010221574641866172
Position 2120: 0.0009183508365157875
Position 3017: 0.0009135189543027037
Position 3462: 0.0008641688758217435
Position 1262: 0.0008453087332193402
Position 2813: 0.0008394151841611256
Position 1663: 0.0007853490056596094
Position 2044: 0.0007766398869989131
Position 1305: 0.0007026765444865775
Position 1950: 0.0005481235039079369
Position 10551: 0.000518196982714644
Position 598: 0.0005061698437209738
Position 9572: 0.00048598782005353024
Position 286: 0.0004264243900218395
Position 455: 0.00039745571003542706
Position 2773: 0.0003560581609407438
Position 8708: 0.00033481490445857077
Position 8669: 0.000328020545451483
Position 713: 0.0003245399498231107
Position 2978: 0.00026446715563409166
Position 1718: 0.00025131640260426776
Position 595: 0.0002226584885847499
Position 1596: 0.00019132409928966182
Position 13073: 0.00017587256865314534
Position 1833: 0.00015694488178464474
Position 677: 0.00015094814764933412
Position 1903: 0.00014779327812791885
Position 733: 0.00014153781682537962
Position 2361: 0.00010483886381785885
Position 3566: 8.704708458881873e-05
Position 540: 8.321509134678546e-05
Position 1424: 7.952821317418536e-05
Position 1723: 7.492534790092804e-05
Position 576: 7.372843288844938e-05
Position 1880: 5.722941877275821e-05
Position 1047: 4.8364057794833846e-05
Position 545: 4.825139783468154e-05
Position 1416: 3.599596081601781e-05
Position 2242: 3.5217004768498644e-05
Position 6458: 3.518884795408115e-05
Position 200: 3.455215714761891e-05
Position 299: 3.430619263768354e-05
Position 10434: 3.0181903211151834e-05
Position 3867: 2.973923423255757e-05
Position 9016: 2.910626780836368e-05
Position 2156: 2.9092454008658226e-05
Position 2140: 2.7704429785888273e-05
Position 218: 2.686575454519902e-05
Position 180: 2.6223645114489273e-05
Position 3313: 2.6036692792591367e-05
Position 4145: 2.4901995449097258e-05
Position 476: 2.464667793971205e-05
Position 548: 2.127519048835115e-05
Position 7658: 1.8887767047697786e-05
Position 4259: 1.873331148647674e-05
Position 504: 1.8074553996628787e-05
Position 8858: 1.646944912175164e-05
Position 2816: 1.563138946530591e-05
Position 742: 1.5208339793967756e-05
Position 1730: 1.440303588915767e-05
Position 309: 1.3178488100273588e-05
Position 961: 1.1651941954245715e-05
Position 565: 9.919602662349225e-06
Position 460: 9.767407504235483e-06
Position 488: 9.627794473147568e-06
Position 8693: 9.298656024295859e-06
Position 4286: 9.008791771909107e-06
Position 381: 8.08607917247636e-06
Position 4061: 6.429939095252898e-06
Position 6502: 6.112567142964667e-06
Position 7502: 5.431402320793951e-06
Position 2498: 4.514830826359332e-06
Position 703: 2.8510505074611644e-06
Position 2421: 2.831673604284185e-06
Position 716: 2.7779964674039e-06
Position 5263: 2.5589666759180515e-06
Position 467: 2.4196143197390647e-06
Position 4428: 2.404111553485296e-06
Position 4658: 2.343462814917726e-06
Position 1201: 2.249052029710336e-06
Position 1457: 2.1842606497174635e-06
Position 231: 2.0565806853234193e-06
Position 875: 1.83210184287652e-06
Position 556: 1.6933492736629154e-06
Position 1235: 1.6518657809459888e-06
Position 798: 1.4375039945357349e-06
Position 4776: 1.4275720657436861e-06
Position 4171: 1.4080852883747002e-06
Position 4011: 1.3479017247167834e-06
Position 1351: 1.255946706210208e-06
Position 3997: 1.0794511796014123e-06
Position 1052: 1.0651366630954755e-06
Position 2090: 1.053128707490777e-06
Position 4691: 9.862837174907805e-07
Position 4366: 9.402603119579601e-07
Position 2625: 7.029887388012121e-07
Position 1628: 6.842637145489284e-07
Position 773: 6.378852920917642e-07
Position 784: 6.209434119794045e-07
Position 2576: 5.789325245449401e-07
Position 387: 5.489916198564392e-07
Position 359: 5.393679558812643e-07
Position 422: 4.758694626149185e-07
Position 1637: 4.673176786486695e-07
Position 2401: 4.538092039041825e-07
Position 3310: 4.4292079531372006e-07
Position 2523: 4.165260069632171e-07
Position 552: 4.125409903169016e-07
Position 444: 3.902057900081515e-07
Position 226: 3.473617985680125e-07
Position 1196: 3.3385551143494143e-07
Position 184: 3.175404115829155e-07
Position 1087: 3.0965516662247273e-07
Position 484: 3.0602699489410383e-07
Position 1759: 2.9557081333541295e-07
Position 212: 2.542957303985605e-07
Position 262: 2.523943091953328e-07
Position 1667: 1.5649778273424265e-07
Position 750: 1.4189358089916658e-07
Position 894: 1.0877528458238958e-07
Position 186: 1.0600206195632394e-07
Position 1763: 6.406557307703859e-08
Position 768: 5.939518952162861e-08
Position 1562: 5.938703073579255e-08
Position 393: 5.599975409512301e-08
Position 757: 2.4647935627138144e-08
Position 550: 2.276235781413189e-08
Position 806: 3.495106372478406e-09
Position 139: 4.591890686104577e-13
Position 128: 3.73163300832167e-16
Position 144: 2.2061425119206685e-17
Position 103: 9.661602558327611e-19
Position 116: 4.357455060806336e-19
Position 111: 2.0694684545717232e-20
