Gene = Bard1
Position 1400: 0.0001558251078974662
Position 4175: 0.00013976140027731113
Position 101: 0.00013285997444706043
Position 695: 9.886273270744378e-05
Position 1354: 9.778289904626244e-05
Position 4360: 9.498492526356123e-05
Position 333: 6.096249834342845e-05
Position 179: 5.794655322932133e-05
Position 68: 1.4536216256793253e-05
Position 210: 1.3868290771194286e-05
Position 732: 1.3655690032925056e-05
Position 1373: 1.048485665229096e-05
Position 5983: 6.765307085063499e-06
Position 220: 5.942780898567181e-06
Position 519: 5.263306324587405e-06
Position 6296: 5.02487667403658e-06
Position 827: 2.1294110351998445e-06
Position 507: 1.851993849201952e-06
Position 703: 1.4615602029663676e-06
Position 1671: 1.146855471828672e-06
Position 521: 9.898745069769402e-07
Position 684: 9.01919104831649e-07
Position 729: 8.691507402334132e-07
Position 504: 8.617315142131467e-07
Position 1034: 8.359202596018758e-07
Position 775: 6.685380998707723e-07
Position 724: 6.566748024837281e-07
Position 1627: 5.461719426209553e-07
Position 4554: 5.28513324115149e-07
Position 1106: 4.746447108408087e-07
Position 721: 3.9274540455253756e-07
Position 534: 3.7302910653130177e-07
Position 787: 3.694168172989497e-07
Position 4381: 3.6649517450882087e-07
Position 511: 3.1338108748426016e-07
Position 957: 2.7641977252753636e-07
Position 895: 2.702327923499898e-07
Position 502: 2.6972821152589464e-07
Position 855: 2.515329309703359e-07
Position 1043: 2.2530253278055675e-07
Position 879: 2.185557089373111e-07
Position 543: 1.428971242874427e-07
Position 4496: 1.3114283909858886e-07
Position 387: 7.685780969573749e-08
Position 851: 7.393791643535522e-08
Position 1075: 7.333069109062039e-08
Position 621: 7.228480613467092e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 4314: 0.5444016253646579
Position 4872: 0.18101773360467804
Position 6081: 0.16345427565163173
Position 5872: 0.11969827922580684
Position 554: 0.10741194573915509
Position 430: 0.0935944640852706
Position 9906: 0.07052610039383794
Position 6590: 0.05930466847222686
Position 8353: 0.05196269989719231
Position 569: 0.045936665607456656
Position 5906: 0.04585390101997705
Position 12115: 0.045839760440417224
Position 377: 0.03659020691834008
Position 3133: 0.03463404456076022
Position 12662: 0.03456164723311707
Position 12888: 0.023170135716660836
Position 9486: 0.022931064523778324
Position 7244: 0.021908558843406752
Position 12584: 0.020770523031792817
Position 8236: 0.01926087820293876
Position 8994: 0.018889969331149822
Position 5550: 0.018288295864840754
Position 10819: 0.017327818511625685
Position 3051: 0.01718492245354631
Position 9695: 0.016190520268753204
Position 8332: 0.015442353578922877
Position 1215: 0.015183943753399938
Position 1274: 0.014989240196283591
Position 605: 0.011492474722338785
Position 11219: 0.010068111361564536
Position 8084: 0.009657922440888152
Position 3092: 0.009377149993792222
Position 5891: 0.009242740476302193
Position 3114: 0.008066589112610923
Position 3071: 0.007749717127205484
Position 401: 0.00769474845617347
Position 5852: 0.0076898425341715435
Position 11059: 0.007644643443245352
Position 2846: 0.007603137972961235
Position 8900: 0.007590047617665551
Position 10659: 0.006505946830460418
Position 4794: 0.0064696534368226515
Position 1813: 0.0063373143284488585
Position 657: 0.00578148649977765
Position 3095: 0.005204885547613054
Position 8503: 0.005200044582965182
Position 9533: 0.005055663698869146
Position 7896: 0.004971920092312626
Position 2877: 0.004858762429451702
Position 787: 0.004234092700276189
Position 10161: 0.004183841291099813
Position 2297: 0.00401934922704504
Position 4972: 0.0037773461879860018
Position 5848: 0.003589274785576046
Position 226: 0.0034588141323140136
Position 3174: 0.0033112476253256
Position 4456: 0.003200576734971108
Position 1744: 0.00316999171434101
Position 2416: 0.0029785634939251404
Position 4331: 0.0026071102882440776
Position 8830: 0.0023143544518253196
Position 4477: 0.0022840113695000927
Position 7765: 0.0020347476531926046
Position 5641: 0.001947930686504405
Position 2152: 0.0016422162572411248
Position 8450: 0.00156195600728687
Position 2340: 0.0015363189355804038
Position 6913: 0.0014883401957293475
Position 1601: 0.0014331425065408556
Position 5381: 0.0013927989404474588
Position 1034: 0.0013675123723433807
Position 2987: 0.0012260169259958884
Position 6272: 0.001187298381669137
Position 790: 0.0011283513995009016
Position 4344: 0.0011136939858773659
Position 3020: 0.0010762345522986885
Position 1323: 0.0010341237293713963
Position 4405: 0.0010030085472258277
Position 1554: 0.0009823855970754424
Position 6341: 0.0009433306175204955
Position 8859: 0.0009027998239518216
Position 2259: 0.0008940492316568355
Position 5233: 0.0008694049796977784
Position 1297: 0.0008622849702349863
Position 4271: 0.0008502925473574177
Position 1706: 0.0008445466801964859
Position 2382: 0.0008445290711983335
Position 7022: 0.0007735271818667379
Position 3786: 0.0006672319428217095
Position 3223: 0.0005339974953980527
Position 2782: 0.0005318670622301992
Position 5316: 0.0005133832474906992
Position 4215: 0.0005020336630634518
Position 358: 0.0004886155666456876
Position 6511: 0.0004884660452965537
Position 2596: 0.00048711776273648716
Position 5465: 0.00046859214559391674
Position 3744: 0.0004481886966898301
Position 2972: 0.00044238740374731654
Position 3499: 0.0004155230031223644
Position 938: 0.0003590953034421797
Position 5801: 0.0003561582482418527
Position 3723: 0.0003533319585419931
Position 631: 0.0003298714763693445
Position 1662: 0.00031044902365758324
Position 4097: 0.00027915546681091984
Position 4276: 0.00024653176926568016
Position 1185: 0.0002377091961222431
Position 2674: 0.0002312631068791037
Position 1965: 0.00023106690468637335
Position 4877: 0.00019928242017031963
Position 2683: 0.00019652549520292545
Position 2927: 0.0001835710950277179
Position 2496: 0.00017314670529697693
Position 879: 0.00017182118643356607
Position 2012: 0.0001714478686979546
Position 4157: 0.0001420353988774993
Position 543: 0.00012578797741510508
Position 455: 0.0001254365763030311
Position 458: 0.00012335735387217393
Position 4363: 0.00011973354667887528
Position 1106: 0.00010631089578874616
Position 5037: 9.855992013872784e-05
Position 4629: 9.022965311704888e-05
Position 3815: 7.743175326207751e-05
Position 1037: 7.674518268825771e-05
Position 534: 7.241483383741078e-05
Position 976: 7.235522431924872e-05
Position 3335: 5.964972433166848e-05
Position 2658: 5.7322505538129416e-05
Position 2402: 5.333627029543804e-05
Position 1989: 4.6302428449031514e-05
Position 2697: 4.2382760738043396e-05
Position 2966: 4.043753954907628e-05
Position 2879: 3.968851997585917e-05
Position 167: 3.874526625041655e-05
Position 2364: 3.4487153906805246e-05
Position 2717: 3.1714504868766675e-05
Position 2239: 3.052753815179917e-05
Position 1515: 3.0078835268150827e-05
Position 2268: 2.9819147141808236e-05
Position 210: 2.6912222106492993e-05
Position 1760: 2.5782972080409583e-05
Position 4292: 2.492338153545248e-05
Position 1475: 2.474765597915046e-05
Position 1329: 2.465647662201528e-05
Position 2103: 2.3918876046667866e-05
Position 240: 2.217539812385935e-05
Position 1399: 1.8811192369429126e-05
Position 883: 1.6792014399674237e-05
Position 675: 1.2225526506589121e-05
Position 957: 1.1699950736488191e-05
Position 793: 1.1304446100733185e-05
Position 851: 1.0903492195251206e-05
Position 257: 6.855879464535082e-06
Position 636: 3.9359571159536605e-06
Position 189: 2.609231531209788e-06
Position 272: 2.213683815634872e-06
Position 275: 1.8836984343473164e-06
Position 155: 1.705464708417591e-06
Position 483: 1.5774516636510465e-06
Position 234: 1.3709317555571217e-06
Position 1779: 9.86988975827994e-07
Position 113: 3.8324268568058836e-07
Position 837: 3.232812288386353e-07
Position 752: 3.058403179110423e-07
Position 292: 2.901078435129294e-07
Position 259: 2.625685990149836e-07
Position 97: 2.207679891264983e-07
Position 308: 2.1855618738705957e-07
Position 175: 1.9889375973890893e-07
Position 502: 1.665674736144578e-07
Position 1565: 1.5587841693258205e-07
Position 670: 1.2966533164780966e-07
Position 1506: 1.2833359285904493e-07
Position 1220: 7.463934287126315e-08
Position 1611: 1.9537938275097428e-08
Position 1626: 1.894954754677737e-08
Position 1335: 9.529363447981964e-09
Position 310: 2.60352949481017e-09
Position 1575: 8.986881111076132e-10
Position 684: 4.578104525861178e-10
Position 703: 1.2409303449096014e-11
Position 680: 1.1371521169654884e-11
Position 814: 8.842136258074409e-13
Position 819: 8.568193153617075e-13
Position 719: 2.2882365986788858e-14
