Gene = Stum
Position 495: 0.0002836693808398259
Position 5636: 0.00024362464938442819
Position 2677: 0.00024269405813932067
Position 5836: 0.00021376340093031708
Position 5638: 0.00019285506928589174
Position 2571: 0.00016716906653079568
Position 349: 0.00011417725031545454
Position 231: 0.00010328393823029186
Position 808: 8.937381968568676e-05
Position 1886: 6.1027792113506904e-05
Position 812: 5.8336929112707105e-05
Position 4700: 4.6871180394906856e-05
Position 863: 4.497570942061304e-05
Position 228: 2.950817037600226e-05
Position 215: 2.936081336115174e-05
Position 460: 2.3730822125782573e-05
Position 218: 2.076943625106288e-05
Position 772: 1.983576720604333e-05
Position 351: 1.4164451443202882e-05
Position 95: 1.3478182847937937e-05
Position 2440: 1.3375154143178022e-05
Position 2447: 1.3374036893056399e-05
Position 307: 9.416469928499747e-06
Position 2461: 8.900398077869822e-06
Position 1466: 7.395399665922219e-06
Position 719: 7.025400113127009e-06
Position 300: 6.390325291630124e-06
Position 879: 5.4613816652277526e-06
Position 130: 5.113086283200124e-06
Position 389: 5.035756787097788e-06
Position 780: 3.834520863237006e-06
Position 462: 3.831901067529572e-06
Position 896: 3.0744391053292633e-06
Position 368: 2.1983359850087297e-06
Position 672: 2.1388599171432813e-06
Position 355: 2.076980186253111e-06
Position 115: 2.063868169109873e-06
Position 327: 1.9976477243956343e-06
Position 625: 1.8667003123061392e-06
Position 234: 1.4021243581329003e-06
Position 524: 1.3842329668909098e-06
Position 2391: 5.438685317987959e-07
Position 1136: 5.164756924595594e-07
Position 2469: 4.362536779919945e-07
Position 2103: 3.1301000429511897e-07
Position 2449: 2.772140700364513e-07
Position 1569: 2.7345791468680445e-07
Position 1394: 2.731205741067483e-07
Position 1605: 2.6011135073743683e-07
Position 1600: 2.1357657492512697e-07
Position 1502: 1.9343517989190888e-07
Position 85: 1.5838505200500472e-07
Position 1280: 1.3637407438502812e-07
Position 353: 1.3550665344158115e-07
Position 2329: 1.2766581416616564e-07
Position 1848: 1.105447856147295e-07
Position 560: 1.0921280024030443e-07
Position 1775: 9.978041989537117e-08
Position 1345: 9.389822436854958e-08
Position 2238: 7.928206359587808e-08
Position 454: 6.727684811068596e-08
Position 480: 3.7248088341280975e-08
Position 715: 1.4192855520450608e-08
Position 186: 1.3268775599103623e-08
Position 519: 4.625810917468742e-09
Position 1072: 3.1779875482300743e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 7659: 0.5458905750214187
Position 15774: 0.215372119342733
Position 15968: 0.1942843180044577
Position 884: 0.05475669945747262
Position 7169: 0.039770218582427345
Position 15792: 0.03127049241279344
Position 5722: 0.027114929929793165
Position 5502: 0.02515994017209204
Position 958: 0.02364577449965083
Position 16694: 0.022728997417197815
Position 2537: 0.022104638199233806
Position 8672: 0.015373489084059805
Position 5446: 0.014948621252321449
Position 10263: 0.01337710713809644
Position 9602: 0.011562870753106873
Position 12723: 0.011400864212139379
Position 11569: 0.010419641773630556
Position 6659: 0.009608613846119428
Position 10718: 0.009350524189574157
Position 8955: 0.00913225682998794
Position 12420: 0.007585347663014901
Position 6629: 0.0066316618651396
Position 4657: 0.006402376644461326
Position 4807: 0.005246912925812128
Position 7537: 0.005221873810602207
Position 9115: 0.004436809129938552
Position 3209: 0.004306526583055363
Position 7601: 0.00425336357554069
Position 6256: 0.004015979017438234
Position 2035: 0.0038241228007423124
Position 10425: 0.003775811754241064
Position 9758: 0.0037508314636914013
Position 2562: 0.00321276746185332
Position 5769: 0.0031317775119620215
Position 6047: 0.0030864707989768166
Position 2865: 0.0027053412721586923
Position 1013: 0.0026819849490998054
Position 11599: 0.0026506996668086993
Position 1182: 0.002594512071735776
Position 3394: 0.002490142834205521
Position 660: 0.002441988383962827
Position 502: 0.002409639018875058
Position 3872: 0.0022288249388559642
Position 7801: 0.002159582814140601
Position 2371: 0.0020748693907909717
Position 3822: 0.0020544256265280065
Position 7135: 0.0019677827083781673
Position 9351: 0.0018032707150036802
Position 536: 0.0017537417083478997
Position 2947: 0.0016223311115047597
Position 3850: 0.001576630630321949
Position 7517: 0.0014631586855359772
Position 2750: 0.001462088229002603
Position 8877: 0.001368633053373537
Position 2222: 0.001355827906454727
Position 7092: 0.0013423036718295629
Position 505: 0.0013248249422238689
Position 862: 0.001261884603521191
Position 470: 0.0012203393846739322
Position 5530: 0.0011420311822248523
Position 3489: 0.0010145829717284353
Position 11224: 0.0010128074466647333
Position 8751: 0.0010121700902118295
Position 2227: 0.0010035918995844853
Position 8028: 0.0009826778582388168
Position 5919: 0.000931785843061885
Position 3741: 0.0009257462506810572
Position 902: 0.000908416092149422
Position 711: 0.0008888096984700781
Position 914: 0.0008779941011508416
Position 9141: 0.000754361122617162
Position 6559: 0.0006847993479480451
Position 575: 0.0006808614971821036
Position 8510: 0.0006756663259365999
Position 2058: 0.0006604975263161847
Position 7746: 0.0006061432764704164
Position 8581: 0.000595636690710158
Position 8767: 0.0005904966236802741
Position 4500: 0.0005787140146951099
Position 10337: 0.000562571809561079
Position 476: 0.0005593911510576227
Position 7710: 0.0005354563974835187
Position 2900: 0.000520086240993377
Position 3879: 0.0005090185174485111
Position 7639: 0.00048215591465316805
Position 4311: 0.00046468153744100304
Position 9787: 0.00046377938455213844
Position 9806: 0.000452169009445683
Position 9927: 0.00044226739344399737
Position 5423: 0.0004091952434906114
Position 1477: 0.00039577653380555344
Position 2238: 0.0003923621656176535
Position 4265: 0.0003540159684504687
Position 6639: 0.00033971347644609726
Position 8068: 0.0003334386069299925
Position 8004: 0.00032171768895904304
Position 4978: 0.00029267454648326547
Position 4018: 0.00028711193332813103
Position 5314: 0.00028222637817822745
Position 2280: 0.0002787836772083294
Position 2988: 0.00027379368461993435
Position 613: 0.0002712202739255717
Position 6537: 0.0002585188481202619
Position 886: 0.0002476543551813377
Position 4464: 0.00023919134960864307
Position 910: 0.00023910151348782192
Position 2159: 0.00023129321266430932
Position 3620: 0.00020540590027968693
Position 1661: 0.00019778715655206078
Position 579: 0.00019727583534797456
Position 4602: 0.00018954716497796353
Position 1319: 0.0001865910608426929
Position 3726: 0.00018536114013960016
Position 1824: 0.00018053681681183022
Position 635: 0.00016806838152116427
Position 1972: 0.00015919156444011828
Position 3518: 0.0001548217150300586
Position 4836: 0.0001528189297978703
Position 7838: 0.0001506324659168738
Position 7626: 0.00015045061482818253
Position 6239: 0.00014618997465240308
Position 2264: 0.00014540481366599354
Position 4366: 0.00013930446167033215
Position 2171: 0.00012991671369047536
Position 4238: 0.00012738822941597632
Position 5215: 0.00012401065432866482
Position 5211: 0.00011581844034427434
Position 1126: 0.00011184964023932802
Position 422: 0.00011065863463864606
Position 1278: 0.00011020357583032235
Position 2542: 0.00010992645999909207
Position 4833: 0.00010203952292598258
Position 7308: 0.0001005469167403893
Position 1262: 9.82817299726874e-05
Position 5230: 9.311084738671389e-05
Position 739: 9.207567359557059e-05
Position 2211: 9.204415642759256e-05
Position 742: 9.025597169000593e-05
Position 3522: 8.989710649616156e-05
Position 5259: 7.934352001517747e-05
Position 5738: 6.408023323608643e-05
Position 1285: 5.76458626180637e-05
Position 4440: 5.738119863089797e-05
Position 1441: 5.7047909829141414e-05
Position 3543: 5.6292936160990724e-05
Position 2582: 5.619756898263491e-05
Position 788: 5.484651697956238e-05
Position 6230: 5.477092505891422e-05
Position 6119: 5.4221999487325553e-05
Position 916: 5.28505370070762e-05
Position 1694: 4.366735218286915e-05
Position 3223: 4.077877215734142e-05
Position 5190: 3.8538578234756507e-05
Position 1448: 3.721717133045775e-05
Position 3445: 3.670727377640801e-05
Position 2924: 3.35170595101948e-05
Position 4925: 2.3473702724078126e-05
Position 1633: 2.3152831664699667e-05
Position 2626: 2.2006743359013558e-05
Position 4528: 1.9311602278443598e-05
Position 1883: 1.865879841995372e-05
Position 1640: 1.7264810722621234e-05
Position 4080: 1.5641376173379984e-05
Position 744: 1.2893554201886904e-05
Position 3702: 1.2800562492907764e-05
Position 1078: 1.2519432595391817e-05
Position 2968: 1.136369692897972e-05
Position 2328: 8.74198025229033e-06
Position 2070: 8.709594517761326e-06
Position 2726: 8.423496232282058e-06
Position 2817: 7.838987969264338e-06
Position 845: 7.518606727236084e-06
Position 795: 7.478526966751179e-06
Position 2698: 7.390104450063927e-06
Position 417: 7.1837545672054e-06
Position 665: 6.322546483656149e-06
Position 2349: 5.445936074477108e-06
Position 587: 5.1090244833145886e-06
Position 2301: 3.858466663119037e-06
Position 1525: 3.39962328328662e-06
Position 632: 3.282126758967507e-06
Position 1106: 3.0566072613404984e-06
Position 426: 2.5836205299827996e-06
Position 543: 2.1293766745172273e-06
Position 591: 1.8092380191280772e-06
Position 973: 1.4859414113135695e-06
Position 347: 1.2098252147405628e-06
Position 433: 1.1301282806564625e-06
Position 680: 1.119107555692803e-06
Position 747: 9.997950107560894e-07
Position 538: 9.860487479229647e-07
Position 1028: 9.788827454353506e-07
Position 344: 9.21656737573979e-07
Position 839: 9.074702962122891e-07
Position 2191: 8.798427994694898e-07
Position 541: 7.795250628222745e-07
Position 1744: 6.587368309906085e-07
Position 895: 5.952282547473198e-07
Position 677: 5.748097071665404e-07
Position 515: 4.2427288581069265e-07
Position 431: 4.168728202489109e-07
Position 625: 3.888747088355156e-07
Position 1035: 3.788400830248333e-07
Position 615: 2.3838812482937268e-07
Position 437: 1.9668018504746772e-07
Position 682: 1.8723367527595053e-07
Position 1031: 8.994582860323973e-08
Position 593: 8.227250213238331e-08
Position 598: 6.30251930715193e-08
Position 767: 5.84311394936956e-08
Position 596: 4.9770816923811465e-08
Position 756: 4.097962921186724e-08
Position 848: 2.5648067110633075e-08
Position 1788: 1.805894607255456e-08
Position 817: 1.4905281059829557e-08
Position 198: 1.4229170002701829e-08
Position 449: 1.2391317486978399e-08
Position 1256: 9.960941607994567e-09
Position 239: 8.669594836855447e-09
Position 827: 7.763407725579072e-09
Position 192: 7.595565890517145e-09
Position 223: 1.8329505093119369e-09
Position 831: 2.2052081693434045e-10
Position 156: 1.085001306905062e-12
Position 251: 2.0462345704984045e-13
Position 254: 5.215493907828816e-14
Position 164: 3.2250818000075294e-14
