Gene = Ugdh
Position 18780: 0.0068950836402192
Position 2188: 0.006821622173319316
Position 14772: 0.00672858023016313
Position 15939: 0.006707175154154434
Position 19410: 0.006609439246857931
Position 11243: 0.006472619077720749
Position 17239: 0.006299877658166096
Position 16796: 0.006174791730264635
Position 16746: 0.005889969871530588
Position 15716: 0.00583629315560266
Position 14368: 0.005698947653816491
Position 17462: 0.005461440793509906
Position 19733: 0.00544554041165464
Position 15973: 0.005384068193080934
Position 322: 0.005041168451040471
Position 18663: 0.004512788701756097
Position 16959: 0.004499258038984537
Position 13295: 0.00440192432737397
Position 12710: 0.004395884829348781
Position 1751: 0.004375101804204951
Position 17682: 0.004146306170622699
Position 14207: 0.003923689597623717
Position 19518: 0.003915782087989692
Position 15012: 0.0032697156565006545
Position 19585: 0.003185213347782867
Position 14229: 0.003086044419596265
Position 13518: 0.003028943657270467
Position 15195: 0.002978601815193857
Position 12400: 0.0029466170943463843
Position 11385: 0.0026835354500354272
Position 18749: 0.0025951843674113986
Position 12712: 0.002528537954845098
Position 21090: 0.002512199151179182
Position 12820: 0.002453279067291408
Position 13067: 0.002419147985763518
Position 13060: 0.0023412408386931957
Position 10877: 0.002232983996739219
Position 18109: 0.002124280346314474
Position 12767: 0.002000130532893882
Position 18153: 0.0019584951693912616
Position 15311: 0.001938203836477647
Position 19403: 0.0019163263689998392
Position 18715: 0.0018877429210198274
Position 16408: 0.0018402105295013882
Position 19800: 0.0017510775840154696
Position 12180: 0.0015432233859376417
Position 15680: 0.0014875631970698792
Position 21662: 0.0014489204125077634
Position 12848: 0.0013966078115647841
Position 387: 0.001361959146155045
Position 16187: 0.0013414815341982976
Position 15161: 0.0013194713071131108
Position 11896: 0.001316953882023649
Position 13120: 0.0012941595612700762
Position 17699: 0.0011951848413904514
Position 14823: 0.0011837642829668248
Position 14234: 0.0011568645668848625
Position 12657: 0.0010141192944675252
Position 22032: 0.0010043752148606066
Position 9187: 0.001001768380935152
Position 12732: 0.001000675305169317
Position 15206: 0.00099709490026497
Position 11912: 0.000990950853558746
Position 21148: 0.0009667785944912593
Position 15349: 0.0009374856600708111
Position 19943: 0.0008744833899946013
Position 13986: 0.0008707746806371957
Position 17439: 0.0008217132811319633
Position 14277: 0.0007215869490665385
Position 15842: 0.0007193772422549544
Position 17373: 0.0006896624086639965
Position 19464: 0.0006710235878555821
Position 18934: 0.0006669447360002071
Position 12717: 0.0006384971949221773
Position 1694: 0.0006221476023119488
Position 21209: 0.000566759150916252
Position 19511: 0.0005665086960912094
Position 1526: 0.0005640699351092134
Position 18378: 0.0005375340695788988
Position 15720: 0.00046667202287488597
Position 190: 0.00045858188255953344
Position 15222: 0.0004418836996354838
Position 18159: 0.0004376345264336374
Position 18708: 0.000424780192498299
Position 22627: 0.00042179460573333385
Position 3422: 0.0004130843832495184
Position 15657: 0.0004068811466185965
Position 938: 0.00039791260090609116
Position 19162: 0.000391465330365507
Position 14714: 0.0003820837990913987
Position 19072: 0.00027463733222662197
Position 19167: 0.0002675182481397
Position 14753: 0.0002551799624286228
Position 12434: 0.00023998720392632558
Position 21304: 0.0002323293876567743
Position 712: 0.00022438120573149746
Position 12793: 0.00021476571418769928
Position 16174: 0.0001758270741350302
Position 1418: 0.00014515702139071971
Position 12962: 0.0001287474459583253
Position 1708: 0.00011683598408723251
Position 130: 9.496098911262244e-05
Position 620: 8.567775390565209e-05
Position 18965: 8.458199220330072e-05
Position 20008: 8.380235119367079e-05
Position 18469: 8.327068082351162e-05
Position 12818: 8.255777055759678e-05
Position 19639: 8.019259913954191e-05
Position 12355: 6.431468250927254e-05
Position 305: 6.067507612897785e-05
Position 13334: 5.866773321620674e-05
Position 13689: 5.776961985992773e-05
Position 380: 5.5950172890437614e-05
Position 461: 4.637952608046226e-05
Position 13754: 4.635467358556555e-05
Position 26: 4.254277400122604e-05
Position 3994: 3.915506160168023e-05
Position 56: 3.668550571817401e-05
Position 122: 3.6145015729056994e-05
Position 13363: 3.541572902512274e-05
Position 13874: 3.2949258339156375e-05
Position 786: 3.2471535843895285e-05
Position 19172: 3.2060791553239676e-05
Position 275: 3.163898909747464e-05
Position 2888: 2.941988165634888e-05
Position 894: 2.8696312817216474e-05
Position 20147: 2.8692270788773805e-05
Position 13798: 2.868580128726396e-05
Position 1146: 2.7485638255484165e-05
Position 464: 2.4087634133269886e-05
Position 1543: 2.3939462871475624e-05
Position 13354: 2.2875908577705273e-05
Position 1598: 2.118009780907296e-05
Position 4050: 2.009837013668759e-05
Position 12383: 1.9558453621965184e-05
Position 19000: 1.8562372553512098e-05
Position 629: 1.6674560573523042e-05
Position 13245: 1.6200210392064245e-05
Position 925: 1.596495584875887e-05
Position 137: 1.3627136897159683e-05
Position 2228: 1.3031924223331238e-05
Position 13745: 1.1830942720019915e-05
Position 11929: 1.1647485203162505e-05
Position 19078: 1.1407485072280905e-05
Position 13790: 1.132157443305223e-05
Position 12163: 1.0679093820923558e-05
Position 3823: 1.0416799715650052e-05
Position 18979: 9.579118974146447e-06
Position 1094: 9.127668020606689e-06
Position 916: 9.112638112451381e-06
Position 1928: 8.691256056450394e-06
Position 1505: 8.590110235129338e-06
Position 3592: 8.434249899603317e-06
Position 3564: 8.367544882023183e-06
Position 2120: 7.763645095337925e-06
Position 3815: 7.647012187650174e-06
Position 1458: 7.644746226623017e-06
Position 3233: 6.559408123848286e-06
Position 3623: 6.3633376197088665e-06
Position 2279: 6.184893775901158e-06
Position 2144: 5.582471462518611e-06
Position 13012: 5.455664612867295e-06
Position 20032: 5.062548852714922e-06
Position 19472: 4.854501797177594e-06
Position 2212: 4.511451006310258e-06
Position 3492: 4.185486506126409e-06
Position 398: 3.958288163064215e-06
Position 3167: 3.480667906494538e-06
Position 851: 3.437590042049738e-06
Position 3510: 3.208081988484256e-06
Position 1724: 2.6171208985417624e-06
Position 15967: 2.2484724557538596e-06
Position 1584: 2.193762693447139e-06
Position 1388: 2.154051785757931e-06
Position 15713: 1.797095050498799e-06
Position 1942: 1.7194039537641667e-06
Position 1202: 1.6064561596501106e-06
Position 18444: 7.562933751030972e-07
Position 18: 6.40410333249863e-07
Position 1246: 5.854932946383389e-07
Position 15687: 5.005680593454534e-07
Position 678: 3.9471843107272244e-07
Position 15: 3.157482469214192e-07
Position 307: 1.6317705827364043e-07
Position 431: 1.564091310314481e-07
Position 653: 1.425720485331959e-07
Position 12538: 1.2788336032901234e-07
Position 19080: 9.667301562075102e-08
Position 14114: 8.69909442906042e-08
Position 14700: 7.724733726395566e-08
Position 19379: 5.108644230664277e-09
Position 19363: 5.021811353217048e-09
Position 516: 2.1030683597058537e-09
Position 725: 1.3453253093053796e-09
Position 528: 1.1949755012360237e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 15605: 0.9523797041771155
Position 11805: 0.9138681867286439
Position 19013: 0.9049554444192003
Position 17340: 0.892179636378668
Position 8364: 0.8916746331383859
Position 12590: 0.8692438652451131
Position 18304: 0.8668346763823886
Position 21885: 0.862000450116447
Position 12298: 0.7513202360726409
Position 13190: 0.7395817339071727
Position 19297: 0.6833293252819075
Position 13012: 0.625222574217178
Position 14809: 0.607141247456611
Position 18836: 0.4639779370929886
Position 14049: 0.23262512224851273
Position 17569: 0.18233702895140236
Position 5584: 0.1352764270647385
Position 13046: 0.13082933397166785
Position 12930: 0.12029202605371982
Position 5337: 0.10584901720710899
Position 20425: 0.10435420704728816
Position 14768: 0.10435050584303468
Position 18631: 0.10384616358159135
Position 2011: 0.10356387802368627
Position 12388: 0.10160140194401807
Position 14865: 0.09772877818172651
Position 13166: 0.0908725457125386
Position 19503: 0.08661443555462282
Position 14610: 0.07778025290908382
Position 11759: 0.06425702636546174
Position 19481: 0.06008261445477142
Position 16865: 0.05605245981893841
Position 9141: 0.053903579184807954
Position 11536: 0.04889706456978709
Position 13198: 0.04630665343842047
Position 22242: 0.04327649744271154
Position 21002: 0.04018678081624325
Position 6652: 0.03761670600199679
Position 22199: 0.03694943326191648
Position 17588: 0.036574151785467975
Position 17097: 0.0362665377654383
Position 18862: 0.03141529394549452
Position 19932: 0.03053991666163496
Position 18543: 0.03004284081784063
Position 16794: 0.028703208044842086
Position 6779: 0.02851572176133599
Position 17590: 0.02639633070411647
Position 22695: 0.025756756363701956
Position 14845: 0.025316876700616046
Position 5725: 0.025268777711099345
Position 4157: 0.025205866707343018
Position 11176: 0.024791793762263325
Position 11476: 0.024437425778047757
Position 20593: 0.02381203734738913
Position 19557: 0.021928350080890356
Position 6972: 0.021927543080355247
Position 1313: 0.02038216349490477
Position 15814: 0.019322555870482004
Position 22596: 0.018533744277190723
Position 19506: 0.01823166858453088
Position 11344: 0.01793580230906847
Position 15436: 0.01787298485206326
Position 22483: 0.017362164037557228
Position 5247: 0.01524025426476232
Position 8332: 0.014725362184485695
Position 15101: 0.014544329343911856
Position 9261: 0.01357108811973919
Position 13192: 0.012846305163502717
Position 1584: 0.012646963540729141
Position 368: 0.012410090782067942
Position 18592: 0.012381680173960094
Position 18263: 0.012356482974803799
Position 1375: 0.01230989900638285
Position 21282: 0.01200593681603407
Position 16704: 0.01180582213610142
Position 18328: 0.01163237482816398
Position 13236: 0.01160635289972144
Position 14972: 0.011072160624988045
Position 17293: 0.010951936865150542
Position 14787: 0.010327920227175722
Position 22298: 0.009892750667908084
Position 5446: 0.009472033666498228
Position 13686: 0.009430040986523091
Position 18768: 0.009420034150698156
Position 16888: 0.00936030179703364
Position 19778: 0.00889021042374639
Position 17262: 0.008493682917513548
Position 1450: 0.008455913877799832
Position 13216: 0.008167093336720936
Position 19538: 0.0075853002516481725
Position 1593: 0.007437010705992168
Position 16928: 0.007279386214942796
Position 18640: 0.00663893098724291
Position 9290: 0.006378395222479561
Position 18753: 0.006062840896676084
Position 5468: 0.005954808984406037
Position 19605: 0.005616605669689147
Position 8185: 0.005099105468768198
Position 15587: 0.0049572966706393695
Position 19966: 0.004943704492587406
Position 21608: 0.004913274225932866
Position 20464: 0.004647807430196435
Position 18843: 0.004564519074749406
Position 3151: 0.004516966923181126
Position 12443: 0.004399923100464665
Position 20283: 0.004274849150715768
Position 18577: 0.004178919259869278
Position 5111: 0.004156679155135526
Position 1542: 0.003679966668892656
Position 11600: 0.0035627037631263047
Position 2007: 0.003464774587326926
Position 17584: 0.0034489909190609253
Position 17964: 0.003432705306697119
Position 13080: 0.0033533045565286
Position 15909: 0.0033011817851577373
Position 16589: 0.003263567171749828
Position 12446: 0.003144704118496927
Position 16062: 0.0030271543466111835
Position 15860: 0.00299847630411886
Position 12023: 0.002995683366075884
Position 15131: 0.0028539826421379293
Position 12618: 0.002747314121077726
Position 12212: 0.0026743448611881836
Position 8463: 0.0026613130545077575
Position 6715: 0.0026241688446524275
Position 5296: 0.0024929534629178247
Position 12061: 0.0024849960038829375
Position 13230: 0.00240072912914506
Position 1664: 0.00237243356748878
Position 15546: 0.002354372789236698
Position 5243: 0.002306983210868285
Position 12264: 0.0022969238502384775
Position 14614: 0.002272833663931969
Position 10808: 0.002232983996739219
Position 1498: 0.0021485781433784527
Position 3230: 0.0019332778983311848
Position 17140: 0.0019166050621200169
Position 475: 0.0017977429233570423
Position 7053: 0.0017227264230304305
Position 11134: 0.0017036076458655668
Position 18012: 0.0016982151396469248
Position 1275: 0.0016559414986681601
Position 11780: 0.001653205618259213
Position 12117: 0.001644776532124475
Position 8119: 0.001608371147498497
Position 17392: 0.0014982507663835452
Position 19052: 0.0014945312838764075
Position 21825: 0.0014449712482243315
Position 18306: 0.0014177669448498006
Position 19740: 0.0013207390514701602
Position 13487: 0.0013038529605440457
Position 322: 0.0012139815144872257
Position 17069: 0.001203219333619265
Position 7035: 0.001118778004742342
Position 13201: 0.0010897610195350568
Position 19192: 0.0010868229079623903
Position 16515: 0.0010626620821940333
Position 12423: 0.0010580404066664576
Position 17048: 0.00093234386903809
Position 22319: 0.000929380095982909
Position 5292: 0.0009254889244710992
Position 22720: 0.0009165397041212001
Position 16755: 0.0009131687622995497
Position 12138: 0.0008790735700675274
Position 15067: 0.000875850361719695
Position 1333: 0.000862816033889604
Position 12979: 0.0008547731980319068
Position 1630: 0.0008206811053037573
Position 14653: 0.0007891818531567699
Position 19713: 0.000787284257969068
Position 18316: 0.0007741586875694604
Position 5261: 0.0007592432473408884
Position 6987: 0.00074099064655965
Position 1399: 0.0007336420010037771
Position 19509: 0.0007234168921364999
Position 17621: 0.0007009423602340347
Position 11736: 0.0006292980023827749
Position 17410: 0.0006226060805099541
Position 16898: 0.0006219759517386311
Position 12245: 0.0006113487178296246
Position 14588: 0.0005718860054877343
Position 19261: 0.000566128412408468
Position 13170: 0.000562002212975225
Position 3187: 0.0005603671719683174
Position 17640: 0.0005579570097698964
Position 14770: 0.0005213205063322182
Position 12966: 0.0005076620662226264
Position 4092: 0.000501942778548303
Position 14155: 0.00049902057316671
Position 13778: 0.0004954087168995507
Position 1425: 0.0004914062282033801
Position 14997: 0.0004773626007656964
Position 20180: 0.0004720414171380297
Position 18221: 0.00044660191638126474
Position 2055: 0.00044365553848154136
Position 14747: 0.000440683533791778
Position 17594: 0.00043852762824119553
Position 16368: 0.00041620813996205426
Position 1685: 0.00041597166911951474
Position 9292: 0.00040912798267326385
Position 1647: 0.000408545928098043
Position 20401: 0.0003830444131606495
Position 15003: 0.00037876916433495135
Position 17372: 0.00034201412050142185
Position 3354: 0.0003363575894666034
Position 18599: 0.00031404560878890204
Position 18518: 0.00029656201182657823
Position 12537: 0.0002957954942616781
Position 18928: 0.000254869832449141
Position 13708: 0.00024107266214484787
Position 12740: 0.00024031813895315394
Position 18426: 0.00023681604084409548
Position 13688: 0.00022858079133221531
Position 19517: 0.00020829980994177728
Position 18689: 0.00020221557351082683
Position 20677: 0.0001953527864741774
Position 16324: 0.0001940534783367273
Position 13868: 0.00019304743674542686
Position 12255: 0.00019299426537716684
Position 11669: 0.00018623135622839007
Position 15064: 0.00017654597099168244
Position 16362: 0.00017628023549801696
Position 18515: 0.00017048766052708768
Position 17596: 0.0001682887459765432
Position 15925: 0.00014389835930925186
Position 1478: 0.0001435023790131254
Position 19099: 0.00014109294459589437
Position 13751: 0.00013643842508138324
Position 16940: 0.00011808706925671086
Position 17193: 0.0001155342245739318
Position 14117: 0.00011215098413781416
Position 15465: 0.00011053554385347355
Position 17626: 0.00010777403858268597
Position 14955: 0.00010646158857991015
Position 13354: 0.00010521786944350601
Position 18036: 0.00010455713777871588
Position 12151: 0.00010400012543616683
Position 14280: 0.00010062231101625318
Position 1458: 9.833537454702206e-05
Position 14545: 8.224697084525916e-05
Position 16231: 8.098132917121382e-05
Position 13379: 8.066709862613751e-05
Position 3883: 7.7836756503861e-05
Position 13052: 7.721785014884144e-05
Position 14572: 7.51018985077234e-05
Position 12725: 6.677965626933691e-05
Position 13060: 6.373756969500305e-05
Position 12655: 6.160576443046193e-05
Position 12627: 5.903197733932686e-05
Position 19315: 5.7266667873470514e-05
Position 18612: 5.485312621014199e-05
Position 1529: 5.3480671766990406e-05
Position 1505: 4.846809152028463e-05
Position 16666: 4.29327677598064e-05
Position 12746: 3.9932491099563274e-05
Position 12481: 3.7836814010654226e-05
Position 804: 3.7514982040841354e-05
Position 5513: 3.6810350320774093e-05
Position 12499: 3.510853727651823e-05
Position 13809: 3.422034128366162e-05
Position 1636: 3.3601526867115886e-05
Position 21863: 3.3546812074139806e-05
Position 613: 3.266226113993792e-05
Position 715: 3.087904187301247e-05
Position 1073: 2.8529598946783864e-05
Position 6361: 2.7894192594737678e-05
Position 15842: 2.747933504115507e-05
Position 578: 2.5311063625005918e-05
Position 3130: 2.473743200783441e-05
Position 15557: 1.9466729601718454e-05
Position 15618: 1.9202291019474906e-05
Position 15632: 1.7598780235662957e-05
Position 2733: 1.5336138459463963e-05
Position 855: 1.5127147365081212e-05
Position 19241: 1.4639792339467705e-05
Position 16352: 1.3977076912212644e-05
Position 19248: 1.3930628514318563e-05
Position 19318: 1.3565179306216569e-05
Position 12620: 1.2811257107594744e-05
Position 187: 1.2637884587696125e-05
Position 3678: 1.1925643078666309e-05
Position 13497: 1.1486271154398549e-05
Position 16213: 1.1253238546880588e-05
Position 1799: 1.0410660010214574e-05
Position 269: 7.98594663366779e-06
Position 19708: 7.009285968051223e-06
Position 2859: 6.271433924691245e-06
Position 13745: 6.214958917532098e-06
Position 3734: 6.138168824633914e-06
Position 880: 6.063132326739375e-06
Position 936: 5.84101743003841e-06
Position 1694: 5.774389284966333e-06
Position 2825: 5.747983954079743e-06
Position 19246: 5.675535185417449e-06
Position 14179: 5.430058315673144e-06
Position 1282: 5.06566846588e-06
Position 13114: 4.961217013618641e-06
Position 1500: 4.650419805310347e-06
Position 1150: 4.621688355429641e-06
Position 13403: 4.4267314386550066e-06
Position 1109: 4.186746734796593e-06
Position 1461: 4.111567669317738e-06
Position 760: 3.271130775218558e-06
Position 1171: 2.0781228700577946e-06
Position 19455: 1.844526967424066e-06
Position 15106: 1.699829743622818e-06
Position 1027: 1.2199038830529135e-06
Position 15864: 1.1016966810971406e-06
Position 524: 1.085988638504175e-06
Position 2697: 1.0400678205905244e-06
Position 2742: 1.0242574975233977e-06
Position 676: 9.217888516064313e-07
Position 158: 8.894628752842526e-07
Position 330: 8.570738053088225e-07
Position 15661: 7.821247894318371e-07
Position 618: 6.984086888565403e-07
Position 1510: 6.8263676218872e-07
Position 860: 6.761066244547009e-07
Position 16111: 6.62120795078815e-07
Position 728: 6.246319948034455e-07
Position 1388: 5.16823694652506e-07
Position 1175: 4.956897278844205e-07
Position 560: 4.81750935046762e-07
Position 528: 4.0296657229130863e-07
Position 454: 3.587757413700677e-07
Position 11616: 2.934758256269777e-07
Position 478: 2.895419689189313e-07
Position 15441: 2.7132270485570057e-07
Position 190: 2.6198314016263157e-07
Position 13501: 1.4663560122351754e-07
Position 17650: 9.22337290848827e-08
Position 14008: 1.3885321613668585e-08
Position 1164: 1.3199973339642401e-08
Position 13253: 8.559285366075747e-09
Position 14053: 7.70288294378707e-09
