Gene = Hikeshi
Position 10819: 0.0026750322301606535
Position 10389: 0.002643852864458994
Position 393: 0.00241059650628117
Position 1378: 0.0022367853941958784
Position 4900: 0.0021755044973958953
Position 7263: 0.0020639369940836498
Position 3156: 0.002012276942183275
Position 6334: 0.0019394603314340883
Position 16072: 0.0019298022429240793
Position 21390: 0.0018838299023233207
Position 22093: 0.001858179144536309
Position 15762: 0.0015900454581658995
Position 4750: 0.001532775728296283
Position 6872: 0.0014172281056773687
Position 22659: 0.0013598607698389427
Position 6736: 0.001356323067692729
Position 812: 0.0013265105117564228
Position 6118: 0.0012964895730334515
Position 7160: 0.0011791241214611995
Position 22999: 0.0011686130389408187
Position 7429: 0.0011435831765470037
Position 3372: 0.0011363033709643974
Position 20186: 0.0010906785982660529
Position 1327: 0.0010179823721946056
Position 10635: 0.0009281168922423984
Position 2623: 0.0009178487558168184
Position 22791: 0.0008925349630437549
Position 1095: 0.0008891743378902106
Position 21561: 0.000829230049069564
Position 20160: 0.0008217336279879688
Position 840: 0.000816604851451075
Position 727: 0.0008140558341368322
Position 20987: 0.0007704774495543698
Position 4264: 0.0007255890118714116
Position 1101: 0.0007141666218314004
Position 113: 0.0006789477118115237
Position 6545: 0.000639279828724103
Position 17640: 0.000613720232199652
Position 23592: 0.0005948604485692781
Position 20576: 0.0005936868710178262
Position 23164: 0.0005791802809952864
Position 1346: 0.0005717408412216444
Position 7481: 0.0005497680692703452
Position 20251: 0.0004853152795691981
Position 22812: 0.0004851792868763575
Position 4837: 0.0004670499336808629
Position 749: 0.0004630599886039081
Position 22629: 0.0004608521847184831
Position 4384: 0.00044639346272331627
Position 11694: 0.00042180436768686063
Position 4618: 0.00041791373842559965
Position 6910: 0.000392217932064561
Position 23575: 0.00035714256691727914
Position 2359: 0.00033110438656197365
Position 20157: 0.00029884415912054046
Position 5116: 0.0002673439976181643
Position 3024: 0.00026516837938080697
Position 22722: 0.0002173667133243727
Position 1019: 0.00021284074149349565
Position 3121: 0.00020195790707842383
Position 978: 0.0001943375953909177
Position 688: 0.0001857643156984011
Position 131: 0.00017570482176038033
Position 873: 0.00016559158255907892
Position 646: 0.00015408919391498224
Position 2463: 0.0001405616317812589
Position 18368: 0.0001323544141327188
Position 1272: 0.0001227533294771703
Position 1996: 0.00011759385860842876
Position 1179: 0.00011733184425722615
Position 5219: 0.00011194052962855884
Position 167: 0.00011124077455487807
Position 795: 0.00010783637118784124
Position 1099: 0.00010332091923935816
Position 1440: 8.503348415247013e-05
Position 414: 8.453828283041687e-05
Position 18433: 8.436154952745653e-05
Position 4082: 7.652636030914281e-05
Position 5465: 7.463320120119248e-05
Position 3974: 6.365470792462956e-05
Position 893: 6.275567614658107e-05
Position 16765: 4.984697544613017e-05
Position 12176: 4.8332855773504805e-05
Position 2066: 4.6243955144639146e-05
Position 618: 4.398918369520018e-05
Position 3971: 4.3198162125284317e-05
Position 784: 3.8429049871140204e-05
Position 889: 3.248435131912246e-05
Position 13977: 3.242326694247146e-05
Position 2196: 3.202037511962112e-05
Position 762: 3.067154159980563e-05
Position 3202: 2.9373793636740075e-05
Position 1990: 2.5105356043447286e-05
Position 136: 2.366897929783868e-05
Position 2513: 2.2748570357355315e-05
Position 18726: 2.192713592583423e-05
Position 11118: 2.0331258325743753e-05
Position 875: 1.9224797223348796e-05
Position 3205: 1.8674533508699954e-05
Position 1538: 1.8491567997205506e-05
Position 819: 1.7079927839042353e-05
Position 12353: 1.538386124538363e-05
Position 13708: 1.4612456006126536e-05
Position 260: 1.403279941181788e-05
Position 14005: 1.3838825777754563e-05
Position 436: 9.977946393500107e-06
Position 12146: 9.874355424541951e-06
Position 895: 8.713693640329901e-06
Position 2792: 8.543277667960404e-06
Position 183: 8.328368612840257e-06
Position 474: 7.675293943339426e-06
Position 996: 7.538920829000334e-06
Position 2649: 7.0674391192017815e-06
Position 14246: 5.788451482072983e-06
Position 186: 5.772559003313446e-06
Position 13755: 5.650644890027908e-06
Position 2020: 5.139076452253132e-06
Position 11332: 5.13735836738387e-06
Position 2104: 4.9737213907658425e-06
Position 621: 4.418042374320512e-06
Position 2763: 4.197408284527108e-06
Position 1291: 3.6645275731697193e-06
Position 1896: 3.431827012228906e-06
Position 651: 3.3135319146894866e-06
Position 14039: 3.262628779220836e-06
Position 2279: 3.232762961635349e-06
Position 12975: 3.2042581398974423e-06
Position 1652: 2.6830455089964897e-06
Position 10958: 2.2971197652996498e-06
Position 12723: 1.3414582578163084e-06
Position 1252: 1.071787446010744e-06
Position 12086: 8.893491335268599e-07
Position 9709: 7.171288896535704e-07
Position 1269: 5.352902126788732e-07
Position 11177: 5.056751439073667e-07
Position 948: 4.078098111209284e-07
Position 1298: 2.1959648961437682e-07
Position 406: 2.1055933953408496e-07
Position 188: 1.921559169473396e-07
Position 1543: 1.2243131586982922e-07
Position 537: 6.061640441736878e-08
Position 1313: 5.656573981825907e-08
Position 8253: 5.36929302108364e-08
Position 83: 4.395172413564063e-08
Position 122: 3.644908871691462e-08
Position 466: 2.269334518033986e-08
Position 5577: 1.0711448625750359e-08
Position 231: 3.581195404190494e-09
Position 626: 3.476865371413433e-09
Position 576: 3.2090293479356424e-09
Position 264: 1.8410473837225482e-09
Position 281: 1.0095185099294421e-09
Position 78: 5.782140543542777e-10
Position 5170: 1.6022282026564753e-12
