Gene = Hmbs
Position 2181: 0.0010412992838303233
Position 427: 0.0009581084215777507
Position 1548: 0.0009326982676045595
Position 6118: 0.0009103476007347874
Position 56: 0.0008966822469122876
Position 6661: 0.0008042384160170438
Position 6572: 0.0007922967921917839
Position 3059: 0.0007856493387245329
Position 6948: 0.0007589427882398298
Position 2393: 0.0007577880811248429
Position 4746: 0.0007357765987774813
Position 3173: 0.0007208462798493232
Position 4846: 0.0006851189355725816
Position 4810: 0.0006380615105053267
Position 2926: 0.000609154230483849
Position 1260: 0.0005878373400786181
Position 6568: 0.0005572941733873818
Position 7432: 0.0005520269118349679
Position 7527: 0.0005257097548780896
Position 3225: 0.0005097830844951173
Position 7416: 0.0004921543877700049
Position 1283: 0.0004906405855265175
Position 1027: 0.0004787259289476897
Position 3282: 0.0004440950566970864
Position 2622: 0.0004400393410572234
Position 3382: 0.00041412190912098486
Position 7297: 0.0003732906606277953
Position 119: 0.00035332113299501596
Position 2132: 0.00035017664380079295
Position 1078: 0.0003091077032042547
Position 2245: 0.00030909461974029754
Position 2500: 0.0002851792150237635
Position 439: 0.00028433772438026715
Position 2082: 0.0002678349539867565
Position 1500: 0.00026254188748244385
Position 3901: 0.0002539698404814348
Position 5195: 0.00025097512271724995
Position 1342: 0.00023086629174730005
Position 1742: 0.0002271710089682416
Position 660: 0.0002204574897193832
Position 2215: 0.00021109613355208215
Position 3942: 0.0001988112132376749
Position 2740: 0.0001957112559253832
Position 1993: 0.00019348433511805045
Position 4142: 0.00017376199958838687
Position 1006: 0.00017226182536656353
Position 2577: 0.0001672219542162865
Position 2041: 0.00016614972522090293
Position 2353: 0.00015479899610125895
Position 313: 0.0001493952087620633
Position 2190: 0.00014611220039170968
Position 701: 0.00014568211604673137
Position 6808: 0.0001403092540368876
Position 3333: 0.00013373597837664815
Position 2230: 0.00013223485992844522
Position 3960: 0.00013106670101974501
Position 3238: 0.00011577245820247049
Position 4827: 0.00011289098863545812
Position 17: 0.0001030604408870595
Position 6601: 9.998163302406747e-05
Position 465: 9.665853030303137e-05
Position 352: 9.611137677065419e-05
Position 6260: 9.509812586128616e-05
Position 3987: 8.866495999486145e-05
Position 6998: 8.843748529744881e-05
Position 1247: 8.492018122609723e-05
Position 5151: 8.424837295041535e-05
Position 5272: 7.676627614415456e-05
Position 945: 7.38202211781535e-05
Position 3951: 7.306283645376437e-05
Position 695: 7.22588561449948e-05
Position 3330: 7.0424892139209e-05
Position 2918: 6.84856226056652e-05
Position 1032: 6.530331940735845e-05
Position 3415: 6.515168815393276e-05
Position 500: 6.33745474749804e-05
Position 269: 6.231430788929284e-05
Position 6941: 6.228088758674272e-05
Position 1670: 6.208415287797255e-05
Position 2647: 6.157348246348541e-05
Position 2607: 6.142759395766446e-05
Position 37: 6.111225303480418e-05
Position 892: 5.9348349082974856e-05
Position 6640: 5.3720104453878836e-05
Position 1360: 4.8547909410054146e-05
Position 2940: 4.775370926837718e-05
Position 1276: 4.4386910575871484e-05
Position 2259: 4.182644621138947e-05
Position 961: 3.9595338374239005e-05
Position 4596: 3.951529860934135e-05
Position 2329: 3.820718604974529e-05
Position 7093: 3.4661128566166664e-05
Position 1278: 3.413941079318274e-05
Position 1621: 3.33767604683477e-05
Position 2855: 3.283353419730314e-05
Position 1337: 3.224457444369605e-05
Position 2032: 3.179311338813323e-05
Position 1439: 3.120648249272243e-05
Position 7367: 3.087535394352365e-05
Position 7344: 3.036576598098277e-05
Position 188: 2.886988322984044e-05
Position 2721: 2.6449720474475338e-05
Position 2592: 2.606377463572673e-05
Position 2100: 2.574924225393299e-05
Position 2685: 2.5258795751597673e-05
Position 2333: 2.4716042267940238e-05
Position 2833: 2.3503723810700004e-05
Position 3733: 2.275734086208523e-05
Position 7194: 2.1187159312665486e-05
Position 2288: 1.793030371055149e-05
Position 3937: 1.7708342789820045e-05
Position 3685: 1.681282950223374e-05
Position 7172: 1.6091218464652905e-05
Position 6894: 1.399708720677922e-05
Position 3596: 1.3496511525743695e-05
Position 75: 1.3036567249424946e-05
Position 3892: 1.199640244301576e-05
Position 3860: 1.1590435112724299e-05
Position 6165: 1.0187978707066658e-05
Position 4585: 9.808297265565518e-06
Position 6269: 9.611655177386595e-06
Position 3946: 8.60383088573378e-06
Position 3494: 8.193828159513484e-06
Position 302: 7.771718304665093e-06
Position 3973: 5.176403582051584e-06
Position 653: 5.073055770478437e-06
Position 2266: 4.594902902697063e-06
Position 2930: 4.4946802460411786e-06
Position 6252: 4.454694027206027e-06
Position 223: 3.757092626074531e-06
Position 2963: 3.6748767381040697e-06
Position 4594: 3.263940531455282e-06
Position 1197: 3.1722106426730483e-06
Position 3023: 2.8541624467182675e-06
Position 2632: 2.545704032753381e-06
Position 322: 2.4986991930054107e-06
Position 442: 2.3578979370101194e-06
Position 2804: 2.284851734480063e-06
Position 1000: 2.1418285748545098e-06
Position 2747: 2.018652297086143e-06
Position 70: 1.975755509999673e-06
Position 3029: 1.830453945012838e-06
Position 288: 1.7704725764400892e-06
Position 1071: 1.7676445191127897e-06
Position 2682: 1.452493436946217e-06
Position 6328: 1.445399820521224e-06
Position 2557: 1.4308178009974166e-06
Position 668: 1.1596884692420306e-06
Position 778: 1.0963355408569163e-06
Position 2890: 1.0735084311144983e-06
Position 2843: 9.726007895142488e-07
Position 1508: 6.822488450130809e-07
Position 1634: 6.750199152134766e-07
Position 1924: 6.279115412984839e-07
Position 296: 3.189624725749179e-07
Position 370: 2.9459340611935617e-07
Position 4643: 2.0308298492867524e-07
Position 6664: 2.002230872065176e-07
Position 103: 1.347230303565124e-07
Position 1017: 9.922838462929696e-08
Position 789: 9.037848825911359e-08
Position 1035: 6.7797200611006e-08
Position 329: 4.793363824833548e-08
Position 183: 4.082899846725296e-08
Position 378: 3.835165796612605e-08
Position 94: 2.648291467774743e-08
Position 305: 1.1100633606249605e-08
Position 856: 4.552566335710202e-09
Position 424: 3.7254268580143584e-09
Position 400: 1.1627886852704737e-09
Position 4648: 7.202677829012175e-10
Position 413: 6.067172326353215e-10
Position 431: 3.74505245558466e-11
Position 486: 3.523776505965146e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 4502: 0.9901577882616888
Position 2529: 0.9051788041051608
Position 3096: 0.891020954428118
Position 3462: 0.8569606359169866
Position 6752: 0.756454243831119
Position 6186: 0.7177514623731561
Position 6537: 0.6882157193063629
Position 7215: 0.6611992446836139
Position 7382: 0.4881545855264541
Position 2963: 0.46566407432226464
Position 7637: 0.45835134367076824
Position 1996: 0.45828443113866585
Position 2881: 0.2540496217693144
Position 6199: 0.25265011967119155
Position 6997: 0.2101634704628627
Position 2156: 0.20956612021091714
Position 7056: 0.20613829585388954
Position 6463: 0.1637219600351902
Position 4674: 0.15183028714846158
Position 6714: 0.11782061129101468
Position 1949: 0.10300740415071472
Position 2109: 0.06429343831238254
Position 4952: 0.055090579134739845
Position 7389: 0.041483093192120735
Position 2096: 0.03856170306233963
Position 1366: 0.037298729628283935
Position 2899: 0.03527137702922306
Position 4996: 0.03267105484551474
Position 2058: 0.028626179309055137
Position 7031: 0.027319977943019432
Position 1164: 0.021400248438645818
Position 3490: 0.020209481091020325
Position 6756: 0.015009051668293104
Position 2055: 0.014531450233097877
Position 6229: 0.012212363565259328
Position 2128: 0.0116002937097489
Position 2763: 0.010756700228433995
Position 7012: 0.010295430217897502
Position 500: 0.009234292573917668
Position 7386: 0.008879781573525376
Position 1400: 0.008809566850317758
Position 1961: 0.008797813390594754
Position 5141: 0.007617242892457603
Position 3387: 0.007508846973440468
Position 6726: 0.007457068554845169
Position 1788: 0.007020445515773819
Position 7444: 0.006486472660346119
Position 2072: 0.0058837841724650106
Position 6762: 0.0058255162961938604
Position 6975: 0.0057945735676863145
Position 2929: 0.005783019449846317
Position 4762: 0.005759238764551669
Position 4967: 0.005656593836009965
Position 5058: 0.005508867256909504
Position 1877: 0.005499524464686696
Position 6973: 0.00537120306141322
Position 4542: 0.005181575740869565
Position 1924: 0.0050057878682058625
Position 7023: 0.00474662662763925
Position 4689: 0.004701104952045534
Position 6015: 0.004698630245155676
Position 1890: 0.004669220456689258
Position 468: 0.00454260034872851
Position 3684: 0.004493009710100452
Position 6472: 0.004445830942872602
Position 4018: 0.0034585509814949213
Position 1905: 0.0033743340315581737
Position 3464: 0.0032751720555126923
Position 3220: 0.003263037937343497
Position 2691: 0.0029979575819118424
Position 2160: 0.002979709519471242
Position 7737: 0.0026730116770511685
Position 2140: 0.0026164777613915755
Position 7616: 0.0025705820636686737
Position 1797: 0.0025060700121728213
Position 2726: 0.0024948728821086665
Position 3429: 0.002470038681749265
Position 1289: 0.002445872899204885
Position 7835: 0.0024124548775777597
Position 5044: 0.0020856552566774086
Position 1260: 0.00208044970068457
Position 4671: 0.002045037089183862
Position 2122: 0.0019734156944336712
Position 1814: 0.0018810517851810787
Position 1758: 0.0018161453271848607
Position 7538: 0.001759545384087147
Position 351: 0.0017342274723783136
Position 942: 0.0017203536351324653
Position 6788: 0.0017032724642937545
Position 7302: 0.0015971430873435654
Position 2904: 0.0015950325559599887
Position 7740: 0.0015867654196402934
Position 2851: 0.0015797611848349055
Position 7654: 0.001475192344947467
Position 7506: 0.0013411816693985408
Position 1811: 0.0013394662474455177
Position 2358: 0.0013096131873027044
Position 3013: 0.0012799932438180021
Position 6404: 0.001193520448790465
Position 1169: 0.0011601660505284185
Position 6911: 0.001125967087451804
Position 4765: 0.0010775165252572452
Position 3414: 0.0010667839061639752
Position 3123: 0.001014358443653464
Position 7567: 0.0009807683760118331
Position 6576: 0.0009795707303271505
Position 7761: 0.0009777160888598231
Position 7084: 0.0009594864745093653
Position 3306: 0.0009201272891807687
Position 5986: 0.0009100523194323613
Position 4117: 0.0008748068607653389
Position 7063: 0.0008495962490808057
Position 3731: 0.0008045887742387812
Position 2592: 0.0007979173322074258
Position 6487: 0.0007866218307398852
Position 4744: 0.0007671340517892276
Position 845: 0.0007475984681828842
Position 3063: 0.0007397976817177117
Position 4839: 0.0007249858961363772
Position 7480: 0.0007135041310638956
Position 5967: 0.0006751485309745002
Position 1373: 0.0006747279049395402
Position 1112: 0.0006425249282927425
Position 6168: 0.0006338043899512264
Position 4948: 0.0006302232824027408
Position 7081: 0.0006238132935433907
Position 796: 0.0005944323806875064
Position 588: 0.000576869745240391
Position 7449: 0.0005517725614522081
Position 7446: 0.0005285613726237078
Position 2494: 0.00052479301918409
Position 1999: 0.0005247788379882651
Position 118: 0.0004950626084928513
Position 5018: 0.0004917131164761764
Position 2926: 0.0004850033699064851
Position 7060: 0.0004758574013351063
Position 6948: 0.00047386627288547206
Position 2544: 0.0004465732681748305
Position 6731: 0.00042739762576519947
Position 5971: 0.00039634368728109815
Position 7290: 0.0003914072161562533
Position 1217: 0.0003876239808020842
Position 505: 0.00037665460190606793
Position 135: 0.0003764194125648474
Position 2704: 0.00037627285961744085
Position 4282: 0.0003546042848391519
Position 2469: 0.0003536726460752888
Position 6407: 0.00035359944296450596
Position 6675: 0.00034762655664455176
Position 2307: 0.0003470525155369306
Position 6804: 0.000338514584877811
Position 2853: 0.0003351001291898991
Position 7246: 0.0003328655047635878
Position 2984: 0.00029253482976774865
Position 1836: 0.0002902841092772756
Position 4318: 0.0002651166072477758
Position 3103: 0.000264877996515629
Position 2855: 0.00026018996007459976
Position 668: 0.00025302768481606357
Position 4433: 0.00024029849055438217
Position 1644: 0.0002341433058825703
Position 6553: 0.00022609103313885515
Position 7241: 0.0002220670249873843
Position 3250: 0.00021553632387693127
Position 2499: 0.00021148427076659142
Position 2286: 0.0002095620879000356
Position 1027: 0.00020911535383141917
Position 7070: 0.0002033224319643137
Position 3077: 0.0002008377680868396
Position 3409: 0.00019343376620966537
Position 540: 0.00018479203385328972
Position 5002: 0.00018476152288982874
Position 3285: 0.00018047641874173684
Position 6020: 0.00018044528590403444
Position 537: 0.00017368614996184076
Position 6550: 0.00017220912043213927
Position 1220: 0.00017008738496277
Position 7398: 0.0001694137499228084
Position 7234: 0.00016078844868101422
Position 1415: 0.0001557766425673128
Position 6412: 0.00015273055064387426
Position 4703: 0.00014927897272546122
Position 1192: 0.00014712871089375492
Position 364: 0.00014129524096150278
Position 6060: 0.00013415474579857152
Position 2816: 0.00012608529919951787
Position 6244: 0.00012596826081421174
Position 2732: 0.00012217974438012894
Position 1320: 0.00011773326116036141
Position 1742: 0.00011397936830628163
Position 4064: 0.00010399976901543246
Position 6695: 0.00010223468664570114
Position 7093: 0.00010123627323211551
Position 1342: 9.196338344254612e-05
Position 5104: 9.003787789906794e-05
Position 778: 8.95711996454663e-05
Position 3108: 8.91647894739999e-05
Position 1292: 8.769783135877349e-05
Position 103: 8.707031679707083e-05
Position 4131: 8.589927318991601e-05
Position 1699: 8.419146505649358e-05
Position 1207: 8.307447739211051e-05
Position 3774: 8.10742380861453e-05
Position 2004: 8.035474637451887e-05
Position 3363: 7.606902371254294e-05
Position 1182: 7.532738334201299e-05
Position 3260: 7.502746317070678e-05
Position 4768: 7.320501153461871e-05
Position 3130: 7.30318900770342e-05
Position 7695: 6.958966105860852e-05
Position 2257: 6.530995282576445e-05
Position 1030: 6.525959734461391e-05
Position 2989: 6.489206898535304e-05
Position 2379: 6.418042979506758e-05
Position 3328: 6.291931483117963e-05
Position 7040: 6.166237105344568e-05
Position 3234: 5.88742229351679e-05
Position 6283: 5.7628704129916264e-05
Position 1194: 5.754501225925281e-05
Position 6728: 5.7012708767958646e-05
Position 2858: 5.4323627481479856e-05
Position 3269: 5.343046375510924e-05
Position 2007: 4.962396366479475e-05
Position 2776: 4.729193123175219e-05
Position 4363: 4.644399438167455e-05
Position 5143: 4.537958566162395e-05
Position 2487: 4.462767622939514e-05
Position 3669: 4.283803357547504e-05
Position 635: 4.2700842709639125e-05
Position 6782: 4.211849983442757e-05
Position 7885: 4.199119093129688e-05
Position 2413: 4.180477111987782e-05
Position 3126: 3.88242449639133e-05
Position 695: 3.6692387251614944e-05
Position 2398: 3.2481862368843134e-05
Position 4711: 3.1916872263280225e-05
Position 3692: 3.140570470162492e-05
Position 1593: 2.9722385868090726e-05
Position 3348: 2.8625347008167736e-05
Position 5843: 2.846267275504976e-05
Position 142: 2.8068332128597302e-05
Position 1521: 2.5007354327747708e-05
Position 3987: 2.425958646938966e-05
Position 2295: 2.407738625882102e-05
Position 4905: 2.3677768555715672e-05
Position 3265: 2.322407095405516e-05
Position 3900: 2.2881325632223416e-05
Position 730: 2.211847242851995e-05
Position 2174: 2.0254787462818527e-05
Position 7172: 2.0132688031771774e-05
Position 4717: 1.921158820320863e-05
Position 4648: 1.8515917217063475e-05
Position 2418: 1.849113775108678e-05
Position 7255: 1.7854300349146394e-05
Position 3924: 1.774474146481482e-05
Position 1654: 1.7379177235443302e-05
Position 6681: 1.6876600628939257e-05
Position 1228: 1.6420681510400917e-05
Position 2477: 1.601019253040104e-05
Position 1268: 1.5078602667873838e-05
Position 7454: 1.5017447948933465e-05
Position 2736: 1.4742497587200339e-05
Position 3892: 1.4137564742924341e-05
Position 6655: 1.4122780757094093e-05
Position 1307: 1.392048073350134e-05
Position 517: 1.2783490889682963e-05
Position 6853: 1.2678216361080566e-05
Position 849: 1.1780300460015157e-05
Position 3752: 1.1261288811472267e-05
Position 2572: 1.064683707468329e-05
Position 676: 9.896481960145285e-06
Position 6736: 9.156415923380784e-06
Position 3267: 9.012996761362001e-06
Position 1247: 8.886668360395463e-06
Position 3023: 8.780600229034231e-06
Position 682: 8.557469669672321e-06
Position 1325: 8.48280294823903e-06
Position 5799: 8.000051615976915e-06
Position 3110: 7.71606251509514e-06
Position 1706: 7.625615474356122e-06
Position 152: 7.5743935462454735e-06
Position 883: 7.366699714163579e-06
Position 4573: 6.971984521425372e-06
Position 3355: 6.501549591819569e-06
Position 5991: 6.094797116277583e-06
Position 6417: 6.052002084385713e-06
Position 704: 5.8151447322547524e-06
Position 4554: 5.594935847324523e-06
Position 595: 5.554499158190044e-06
Position 2504: 5.496269212270384e-06
Position 3868: 5.251541132239002e-06
Position 2662: 4.630137469595818e-06
Position 6580: 4.400472624846986e-06
Position 4438: 4.061942725058252e-06
Position 3827: 3.982226040692486e-06
Position 2433: 3.965749372556525e-06
Position 6689: 3.936452570586372e-06
Position 1567: 3.7718834841967023e-06
Position 4698: 3.2675901635426913e-06
Position 701: 3.183912594613455e-06
Position 1380: 2.8395724942278627e-06
Position 4746: 2.1668876971040755e-06
Position 4701: 1.8089270111149045e-06
Position 3190: 8.931442251857429e-07
Position 918: 7.51819662599637e-07
Position 2622: 6.746264631770626e-07
Position 413: 3.7999220877126555e-07
Position 322: 3.669830280800345e-07
Position 3262: 3.115181350914745e-07
Position 4723: 2.1734961647783062e-07
Position 3333: 2.1258298306453998e-07
Position 388: 1.83191612555621e-07
Position 593: 1.7103288301371782e-07
Position 961: 1.5175777396074127e-07
Position 1054: 1.47362257459812e-07
Position 438: 1.4261883971787944e-07
Position 370: 1.2194500038584555e-07
Position 392: 1.134706301604336e-07
Position 522: 1.050061464272483e-07
Position 558: 9.456593799221054e-08
Position 4807: 7.238782005696676e-08
Position 811: 5.3873625430859594e-08
Position 548: 4.8212958743006015e-08
Position 1470: 3.9271341301123476e-08
Position 3530: 3.547312914498035e-08
Position 377: 3.5190810347352614e-08
Position 183: 3.3106877155935547e-08
Position 2312: 3.2912946983537615e-08
Position 3733: 2.5096166550757725e-08
Position 957: 2.059904095021677e-08
Position 3105: 1.8716414663881425e-08
Position 949: 1.715311866598528e-08
Position 3856: 1.712064838896636e-08
Position 4160: 1.4785765059131572e-08
Position 4189: 1.3711586438897304e-08
Position 806: 1.2386717901825692e-08
Position 706: 1.1678587348989013e-08
Position 817: 1.1275797889570495e-08
Position 4137: 1.0987878549785265e-08
Position 4165: 1.0783078816380115e-08
Position 2603: 1.0688087947582004e-08
Position 2327: 6.169284641583703e-09
Position 2276: 5.661378664790772e-09
Position 2363: 5.58413960555466e-09
Position 4771: 7.133620982421504e-10
Position 1436: 7.065651813510723e-10
Position 397: 2.2276417729465266e-10
Position 326: 2.2923672277138127e-11
Position 890: 1.6254226198379403e-12
Position 856: 1.6113492576579119e-12
Position 400: 8.21941346700437e-13
Position 431: 6.41845940046996e-13
