Gene = Arl6ip4
Position 670: 0.0004499537456004121
Position 2066: 0.000430664784873565
Position 1245: 0.0004246744310497642
Position 1602: 0.00042231970138869565
Position 1640: 0.00038369633732469156
Position 940: 0.00038023599222129057
Position 1684: 0.0003497408281438349
Position 929: 0.0003426666694893462
Position 855: 0.0003379775551225122
Position 1185: 0.000290710739562536
Position 925: 0.0002883052106314113
Position 1230: 0.00028244811561753294
Position 399: 0.00027150188002757214
Position 2051: 0.00027125053704489375
Position 1928: 0.0002652526416865824
Position 1852: 0.00022191301253652283
Position 958: 0.00016143411972893506
Position 1759: 0.00014385627514323902
Position 1458: 0.0001380385187587507
Position 1408: 0.00011077458609459588
Position 946: 0.00010760233816341587
Position 1692: 0.00010200102546276349
Position 2002: 9.131434268927682e-05
Position 1057: 9.126031866667217e-05
Position 299: 8.018931899519568e-05
Position 1752: 7.918899782685237e-05
Position 964: 7.890648365150427e-05
Position 2063: 7.704702684658044e-05
Position 1352: 7.273540313484331e-05
Position 1787: 6.972748780440469e-05
Position 301: 6.37328226160872e-05
Position 949: 6.24549684255547e-05
Position 387: 6.072128777867989e-05
Position 955: 5.771159226193839e-05
Position 602: 5.232712147894309e-05
Position 517: 4.742750012351769e-05
Position 532: 4.624363782782939e-05
Position 1024: 3.996263413484169e-05
Position 511: 3.926804075934517e-05
Position 817: 3.78181472878965e-05
Position 951: 3.335049776696294e-05
Position 943: 3.321925129794095e-05
Position 1744: 3.195372756524027e-05
Position 776: 3.1262572039936476e-05
Position 822: 2.9968839962447627e-05
Position 381: 2.772044835427931e-05
Position 1898: 2.7105513639322243e-05
Position 961: 2.6545697544079817e-05
Position 934: 2.5102676445462034e-05
Position 781: 2.490452116719208e-05
Position 819: 2.0813833797525095e-05
Position 676: 2.018734719844655e-05
Position 714: 1.5055637923567315e-05
Position 313: 1.2823752665462959e-05
Position 1536: 1.2199335892478138e-05
Position 464: 1.2115452311047203e-05
Position 598: 8.627609454209244e-06
Position 734: 7.93491592167379e-06
Position 416: 7.192484558838021e-06
Position 471: 6.416665147336815e-06
Position 1595: 6.3148515971356675e-06
Position 566: 6.02726871045877e-06
Position 102: 5.7632376938108794e-06
Position 790: 5.643937092732519e-06
Position 1777: 5.282097992077994e-06
Position 967: 4.826971654322406e-06
Position 1065: 4.568415517183037e-06
Position 696: 4.567112184612185e-06
Position 1127: 4.532313541604264e-06
Position 539: 3.750333480283295e-06
Position 1592: 3.310925090473578e-06
Position 1111: 3.2630822856098156e-06
Position 832: 3.077122349736151e-06
Position 988: 2.7730963236032294e-06
Position 1470: 2.725131989768207e-06
Position 199: 2.630409169538247e-06
Position 1030: 2.3960198981616054e-06
Position 1279: 2.393158298988822e-06
Position 1273: 2.2299600576733324e-06
Position 1761: 1.925516856542304e-06
Position 478: 1.7120250739538183e-06
Position 410: 1.555962754630011e-06
Position 629: 1.3482292323403334e-06
Position 421: 1.2358010164347936e-06
Position 748: 1.0366318295089051e-06
Position 826: 9.450277191682754e-07
Position 778: 9.444449472813792e-07
Position 487: 8.947203027866021e-07
Position 838: 6.227731834512449e-07
Position 537: 5.464997970747461e-07
Position 685: 5.152285696146136e-07
Position 727: 4.861541564674951e-07
Position 704: 4.6367188365653934e-07
Position 840: 3.5382028009637973e-07
Position 1247: 2.738720844834855e-07
Position 1094: 2.496648719002598e-07
Position 378: 2.457821788925766e-07
Position 750: 2.2319733915795592e-07
Position 432: 1.5702979838314985e-07
Position 141: 4.5485160060214386e-08
Position 495: 1.8762424104598854e-08
Position 107: 7.89060688093189e-09
Position 1300: 5.342561335229282e-09
Position 442: 4.245004290458518e-09
Position 160: 2.2305505163295764e-09
Position 153: 1.748461081647297e-09
Position 179: 1.6529245669740453e-09
Position 182: 1.5374450428574393e-09
Position 173: 1.5197994830777993e-09
Position 146: 1.2664713185917223e-09
Position 118: 1.2154460857130163e-09
Position 1275: 8.231577897579279e-10
Position 112: 1.194628206057249e-10
Position 438: 7.746243328705622e-11
Position 453: 6.359337255296876e-11
Position 430: 3.027129509074237e-11
Position 435: 1.1019593344326357e-12
Position 426: 1.0144325239278105e-12
Position 541: 5.751727314870777e-13
