Gene = Mn1
Position 1839: 0.00041870527723953874
Position 4085: 0.0004096823254428329
Position 2820: 0.00038632440835226363
Position 3376: 0.00035085979730001634
Position 2993: 0.0003272923191786488
Position 5139: 0.00031577374174275314
Position 3382: 0.00031537646746315913
Position 3050: 0.00028257970532414526
Position 1596: 0.00027365522879105455
Position 1447: 0.00025631781508411104
Position 3868: 0.00024309846360231013
Position 1093: 0.00023336598876457594
Position 598: 0.00022909519726885675
Position 1174: 0.00022119722788380616
Position 722: 0.00022052712812417277
Position 2265: 0.00021343503515347095
Position 1671: 0.0002026728223391776
Position 2055: 0.00019677279471908116
Position 2999: 0.00018142136714538739
Position 1050: 0.00017668430397053026
Position 1022: 0.00015469553993154335
Position 1558: 0.0001518698068013565
Position 881: 0.00014514574695170674
Position 1488: 0.00012260097581999894
Position 1408: 0.00010790832079314001
Position 3033: 0.00010540155824136058
Position 1256: 9.818116131075679e-05
Position 2385: 9.091258446889085e-05
Position 2415: 7.310811830520837e-05
Position 1308: 6.884584472152397e-05
Position 455: 6.85943255424889e-05
Position 921: 6.4953899483901e-05
Position 753: 5.71836991645085e-05
Position 2012: 5.350296905597268e-05
Position 1564: 4.8460146752661056e-05
Position 2382: 4.639439612530418e-05
Position 1652: 4.2358293293998846e-05
Position 462: 3.480349168664315e-05
Position 574: 3.3273975923139486e-05
Position 3037: 3.227479453706957e-05
Position 1935: 2.5716040059076562e-05
Position 2117: 2.4190444770825696e-05
Position 2442: 2.2967650561821582e-05
Position 981: 2.2140846917397562e-05
Position 514: 1.9923889716595668e-05
Position 2419: 1.2849344392684841e-05
Position 777: 1.270768449334654e-05
Position 1234: 1.187025330705521e-05
Position 1639: 8.971393335768061e-06
Position 1437: 8.866735816576324e-06
Position 317: 8.727704605603555e-06
Position 954: 8.601034564073044e-06
Position 1033: 8.187597947101184e-06
Position 1689: 7.991008329408496e-06
Position 1377: 6.11892491168237e-06
Position 1908: 5.396380053325813e-06
Position 799: 3.5681009376341927e-06
Position 1962: 3.3939951390119075e-06
Position 2057: 3.2856158713684627e-06
Position 1895: 3.075067965214168e-06
Position 1399: 2.821013497785955e-06
Position 483: 1.7087313184568222e-06
Position 296: 8.229759220339554e-07
Position 761: 7.165546095676944e-07
Position 1650: 6.942142485638411e-07
Position 319: 4.802738914008085e-07
Position 528: 3.8687287672364235e-07
Position 578: 3.498072495337314e-07
Position 1203: 3.207499662394996e-07
Position 2316: 3.0562019322913953e-07
Position 2268: 2.153579433672389e-07
Position 1141: 4.639867062158095e-08
Position 809: 3.1917222646468335e-08
Position 1310: 3.166982132103318e-08
Position 783: 2.9020052759528708e-08
Position 1135: 3.449210792150555e-09
Position 523: 3.2778756894643326e-09
Position 610: 2.9218531597033997e-09
Position 548: 2.8005967664830397e-09
Position 747: 8.204126814774029e-10
Position 221: 7.104642785097025e-10
Position 490: 3.9167329900427996e-10
Position 465: 3.5378901734428965e-10
Position 1178: 3.4515577411188014e-10
Position 1161: 2.743108306913037e-10
Position 535: 2.5633891558938867e-10
Position 537: 1.5932662566351622e-10
Position 1433: 1.547061378911472e-10
Position 533: 1.3441720379380143e-10
Position 663: 1.2589573497430345e-10
Position 525: 7.299643111694408e-11
Position 492: 1.502921299945968e-12
Position 544: 1.2388311199651694e-12
Position 629: 7.934827676041045e-13
Position 647: 6.706612156919903e-13
Position 179: 2.816144688220199e-13
Position 660: 2.5878312683089135e-13
Position 163: 1.437086898006509e-13
Position 155: 1.350059846456721e-13
Position 187: 1.1930791976750623e-13
Position 166: 1.103863030395468e-13
Position 230: 6.748098605002484e-14
Position 634: 5.660899111408786e-14
Position 247: 5.084004471728793e-14
Position 158: 3.346029813676108e-14
Position 269: 2.7397549764583144e-14
Position 263: 2.5772928094945453e-14
Position 276: 1.0904463062196578e-16
