Gene = Hykk
Position 1302: 0.00013786630963543418
Position 1331: 0.00013005772198760156
Position 3907: 0.00012088389776508359
Position 2396: 0.00011349697127012471
Position 87: 0.00010933929409909698
Position 2110: 9.890104156875151e-05
Position 4316: 9.753290678976657e-05
Position 5216: 8.109621227246666e-05
Position 313: 8.069652233491312e-05
Position 645: 7.0046082714053e-05
Position 2358: 6.978778573407068e-05
Position 2266: 6.718841913815868e-05
Position 558: 5.952268650611006e-05
Position 879: 4.0391970491675324e-05
Position 3271: 3.742495038879289e-05
Position 873: 3.714149851888553e-05
Position 4344: 3.2009670417235864e-05
Position 264: 3.188270988677708e-05
Position 797: 2.9949902571128e-05
Position 406: 2.9526231007683402e-05
Position 3587: 2.523661107545333e-05
Position 222: 2.287826121433835e-05
Position 701: 2.2304083830753424e-05
Position 521: 1.9495351647098446e-05
Position 598: 1.3410662991687238e-05
Position 722: 8.529885099543985e-06
Position 767: 8.452454593658074e-06
Position 882: 8.375498571361075e-06
Position 544: 7.859525307112503e-06
Position 316: 6.7062609712849474e-06
Position 731: 6.2717713148030725e-06
Position 505: 4.2347946594473764e-06
Position 747: 3.1741286525473383e-06
Position 751: 2.814360607215793e-06
Position 399: 2.6098588348073416e-06
Position 755: 2.538932419331631e-06
Position 452: 2.266633840377409e-06
Position 430: 2.2172648082516854e-06
Position 759: 2.2096060579552997e-06
Position 592: 1.644028946441899e-06
Position 763: 1.2897479962046338e-06
Position 508: 7.414176925399849e-07
Position 786: 4.748976250860073e-07
Position 636: 3.756859318538025e-07
Position 340: 3.687645394841584e-07
Position 696: 2.42735814358466e-07
Position 3123: 2.2690454877768258e-07
Position 1095: 5.079191094119895e-08
Position 741: 4.1527989665056044e-08
Position 945: 1.4084203774622808e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 19855: 0.9998843345529086
Position 13411: 0.8554207432075067
Position 29627: 0.8054128414814001
Position 7463: 0.51019239513112
Position 8571: 0.4704249856833387
Position 4911: 0.38757700490311275
Position 15585: 0.3402422024490007
Position 28782: 0.33195884899446415
Position 4965: 0.328663469440368
Position 2751: 0.27830074644289604
Position 25557: 0.27678841282864763
Position 963: 0.27657630986150245
Position 482: 0.2708442952918109
Position 21101: 0.24857466665998088
Position 3190: 0.24283546701698913
Position 5744: 0.19819118846685144
Position 16740: 0.195601189149856
Position 31402: 0.18330059831803835
Position 5699: 0.18171511798284315
Position 15608: 0.15963043957300616
Position 15363: 0.13912091851207795
Position 10779: 0.12023527099823428
Position 31437: 0.11768344622520083
Position 21237: 0.10452947560639712
Position 8899: 0.10349735468637576
Position 5124: 0.08999998498418174
Position 355: 0.08089240135080271
Position 25293: 0.08021829178258545
Position 30416: 0.07868648352842993
Position 4876: 0.07543413721084405
Position 21360: 0.07012342713978799
Position 30922: 0.061723171427585606
Position 8586: 0.0552237561707364
Position 31824: 0.04540036324998115
Position 20985: 0.04534431938491054
Position 3447: 0.04508078486399119
Position 30908: 0.03787030914551068
Position 4731: 0.0370253386062287
Position 31956: 0.033716640072945586
Position 7139: 0.027812559783550496
Position 16144: 0.027281513942030457
Position 10946: 0.023495006455971884
Position 32007: 0.018120920968657524
Position 2357: 0.017211807093598153
Position 4915: 0.015569022123187268
Position 21125: 0.014954000750719584
Position 301: 0.014923999515941679
Position 24856: 0.014633482932133146
Position 7202: 0.013697178667300589
Position 5768: 0.013106912918658079
Position 2794: 0.010057749715374105
Position 5970: 0.00969992458122849
Position 3274: 0.009219178742318245
Position 3404: 0.008352012006807873
Position 6075: 0.008204986857724424
Position 452: 0.007671878094532991
Position 2448: 0.0069521168513688725
Position 29053: 0.006212121107662104
Position 5531: 0.005828857301668367
Position 25877: 0.005824232561059299
Position 5687: 0.005307745501769945
Position 457: 0.005213036334617169
Position 21486: 0.004833458452747798
Position 5302: 0.004535020448717059
Position 21128: 0.004308936222275668
Position 10641: 0.004231376766800852
Position 3356: 0.0037736832076691344
Position 23935: 0.0036159598496798913
Position 988: 0.003363862840741938
Position 1808: 0.0032770744908302133
Position 5120: 0.0032243229224970037
Position 4775: 0.0028855834423001693
Position 2251: 0.0027232329257779464
Position 3490: 0.002643692234979297
Position 930: 0.002528533656103213
Position 1024: 0.0024665163691267268
Position 5190: 0.0024567117280312246
Position 23062: 0.002177596540690088
Position 21932: 0.002137406015735699
Position 359: 0.0019099439307573153
Position 5658: 0.001803541232125186
Position 21456: 0.0015789925370096323
Position 297: 0.0015784195965865145
Position 2804: 0.0014974651225270635
Position 20410: 0.0013376840046027806
Position 497: 0.0012924260462784834
Position 490: 0.0012241771991784315
Position 5976: 0.001092626185435707
Position 681: 0.0010230207230756795
Position 404: 0.0010104523666917638
Position 5973: 0.0008732826861176344
Position 1389: 0.0008483958304974283
Position 933: 0.0008071378314751561
Position 435: 0.0007182814525159366
Position 2380: 0.0007155257184692977
Position 5500: 0.0006247768569898562
Position 22507: 0.0006237706574879144
Position 24088: 0.0006141210730545288
Position 15683: 0.0005922486381533332
Position 2719: 0.0005881224795585747
Position 22855: 0.0005236358145122329
Position 24390: 0.0005204392442001097
Position 22835: 0.0005038150806485943
Position 20444: 0.0005008671632313789
Position 1168: 0.0004667278833691897
Position 500: 0.0004665036654267435
Position 1586: 0.00043798143977875404
Position 4198: 0.000433998120754393
Position 5427: 0.0004285919718392843
Position 2426: 0.000424276851627284
Position 26006: 0.00038746502641436834
Position 1476: 0.00029867767409449134
Position 569: 0.00025697243397842487
Position 2888: 0.00024834324191706027
Position 636: 0.0002370457699558179
Position 22975: 0.0002301260751231534
Position 2933: 0.0002259704701575852
Position 902: 0.00020012435192261262
Position 21384: 0.00019918565063965966
Position 2180: 0.00018970505868226605
Position 22659: 0.0001818104036470919
Position 280: 0.0001742812689856913
Position 1658: 0.00016914852759116058
Position 6125: 0.0001506305420529618
Position 1271: 0.00014764639185674692
Position 2301: 0.00013800309262343446
Position 180: 0.00012497808253363418
Position 2561: 0.00012449498219984037
Position 1725: 0.00012193055029699401
Position 3692: 0.00011363012622060353
Position 2617: 0.00011205323701972329
Position 270: 0.00011120445761980978
Position 20701: 0.00010612564433471182
Position 1638: 9.652577779362374e-05
Position 20270: 9.647433147159296e-05
Position 1851: 9.476714749778563e-05
Position 23372: 8.879173097924366e-05
Position 641: 8.278437275901132e-05
Position 21730: 8.170371164331692e-05
Position 20226: 7.993686849026273e-05
Position 21611: 7.865995072393843e-05
Position 2596: 7.576692848679065e-05
Position 20609: 7.266854337443249e-05
Position 21462: 6.824698212845281e-05
Position 514: 6.709712702255184e-05
Position 20605: 6.49974918114675e-05
Position 1744: 6.269100720129566e-05
Position 1668: 5.764073919623835e-05
Position 1993: 5.7053747630002446e-05
Position 22307: 4.5503862352203204e-05
Position 20653: 4.372610053267215e-05
Position 2033: 4.184729393874901e-05
Position 4746: 3.5009385601561454e-05
Position 995: 3.353351658785285e-05
Position 1592: 3.246499378492818e-05
Position 406: 2.8801014510942233e-05
Position 502: 2.859762693701028e-05
Position 399: 2.7746455836939953e-05
Position 1148: 2.478418388139174e-05
Position 1704: 2.0929412261046172e-05
Position 1504: 2.0007248033430813e-05
Position 3012: 1.9585325772646895e-05
Position 1612: 1.8524746535871228e-05
Position 1330: 1.804373518451359e-05
Position 1205: 1.0684127218287467e-05
Position 518: 7.971272307748535e-06
Position 21048: 7.6086429496641375e-06
Position 3586: 7.20625277754217e-06
Position 430: 6.536089341217385e-06
Position 21020: 4.915351251326105e-06
Position 1559: 4.904017448032966e-06
Position 415: 4.847313896091794e-06
Position 1684: 4.7665767608940846e-06
Position 375: 4.735388803362576e-06
Position 215: 4.3268016909833415e-06
Position 1810: 4.281428059068231e-06
Position 192: 2.0224553451236226e-06
Position 371: 1.7808500955942278e-06
Position 816: 1.5112950186788717e-06
Position 423: 1.3707291230539996e-06
Position 643: 1.0212284450979138e-06
Position 1831: 7.799683935686149e-07
Position 198: 7.054995073619064e-07
Position 794: 6.950403842095549e-07
Position 1358: 6.620674627630776e-07
Position 1106: 6.328717729087366e-07
Position 229: 5.571428429701635e-07
Position 530: 5.028280095777171e-07
Position 719: 4.4400673997397576e-07
Position 797: 4.02967959449185e-07
Position 121: 2.6048824800732066e-07
Position 9347: 2.433159400643304e-07
Position 8021: 2.3099662942381526e-07
Position 572: 1.7919237914592015e-07
Position 222: 1.32521835287026e-07
Position 1255: 1.178166823192114e-07
Position 526: 8.386655154822093e-08
Position 537: 7.791135888241867e-08
Position 1026: 7.479198114505612e-08
Position 1562: 7.18813075709978e-08
Position 9134: 7.158775509858064e-08
Position 575: 6.531281140456431e-08
Position 1741: 5.979839771596152e-08
Position 1689: 5.766701715492011e-08
Position 649: 5.7616783192426436e-08
Position 1512: 5.751540505119422e-08
Position 1286: 5.377598615646092e-08
Position 3862: 4.8537278337672155e-08
Position 1030: 4.84472782358926e-08
Position 1355: 4.394922687217693e-08
Position 1227: 4.3245213163517996e-08
Position 7800: 2.3850977472405924e-08
Position 118: 8.114261313538845e-09
Position 1305: 7.500510993181651e-09
Position 5306: 6.676973195051142e-09
Position 208: 3.564189066318178e-09
Position 3941: 1.1782567040094152e-09
Position 3980: 1.135227869878663e-09
Position 1084: 5.257749349769248e-10
Position 722: 4.4312393971846643e-10
Position 544: 3.1777386235600985e-10
Position 541: 3.1637838388042664e-10
Position 1062: 1.3971825461792126e-10
Position 552: 3.711749843920363e-12
