Gene = Rsrc1
Position 3697: 0.0012874371329162622
Position 187: 0.001012397915663284
Position 2588: 0.0009301254100567206
Position 16059: 0.0009196872697415114
Position 1523: 0.0008318392523047505
Position 2894: 0.0007013521209779882
Position 6279: 0.000657438955619041
Position 17484: 0.0005938107260723095
Position 13569: 0.0005873282620453208
Position 16768: 0.0005558261116162131
Position 6435: 0.000532825762976076
Position 6666: 0.0005116309199606722
Position 2267: 0.00047604247431529324
Position 2243: 0.00044902119155678803
Position 613: 0.0002740235698253713
Position 5202: 0.00026945492095589447
Position 2652: 0.00023494755232373197
Position 2569: 0.00021356845017903706
Position 1378: 0.00018705041895349705
Position 1558: 0.00017843987423992846
Position 4393: 0.0001741914282930708
Position 3910: 0.0001599266793973065
Position 2720: 0.00010526627116441741
Position 96: 9.507344600083682e-05
Position 1172: 5.696557335760436e-05
Position 1071: 5.5660142281061904e-05
Position 15174: 5.5162024780140814e-05
Position 1744: 5.0381885901844265e-05
Position 2474: 3.1818111400352504e-05
Position 1119: 2.4377898015196032e-05
Position 1075: 1.6540093212835685e-05
Position 15495: 1.653611240597125e-05
Position 656: 9.558675295868614e-06
Position 15520: 8.48212300269087e-06
Position 1189: 8.445151243435903e-06
Position 1266: 7.412903941986539e-06
Position 1079: 6.840810033778666e-06
Position 15243: 4.40984013244322e-06
Position 873: 3.6482244303259734e-06
Position 128: 3.5805500961784693e-06
Position 17606: 3.5398656714673113e-06
Position 15981: 3.4953607416466027e-06
Position 17950: 3.318143439463268e-06
Position 1160: 2.3992658434344516e-06
Position 570: 2.2473434698284695e-06
Position 23: 2.2322471186910015e-06
Position 1737: 2.1794341766791617e-06
Position 157: 1.9136933861845803e-06
Position 353: 1.7775101316327462e-06
Position 17549: 1.6382374937542974e-06
Position 16070: 1.4261914822277784e-06
Position 1712: 1.0931311031785325e-06
Position 18111: 9.469781634709392e-07
Position 1092: 8.041334748893046e-07
Position 539: 7.989312525486772e-07
Position 1055: 5.916379011187462e-07
Position 680: 5.790907728682669e-07
Position 2294: 3.682828185042287e-07
Position 20: 2.7188813946794325e-07
Position 2252: 2.3231085756038499e-07
Position 16195: 1.746863686124478e-07
Position 15677: 1.6911509846728473e-07
Position 15180: 1.549238270114063e-07
Position 15508: 1.5217378385148938e-07
Position 16047: 1.3807600584035308e-07
Position 15730: 1.0342796496092535e-07
Position 1811: 6.950376043225967e-08
Position 16716: 3.408112015720861e-08
Position 16097: 2.7014809286335077e-08
Position 16119: 4.992760548024956e-09
Position 16457: 4.739979819765529e-09
Position 16015: 4.665162732452422e-09
Position 1452: 3.034190487386086e-10
Position 1566: 1.9787986776541977e-10
Position 492: 4.004724777537501e-11
Position 507: 2.1629878020796088e-11
Position 500: 1.1240732055508237e-11
Position 498: 1.0339164118466548e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 13126: 0.9834858686927944
Position 15074: 0.8942784860225474
Position 35652: 0.6346822876165724
Position 7301: 0.6095011450260986
Position 7643: 0.5852330126622446
Position 26359: 0.47951160400469295
Position 26077: 0.41338885004592485
Position 27138: 0.40476964382478453
Position 35275: 0.33897642944579104
Position 26148: 0.29435530072749416
Position 2804: 0.26151021372725813
Position 6175: 0.1810633125810125
Position 258: 0.134974527169853
Position 2545: 0.12995963122679005
Position 26636: 0.11411831070895737
Position 15048: 0.09499444200994485
Position 14193: 0.08690997279995881
Position 311: 0.07674287817596805
Position 2738: 0.06786859042427087
Position 10044: 0.06132003715971541
Position 26553: 0.05936352425131266
Position 11215: 0.050409827072162225
Position 314: 0.048114104342872305
Position 14161: 0.03391678408839683
Position 324: 0.030115874221009635
Position 8333: 0.02764007740443462
Position 317: 0.025025448655465757
Position 7840: 0.024208038478559502
Position 2412: 0.021149654445965227
Position 13978: 0.02069895707593431
Position 8602: 0.01942032268437682
Position 8451: 0.01797974520497872
Position 1340: 0.017825525820620577
Position 1246: 0.017805329483794322
Position 2087: 0.015060971896697521
Position 321: 0.014098207552523874
Position 289: 0.01375979626122288
Position 2686: 0.013130740866072478
Position 10024: 0.011853211097268652
Position 2689: 0.011352931587082315
Position 21505: 0.010943798127732933
Position 4593: 0.008992480944791166
Position 2506: 0.008780870930916104
Position 13147: 0.007775697181763594
Position 2388: 0.006871350973949696
Position 2643: 0.005971063251387957
Position 15116: 0.005371063593379294
Position 15080: 0.005324533803734799
Position 8429: 0.004717830921084525
Position 5229: 0.004687548663926747
Position 4798: 0.004503897599751324
Position 1477: 0.004298586584196424
Position 338: 0.0041671054470870375
Position 21558: 0.004003568442506655
Position 2150: 0.003809778798296458
Position 1196: 0.0036737306391380047
Position 9975: 0.0035976978246232377
Position 7679: 0.003346036678587595
Position 2748: 0.00284365900775301
Position 30632: 0.0025122086320287377
Position 5378: 0.0025055250565107446
Position 1255: 0.002457888247033337
Position 6112: 0.002450510252286931
Position 2842: 0.0024400933240523535
Position 1312: 0.0020740307610056913
Position 3452: 0.001872056907186689
Position 16647: 0.0017010808640074019
Position 5754: 0.001651126969770715
Position 2462: 0.0016441509195504376
Position 2060: 0.0016176660757719543
Position 4272: 0.0016083509526548475
Position 4247: 0.001578147668995018
Position 4250: 0.0014596601339052692
Position 17286: 0.001390947443464417
Position 21434: 0.0012612236493737133
Position 307: 0.0009952903689171044
Position 22444: 0.0009690513082504987
Position 4773: 0.000934847556904009
Position 15939: 0.0009320331295725587
Position 2652: 0.0008848025690996084
Position 345: 0.0008730363305958341
Position 27325: 0.0008461016466393518
Position 330: 0.0007180892855382142
Position 24424: 0.0006777884576865731
Position 29767: 0.0006363967623398087
Position 305: 0.0006120933893925684
Position 13484: 0.0005873282620453308
Position 5055: 0.0005709725358563548
Position 22368: 0.000557572267725175
Position 2751: 0.0005219888048089384
Position 6496: 0.0005116309199606796
Position 1214: 0.0004832263127931518
Position 5758: 0.0004772279576914794
Position 2022: 0.000420291992852169
Position 18013: 0.0004039556660967471
Position 22239: 0.0003891666631852582
Position 3671: 0.0003675717472400423
Position 342: 0.0003657171804807601
Position 22176: 0.0003547534436008407
Position 1358: 0.0003528423353708674
Position 3308: 0.0002979633813204887
Position 1107: 0.00028915642109529323
Position 1491: 0.00028123332667750507
Position 1906: 0.00026822672237436984
Position 2182: 0.0002511813113960067
Position 4014: 0.00024796905290450864
Position 24349: 0.00023255782663978764
Position 1172: 0.00022642386731641867
Position 21951: 0.00018675538713821315
Position 22625: 0.00018600570703265887
Position 4966: 0.00018543267672400994
Position 20144: 0.0001848765182584843
Position 17372: 0.00016990528199639768
Position 3774: 0.0001597190888906858
Position 512: 0.0001487827758909924
Position 17876: 0.00014396197265381102
Position 492: 0.00013258866755966385
Position 204: 0.00013130341050609387
Position 25723: 0.0001276720442916257
Position 3339: 0.00012644805798138722
Position 22392: 0.00011669840464927114
Position 2322: 0.00011451357884334727
Position 1362: 0.00011120319944216153
Position 13889: 9.763487843075222e-05
Position 22562: 9.718662109885468e-05
Position 19512: 9.507530144235246e-05
Position 22784: 9.042014010233313e-05
Position 157: 8.1811604041384e-05
Position 18953: 8.024389919554658e-05
Position 15289: 7.837309935308491e-05
Position 20942: 7.578445153412809e-05
Position 18223: 7.16457253873832e-05
Position 17907: 6.993714139059009e-05
Position 933: 6.611197151277534e-05
Position 302: 6.517845294529595e-05
Position 2610: 6.445638662616828e-05
Position 20408: 6.045753607237855e-05
Position 21990: 5.7070735926009064e-05
Position 22124: 5.310088665830933e-05
Position 1474: 5.197003198563527e-05
Position 1428: 5.187731019397769e-05
Position 22686: 5.129620801479959e-05
Position 15588: 4.718770581427646e-05
Position 1088: 4.3606870767158e-05
Position 23632: 4.312757763392953e-05
Position 16767: 4.24776094582932e-05
Position 1407: 4.1217319485787085e-05
Position 1637: 4.085170626367531e-05
Position 1881: 3.9221138856797604e-05
Position 19635: 3.702307786151162e-05
Position 332: 3.67283581313446e-05
Position 15900: 3.400030883389918e-05
Position 15836: 3.197577088082784e-05
Position 22326: 3.1768905670774593e-05
Position 1518: 2.730751310504475e-05
Position 1997: 2.663171240534826e-05
Position 1442: 2.5201663583095944e-05
Position 966: 2.5001729958610718e-05
Position 17468: 2.3756262615226926e-05
Position 21663: 2.3563971362128907e-05
Position 15997: 2.334248800537433e-05
Position 1413: 2.304573106838527e-05
Position 18068: 2.2595775153396958e-05
Position 335: 2.1542307764773076e-05
Position 20442: 2.030766574798252e-05
Position 1263: 2.0153980282779956e-05
Position 356: 1.935505143281736e-05
Position 359: 1.886796181170872e-05
Position 15369: 1.72585582147391e-05
Position 19544: 1.7062284685209146e-05
Position 15668: 1.5257328371865647e-05
Position 1069: 1.3910638889705104e-05
Position 2115: 1.3832964162129238e-05
Position 20722: 1.3260674510802674e-05
Position 19056: 1.2938695016987678e-05
Position 16469: 1.2177226909220013e-05
Position 21173: 1.1857785628767721e-05
Position 4070: 1.0457895983920409e-05
Position 899: 1.0022848625748093e-05
Position 16040: 9.746850911750924e-06
Position 17432: 9.318187753475942e-06
Position 1617: 9.206855334524848e-06
Position 16255: 8.411334544323357e-06
Position 18482: 8.410768213207954e-06
Position 18291: 8.39469563912457e-06
Position 18896: 7.86236525078323e-06
Position 18157: 7.830060089753846e-06
Position 16704: 7.489318562628222e-06
Position 17196: 7.284313484024402e-06
Position 996: 6.250777297637114e-06
Position 4565: 6.020651414824197e-06
Position 20061: 5.537282173764633e-06
Position 16512: 5.526536191406071e-06
Position 17585: 5.3355802375310435e-06
Position 15305: 4.868855921303288e-06
Position 17878: 4.602320182674991e-06
Position 218: 4.549701242142049e-06
Position 18256: 4.2461538555177736e-06
Position 2442: 4.162084378114514e-06
Position 17660: 4.027145300230802e-06
Position 17018: 3.981887205437425e-06
Position 17402: 3.980804718207724e-06
Position 21035: 3.8309650174261235e-06
Position 16336: 3.823033447354768e-06
Position 16919: 3.6675127479746916e-06
Position 17542: 3.4588126452782713e-06
Position 2669: 3.4075238300747924e-06
Position 19348: 3.3337349120610185e-06
Position 1666: 3.2768868654608546e-06
Position 18139: 3.237449332151676e-06
Position 20368: 2.6172755275637773e-06
Position 18990: 2.519889343969676e-06
Position 15593: 2.5085470118244394e-06
Position 594: 2.475332457837942e-06
Position 16052: 2.434527980033565e-06
Position 16478: 2.0185192174178333e-06
Position 353: 1.9998652721467886e-06
Position 18366: 1.8618697005129633e-06
Position 640: 1.8046331889409276e-06
Position 1019: 1.7868909205567208e-06
Position 17303: 1.7141822171086815e-06
Position 16887: 1.595458141082825e-06
Position 19211: 1.3556779229779569e-06
Position 16819: 1.3348237659268519e-06
Position 16100: 1.1776631957047206e-06
Position 17061: 1.0803518752981705e-06
Position 15673: 8.267444678105298e-07
Position 15390: 8.19913604486455e-07
Position 15494: 7.653106909980399e-07
Position 16375: 6.689307483076292e-07
Position 17673: 5.650875956810423e-07
Position 404: 5.138079940109682e-07
Position 17508: 5.051622535419997e-07
Position 401: 4.90413081331789e-07
Position 15739: 4.790989376988627e-07
Position 15344: 4.1207669618306357e-07
Position 15559: 3.994326320507534e-07
Position 15242: 3.5668271976380646e-07
Position 350: 3.495607272347746e-07
Position 386: 3.1815784146270984e-07
Position 1075: 2.845897037254587e-07
Position 1041: 2.702851780715876e-07
Position 15884: 2.432007764274419e-07
Position 362: 1.9824917596570818e-07
Position 14890: 1.8605436594978583e-07
Position 3797: 1.757608768709939e-07
Position 544: 1.7041813555274347e-07
Position 1323: 1.4848323388997632e-07
Position 1445: 1.4663881877595393e-07
Position 1030: 1.4601662686221662e-07
Position 347: 1.2720614169078585e-07
Position 392: 8.874837969141815e-08
Position 398: 8.459401300109338e-08
Position 1071: 7.377049800189742e-08
Position 662: 6.637576408958116e-08
Position 3234: 6.016391174335608e-08
Position 383: 5.960210347533606e-08
Position 377: 4.8724183454446764e-08
Position 537: 4.134778768469519e-08
Position 459: 3.3651668548794674e-08
Position 15946: 3.315097067241963e-08
Position 3819: 3.2180014195657244e-08
Position 659: 2.9468856766498187e-08
Position 375: 1.841869768902573e-08
Position 1092: 1.8084678180973423e-08
Position 408: 1.524129013584718e-08
Position 1043: 1.373223528190672e-08
Position 371: 1.229721155385842e-08
Position 539: 9.061033207965142e-09
Position 3156: 5.634286948712997e-09
Position 791: 5.163568343634685e-09
Position 368: 4.546784450323763e-09
Position 135: 3.945377628434584e-09
Position 2845: 3.005784179339992e-09
Position 1202: 1.0390752812700467e-09
Position 14766: 8.329868078781117e-10
Position 380: 8.025707435758247e-10
Position 798: 7.799111867988563e-10
Position 665: 7.723734010142432e-10
Position 395: 7.574140366305489e-10
Position 570: 7.27692969386788e-10
Position 461: 5.840432546938691e-10
Position 880: 7.147563993819282e-11
Position 872: 7.033676778519481e-11
Position 435: 3.565133144442542e-11
Position 411: 8.614320633190678e-12
Position 143: 1.0301579751102757e-12
Position 82: 7.334063362484904e-13
Position 443: 5.9129270819096e-16
Position 438: 3.609722543363197e-16
Position 420: 8.345973324005683e-17
Position 426: 1.7387461863049606e-17
