Gene = Tbc1d19
Position 3786: 1.9843424236438704e-06
Position 2077: 1.9726359130297128e-06
Position 2970: 1.8909538846427531e-06
Position 2875: 1.825383859219315e-06
Position 4488: 1.7825641532390574e-06
Position 4334: 1.7528632481648928e-06
Position 9304: 1.7236564074110196e-06
Position 6675: 1.6527491541075102e-06
Position 9878: 1.634501907549914e-06
Position 4561: 1.630472521542953e-06
Position 6771: 1.470807066205965e-06
Position 4827: 1.4669015509310086e-06
Position 7925: 1.460838298697066e-06
Position 6263: 1.4579761668667328e-06
Position 8105: 1.3894088854263688e-06
Position 3091: 1.3855578951617153e-06
Position 6733: 1.3524630710822e-06
Position 1777: 1.320323445260144e-06
Position 7182: 1.3035545809392646e-06
Position 3919: 1.296543240662575e-06
Position 7842: 1.2048599268824817e-06
Position 7787: 1.159036104085938e-06
Position 8622: 1.1405928256558447e-06
Position 1357: 1.096912497622796e-06
Position 1170: 1.0864552809002642e-06
Position 213: 1.049386159806855e-06
Position 1584: 1.0189989521202051e-06
Position 6345: 1.005844707912481e-06
Position 8408: 9.992439368958701e-07
Position 7892: 9.89446809838455e-07
Position 174: 9.661192035035215e-07
Position 1570: 9.62395422186887e-07
Position 7239: 9.440474248681495e-07
Position 2270: 9.254142868439938e-07
Position 760: 9.131419374966068e-07
Position 882: 8.902101665480087e-07
Position 2131: 8.718943271430119e-07
Position 1304: 8.341456619621869e-07
Position 1523: 7.926452941626636e-07
Position 1021: 7.71310328317616e-07
Position 5551: 7.604944681143523e-07
Position 3950: 7.458879863932596e-07
Position 3979: 7.340742166092588e-07
Position 1731: 7.176157572521995e-07
Position 8119: 6.419495947818676e-07
Position 1096: 5.682921644940878e-07
Position 2732: 5.62024861613655e-07
Position 4371: 5.194387855539657e-07
Position 1903: 4.937000518672962e-07
Position 1814: 4.912925179173452e-07
Position 1397: 4.778945891021789e-07
Position 2404: 4.528430378972011e-07
Position 3890: 3.856024315789825e-07
Position 2612: 3.8235342094186633e-07
Position 4014: 3.794924627057153e-07
Position 389: 3.7099750587125537e-07
Position 141: 3.5426971750517414e-07
Position 5088: 2.9184483479630987e-07
Position 4858: 2.9126320167023535e-07
Position 6838: 2.7800107460027955e-07
Position 5293: 2.5253683180034253e-07
Position 1708: 2.3487526227417166e-07
Position 4702: 2.3333211973725917e-07
Position 2653: 2.1875501795358446e-07
Position 4171: 2.083778523623282e-07
Position 2232: 2.0745837514961473e-07
Position 122: 2.054467400972877e-07
Position 1955: 1.9053833575630686e-07
Position 5741: 1.818227830649087e-07
Position 5202: 1.7680984460478793e-07
Position 3304: 1.7031163696297484e-07
Position 2249: 1.6946652735479597e-07
Position 954: 1.6722840558300776e-07
Position 4804: 1.582939781917226e-07
Position 5444: 1.5711962278911604e-07
Position 5615: 1.5207187702763696e-07
Position 307: 1.5151671044698257e-07
Position 4053: 1.479119025220763e-07
Position 4525: 1.4667465873780803e-07
Position 5121: 1.4519429447765027e-07
Position 847: 1.4116346594394328e-07
Position 495: 1.3703938991361346e-07
Position 1881: 1.3380112330183068e-07
Position 3183: 1.3128385296674704e-07
Position 4010: 1.2837036048850006e-07
Position 3789: 1.2470441789333262e-07
Position 4202: 1.2407618411632654e-07
Position 3955: 1.2060797509775396e-07
Position 3385: 1.0064401103985033e-07
Position 4677: 9.653416331115976e-08
Position 970: 8.9563216031005e-08
Position 3894: 8.923757496447653e-08
Position 1482: 8.723393884413407e-08
Position 2202: 8.378428818083696e-08
Position 997: 8.282429199424006e-08
Position 536: 8.223177524266231e-08
Position 2336: 8.18244229481739e-08
Position 2235: 8.005331112492136e-08
Position 1271: 7.78501667295863e-08
Position 1597: 7.63003083300872e-08
Position 829: 7.524516784127645e-08
Position 147: 7.48220039969924e-08
Position 183: 7.06618690737574e-08
Position 3675: 6.780744411357403e-08
Position 1206: 6.341049316462636e-08
Position 3199: 6.082095316003077e-08
Position 741: 5.758872838965224e-08
Position 3985: 5.7569228691212817e-08
Position 4218: 5.7555251168905026e-08
Position 2616: 5.529622964298496e-08
Position 3739: 5.459559346141706e-08
Position 3285: 5.170894464314544e-08
Position 1820: 5.104976076627261e-08
Position 3164: 5.068867756227928e-08
Position 3501: 4.921206982581185e-08
Position 1421: 4.887098115857461e-08
Position 1630: 3.8578891882704535e-08
Position 2199: 3.70425593882791e-08
Position 702: 3.5871895340271414e-08
Position 1394: 3.466346497210553e-08
Position 3348: 3.460527038789898e-08
Position 225: 2.821995975729113e-08
Position 312: 2.5120799159190372e-08
Position 1141: 2.1583168882922705e-08
Position 1032: 2.0976047085270152e-08
Position 451: 2.0276664773833848e-08
Position 1985: 1.9683156711588576e-08
Position 1915: 1.7531843428238504e-08
Position 314: 1.7422220882691002e-08
Position 1273: 1.6818557313430054e-08
Position 453: 1.6611443231522706e-08
Position 856: 1.5187894075132067e-08
Position 1268: 1.512122616560309e-08
Position 144: 1.37852513098596e-08
Position 2770: 1.3431695501451407e-08
Position 362: 1.342908170179407e-08
Position 127: 1.1561038426475531e-08
Position 1634: 5.014640028609614e-09
Position 2846: 4.433829920321096e-09
Position 192: 3.5405131242113523e-09
Position 1744: 1.3076203156372762e-09
Position 1288: 9.082851081738883e-10
Position 1179: 8.602128939501989e-10
Position 1643: 5.387958873209025e-10
Position 1851: 4.971831384453063e-10
Position 1221: 4.324494286299902e-10
Position 706: 6.884356077098064e-11
Position 396: 3.4621438675104206e-12
Position 392: 1.2838825533509747e-12
Position 463: 1.2640590597813373e-12
Position 699: 7.359106707637573e-13
Position 533: 1.82450660185483e-13
Position 1078: 5.0925778336410964e-14
Position 268: 4.67970556538965e-14
Position 275: 3.8955168686264134e-14
Position 252: 2.9237937548526525e-14
