Gene = Fuom
Position 917: 3.134400110102233e-06
Position 784: 2.1622343960162995e-06
Position 2531: 1.8271602804362615e-06
Position 538: 1.770908624485508e-06
Position 2893: 1.589622768789825e-06
Position 2665: 1.5515191873571065e-06
Position 957: 1.29294979401197e-06
Position 937: 1.2666682839080211e-06
Position 1233: 1.098550396401701e-06
Position 2533: 9.63027123130695e-07
Position 1030: 8.381645918339038e-07
Position 963: 7.318788439818084e-07
Position 2671: 3.602513741362684e-07
Position 1240: 3.0308259678937984e-07
Position 2514: 2.9591658145516e-07
Position 1205: 1.1941142860718964e-07
Position 2511: 4.774547017931741e-08
Position 1221: 2.8415704154702408e-08
Position 950: 1.598789099842522e-08
Position 1383: 6.3804805858629614e-09
Position 1400: 2.4514330544284357e-09
Position 1402: 1.1072447818614664e-09
Position 1413: 7.708603949326159e-10
Position 1769: 1.8056264206422694e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1214: 0.9906573311591326
Position 733: 0.9887396939359626
Position 1000: 0.9742162545207808
Position 2450: 0.9221730071484089
Position 5363: 0.5804967214725364
Position 2696: 0.23076244351576727
Position 4542: 0.21576995788741007
Position 5038: 0.1758744079070296
Position 4853: 0.09832626631583984
Position 219: 0.08576672261850737
Position 5216: 0.0734396786569385
Position 2780: 0.058920290676770515
Position 3380: 0.04228562808608623
Position 4918: 0.03568164458785228
Position 2600: 0.03179603640690575
Position 5240: 0.02823613614541647
Position 3759: 0.01932226464291841
Position 4929: 0.018025594663956993
Position 2242: 0.015653688192818878
Position 527: 0.015469769633802068
Position 4223: 0.012886736931416573
Position 4017: 0.011927033881938342
Position 2760: 0.010951725691708375
Position 1017: 0.01005614080357126
Position 5378: 0.008994502603686103
Position 5422: 0.007608047625024231
Position 3517: 0.007449516092792848
Position 1451: 0.0073758365002916226
Position 1437: 0.006321930823118644
Position 2917: 0.005224163095752047
Position 5323: 0.005020812072735485
Position 3778: 0.004402369171470546
Position 5105: 0.004303391304254277
Position 2967: 0.004206661753397519
Position 4196: 0.00419149751610199
Position 705: 0.004061464460580931
Position 2301: 0.0037570463008618957
Position 4331: 0.003630804716104362
Position 2414: 0.002913505114972041
Position 3428: 0.0026019807978874716
Position 3417: 0.002424474989423164
Position 174: 0.002327579482524974
Position 4480: 0.002280395787636293
Position 1164: 0.0021886345982548663
Position 2926: 0.002049090911395555
Position 1877: 0.0017583847664033125
Position 2032: 0.001755341668337005
Position 4459: 0.0014947454792731928
Position 3765: 0.0014944324872845803
Position 1933: 0.001396240122617278
Position 354: 0.0013592948619135649
Position 4580: 0.0013322905349098266
Position 216: 0.0013273384555461019
Position 4112: 0.0013219774357211278
Position 2224: 0.0012741519608979607
Position 1592: 0.0012288526976983588
Position 1629: 0.0012079807979377556
Position 5447: 0.0011428959332034291
Position 1302: 0.001126789380241815
Position 3459: 0.0010915813563847142
Position 3987: 0.001087360115853416
Position 5511: 0.0010360839223827673
Position 2560: 0.0010150154806668336
Position 5574: 0.0009493239083242255
Position 2094: 0.0009182598401385074
Position 5040: 0.0008777920483522698
Position 669: 0.0008569914490702763
Position 5172: 0.0008339833567119805
Position 167: 0.0008333378555161438
Position 2787: 0.0008270308679071235
Position 774: 0.000792441304572168
Position 3237: 0.0007890756535852445
Position 2307: 0.0007736067761711097
Position 1560: 0.000718184784502263
Position 3503: 0.0006967038645913969
Position 3010: 0.0006297449714100318
Position 650: 0.0006182792254568215
Position 1962: 0.0005960311042703001
Position 3884: 0.000593365877245757
Position 2621: 0.0005830337901151301
Position 223: 0.0005810147553647417
Position 4414: 0.000578966391400468
Position 4778: 0.0005770471513180691
Position 393: 0.00057519856799275
Position 4146: 0.0005735190929811525
Position 1541: 0.0005647368160811393
Position 1651: 0.0005631946841146814
Position 5453: 0.0005547749791866073
Position 956: 0.0005375029892763215
Position 4969: 0.000527368983161276
Position 1609: 0.0005178646726630115
Position 3251: 0.0005159908140715376
Position 4514: 0.0005098079142807387
Position 4229: 0.000496086985407392
Position 4573: 0.00048760766837770803
Position 2730: 0.0004722426349343111
Position 4628: 0.00043564407834052954
Position 2660: 0.0004089114102304172
Position 986: 0.0003779223639451068
Position 1671: 0.0003745724816506829
Position 3857: 0.00033038759299855496
Position 1193: 0.0003171670806630642
Position 3909: 0.00031154966215338117
Position 2658: 0.00030700480501462955
Position 3276: 0.0002991063845257353
Position 3922: 0.0002891517921425214
Position 2700: 0.00028017410903964066
Position 5108: 0.00026785897891239754
Position 1857: 0.0002625633194012821
Position 333: 0.00025016559285496315
Position 3629: 0.00023529023488395723
Position 1240: 0.00022447803726548054
Position 4075: 0.00022341104421191822
Position 3642: 0.00022184694402194708
Position 2391: 0.00021570891121652143
Position 2169: 0.00021478339384369355
Position 3215: 0.00021333810177194792
Position 934: 0.0002098078925150715
Position 4566: 0.00020966745057190642
Position 1845: 0.00020341795940503868
Position 2800: 0.0002023993995659838
Position 5125: 0.0001908937921185349
Position 940: 0.00018466011860031754
Position 4634: 0.00017712732025735816
Position 1833: 0.00017518692426992928
Position 2733: 0.00016857768296529946
Position 1166: 0.0001685610225553476
Position 2949: 0.0001541780455169869
Position 688: 0.00015352443898802731
Position 4674: 0.00014802633094203953
Position 3526: 0.00014740776976413292
Position 1756: 0.00014228209216969796
Position 1700: 0.0001349243503735654
Position 1654: 0.0001216150854095504
Position 1149: 0.00011855067019421396
Position 274: 0.00011533678841462969
Position 4419: 0.00011439800668093349
Position 3809: 0.00011264567248656472
Position 1169: 0.00010739004024116148
Position 975: 0.00010701106318220712
Position 1173: 0.00010658351261406596
Position 4072: 9.527684115416015e-05
Position 2248: 9.05760821233912e-05
Position 1122: 8.742295349356018e-05
Position 3837: 8.495412939499477e-05
Position 2665: 8.36149206983743e-05
Position 944: 7.997713986579799e-05
Position 3609: 7.817201462636331e-05
Position 3688: 7.527208530330428e-05
Position 5468: 7.197264381689703e-05
Position 4392: 6.88443757823812e-05
Position 605: 6.481359292077601e-05
Position 303: 6.463431134258784e-05
Position 4373: 6.457334897002164e-05
Position 150: 6.031686570444926e-05
Position 1262: 6.0048469139428624e-05
Position 1026: 5.8794331238753155e-05
Position 1819: 5.872556130981513e-05
Position 402: 5.5697990046592464e-05
Position 179: 5.32526308754779e-05
Position 247: 5.285271055017345e-05
Position 1801: 4.927169143164425e-05
Position 2607: 4.7409208199143506e-05
Position 1390: 4.4404045569495474e-05
Position 567: 4.0695924640070343e-05
Position 4260: 3.94926076035454e-05
Position 595: 3.9276544603606184e-05
Position 3127: 3.89898945508145e-05
Position 4597: 3.665205633408831e-05
Position 133: 3.579157669401817e-05
Position 2058: 3.552238538576712e-05
Position 3468: 3.438172857987576e-05
Position 1697: 3.4232501360299224e-05
Position 2501: 3.389374308445443e-05
Position 1905: 3.3644893831706667e-05
Position 2378: 3.0599098110712815e-05
Position 252: 2.9688383934882043e-05
Position 1247: 2.9318588137199413e-05
Position 245: 2.903986899449677e-05
Position 626: 2.776296836727011e-05
Position 240: 2.7535206461408692e-05
Position 231: 2.4379675905597616e-05
Position 1803: 2.0066081393511625e-05
Position 2132: 1.7491813027252583e-05
Position 1769: 1.7406175979080692e-05
Position 2469: 1.6922339738633756e-05
Position 3991: 1.6910669512065988e-05
Position 3330: 1.4709534818067624e-05
Position 2762: 1.4470920710161453e-05
Position 2115: 1.428507881194387e-05
Position 1253: 1.3891938424364927e-05
Position 1922: 1.338079431985575e-05
Position 3456: 1.3338059070521708e-05
Position 1517: 1.2610221753930132e-05
Position 1977: 1.2033434368493463e-05
Position 1500: 1.0915028891826417e-05
Position 2419: 1.0284190004900692e-05
Position 633: 9.604541821800847e-06
Position 2471: 7.954752643580974e-06
Position 1037: 7.670556862952781e-06
Position 2465: 7.1251688754510855e-06
Position 1186: 6.421458553473896e-06
Position 310: 6.358048258942069e-06
Position 1177: 6.354491949781217e-06
Position 1849: 6.1096730850159825e-06
Position 2040: 6.064662355913891e-06
Position 1891: 6.003219726859801e-06
Position 281: 5.764613476615534e-06
Position 1939: 5.634368157377421e-06
Position 1830: 5.523791866438761e-06
Position 2975: 5.169288195075559e-06
Position 1988: 5.054828561019321e-06
Position 2173: 4.916465219120279e-06
Position 1250: 4.771529441417265e-06
Position 573: 4.246762535088431e-06
Position 315: 4.119014445297146e-06
Position 571: 3.975789539599819e-06
Position 2151: 3.964073711058547e-06
Position 684: 3.91608579308846e-06
Position 408: 3.880268882737926e-06
Position 1813: 3.719684484397082e-06
Position 264: 3.536164876154634e-06
Position 799: 3.098336809454603e-06
Position 3308: 2.685784924278285e-06
Position 1368: 2.5405453554357366e-06
Position 2331: 2.4073183625648424e-06
Position 4004: 2.3162559937990588e-06
Position 3272: 2.0987705800804403e-06
Position 2605: 2.0864622321742237e-06
Position 2195: 1.8278902020551007e-06
Position 2979: 1.66704480335197e-06
Position 3385: 1.6090943987538686e-06
Position 969: 1.548598660186304e-06
Position 3474: 1.4929240841635308e-06
Position 2316: 1.354309199487749e-06
Position 1067: 1.2163912838192623e-06
Position 293: 1.2085469556547382e-06
Position 3736: 1.1403517648535156e-06
Position 2310: 1.0107580490734315e-06
Position 2252: 8.34324724276924e-07
Position 2816: 8.027999900243566e-07
Position 2254: 7.295685641287099e-07
Position 290: 6.15171579064722e-07
Position 2268: 5.637522530106813e-07
Position 2823: 4.869028896066198e-07
Position 422: 4.771858242911056e-07
Position 257: 4.359252311362271e-07
Position 153: 3.833869083835202e-07
Position 365: 3.69112864863133e-07
Position 575: 3.557821271261217e-07
Position 796: 2.0802867605957099e-07
Position 789: 1.7627924862627802e-07
Position 117: 1.403543748458647e-07
Position 424: 1.2209568380469514e-07
Position 1195: 1.0957067027996285e-07
Position 1481: 7.895746643235982e-08
Position 2066: 7.725678498952518e-08
Position 1984: 7.576043926948774e-08
Position 1999: 7.375284194668839e-08
Position 1969: 7.368032759676939e-08
Position 2677: 6.194935201101818e-08
Position 2671: 5.7964682358990306e-08
Position 837: 5.513515920976836e-08
Position 1277: 5.340058728341131e-08
Position 110: 2.884214450244693e-08
Position 1314: 2.4672788741806902e-08
Position 854: 1.4255073343702171e-08
Position 1323: 1.0445549792107857e-08
Position 1397: 1.0171129204579448e-08
Position 2813: 9.559138431518514e-09
Position 1712: 8.306950672732155e-09
Position 1395: 6.877529820380402e-09
Position 3014: 6.780038925548227e-09
Position 1502: 5.729557742154926e-09
Position 1780: 2.6649509721147385e-09
Position 1084: 1.6585835192937452e-09
Position 1668: 1.4744681574450205e-09
Position 1318: 3.5546275285814247e-10
Position 1383: 3.2466180256484487e-10
Position 1496: 9.945792288647161e-11
Position 1076: 5.0955662730263965e-11
Position 1408: 4.188485384945625e-11
Position 101: 1.6797638030660677e-11
Position 87: 1.0161057233902498e-11
