Gene = Gyg
Position 1771: 4.12872582528456e-05
Position 2174: 4.066813833111807e-05
Position 460: 3.701721474281099e-05
Position 1427: 3.698604836810658e-05
Position 244: 3.242304182339609e-05
Position 2736: 2.582327912787776e-05
Position 11542: 2.4623938846579524e-05
Position 1270: 2.4622501309483914e-05
Position 2560: 2.447326164327139e-05
Position 1788: 2.3343008030889925e-05
Position 1579: 2.3183262317752655e-05
Position 1272: 2.2989548398992446e-05
Position 1785: 2.2930044294533352e-05
Position 443: 2.2690606389664042e-05
Position 1704: 2.101849162623701e-05
Position 466: 1.992816791128239e-05
Position 1853: 1.926458362800775e-05
Position 1713: 1.9221579183443384e-05
Position 1474: 1.8453873893089936e-05
Position 395: 1.536954140675054e-05
Position 5798: 1.3842805464417676e-05
Position 690: 1.32927015702241e-05
Position 1113: 1.2075523996410238e-05
Position 1590: 1.1595131025365396e-05
Position 6160: 1.1453826636533865e-05
Position 249: 1.0284569886210376e-05
Position 9299: 1.0054301617897568e-05
Position 1528: 7.145922337072099e-06
Position 392: 7.102010654927806e-06
Position 634: 6.991595818775704e-06
Position 1204: 6.78486124126178e-06
Position 501: 6.63686724855508e-06
Position 9357: 6.540071743050191e-06
Position 5517: 6.451468234967157e-06
Position 8411: 6.262643238873892e-06
Position 572: 5.223534535817004e-06
Position 875: 4.937956168526156e-06
Position 4964: 4.835119788704272e-06
Position 530: 4.498448895821113e-06
Position 5188: 4.37410055544981e-06
Position 3388: 4.233889290971802e-06
Position 6565: 3.3570298308676152e-06
Position 6534: 3.259381020707601e-06
Position 4279: 3.091019101300956e-06
Position 5931: 2.768523051682128e-06
Position 4228: 1.6521091808931794e-06
Position 5714: 1.4497269528218316e-06
Position 4890: 1.3142957473395056e-06
Position 551: 8.853225274367243e-07
Position 2321: 7.906018510205545e-07
Position 473: 7.669185447473151e-07
Position 2084: 5.646889366422405e-07
Position 416: 5.562531610776236e-07
Position 1351: 4.509189903027455e-07
Position 4291: 4.4619146089316e-07
Position 1331: 4.4468552735472545e-07
Position 5162: 4.2397127217819235e-07
Position 200: 4.0579412110366667e-07
Position 1041: 3.935296451711963e-07
Position 161: 3.497079683038437e-07
Position 317: 3.4838558388615473e-07
Position 987: 3.2607073140944187e-07
Position 695: 3.113650095681217e-07
Position 975: 2.2900005494088545e-07
Position 213: 2.0894170604815135e-07
Position 959: 1.7316910496040724e-07
Position 424: 1.4044506570814097e-07
Position 179: 1.2460949483154923e-07
Position 536: 1.2443203564983193e-07
Position 2461: 1.2429252740863246e-07
Position 4206: 9.833973777999965e-08
Position 177: 8.687951830134128e-08
Position 5138: 7.235835243191484e-08
Position 2356: 7.104220325254899e-08
Position 6349: 5.048434635349876e-08
Position 2466: 4.397502736813783e-08
Position 586: 3.58632766823383e-08
Position 5000: 1.84954034425889e-08
Position 5419: 1.7360830091705605e-08
Position 503: 1.472101352414373e-08
Position 4922: 1.2113428178746314e-08
Position 621: 3.911322383974409e-09
Position 906: 3.779737398179202e-09
Position 864: 3.1043589218004702e-09
Position 1430: 1.144984591221568e-09
Position 142: 6.4019052500411084e-12
Position 151: 6.762515684492466e-13
