Gene = Pdap1
Position 10154: 8.313163216478296e-06
Position 4139: 8.103006076137659e-06
Position 3966: 8.076363643647994e-06
Position 3373: 7.221621792683996e-06
Position 2098: 7.187369413689234e-06
Position 798: 6.8187692911802625e-06
Position 768: 6.657645864788949e-06
Position 9139: 6.486228616625605e-06
Position 942: 6.419351482393965e-06
Position 616: 6.024055782782023e-06
Position 658: 5.915324875453834e-06
Position 3245: 4.888876558815189e-06
Position 184: 4.7549555974219325e-06
Position 967: 4.5656789931362415e-06
Position 211: 4.216944934619052e-06
Position 7: 2.5682627506773043e-06
Position 147: 1.8481721685403928e-06
Position 5545: 1.6757947126327935e-06
Position 5439: 1.4403562998166217e-06
Position 5182: 1.2700257600659523e-06
Position 5498: 1.177625380277765e-06
Position 5416: 1.0645958091459009e-06
Position 5391: 1.031026392556442e-06
Position 3740: 9.632710658809815e-07
Position 415: 6.042603107601735e-07
Position 3832: 5.78998830569482e-07
Position 5: 5.311573900257927e-07
Position 1064: 4.395494892298649e-07
Position 3724: 4.2565115126125275e-07
Position 397: 4.009050559267977e-07
Position 435: 3.8335402074110594e-07
Position 3817: 3.783558087467075e-07
Position 5407: 3.454102223748246e-07
Position 3789: 3.0735703833350606e-07
Position 290: 2.909899474069931e-07
Position 480: 2.1918673141480336e-07
Position 721: 2.083467142499351e-07
Position 299: 1.922786750138546e-07
Position 7394: 1.7365286682430733e-07
Position 4124: 1.6346658243407147e-07
Position 782: 1.3933656956365879e-07
Position 5908: 1.2816413089462554e-07
Position 126: 1.057533381491953e-07
Position 800: 7.342861607397937e-08
Position 3351: 5.5005460474317814e-08
Position 514: 5.377769145846225e-08
Position 311: 4.9241503620393376e-08
Position 3271: 4.195316191338689e-08
Position 3381: 3.4081693356853894e-08
Position 1117: 1.4859263856473418e-08
Position 546: 1.4652816050566854e-08
Position 1223: 1.2659476846744765e-08
Position 667: 1.1631142556308458e-08
Position 1138: 1.1141231377278807e-08
Position 1208: 9.367955588740819e-09
Position 608: 8.187876089336888e-09
Position 1036: 7.721638069931755e-09
Position 965: 7.624607228144092e-09
Position 1007: 7.384745184673609e-09
Position 1144: 7.324555369266278e-09
Position 896: 3.55251505149478e-09
Position 579: 1.095153672699139e-09
Position 3416: 1.7290252599404731e-10
Position 520: 9.065815178414096e-11
Position 3507: 4.591950390587563e-11
Position 3279: 2.7088001559303703e-11
Position 2101: 2.067889966647947e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 3244: 0.9866035139910161
Position 7257: 0.9150562246965317
Position 3037: 0.8424525529540833
Position 8129: 0.840543525408641
Position 5045: 0.8220382054422797
Position 8721: 0.7753579008923691
Position 9862: 0.6950833565494343
Position 5610: 0.20502487926498875
Position 5065: 0.17441713298905154
Position 10564: 0.15879266492188387
Position 8690: 0.15427391947789948
Position 7858: 0.14475311415284714
Position 8446: 0.13261090933766412
Position 7906: 0.09884341347305167
Position 10184: 0.08800991680536956
Position 3809: 0.07044648955633648
Position 6189: 0.0545779584698632
Position 10599: 0.03855876962294971
Position 7222: 0.03326378618429628
Position 5243: 0.029324679695308886
Position 4203: 0.027421749052454137
Position 10254: 0.023187286843033672
Position 5260: 0.022399623454011707
Position 7144: 0.02236588257931496
Position 4618: 0.020144474085199506
Position 8991: 0.019777612677168672
Position 3050: 0.018935386535293575
Position 11021: 0.0186199846672111
Position 8101: 0.018243965957466312
Position 5281: 0.01769052668566839
Position 2621: 0.017530370930761232
Position 8098: 0.01698179206568684
Position 8675: 0.016169938311184236
Position 8183: 0.01554204791247844
Position 3789: 0.014876162793231937
Position 1975: 0.014404380646286099
Position 11127: 0.013799277423609741
Position 5357: 0.012734120764663426
Position 8478: 0.01250761966252602
Position 11356: 0.01177455554066798
Position 7816: 0.011438088866894808
Position 1601: 0.011066096123020215
Position 1918: 0.010723074752940532
Position 6457: 0.010632143710585117
Position 11387: 0.010540038661525438
Position 10836: 0.010497519925168002
Position 7759: 0.0097127901870725
Position 3248: 0.009540846794297163
Position 3551: 0.009381699570100101
Position 2877: 0.008848412188611363
Position 8463: 0.00878634387732235
Position 10771: 0.008564024834235092
Position 9720: 0.008426197448316582
Position 10496: 0.008341137746484678
Position 8134: 0.008113099408683919
Position 8726: 0.007973892192968984
Position 11052: 0.007972232011145221
Position 10345: 0.007821958871284524
Position 6926: 0.00740735489587244
Position 4405: 0.007211696891006599
Position 7781: 0.006957064394523148
Position 10013: 0.006907964285645079
Position 6494: 0.006900864876949843
Position 7552: 0.006849538753428596
Position 4689: 0.006829135299258711
Position 4445: 0.006413029323917909
Position 5302: 0.006389033909329705
Position 10636: 0.006134797274155455
Position 8422: 0.005984206282583048
Position 3654: 0.005957761723996264
Position 3764: 0.005847545062968179
Position 9886: 0.005845195042981965
Position 7105: 0.005828519440424111
Position 5883: 0.0054014060575804
Position 10128: 0.0052671595854464
Position 8147: 0.005134428623839284
Position 7654: 0.004953231688304551
Position 3599: 0.004902729235960277
Position 10611: 0.00472912549818467
Position 8311: 0.004713769078173545
Position 8433: 0.0045689087662826155
Position 1393: 0.004518583099269631
Position 1627: 0.004414942658682878
Position 7263: 0.004180985026380958
Position 6528: 0.00415071482588387
Position 4674: 0.0040643753444899
Position 10941: 0.0037887844253033064
Position 6509: 0.003713806254536762
Position 6244: 0.003554667594230814
Position 8408: 0.0033064019388379133
Position 5072: 0.0031630567009307458
Position 5239: 0.0030543602480892222
Position 8569: 0.0029677178857240773
Position 6106: 0.002934577043167966
Position 7836: 0.002899454008916956
Position 8214: 0.0028831372898676746
Position 10070: 0.00286458419634669
Position 9067: 0.0028050498962242034
Position 10460: 0.002738835249731936
Position 408: 0.0027338984305853896
Position 3866: 0.002674705746285354
Position 5617: 0.0026671719160623925
Position 8404: 0.0025013133709759334
Position 2210: 0.0023792556970454936
Position 8946: 0.0023678207531147425
Position 3403: 0.002357791222490266
Position 10774: 0.002302614923533547
Position 9868: 0.0022794862181403767
Position 8764: 0.002157984856836609
Position 8732: 0.002119799725093632
Position 536: 0.0020920453725092893
Position 9744: 0.0020698983244404547
Position 9275: 0.002068326886985972
Position 4484: 0.0020080327700711872
Position 3110: 0.0020015250008349654
Position 5637: 0.0020004239163673334
Position 7317: 0.00198790614457619
Position 8723: 0.0019560379822126084
Position 5805: 0.001903537369615536
Position 2993: 0.0017925380760044545
Position 9967: 0.0017913407667074863
Position 1652: 0.0017238796302546484
Position 3634: 0.0017011430674530642
Position 10016: 0.0016297157116010026
Position 8786: 0.0016110449429622238
Position 998: 0.001514009993309004
Position 4459: 0.0014944816627626921
Position 8782: 0.0014808066192838877
Position 756: 0.0014006913143286182
Position 8026: 0.0013993620580247087
Position 9103: 0.0013899124922034068
Position 528: 0.0013514017076420395
Position 9762: 0.0013474686294435523
Position 5382: 0.0013011353682732913
Position 9697: 0.0012934998204274387
Position 5948: 0.0011579752422503625
Position 5878: 0.001138971556130393
Position 10251: 0.001124483198814759
Position 5979: 0.0011239755594387927
Position 9524: 0.0011135557963221434
Position 1960: 0.001080467707646031
Position 5954: 0.0010708953619292397
Position 5596: 0.0010315646502557577
Position 2671: 0.001028708201464332
Position 4614: 0.0010181108498164833
Position 346: 0.0010142982550000817
Position 4366: 0.0010074225624990406
Position 2896: 0.000981332191247439
Position 3425: 0.0009603445768833744
Position 6582: 0.0008948147171505018
Position 9324: 0.0008793525051866184
Position 10324: 0.0008694565342312555
Position 2355: 0.0008203707182266653
Position 9125: 0.0008189512272044769
Position 10894: 0.0008189503733989433
Position 7982: 0.0008167352333346212
Position 6355: 0.0008089548186146046
Position 495: 0.0007929545101737257
Position 8833: 0.0007698551809389863
Position 3617: 0.0007681380069117297
Position 1878: 0.0007516694835191575
Position 1089: 0.0007407495171592041
Position 5851: 0.0007161189205774713
Position 1304: 0.00069701710967925
Position 8515: 0.0006961978922525518
Position 8788: 0.0006905555096127025
Position 1989: 0.0006761855513690762
Position 7509: 0.0006745552302147342
Position 4756: 0.0006620199569401518
Position 8029: 0.000651931931534862
Position 10731: 0.0006515363505431612
Position 9749: 0.0005762667900652174
Position 2475: 0.0005607663057995756
Position 9789: 0.0005539272731797735
Position 2437: 0.0005537476132319647
Position 8995: 0.0005512876632779637
Position 8262: 0.0005495046741113002
Position 11333: 0.0005449295963826251
Position 10873: 0.0005392255761146089
Position 9649: 0.0005290044270326555
Position 4465: 0.0005262237602139055
Position 9802: 0.0005221315666416271
Position 2454: 0.0005151024735758059
Position 10524: 0.0005146923138259516
Position 2018: 0.0004888394514334228
Position 11102: 0.0004868444665785359
Position 6121: 0.0004572400804858755
Position 2287: 0.0004521583397719356
Position 1979: 0.0004402374746225049
Position 5445: 0.00043545796487103473
Position 1408: 0.0004327729526776696
Position 4585: 0.00043258639745033945
Position 4417: 0.0004130393744499687
Position 5402: 0.0004037050454144218
Position 9900: 0.00039770749337968484
Position 8522: 0.00039513436364466126
Position 2271: 0.0003928171877790566
Position 9047: 0.00037925945689808686
Position 6757: 0.00036840828744383634
Position 8608: 0.0003462176554443517
Position 1369: 0.00034157277599750226
Position 4645: 0.00032310355086199164
Position 9662: 0.000308586088310882
Position 1897: 0.0003054171862818625
Position 1856: 0.0002963633903026827
Position 5069: 0.0002938394517922623
Position 6426: 0.0002913266965143521
Position 7689: 0.00029114647364515716
Position 8926: 0.00027505618561261466
Position 7718: 0.00027460303975794693
Position 8369: 0.00027221700231532203
Position 4461: 0.0002717342701250511
Position 531: 0.00026629000994457617
Position 9605: 0.0002661872136829621
Position 1940: 0.00026510109211935344
Position 1342: 0.00026467328584187756
Position 9498: 0.00026420881085527777
Position 557: 0.0002632092007300033
Position 1064: 0.0002607157861414978
Position 7512: 0.00024800920330099446
Position 11413: 0.000242380487904023
Position 1830: 0.0002390288390071865
Position 8151: 0.00023577449996316062
Position 9079: 0.00023102041153584037
Position 4885: 0.0002296492496835744
Position 11058: 0.00022962227467173275
Position 9694: 0.00021840233296486423
Position 7296: 0.00021800407093398709
Position 5439: 0.000217005481422427
Position 217: 0.00021297312292817392
Position 10286: 0.00021095571283585336
Position 8105: 0.00020427612568312746
Position 11190: 0.00019036755885668994
Position 2585: 0.00017400744218124632
Position 4774: 0.0001738495469479418
Position 3427: 0.00017318994287952725
Position 2424: 0.00016988519687630697
Position 533: 0.00016780841079856658
Position 2901: 0.00016203133069961202
Position 4205: 0.00015947378451389694
Position 3000: 0.000157626021726794
Position 1789: 0.00015662691937947144
Position 2215: 0.000154908552378095
Position 7935: 0.0001483443989675987
Position 449: 0.00014705000200257952
Position 5861: 0.00014654802041129622
Position 3554: 0.00014398206234943916
Position 4076: 0.0001372231912065509
Position 2522: 0.00013380581804197397
Position 3170: 0.0001312898124836038
Position 11266: 0.00012943829663531424
Position 3712: 0.00012918303324047634
Position 4501: 0.00012353569071374288
Position 147: 0.00011875257027798785
Position 9419: 0.00011733372167541166
Position 918: 0.00011336848752396415
Position 4835: 0.00011109126377924423
Position 8970: 0.00011014316099516272
Position 4626: 0.00010774641778231175
Position 498: 0.0001072126360298007
Position 8953: 0.00010537059145811312
Position 5914: 0.00010209322030701188
Position 8650: 0.00010065764541138789
Position 10289: 9.883854493954416e-05
Position 1867: 9.755511048202331e-05
Position 8003: 9.58851615749707e-05
Position 1019: 9.485664220415116e-05
Position 8580: 9.454235580862385e-05
Position 7986: 9.348560960547239e-05
Position 5366: 8.815370845516679e-05
Position 2967: 8.004909652916984e-05
Position 2140: 7.955115794457614e-05
Position 5692: 7.935874338906707e-05
Position 3837: 7.881200821996314e-05
Position 8359: 7.680874862343829e-05
Position 4489: 7.424837382978597e-05
Position 1604: 7.388029782769209e-05
Position 4032: 7.298020692589583e-05
Position 7723: 7.195848741226177e-05
Position 4946: 7.155230854788523e-05
Position 5545: 6.927017262360494e-05
Position 5653: 6.850382590634931e-05
Position 9100: 6.720640240343567e-05
Position 2027: 6.413610752538966e-05
Position 3265: 6.192051456302521e-05
Position 1886: 6.1847107270257e-05
Position 8655: 6.182740793531994e-05
Position 7778: 5.8829441847064404e-05
Position 3120: 5.655511509011528e-05
Position 369: 5.649204793361336e-05
Position 825: 5.571712883242273e-05
Position 9017: 5.383436861294216e-05
Position 2593: 5.174556408834592e-05
Position 1252: 5.102170976164131e-05
Position 123: 4.985833387465502e-05
Position 2818: 4.843590607908896e-05
Position 9608: 4.838775099524179e-05
Position 3252: 4.827383759972427e-05
Position 2296: 4.7852718736902956e-05
Position 7329: 4.532590069689518e-05
Position 4239: 4.507282238749404e-05
Position 1215: 4.494444201164409e-05
Position 10319: 4.149337772820018e-05
Position 2373: 4.13519132353691e-05
Position 9659: 3.936361181354743e-05
Position 2158: 3.8732657843729585e-05
Position 1150: 3.8340965177929586e-05
Position 5359: 3.7570914662938123e-05
Position 9585: 3.747820788469108e-05
Position 9596: 3.7407704483136435e-05
Position 3256: 3.535230634753654e-05
Position 3067: 3.481317987978863e-05
Position 8638: 3.477517800988715e-05
Position 886: 3.463880946684747e-05
Position 602: 3.435911804203304e-05
Position 3458: 3.3319767969911545e-05
Position 933: 3.307391953656852e-05
Position 3279: 3.139366082542946e-05
Position 244: 3.050751924293063e-05
Position 184: 3.041617734363262e-05
Position 3694: 3.0375135737362932e-05
Position 384: 3.0354579279663637e-05
Position 3824: 2.9393535964239964e-05
Position 9109: 2.874469990479152e-05
Position 4124: 2.8143116588964958e-05
Position 4929: 2.6093633318146382e-05
Position 4780: 2.428779285873919e-05
Position 2551: 2.376281289075469e-05
Position 3195: 2.3543607594970442e-05
Position 949: 2.2326536585326437e-05
Position 9148: 2.218155847208416e-05
Position 3089: 2.1922148695644974e-05
Position 371: 2.1149475435854098e-05
Position 4840: 2.0070330218816093e-05
Position 11077: 1.8769703089233883e-05
Position 1232: 1.826882182529731e-05
Position 871: 1.7693551980545833e-05
Position 1277: 1.7061711529722912e-05
Position 3601: 1.6716196131464697e-05
Position 8621: 1.646510352550605e-05
Position 462: 1.6226767791691858e-05
Position 1004: 1.6225605012540363e-05
Position 2001: 1.6224860064609344e-05
Position 5391: 1.6061686779797204e-05
Position 2020: 1.58837269622739e-05
Position 3528: 1.5404426442030858e-05
Position 1441: 1.4256607197271172e-05
Position 3315: 1.4130893396859444e-05
Position 1521: 1.3939962673603225e-05
Position 543: 1.383970883129071e-05
Position 3142: 1.3316163518383705e-05
Position 1810: 1.3158892171938764e-05
Position 4326: 1.276191111145936e-05
Position 170: 1.2732936941359112e-05
Position 5458: 1.246398287671849e-05
Position 9459: 1.2393849534562724e-05
Position 1311: 1.2287385687865203e-05
Position 4636: 1.203067951916099e-05
Position 575: 1.1818020116819764e-05
Position 3275: 1.0880197331228929e-05
Position 195: 1.0646275679472058e-05
Position 1189: 1.0448922344572975e-05
Position 5087: 1.025394656605634e-05
Position 159: 1.00951812664997e-05
Position 5814: 9.86386464687099e-06
Position 181: 9.483172789995428e-06
Position 3408: 9.47836523687367e-06
Position 161: 9.405865142195998e-06
Position 387: 8.269645253271946e-06
Position 704: 8.153874551002144e-06
Position 3294: 7.469529916070787e-06
Position 5957: 7.029686427896789e-06
Position 3271: 6.771081254221227e-06
Position 5316: 6.32629984769333e-06
Position 5105: 6.034115190611344e-06
Position 5093: 4.305528144293889e-06
Position 6254: 3.972798027683486e-06
Position 9550: 3.968344248125796e-06
Position 6209: 3.38088853962966e-06
Position 6216: 3.043720098820522e-06
Position 5412: 2.636391797301481e-06
Position 5930: 2.426500150323974e-06
Position 5466: 2.3908166356031175e-06
Position 3465: 1.673318685178022e-06
Position 3450: 1.6256966527671095e-06
Position 5125: 1.374954446903872e-06
Position 5736: 1.3718541476757002e-06
Position 10356: 1.1751031435130382e-06
Position 3309: 1.0973696400642473e-06
Position 6361: 1.0084717878617972e-06
Position 1427: 9.369076200495244e-07
Position 9618: 8.093251253455672e-07
Position 5084: 8.042530987521367e-07
Position 3361: 7.717516697966741e-07
Position 5679: 7.459228162611457e-07
Position 5135: 7.320710494421099e-07
Position 5119: 7.070308960491552e-07
Position 6341: 6.595827542251343e-07
Position 875: 6.00345197153341e-07
Position 5081: 5.613789133547291e-07
Position 5746: 5.457175088818045e-07
Position 903: 5.399216828215725e-07
Position 3441: 5.196728012871357e-07
Position 1241: 5.102053995982864e-07
Position 1228: 5.096587963154506e-07
Position 3146: 4.856589680566999e-07
Position 3297: 4.802318180438854e-07
Position 8544: 4.0576794910830045e-07
Position 5512: 3.676819049531905e-07
Position 7452: 3.3929563601579317e-07
Position 1102: 3.3635043657456946e-07
Position 1771: 3.274874690459311e-07
Position 1414: 3.2654394744968263e-07
Position 454: 3.2453009897705345e-07
Position 1320: 3.187919239144184e-07
Position 5480: 3.0379258837722026e-07
Position 9543: 2.987639125556929e-07
Position 1997: 2.908307852449524e-07
Position 3483: 2.797563267980451e-07
Position 908: 2.789733209765678e-07
Position 1166: 2.7695656507794227e-07
Position 4478: 2.482174427118744e-07
Position 4513: 2.421225684993463e-07
Position 4270: 2.3531652290346567e-07
Position 4138: 2.345408145046549e-07
Position 3920: 2.0708276307354122e-07
Position 4976: 2.0009631899688502e-07
Position 608: 1.7849651657770435e-07
Position 4961: 1.660517481648503e-07
Position 1177: 1.651906074155941e-07
Position 5659: 1.3772021632392034e-07
Position 113: 1.1721459536614473e-07
Position 1374: 1.1000147426898268e-07
Position 5648: 1.0366368882866418e-07
Position 5827: 8.15672462412448e-08
Position 2065: 6.678850314184444e-08
Position 3472: 6.293509535526032e-08
Position 1371: 6.258556266821442e-08
Position 1570: 5.756914325026311e-08
Position 4818: 4.999218326075199e-08
Position 3532: 4.98125072616669e-08
Position 1268: 4.910931012349051e-08
Position 1194: 4.751424592708136e-08
Position 2052: 4.5463177930329924e-08
Position 873: 4.4930943172784986e-08
Position 5751: 4.456659516503027e-08
Position 2043: 4.4447667027621286e-08
Position 7697: 4.199857578133585e-08
Position 3682: 4.187088403997421e-08
Position 566: 2.5204086689254465e-08
Position 4222: 2.4185069087371855e-08
Position 782: 2.3756304245149558e-08
Position 106: 2.325432298957807e-08
Position 4844: 1.5737007447514028e-08
Position 672: 1.539842936455159e-08
Position 4047: 1.4005220431013083e-08
Position 4856: 7.4036144893843495e-09
Position 4566: 5.960000226408442e-09
Position 9043: 3.0457038790175703e-09
Position 4787: 2.0556682756375293e-09
Position 4729: 1.621734009170941e-09
Position 1127: 1.41405608669618e-09
Position 1123: 1.297308194675299e-09
Position 1202: 8.99663820585899e-10
Position 5214: 7.953176094845219e-10
Position 951: 6.235135878547827e-10
Position 1036: 4.1283453650033663e-10
Position 546: 3.212611640525455e-10
Position 198: 2.8116284799086175e-10
Position 223: 2.129618848834941e-10
Position 4988: 4.782343782747822e-15
