Gene = Dpagt1
Position 1939: 0.0001334935686669567
Position 4365: 0.00012687496806663924
Position 275: 0.000125591904161257
Position 3963: 0.0001187070171266852
Position 3453: 0.0001132188626755465
Position 655: 0.00010895071239353363
Position 723: 0.00010100117945387725
Position 1284: 0.00010088939676289233
Position 2931: 0.00010086281603589094
Position 3470: 0.00010060079796754698
Position 5668: 9.738458466913578e-05
Position 1509: 9.360194577147596e-05
Position 4076: 8.692433898554982e-05
Position 429: 8.471672970139719e-05
Position 2723: 7.671265118719833e-05
Position 4220: 7.457695696459589e-05
Position 1972: 7.276767154392625e-05
Position 554: 7.02124077768884e-05
Position 2010: 6.615887125998595e-05
Position 2489: 6.354308060457648e-05
Position 2768: 6.174177042914475e-05
Position 1539: 5.791699113967296e-05
Position 1738: 5.487179180662108e-05
Position 1673: 4.442677614538422e-05
Position 1382: 4.0650007554666405e-05
Position 1002: 3.934314442773144e-05
Position 1392: 3.8491594674438735e-05
Position 5566: 3.820824772952638e-05
Position 973: 3.710374354151638e-05
Position 501: 3.6227246510555035e-05
Position 480: 3.1404076311104645e-05
Position 3952: 2.9559910027589254e-05
Position 3209: 2.6059755154220137e-05
Position 2378: 1.9383290876727216e-05
Position 2445: 1.851808412638587e-05
Position 1525: 1.688287887567854e-05
Position 463: 1.6209901117551434e-05
Position 855: 1.568036696207478e-05
Position 2229: 1.4825446410612312e-05
Position 1866: 1.346094471773388e-05
Position 1792: 1.3180633435042723e-05
Position 150: 1.2853679330031722e-05
Position 1992: 1.0974753536714807e-05
Position 1623: 1.0156756408958986e-05
Position 832: 7.881156605554989e-06
Position 562: 7.669239037324662e-06
Position 1046: 6.567408526752639e-06
Position 2355: 6.218932930562765e-06
Position 1068: 5.641950225118939e-06
Position 616: 4.9989107945862e-06
Position 992: 4.79986347111663e-06
Position 436: 4.714699784147872e-06
Position 2731: 4.36971800738882e-06
Position 1981: 4.17193056607774e-06
Position 548: 4.035798204578673e-06
Position 2022: 3.4332923401342704e-06
Position 211: 3.3446016203176713e-06
Position 491: 2.855931798098922e-06
Position 809: 1.6771523455456817e-06
Position 123: 1.5016091320256637e-06
Position 186: 1.2369823015130773e-06
Position 2958: 1.0518147447679524e-06
Position 882: 9.465766844898124e-07
Position 2319: 7.882358570944757e-07
Position 154: 7.277868238317247e-07
Position 2316: 5.832484377142533e-07
Position 2507: 5.644664577434317e-07
Position 2745: 5.216328957809758e-07
Position 2034: 5.111313800215607e-07
Position 407: 2.8231856702427855e-07
Position 422: 2.718012146598363e-07
Position 103: 2.0853910947840319e-07
Position 1074: 7.989007713973194e-08
Position 2739: 3.899132923105517e-08
Position 2402: 3.3124129999493806e-08
Position 2856: 1.7388901847870163e-08
Position 417: 1.6713620368352882e-08
Position 1050: 1.595913778050222e-08
Position 162: 1.1386178104585869e-08
Position 343: 1.087121621774062e-08
Position 556: 1.03006171485727e-08
Position 2292: 8.142334896947125e-09
Position 358: 7.798627020460457e-09
Position 348: 3.5657056188746047e-09
Position 355: 2.307466061005539e-09
Position 379: 1.4236294633412561e-09
Position 352: 9.914695638094306e-10
Position 840: 1.3000676435778877e-11
Position 159: 8.88774321584441e-12
Position 365: 5.8613743208253694e-15
