Gene = Mre11a
Position 27946: 0.003802738880783473
Position 38111: 0.003799498397225003
Position 18143: 0.0037617803141428187
Position 2627: 0.003690929969074801
Position 29327: 0.0034933074238891896
Position 28542: 0.003487566690017909
Position 30278: 0.003482128410367435
Position 10253: 0.003406205852386895
Position 35123: 0.003374727263012985
Position 8173: 0.0033338916500801922
Position 49797: 0.003304602971135702
Position 7989: 0.0032840522769280694
Position 28862: 0.003271635847795176
Position 778: 0.003261464212955083
Position 2144: 0.003259053105415081
Position 49711: 0.0031140176983580656
Position 4057: 0.0031128955479662636
Position 47737: 0.0030751473811030596
Position 19073: 0.003044801935649169
Position 35463: 0.003013356018388945
Position 34403: 0.002991480785852601
Position 17909: 0.0029789328304190427
Position 18504: 0.002935428941236008
Position 44810: 0.002910902235245396
Position 3748: 0.002842624697431188
Position 48353: 0.002826760150197257
Position 7297: 0.0028265133610843275
Position 49367: 0.002784587203590233
Position 26029: 0.002784021748648031
Position 30142: 0.0027244557641900595
Position 26305: 0.0026854686734854483
Position 47263: 0.002684763118276606
Position 47280: 0.0025974419896802646
Position 27704: 0.0025544603537208024
Position 13159: 0.002549471677252624
Position 41311: 0.0024774232118083576
Position 26121: 0.002394766436434374
Position 20542: 0.0023680518274509605
Position 30167: 0.002353036715633641
Position 41333: 0.002275199715711097
Position 6827: 0.002269439542904183
Position 32421: 0.0022537366724617236
Position 27578: 0.0022132310657514533
Position 23821: 0.002175908492677387
Position 2423: 0.0021700510546851727
Position 42191: 0.0021158661941957724
Position 1534: 0.002042307887417536
Position 46295: 0.0020373177926319972
Position 25307: 0.0020238324670868333
Position 20837: 0.0020235064821510487
Position 32170: 0.0019810385066390103
Position 7238: 0.001974535899648515
Position 12339: 0.001962429943555156
Position 28656: 0.0019515535770401726
Position 5412: 0.001917411339517301
Position 29269: 0.0018931464431441265
Position 29155: 0.0018893905110807165
Position 162: 0.0018766550611750824
Position 3880: 0.0018644755606567684
Position 15924: 0.0018528520519352771
Position 49268: 0.0018512636834144116
Position 11727: 0.001814437468673369
Position 30840: 0.0018112764228394337
Position 1015: 0.0017254827652746002
Position 32059: 0.0017020454211714082
Position 30808: 0.0016855778401172847
Position 20582: 0.00168219940632024
Position 27558: 0.0016383874147451757
Position 31821: 0.001627796628401638
Position 6378: 0.0016120239010022528
Position 32817: 0.001600346218372139
Position 15483: 0.0015692929648460673
Position 23825: 0.0015533476858533804
Position 25381: 0.0015376447979708933
Position 12233: 0.0015133697939267647
Position 40545: 0.0014788005079993483
Position 27649: 0.001478649443522218
Position 38863: 0.001454499934001009
Position 28058: 0.0014173843384669223
Position 3830: 0.0014123132226556581
Position 49246: 0.0013996653805275771
Position 41709: 0.0013985063003250932
Position 35414: 0.0013505750458591478
Position 34099: 0.0013294688060497058
Position 30282: 0.001328950484849003
Position 49618: 0.0013078117284265648
Position 31113: 0.0012688906742094497
Position 45454: 0.0012673070844608206
Position 30558: 0.0012404920101850177
Position 28356: 0.0012379813331767978
Position 31174: 0.0012219277859843748
Position 684: 0.0012217666843075971
Position 28981: 0.0011908856897115592
Position 32656: 0.0011480283788084717
Position 2427: 0.0011297494395976686
Position 11495: 0.0011172860453516587
Position 25685: 0.0011146071408723395
Position 13958: 0.0011021210787133604
Position 48342: 0.001091117658801142
Position 29337: 0.0010868923687366583
Position 3432: 0.0010716783855265423
Position 32056: 0.001064001171894475
Position 31389: 0.001062765014855829
Position 15610: 0.0010357657960277688
Position 28120: 0.0010240068533096253
Position 38219: 0.0010235850459972247
Position 29728: 0.0010099016411111502
Position 49343: 0.0009955663196012168
Position 43753: 0.000986401333540117
Position 29527: 0.0009794019208059623
Position 1113: 0.0009602426894772724
Position 16161: 0.0009526851907102408
Position 49802: 0.0009264934172182844
Position 43006: 0.0009178400692749163
Position 14120: 0.000891144847699315
Position 28635: 0.000882537227007613
Position 7063: 0.0008759110492888565
Position 28065: 0.0008629973652770098
Position 44317: 0.0008503360541320423
Position 15641: 0.0008446134776380425
Position 12054: 0.000837870309549604
Position 15077: 0.000806998059172025
Position 3894: 0.0008024399642561221
Position 28910: 0.0007985769356923804
Position 43688: 0.0007915995550713457
Position 13156: 0.0007913400205654429
Position 480: 0.0007841202746222906
Position 46411: 0.0007839391143257853
Position 26696: 0.0007744703908814027
Position 16061: 0.0007741582260846799
Position 2653: 0.0007531799013179144
Position 29022: 0.000743368182787796
Position 42227: 0.0007222880219936641
Position 11713: 0.0007105399308295123
Position 40538: 0.0006748075213808898
Position 35113: 0.0006711657484038775
Position 43655: 0.000670556141521429
Position 25529: 0.0006680484258822672
Position 48930: 0.0006667955428896
Position 33240: 0.0006667282914581631
Position 15429: 0.0006512027339990592
Position 11017: 0.0006419048695385719
Position 46566: 0.0006361470475277301
Position 46052: 0.0006169806983168843
Position 17963: 0.0006124439914795505
Position 3473: 0.0005966058037186288
Position 2010: 0.0005901423307496792
Position 1064: 0.0005751036925887177
Position 1364: 0.0005675895580775901
Position 29627: 0.0005499920875764898
Position 42926: 0.000547921947211293
Position 48416: 0.0005423058202651377
Position 5073: 0.0005382161649373465
Position 12304: 0.0005243639303661235
Position 2527: 0.0005141817942896747
Position 49769: 0.000512211661761878
Position 28648: 0.00048153329371766214
Position 3511: 0.0004793990614025075
Position 11430: 0.0004764271181899261
Position 2288: 0.00047522318629488836
Position 24139: 0.0004555140162930475
Position 49864: 0.00045477180401138197
Position 4915: 0.0004531548311224027
Position 2802: 0.00045197317093182695
Position 43281: 0.00043283091270709815
Position 285: 0.00042723933127588286
Position 42395: 0.0004224189966737471
Position 48833: 0.00041906121336124017
Position 43445: 0.0004041861780932929
Position 3006: 0.0004022680494508557
Position 49304: 0.0003978742510800715
Position 13108: 0.00039741487720897274
Position 32964: 0.0003950076722787696
Position 29673: 0.00037466038768856546
Position 31191: 0.00036921031614613084
Position 2763: 0.0003569990334843872
Position 1714: 0.0003551606135983457
Position 12827: 0.0003488284162541455
Position 1695: 0.0003467295594705844
Position 27485: 0.0003419331462744305
Position 13096: 0.00033740465380682674
Position 2640: 0.0003354238166494854
Position 26940: 0.0003319895367742529
Position 13062: 0.0003308265656690481
Position 30928: 0.0003183097567500858
Position 12725: 0.00031259340882321194
Position 34955: 0.00030325296218680213
Position 19274: 0.0002977573491361489
Position 27629: 0.00028637283490945723
Position 18641: 0.00028477082233203336
Position 10994: 0.00028314883000418224
Position 25402: 0.0002818830901125844
Position 2979: 0.0002779826257655413
Position 27489: 0.0002770229094514023
Position 30519: 0.00027624043606106906
Position 13726: 0.00027552037126903246
Position 49861: 0.00027150795235337437
Position 11278: 0.00026526581920805853
Position 31673: 0.0002652060959806605
Position 498: 0.00026315130836084005
Position 11579: 0.00026151773597341525
Position 14034: 0.000258597048925201
Position 47009: 0.0002516695237014901
Position 3891: 0.00024996615259631347
Position 3109: 0.0002499633147015964
Position 11567: 0.0002471922304165294
Position 11392: 0.00023738350087623692
Position 867: 0.00023529253896330008
Position 1083: 0.00022792412894294105
Position 230: 0.00022627777810561102
Position 465: 0.0002210855443359714
Position 35394: 0.0002174420491469706
Position 12469: 0.00021553681773229123
