Gene = Chek1
Position 899: 1.60414530124853e-06
Position 1900: 5.936965959832517e-07
Position 1076: 4.520864904104091e-07
Position 14642: 2.663138646893459e-07
Position 71: 1.2797614275275214e-07
Position 448: 2.3329630651410935e-08
Position 527: 1.8384628315238352e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 13205: 0.9725056002153238
Position 14514: 0.9401566889817352
Position 6965: 0.9301682951761508
Position 12124: 0.9200573313301297
Position 10136: 0.8772134486248031
Position 12797: 0.8331589942024575
Position 8222: 0.5992346810439202
Position 17409: 0.49792379460308633
Position 779: 0.4802466008720426
Position 3984: 0.3557844537972459
Position 3832: 0.319847693156731
Position 15172: 0.30754233899331773
Position 7485: 0.2973244711840795
Position 14703: 0.2588003689165732
Position 16227: 0.2326105652445452
Position 3812: 0.22159945323422
Position 18045: 0.18889671233050923
Position 2207: 0.1846466282710274
Position 897: 0.14282487628641713
Position 10356: 0.10712328562367433
Position 16388: 0.0983731460841284
Position 12462: 0.09784843795522542
Position 2637: 0.09674901838717272
Position 5318: 0.0804792596635032
Position 12449: 0.05927745079110511
Position 752: 0.05742862196304397
Position 725: 0.05213039096848211
Position 5683: 0.04710963615744885
Position 17697: 0.04509672341298148
Position 1090: 0.045037282713313594
Position 8478: 0.039473817824921854
Position 5219: 0.03912207898022358
Position 17247: 0.03723952138890767
Position 7905: 0.0348238838750506
Position 6849: 0.03360265571313454
Position 2234: 0.030903149139443618
Position 17029: 0.02984988568163182
Position 9829: 0.027967749621656435
Position 10157: 0.024214752227923585
Position 1142: 0.02397003336222887
Position 6368: 0.023770135053568512
Position 312: 0.02261075758164754
Position 7261: 0.020894387245994336
Position 5254: 0.019734929598920457
Position 17001: 0.01896985527591376
Position 9584: 0.015785155081399167
Position 15959: 0.014967237250464682
Position 662: 0.014725824919919908
Position 14807: 0.014556201535114183
Position 1968: 0.014010905516757634
Position 15082: 0.013555144195584037
Position 4375: 0.013267061927210772
Position 10315: 0.012634175426563256
Position 7923: 0.011872010059816198
Position 13779: 0.01121049246148485
Position 7984: 0.01087010139851171
Position 1338: 0.010739539853204317
Position 521: 0.010703789999450219
Position 3496: 0.010167975814763806
Position 7973: 0.009854288301070397
Position 11031: 0.009355809106698719
Position 13185: 0.009297072984349663
Position 13217: 0.008941372190732117
Position 9638: 0.008114585110206228
Position 2166: 0.008103379206216779
Position 17078: 0.008017065176591523
Position 14925: 0.007896089690134523
Position 12032: 0.006973728708947425
Position 1363: 0.006563858074153701
Position 17665: 0.0062063667261777295
Position 15879: 0.005805803087647397
Position 10491: 0.005712906845767761
Position 614: 0.005687012989323932
Position 448: 0.005587151187003087
Position 2793: 0.005225479519645683
Position 10318: 0.004861999255019708
Position 6415: 0.004538988918161393
Position 14994: 0.0043330950548248195
Position 10042: 0.004297176645615935
Position 7305: 0.004289132348562736
Position 10083: 0.004202438339521957
Position 15644: 0.004129551456400992
Position 15649: 0.004032590927024171
Position 458: 0.0038399816441071874
Position 12802: 0.0037503171689348574
Position 14304: 0.003688743705084625
Position 10301: 0.00368421959706111
Position 10423: 0.0035737259766846123
Position 16891: 0.003501712135559527
Position 10916: 0.0034997380816261794
Position 13231: 0.0032816249466099314
Position 18060: 0.003266845223309917
Position 1233: 0.0032259737648851652
Position 17934: 0.0031490922045194288
Position 1947: 0.003115358735558082
Position 1179: 0.0031065600112640352
Position 12425: 0.003019770790776209
Position 14286: 0.002922400222300426
Position 10518: 0.002848243449729875
Position 12151: 0.0028164586426741856
Position 7240: 0.0028011080926767604
Position 15828: 0.00277333291712909
Position 10833: 0.0026706649175757013
Position 2152: 0.0025606736682215877
Position 2431: 0.00254908472559475
Position 12073: 0.002490227877464335
Position 2658: 0.002417709782869953
Position 7346: 0.0023849179652982114
Position 700: 0.002319533244479996
Position 11269: 0.0021282830094997655
Position 13807: 0.00210266121233531
Position 14945: 0.001998640274191365
Position 13038: 0.001979400693791238
Position 13758: 0.0019649414060246384
Position 12757: 0.0018159972988184264
Position 15262: 0.0017570608357171764
Position 15399: 0.001689074363796567
Position 14217: 0.0016771198798080464
Position 9589: 0.0016198141581349054
Position 2639: 0.0016015866989011064
Position 12821: 0.001533226088258428
Position 3935: 0.0015078053466361747
Position 13147: 0.0015045381073111013
Position 14258: 0.0014964213955237675
Position 12387: 0.0014805688969373387
Position 8001: 0.0014763531835275479
Position 2535: 0.001473467691625718
Position 14327: 0.0014523628965161716
Position 2693: 0.0014256671518042576
Position 1920: 0.0013632173671922708
Position 17467: 0.0013542939365026106
Position 1128: 0.0013186267768157517
Position 3746: 0.001305139087383169
Position 14319: 0.0011408301629314101
Position 13061: 0.001111819538326083
Position 2209: 0.0010709796063684118
Position 803: 0.0010521667127047574
Position 15227: 0.0010281318270628367
Position 12402: 0.00100809659196296
Position 2371: 0.0009367731332533444
Position 436: 0.0009352514598910953
Position 2342: 0.000901084016629112
Position 254: 0.0008902042067960172
Position 7316: 0.0008830465494657427
Position 571: 0.0008677351642344726
Position 3662: 0.0008573705977751447
Position 16800: 0.0008573555225081802
Position 10467: 0.0008514191980115961
Position 14575: 0.0008489616205465093
Position 4268: 0.0008219563313828274
Position 697: 0.0007764097431034733
Position 543: 0.0007324013226603397
Position 2359: 0.0007174311417061433
Position 1294: 0.0007142816287399088
Position 992: 0.0007131675561627276
Position 17523: 0.000673378730986305
Position 960: 0.0006696736728976244
Position 2681: 0.0005938207140160597
Position 955: 0.000584043760941005
Position 7405: 0.0005715978852587039
Position 7603: 0.0005705537737882036
Position 2950: 0.0005602574662915047
Position 15896: 0.0005589458813916299
Position 11087: 0.000538542040933611
Position 15991: 0.0005222110362170216
Position 8496: 0.0004975981982123168
Position 12601: 0.0004955393305493931
Position 818: 0.0004582355561479703
Position 7534: 0.0004531356134029514
Position 7774: 0.0004238321455925341
Position 2486: 0.00041976518134916155
Position 14537: 0.00041773095970137485
Position 794: 0.0003800699835912224
Position 15300: 0.00036032174993389746
Position 10600: 0.00035315323743387783
Position 7577: 0.0003442551561023345
Position 2497: 0.00032693621537396714
Position 16708: 0.00032153726907669614
Position 2215: 0.0002997802776218056
Position 598: 0.0002865349764449619
Position 11888: 0.00027811026587535855
Position 11702: 0.00027552875697650923
Position 16030: 0.000253766859933221
Position 548: 0.00023448150249421863
Position 14446: 0.00022556806737721754
Position 974: 0.00019918550501963294
Position 17388: 0.00019574924536385694
Position 15669: 0.0001916436447884364
Position 3537: 0.0001906213661797745
Position 13958: 0.0001647588505114075
Position 13831: 0.0001624963121751249
Position 7590: 0.00015714894600248497
Position 634: 0.00014881208015086336
Position 714: 0.00014778208335191568
Position 14358: 0.00014505056015812838
Position 16088: 0.00014233748643445308
Position 7555: 0.0001336419047226498
Position 15185: 0.00013300094190884997
Position 669: 0.00012281784775947213
Position 14671: 0.00010564631420825819
Position 1389: 9.824955356530964e-05
Position 261: 9.638628211316704e-05
Position 629: 9.128005826117271e-05
Position 13686: 8.962987830244426e-05
Position 14407: 8.691012018515442e-05
Position 2453: 8.271011387021911e-05
Position 703: 6.908621188454319e-05
Position 14114: 6.247016442717205e-05
Position 232: 6.025282143040667e-05
Position 2330: 4.3067124914443656e-05
Position 14450: 4.147320929146858e-05
Position 14143: 4.0460699043216184e-05
Position 13977: 3.442089121377943e-05
Position 13112: 3.176547714366397e-05
Position 14953: 3.1002879568458444e-05
Position 189: 3.0000566641096584e-05
Position 581: 2.9687985420368398e-05
Position 2002: 2.655309645855199e-05
Position 1110: 2.4854835629216094e-05
Position 14013: 2.435631481526116e-05
Position 13084: 2.3168721439620763e-05
Position 13998: 2.188761126188044e-05
Position 14540: 2.1740497192261332e-05
Position 158: 2.0644895668447112e-05
Position 1984: 2.046369966922578e-05
Position 13122: 1.9066051895401354e-05
Position 1641: 1.8302555352226234e-05
Position 177: 1.7366333140293593e-05
Position 14861: 1.6967982794911864e-05
Position 77: 1.632722493605218e-05
Position 2031: 1.540973535352056e-05
Position 1847: 1.5162875207065932e-05
Position 13870: 1.4126738711036463e-05
Position 552: 1.3988555714724377e-05
Position 13088: 1.3735019236125127e-05
Position 220: 1.3370697237214398e-05
Position 14616: 1.3154592091553107e-05
Position 13781: 1.2610888141718264e-05
Position 1977: 1.1696467224177612e-05
Position 13287: 1.1432094547755072e-05
Position 2194: 1.0180721433125171e-05
Position 194: 9.453062570147935e-06
Position 559: 8.31524897533031e-06
Position 681: 7.886715003726787e-06
Position 2108: 7.826563974422958e-06
Position 208: 7.62192232237716e-06
Position 14931: 7.602275085327247e-06
Position 201: 7.373012697611066e-06
Position 1246: 7.288282925550209e-06
Position 13530: 5.85247983916791e-06
Position 848: 5.336734938961588e-06
Position 268: 5.334039437956436e-06
Position 14813: 5.322093521115194e-06
Position 1150: 5.062677556944256e-06
Position 15206: 4.294893729828733e-06
Position 181: 3.498478429910663e-06
Position 14629: 3.4933389641780183e-06
Position 1282: 2.6349865427850486e-06
Position 197: 2.1884040300917837e-06
Position 280: 2.0480398800355038e-06
Position 404: 1.8676786643128847e-06
Position 418: 1.7033304880669678e-06
Position 408: 1.593227450755647e-06
Position 15213: 1.2516162853990547e-06
Position 963: 9.124849456269134e-07
Position 270: 5.623998422743121e-07
Position 421: 5.524335838921029e-07
Position 14642: 4.3179127039659007e-07
Position 14827: 2.6569223770499686e-07
Position 977: 2.48811014533168e-07
Position 1010: 1.7635807078973076e-07
Position 117: 1.4790505242368295e-07
Position 677: 1.287090984220018e-07
Position 13548: 1.2417627539543037e-07
Position 86: 1.1515220225329857e-07
Position 1685: 8.256134723578898e-08
Position 1520: 7.545784101721148e-08
Position 13809: 6.967250069712682e-08
Position 133: 5.751610747191925e-08
Position 13694: 5.206729790668294e-08
Position 13813: 4.380356828409947e-08
Position 12975: 4.115829310767194e-08
Position 13554: 3.238893681623949e-08
Position 199: 1.4140753337933983e-08
Position 13640: 1.2234092256168077e-08
Position 13856: 7.723946215319437e-09
Position 103: 4.401398984563632e-09
Position 1000: 1.5335920494363077e-09
Position 125: 5.835803477140071e-10
Position 145: 3.485110497575123e-10
Position 138: 7.473075514428639e-11
Position 147: 9.475251200172617e-12
Position 100: 1.2218541584339582e-12
