Gene = Sbspon
Position 662: 4.9643571313224436e-05
Position 483: 4.5681815174856374e-05
Position 889: 4.341676321124781e-05
Position 1360: 4.240373740487301e-05
Position 52: 3.958844395260868e-05
Position 652: 3.4467159346698434e-05
Position 843: 3.2383736042455905e-05
Position 354: 3.182157243624318e-05
Position 561: 2.6433617821957554e-05
Position 968: 2.542263938234086e-05
Position 490: 2.461371129625452e-05
Position 134: 2.3427038753380084e-05
Position 50: 2.3134856633194744e-05
Position 549: 2.1415135261401164e-05
Position 81: 1.9591418939312338e-05
Position 813: 1.930828744061461e-05
Position 807: 1.9028033512772555e-05
Position 1067: 1.7841614874900592e-05
Position 436: 1.7121298698800148e-05
Position 463: 1.6591250991211306e-05
Position 1037: 1.4812769739296172e-05
Position 1290: 1.4076783258467861e-05
Position 111: 1.2157711375636192e-05
Position 1131: 1.1476713773870135e-05
Position 1394: 1.1352574848939724e-05
Position 42: 1.0789407632720938e-05
Position 745: 1.0763368743194565e-05
Position 485: 9.27258809985511e-06
Position 1324: 7.676195680860583e-06
Position 1616: 7.593439702554404e-06
Position 1575: 6.436252666231648e-06
Position 595: 6.35826305082379e-06
Position 578: 6.00530977740885e-06
Position 420: 4.8717182851045286e-06
Position 517: 2.5838090084389085e-06
Position 1415: 2.1980628633108524e-06
Position 909: 1.9471150255639013e-06
Position 1392: 1.7455051107372509e-06
Position 1055: 1.7272145131430145e-06
Position 1266: 1.3800930070025177e-06
Position 1471: 1.3252725534656099e-06
Position 1883: 6.290125272941914e-07
Position 1827: 4.30289711464475e-07
Position 1693: 3.4732797556456005e-07
Position 818: 3.409244111527111e-07
Position 1652: 3.327526367931235e-07
Position 767: 2.509439703982793e-07
Position 563: 2.4323068126768615e-07
Position 1846: 2.2018098766646663e-07
Position 1841: 2.125202549965107e-07
Position 1958: 1.6855668155600336e-07
Position 552: 1.4389331405087897e-07
Position 349: 1.1436582760419821e-07
Position 1670: 2.6346044102570403e-08
Position 1407: 1.4254703589994672e-08
Position 1466: 1.3595210913700935e-08
Position 717: 1.0357969398009034e-08
Position 1701: 1.0799931488182399e-10
Position 1711: 9.507243952007958e-11
Position 1170: 7.614353054734297e-11
Position 951: 5.4916447691976074e-11
Position 1672: 4.3388018694123026e-11
Position 1735: 2.438243357193942e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 8881: 0.6858732656306393
Position 4316: 0.683473336222222
Position 17051: 0.598660797466525
Position 7628: 0.378966299903237
Position 1536: 0.3250511567768988
Position 5157: 0.2525246273183495
Position 5766: 0.24424813231150697
Position 18649: 0.20616367089201723
Position 11628: 0.19992146074213218
Position 8097: 0.1959110681161318
Position 7724: 0.18407617188789355
Position 7485: 0.13372109606175075
Position 16668: 0.11961212885179946
Position 908: 0.10309950186911121
Position 11595: 0.08323970059157583
Position 8752: 0.04874073137425349
Position 7945: 0.044041247869267774
Position 7684: 0.031100924810771112
Position 1607: 0.03071411524531947
Position 14581: 0.029792898452518427
Position 7973: 0.027069538509926227
Position 1021: 0.024722179640395973
Position 13672: 0.017318531788671404
Position 1685: 0.01702934416318298
Position 12054: 0.016156798034158152
Position 5326: 0.01569166190296837
Position 8960: 0.015453325795326704
Position 13244: 0.014771693108582758
Position 6097: 0.011861590572582296
Position 2786: 0.01083632077025903
Position 926: 0.01005492210529205
Position 1049: 0.009169391351037897
Position 6119: 0.009153413789306487
Position 7433: 0.008540224878844012
Position 8111: 0.008096336938575342
Position 8242: 0.007429085627409383
Position 12110: 0.007220916118743487
Position 1164: 0.007194585078703715
Position 1180: 0.006406129288597573
Position 4276: 0.006324972095968897
Position 411: 0.006127551130509489
Position 1266: 0.006020366568024627
Position 12713: 0.005995335872954401
Position 13032: 0.005425809487059291
Position 1073: 0.004753568199035955
Position 1184: 0.004422292628971285
Position 8161: 0.003952625488669116
Position 9316: 0.003840746012052048
Position 12030: 0.0038146280539248416
Position 10725: 0.0037780744588452324
Position 12416: 0.0036664584726502445
Position 1304: 0.0036582083397898968
Position 5161: 0.003289475413714772
Position 3795: 0.003289363527866283
Position 836: 0.0030022147878450084
Position 8665: 0.0029978812232024656
Position 892: 0.002921579888138987
Position 3258: 0.0027287612016562938
Position 2565: 0.0027197361477181927
Position 5977: 0.002675712956293864
Position 10085: 0.002655345898254749
Position 6970: 0.002654425797606165
Position 1067: 0.0025672262313623366
Position 2426: 0.0025353034142489147
Position 7926: 0.0024045054209165737
Position 965: 0.00231088768014988
Position 3627: 0.002309934734330221
Position 6919: 0.0023046179272341906
Position 869: 0.002262464682971048
Position 4658: 0.002153826284786724
Position 12356: 0.002096474526178224
Position 5323: 0.001997736311828034
Position 1237: 0.0019059286135245778
Position 6145: 0.0018850635048153956
Position 6124: 0.001846113044570582
Position 3124: 0.0017440451181348108
Position 3232: 0.0016632708907490556
Position 9956: 0.001617652783241541
Position 8929: 0.0014142900351580552
Position 1311: 0.0013642393881688052
Position 1587: 0.0012572112381966274
Position 4147: 0.0012373194260272345
Position 932: 0.0009780565485498372
Position 1116: 0.0009521650902831858
Position 3700: 0.0009364085694798746
Position 3299: 0.000928222639503044
Position 1646: 0.0008548363043242317
Position 2828: 0.0007275758917883873
Position 2366: 0.0007114702563871091
Position 1290: 0.00068196688965408
Position 6739: 0.0006661610954829135
Position 13989: 0.0006373566190835128
Position 1557: 0.000609802833658618
Position 11148: 0.0005790061936795283
Position 788: 0.0005534873694505053
Position 1098: 0.0005304114610047251
Position 11975: 0.0005200814198220771
Position 8758: 0.0005128113551550334
Position 3158: 0.0004789993244750455
Position 10021: 0.0004674555760618997
Position 11252: 0.0004478955924034962
Position 2379: 0.0003797727448102532
Position 3459: 0.0003536969834675351
Position 4670: 0.00033950885441973763
Position 2394: 0.0003384935484877815
Position 669: 0.00032838757125514917
Position 194: 0.00032338689761972437
Position 172: 0.00030869093492708706
Position 4226: 0.00029354547175108767
Position 2597: 0.0002935036285924817
Position 1540: 0.0002620611829651325
Position 3014: 0.0002594195119997393
Position 2906: 0.000258683633616056
Position 807: 0.00024376344657571454
Position 979: 0.00024235120175272748
Position 4890: 0.00023434113602036568
Position 3479: 0.00023152775928628942
Position 445: 0.00022778212375215506
Position 1221: 0.00022001382634793753
Position 8356: 0.00020862432010938895
Position 700: 0.0002085421227891444
Position 575: 0.00019216318876640642
Position 3520: 0.00019144463398273437
Position 9694: 0.0001858775400739197
Position 2686: 0.0001790908071308478
Position 9332: 0.00017806010627482023
Position 1626: 0.00015942421639340121
Position 1554: 0.0001460084375224366
Position 1166: 0.0001401006059138227
Position 3437: 0.00013512680130465932
Position 2480: 0.00012584139719628955
Position 879: 0.00012043382169867684
Position 1090: 0.00011621134409083895
Position 375: 0.00011541932659205998
Position 2648: 0.00010431062023998949
Position 4501: 0.00010294793098285461
Position 10863: 0.00010167098691796115
Position 1214: 0.00010118865841028448
Position 1001: 9.527116771648984e-05
Position 3210: 9.117278220828404e-05
Position 1797: 8.898261612749491e-05
Position 4365: 8.336730267030451e-05
Position 4205: 8.16668223189651e-05
Position 8265: 8.046879531470539e-05
Position 2690: 7.204823168917349e-05
Position 1085: 6.458818414052009e-05
Position 499: 6.21806428029165e-05
Position 756: 6.1022845079042944e-05
Position 5191: 5.624893456103894e-05
Position 5494: 5.621464864089374e-05
Position 139: 5.4030311952240646e-05
Position 9483: 5.197286757102959e-05
Position 1562: 5.136208809873965e-05
Position 1464: 5.1210839103753074e-05
Position 2072: 5.0363946833913084e-05
Position 4498: 4.249286055030093e-05
Position 9208: 4.157595715798223e-05
Position 609: 3.9148686967545036e-05
Position 702: 3.90567881433853e-05
Position 232: 3.664894474656641e-05
Position 556: 1.7595440023317425e-05
Position 5538: 1.714796685737649e-05
Position 951: 1.5314421587695095e-05
Position 203: 1.5309775860945902e-05
Position 943: 1.138683139898843e-05
Position 420: 1.1145700305992393e-05
Position 842: 1.1081562571811653e-05
Position 1088: 1.1073192099210032e-05
Position 4938: 7.93899016983578e-06
Position 1026: 7.923109998673346e-06
Position 1189: 6.885576615068495e-06
Position 272: 6.559071082708271e-06
Position 507: 6.1473558092560275e-06
Position 535: 5.512301845169732e-06
Position 2536: 5.298872525328638e-06
Position 816: 5.235959782478249e-06
Position 759: 4.970291080831678e-06
Position 998: 4.867246779208544e-06
Position 1336: 3.938462313788813e-06
Position 1315: 3.360129830907209e-06
Position 349: 2.9977439885450128e-06
Position 549: 2.5481089400440767e-06
Position 1034: 2.477747835656297e-06
Position 344: 2.3996658624223553e-06
Position 976: 2.3629696873469065e-06
Position 936: 2.1718090997735895e-06
Position 3837: 1.9622742835645253e-06
Position 2080: 1.7445280263968496e-06
Position 1197: 1.6689892193862076e-06
Position 709: 1.2505463489003316e-06
Position 2519: 1.1479123344153122e-06
Position 515: 9.96638403948985e-07
Position 1125: 9.560512762063441e-07
Position 2482: 6.932345016750658e-07
Position 3277: 5.732734870319239e-07
Position 2852: 5.718060669286188e-07
Position 682: 2.340895228814766e-07
Position 2612: 1.4763693541501432e-07
Position 620: 1.0367195328125297e-07
Position 1591: 9.275380018687242e-08
Position 141: 8.763106338114251e-08
Position 1630: 7.39593311916848e-08
Position 1516: 5.744222999261821e-08
Position 622: 3.337013588172827e-08
Position 1141: 3.175159156044325e-08
Position 1134: 3.0666242158258374e-08
Position 1488: 1.8492497218785342e-08
Position 639: 1.8049396601676304e-08
Position 634: 1.700085124911804e-08
Position 360: 1.2949294590615807e-08
Position 1425: 1.4573366919212591e-09
Position 1565: 1.1496205970094234e-09
Position 643: 3.2901535643062557e-10
Position 315: 1.5034103121678414e-10
Position 517: 1.0161007914422632e-10
Position 354: 6.490065909424934e-11
Position 283: 6.57798765985117e-12
Position 305: 2.7020801195591507e-14
Position 319: 1.4684419620199036e-14
Position 323: 6.931982234807381e-15
