Gene = Hscb
Position 6257: 0.2513064369286722
Position 824: 0.16059660203928927
Position 3707: 0.1407673123059938
Position 3260: 0.12050770136407815
Position 1349: 0.08613989835692162
Position 3640: 0.04775393523766727
Position 2796: 0.045963720906256764
Position 2665: 0.03783754559712424
Position 3621: 0.02847846117137858
Position 10114: 0.028418621607061437
Position 6388: 0.02626884460802689
Position 6492: 0.02608518264396234
Position 3388: 0.024733003935867567
Position 6301: 0.02251588268729993
Position 891: 0.01904312117546372
Position 6446: 0.01733316320982125
Position 1550: 0.01678394259852996
Position 10378: 0.015227922401777432
Position 5014: 0.014018443154469064
Position 2086: 0.01160544499882025
Position 3587: 0.011067703874929084
Position 240: 0.010688694545155916
Position 8876: 0.010688360659924083
Position 7401: 0.010187099567506654
Position 2815: 0.008723613128561437
Position 6494: 0.008450117308508176
Position 4983: 0.008143115724447413
Position 6408: 0.007760452426970694
Position 9587: 0.007238158525403811
Position 3015: 0.0065933235031541285
Position 3319: 0.0064016680771831645
Position 4075: 0.006256313711623846
Position 2865: 0.0059902181155383
Position 3576: 0.005895487121708094
Position 6272: 0.005776571750315905
Position 6669: 0.0055125800852885345
Position 5008: 0.005455105152057901
Position 7056: 0.0053960325727476
Position 6534: 0.005300356897248146
Position 7204: 0.004991755426684323
Position 9269: 0.004923363495573722
Position 6733: 0.004625638589871801
Position 8115: 0.004472838056726488
Position 10446: 0.0043583878738551705
Position 1646: 0.004329935365423073
Position 3069: 0.004040831727568775
Position 10408: 0.003761389043064256
Position 3141: 0.0036524396630085707
Position 8739: 0.0033488674840697697
Position 1687: 0.0033219620071532167
Position 7310: 0.0032706231700061848
Position 8317: 0.0032496010828347776
Position 642: 0.0031219285300697185
Position 10490: 0.0030730787560902238
Position 7460: 0.003053151608197499
Position 4480: 0.002991163613953797
Position 1411: 0.0028334674178320998
Position 7286: 0.002803720842648826
Position 2885: 0.0027421984167242002
Position 7589: 0.002494529287959565
Position 6960: 0.002164050714933666
Position 3126: 0.002145240628965252
Position 8163: 0.001979633890699279
Position 5026: 0.001867438975846891
Position 9361: 0.0016851413236754268
Position 9265: 0.0016569139361989314
Position 10338: 0.001655907855508992
Position 10375: 0.0015577220628412729
Position 6498: 0.0015337766307855277
Position 7008: 0.0014372606344279257
Position 4885: 0.0013554230167479697
Position 10154: 0.001331960807122335
Position 7223: 0.001284582224317059
Position 9845: 0.001272457313779551
Position 165: 0.0011952110434983846
Position 1389: 0.0010157628266690907
Position 269: 0.0009829725853055446
Position 7237: 0.000933303536035512
Position 6363: 0.0009316969272317219
Position 4874: 0.0009274365446781391
Position 9591: 0.0008558932108386938
Position 3049: 0.0008011375417102527
Position 3731: 0.0007409254646236721
Position 3975: 0.000739043950353719
Position 3314: 0.0006810932573300095
Position 619: 0.0006706600333081864
Position 3017: 0.0006298558177534883
Position 1269: 0.0005930508345554633
Position 3026: 0.0005761812157622635
Position 4905: 0.0005701569907029619
Position 1369: 0.0005565064002808706
Position 8193: 0.000536677551334982
Position 6522: 0.0004970710112942221
Position 6306: 0.00046419264560484106
Position 776: 0.00044176878769813663
Position 2321: 0.0004336725765756204
Position 9874: 0.0004060941849722557
Position 3077: 0.00039714474344693253
Position 837: 0.00037292331358310436
Position 375: 0.0003693573475870564
Position 1465: 0.000366156183409541
Position 10334: 0.00032881162350328766
Position 1223: 0.0003154024736649811
Position 5074: 0.0003082804114845436
Position 7127: 0.00030117688563473255
Position 1897: 0.00028102083560744266
Position 9284: 0.0002783138512559378
Position 599: 0.0002721433597518573
Position 5638: 0.00026139174974599416
Position 3546: 0.00025375432509744145
Position 3994: 0.00023975511659419428
Position 4209: 0.00023956213793644815
Position 703: 0.00023903823609767368
Position 4238: 0.00022081471408317606
Position 8169: 0.00022033997996033446
Position 8827: 0.0002016757158203223
Position 1552: 0.00019671559212184033
Position 1379: 0.0001939895562556514
Position 2349: 0.0001899366229627403
Position 5066: 0.00018720828995056731
Position 9313: 0.00018236276603348983
Position 3659: 0.0001698479979906793
Position 5395: 0.0001687714045535517
Position 1427: 0.00016659246379389792
Position 956: 0.00016268722622934058
Position 1515: 0.00016021737893351793
Position 7552: 0.00015863268930219366
Position 5440: 0.00015823944734434406
Position 3415: 0.0001543525592225559
Position 2417: 0.000145969145579601
Position 5964: 0.00014160483405572984
Position 918: 0.00013752644360925305
Position 1822: 0.00012919492328068835
Position 3316: 0.00012824865798555203
Position 3548: 0.0001254873258603124
Position 3591: 0.00012093380655305622
Position 1175: 0.00011870237628287788
Position 1864: 0.00011595130117520012
Position 2036: 0.00011505446487955956
Position 510: 0.000110917135627605
Position 4794: 0.00010891273745254917
Position 2685: 0.0001086970432786333
Position 3267: 0.00010603988662753007
Position 3410: 0.00010489626132875006
Position 585: 0.00010348510386761404
Position 1936: 9.932182347914267e-05
Position 6747: 9.434496346305435e-05
Position 630: 8.736813666628345e-05
Position 1771: 8.011384123831567e-05
Position 4843: 7.525429500434198e-05
Position 648: 7.474571704538253e-05
Position 5164: 7.42144349757396e-05
Position 5342: 7.213595136773375e-05
Position 3770: 7.196291131309477e-05
Position 4262: 6.751459245455872e-05
Position 3668: 6.612165983873233e-05
Position 5666: 6.0722043778509307e-05
Position 1401: 5.976824767810018e-05
Position 1953: 5.432485566950345e-05
Position 4312: 5.306379560075815e-05
Position 2117: 5.209749501317357e-05
Position 657: 5.006506819443059e-05
Position 2157: 4.8660717815235296e-05
Position 3325: 4.7387883841959424e-05
Position 340: 4.5309315770758434e-05
Position 6699: 4.202624054864472e-05
Position 8255: 4.026748068239247e-05
Position 188: 3.718917889432823e-05
Position 6654: 3.066672005644797e-05
Position 379: 3.03048462703799e-05
Position 4666: 2.887738820861101e-05
Position 5586: 2.469365167656712e-05
Position 5399: 2.3300237083448838e-05
Position 2328: 2.1718004855734143e-05
Position 1503: 2.157406146328997e-05
Position 6979: 1.8439393592640553e-05
Position 3496: 1.6238223542910385e-05
Position 2365: 1.4166135596198301e-05
Position 529: 1.3998843550264173e-05
Position 3784: 1.3076926414294595e-05
Position 2419: 1.2020702013652955e-05
Position 193: 1.1226990720332606e-05
Position 2056: 1.0766986915788569e-05
Position 1047: 1.0246628407363287e-05
Position 4760: 1.01757441946974e-05
Position 5167: 8.81678554198414e-06
Position 119: 7.805788132145987e-06
Position 4757: 7.028978960883266e-06
Position 546: 6.531131006102495e-06
Position 531: 5.904547966598431e-06
Position 425: 5.141645645165931e-06
Position 908: 4.569252345707223e-06
Position 3145: 4.335326129558182e-06
Position 131: 3.369366489602536e-06
Position 150: 3.3458202172756632e-06
Position 5459: 3.3150629333830083e-06
Position 5223: 2.9605245929849067e-06
Position 152: 2.7631643493898916e-06
Position 116: 2.7303609164582853e-06
Position 395: 2.653563900082636e-06
Position 563: 2.4925580868828636e-06
Position 900: 2.461167223760007e-06
Position 523: 2.3096776405702263e-06
Position 939: 2.072779810849179e-06
Position 461: 2.033615736072984e-06
Position 540: 1.7842163537521402e-06
Position 1691: 1.6947295401305969e-06
Position 558: 1.5526219930527704e-06
Position 103: 1.4270442777793574e-06
Position 409: 1.2701149949820224e-06
Position 570: 1.1971347888221813e-06
Position 3447: 1.1335736796481383e-06
Position 593: 1.0702322939239752e-06
Position 662: 1.0492541952434428e-06
Position 726: 1.0282571785435358e-06
Position 210: 1.008020899331909e-06
Position 1014: 1.0040217898718563e-06
Position 513: 9.762407419656912e-07
Position 1249: 9.61081324329067e-07
Position 401: 8.049304768410551e-07
Position 1018: 8.004948134862693e-07
Position 312: 7.295120373407978e-07
Position 995: 6.614172122481472e-07
Position 332: 5.106628406469173e-07
Position 553: 4.843168422741814e-07
Position 3602: 3.1810818835594503e-07
Position 1803: 3.139013146826019e-07
Position 1042: 3.1383453020496103e-07
Position 482: 3.0142503518060215e-07
Position 668: 2.5893150496923884e-07
Position 3595: 2.0839194842237039e-07
Position 3560: 2.0758873221094694e-07
Position 714: 1.8649486394320844e-07
Position 588: 1.6199858726176873e-07
Position 3761: 1.473214608498253e-07
Position 665: 1.0490862345092074e-07
Position 470: 1.0096367161195206e-07
Position 475: 9.802715556933056e-08
Position 416: 9.542391139571022e-08
Position 499: 9.343770490283475e-08
Position 4047: 8.606655761991874e-08
Position 3920: 8.59202502590879e-08
Position 309: 6.247452302331667e-08
Position 1482: 5.966696413367878e-08
Position 492: 5.5360982842053673e-08
Position 4094: 5.46976369392638e-08
Position 1653: 1.2012550450950594e-08
Position 1579: 1.0713311163275806e-08
Position 4799: 9.612222095055543e-09
Position 3999: 4.0932192590219715e-09
Position 921: 8.335626520114687e-10
Position 438: 5.368648274020148e-12
Position 90: 3.0892625809156193e-12
