Gene = Tmie
Position 527: 0.00047771459965120994
Position 480: 0.00046503227981126714
Position 4651: 0.0004432490167914722
Position 12175: 0.00034486680994784543
Position 438: 0.00018023424556331752
Position 2526: 0.0001759915557501603
Position 11966: 0.00015944379367468684
Position 1368: 0.00014808174136710485
Position 3046: 0.00013683559847471065
Position 3048: 0.00012350734715008127
Position 2681: 9.860433582162002e-05
Position 2370: 7.084240689475289e-05
Position 666: 6.51764979279576e-05
Position 735: 5.546666478810617e-05
Position 834: 5.0540001292697144e-05
Position 891: 3.6622985109868505e-05
Position 9446: 3.613127399766727e-05
Position 9487: 2.85947051111235e-05
Position 11531: 2.0137494338775037e-05
Position 4456: 1.8618323908564823e-05
Position 1644: 1.4623017613764656e-05
Position 1632: 1.2985649730496698e-05
Position 640: 9.069371497890136e-06
Position 13801: 8.365488298476193e-06
Position 113: 7.435763791077397e-06
Position 581: 5.907707411545682e-06
Position 786: 5.23282499759793e-06
Position 545: 4.516535898039789e-06
Position 308: 2.3172982274182054e-06
Position 15: 9.392810595562892e-07
Position 381: 5.897512299075345e-07
Position 714: 4.33881803089736e-07
Position 1100: 3.4402454611355933e-07
Position 321: 2.9379809455280866e-07
Position 1109: 2.573973674480423e-07
Position 445: 2.502026511167711e-07
Position 697: 2.4465578111168883e-07
Position 1070: 1.6139096004412738e-07
Position 599: 1.5904614068161423e-07
Position 11357: 1.172807107297793e-07
Position 953: 1.0894858188060598e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 9364: 0.996952637474085
Position 13155: 0.8639625328191798
Position 12515: 0.7490248743100316
Position 12769: 0.5499630189444671
Position 6686: 0.4053322804538237
Position 10931: 0.3214702250447462
Position 3148: 0.247580496556
Position 12014: 0.11509804378989909
Position 2331: 0.11311210697066522
Position 11095: 0.11076109177982844
Position 6892: 0.10762642456204898
Position 7436: 0.08118378401560761
Position 10704: 0.06422083516782962
Position 6187: 0.06261970882135823
Position 4273: 0.06165334779341797
Position 9992: 0.0599179314915849
Position 3642: 0.05083646409225783
Position 3358: 0.04758522656363541
Position 4095: 0.043207467898882156
Position 11159: 0.038155563854378134
Position 5742: 0.0375487203245078
Position 13567: 0.0363431642541127
Position 8514: 0.02819329763062284
Position 8441: 0.027102404796733537
Position 9828: 0.02526941643090686
Position 6014: 0.024866050130135767
Position 12037: 0.023996079539279375
Position 6011: 0.023688455352143437
Position 12218: 0.019649804395074053
Position 5608: 0.01861693153524909
Position 4422: 0.01855381992074408
Position 11100: 0.018525015978454212
Position 13538: 0.017596320629349734
Position 4401: 0.015401546211332922
Position 3575: 0.013602974289547437
Position 10749: 0.013567112305039477
Position 2407: 0.011606424068661894
Position 2427: 0.01099819600057362
Position 13984: 0.01084597648747994
Position 13157: 0.010287418982305268
Position 14135: 0.009218665663435497
Position 14346: 0.008909286114544255
Position 13503: 0.008312027791344361
Position 735: 0.007693781868526223
Position 4442: 0.006974695337342327
Position 6025: 0.006761508198097112
Position 8341: 0.0060361548890382945
Position 12408: 0.0059292859083021
Position 11196: 0.005783677976000377
Position 10882: 0.005563927418708691
Position 11881: 0.005505886093752171
Position 877: 0.005374089273952741
Position 4575: 0.005356424662985214
Position 14113: 0.0048562667382659
Position 6086: 0.004779722215741069
Position 4166: 0.004587035968463519
Position 7892: 0.0042912843532788075
Position 2388: 0.0042457632494029346
Position 5935: 0.004204349654560464
Position 10836: 0.004179066086827231
Position 3401: 0.003918521731678465
Position 3104: 0.003825943884397795
Position 10736: 0.003619430999611041
Position 11442: 0.0036125097427106927
Position 3695: 0.0035856666846126855
Position 12710: 0.0033115898250819994
Position 9852: 0.0032125749787871513
Position 12018: 0.0032079841260357444
Position 2193: 0.0031491250883431223
Position 13965: 0.00300422822718304
Position 11059: 0.0029177336692085207
Position 2274: 0.0028093721979297963
Position 2300: 0.0027279248646103417
Position 10979: 0.002714228535356704
Position 9942: 0.0027021588808692305
Position 4390: 0.0024820997596110435
Position 9318: 0.0023871442615797326
Position 13031: 0.0022439920792787457
Position 14285: 0.0022060185801722554
Position 2628: 0.0020884967286249555
Position 9971: 0.0020480047740886738
Position 12078: 0.0020213323296424026
Position 5364: 0.001987271938996639
Position 11785: 0.0019527608619056291
Position 2974: 0.0019445991734153383
Position 599: 0.0018345511667394246
Position 13925: 0.0015534346033789512
Position 2451: 0.0014801020112093085
Position 11472: 0.0014213996973242965
Position 5714: 0.0014154575531553793
Position 3317: 0.0013319566756244646
Position 5177: 0.001331635382974292
Position 4974: 0.0012694909901504875
Position 3354: 0.0011735226582409632
Position 764: 0.001090014935460243
Position 14110: 0.0010809689853851522
Position 12858: 0.0010786673160437445
Position 14366: 0.0010667509797016724
Position 1218: 0.0010664095509802605
Position 12855: 0.0010269087482777702
Position 5058: 0.000988361048323494
Position 9968: 0.0009662486088155042
Position 13779: 0.0008892951305761347
Position 6765: 0.0008144930914061428
Position 3374: 0.0007153840461557567
Position 13288: 0.0006841339556386626
Position 9747: 0.0006484081201080839
Position 13326: 0.0006385891999868456
Position 2125: 0.0005971698995331104
Position 9574: 0.0005892916507979584
Position 10712: 0.0005887268072531555
Position 2466: 0.000565999742159275
Position 3166: 0.0005617064193220586
Position 616: 0.0005496710915343092
Position 9648: 0.0005390876871489862
Position 1571: 0.0005366139984212158
Position 2241: 0.0004943523307919603
Position 4268: 0.0004067401543137938
Position 394: 0.0004049920057333408
Position 745: 0.00037224757167816333
Position 11097: 0.00037004939051744657
Position 11171: 0.00035262092642561395
Position 13409: 0.00032900577590157855
Position 9520: 0.0003284503761543974
Position 316: 0.00032422047638371574
Position 2204: 0.00031733560159422037
Position 1644: 0.00031417111834610155
Position 423: 0.0002812386169623676
Position 140: 0.0002486552158205451
Position 9601: 0.00021462479375547463
Position 4197: 0.0002134637023378946
Position 3150: 0.00021314266772177432
Position 5030: 0.00021166231535390417
Position 13742: 0.00020380591552135503
Position 10277: 0.0001798844971904202
Position 4541: 0.00017035745617266022
Position 4922: 0.00015716568942433272
Position 1126: 0.00015386172912480842
Position 281: 0.00011571535703647547
Position 671: 9.671793930997385e-05
Position 573: 9.521520797430278e-05
Position 4114: 8.562232330750955e-05
Position 2363: 8.542438556131538e-05
Position 2435: 8.535559921860656e-05
Position 2208: 7.811342367477036e-05
Position 766: 7.328326937052946e-05
Position 1214: 5.534114294568522e-05
Position 3208: 5.502835262807663e-05
Position 3671: 5.108087931333886e-05
Position 3056: 4.6961382503984595e-05
Position 2635: 4.57434554279643e-05
Position 1248: 4.223800425589602e-05
Position 9767: 3.873312804148221e-05
Position 321: 3.604869317652828e-05
Position 203: 3.4250943446020715e-05
Position 1472: 3.3117034443185305e-05
Position 2343: 3.16390670489912e-05
Position 1455: 2.9912427447249767e-05
Position 1513: 2.8929958756318576e-05
Position 3211: 2.3050323342807242e-05
Position 1027: 2.3038382235530542e-05
Position 694: 2.195004828331421e-05
Position 904: 2.1792098944924364e-05
Position 1517: 1.8319882261709106e-05
Position 1617: 1.743580333534374e-05
Position 9713: 1.6406963914988997e-05
Position 883: 1.5908332325433862e-05
Position 768: 1.3488482555435457e-05
Position 2996: 1.3113827310071081e-05
Position 709: 1.1681853125669883e-05
Position 651: 9.775820380821773e-06
Position 2431: 9.641289432432687e-06
Position 1398: 8.873028036225291e-06
Position 1078: 8.624536535953759e-06
Position 370: 8.115678693978362e-06
Position 2630: 8.06287473398843e-06
Position 2481: 7.936951077337183e-06
Position 341: 7.615514753602726e-06
Position 2098: 7.486976070908781e-06
Position 550: 6.426159731079084e-06
Position 294: 6.199520304691678e-06
Position 814: 5.855531432848155e-06
Position 367: 5.696931711498209e-06
Position 453: 5.451456650128334e-06
Position 577: 5.2723243550375005e-06
Position 284: 5.0718562489865225e-06
Position 3721: 4.687422841701277e-06
Position 318: 2.9655608892487794e-06
Position 9592: 2.8793965245348636e-06
Position 210: 2.801551643691096e-06
Position 969: 2.3478713291807844e-06
Position 5091: 1.0007164303945896e-06
Position 1063: 7.563256634087301e-07
Position 1622: 6.772922055322527e-07
Position 660: 6.750460665233622e-07
Position 13692: 5.32722937036988e-07
Position 1228: 5.269416770316094e-07
Position 475: 4.7553029040023473e-07
Position 630: 4.068351178875197e-07
Position 397: 3.365370893158399e-07
Position 1742: 1.8591558131809515e-07
Position 856: 5.388198854914071e-09
Position 2303: 3.493668752609824e-09
Position 2153: 3.3993848707489834e-09
Position 535: 3.30734722642588e-09
