Gene = Izumo1
Position 555: 0.00011841994353572632
Position 1573: 0.00011827803943004634
Position 304: 0.00011794574585686147
Position 1546: 0.00011767069741609225
Position 637: 0.0001163153080287334
Position 942: 0.00010303301251943872
Position 1583: 9.647455313485538e-05
Position 3021: 8.753343167456978e-05
Position 4066: 8.478096480522101e-05
Position 2328: 8.307340044077606e-05
Position 1173: 8.141004770856612e-05
Position 479: 7.73357421743675e-05
Position 1996: 7.679603161706093e-05
Position 1418: 6.796182685467043e-05
Position 2730: 6.622803140443235e-05
Position 746: 6.0903108316317385e-05
Position 782: 5.8560684140124545e-05
Position 2693: 5.286273457772768e-05
Position 1437: 4.9690003457199974e-05
Position 1899: 4.9274026754279554e-05
Position 604: 4.8096532166568857e-05
Position 1775: 4.796562655081746e-05
Position 1503: 4.724222931101617e-05
Position 1317: 4.6798494759827015e-05
Position 1340: 4.3789099571136604e-05
Position 1557: 3.6023932312229646e-05
Position 2214: 3.4791431333564677e-05
Position 3384: 3.378796891960029e-05
Position 465: 3.154844589741912e-05
Position 1591: 2.995253151465543e-05
Position 1805: 2.8186075463292696e-05
Position 1487: 2.4397736223258952e-05
Position 2397: 1.587091970946212e-05
Position 591: 1.3542093122502556e-05
Position 476: 1.1458745593176855e-05
Position 2943: 1.0449491155057906e-05
Position 693: 8.931114769294272e-06
Position 224: 8.878639429143347e-06
Position 189: 8.587656073829354e-06
Position 871: 8.399689484533836e-06
Position 666: 8.26022796237686e-06
Position 2928: 8.070449381454824e-06
Position 271: 7.031049368246457e-06
Position 103: 6.4860343830128335e-06
Position 3120: 6.197440621169298e-06
Position 253: 5.8835778002920974e-06
Position 672: 5.510142254865554e-06
Position 262: 5.499598905166871e-06
Position 233: 5.3540232174950075e-06
Position 2621: 4.9403585623215045e-06
Position 2617: 4.687701266074939e-06
Position 176: 4.683743168217735e-06
Position 2973: 4.345870246445277e-06
Position 364: 4.281873046846467e-06
Position 3084: 3.6936373099008727e-06
Position 715: 3.664038311176363e-06
Position 1225: 3.456007794522695e-06
Position 87: 2.9786334929148867e-06
Position 2611: 2.6587173037734794e-06
Position 395: 2.5443142338377145e-06
Position 284: 2.5407397664789964e-06
Position 797: 2.0909352614255905e-06
Position 1327: 1.8051370750920841e-06
Position 295: 1.5567009973341693e-06
Position 139: 1.1300087993449222e-06
Position 264: 1.0529385478554566e-06
Position 91: 9.761286820602782e-07
Position 608: 8.1980965725158e-07
Position 1233: 6.93220941203089e-07
Position 606: 6.752954655281098e-07
Position 3271: 6.016341260491026e-07
Position 3287: 5.858062369628022e-07
Position 244: 5.402853494448664e-07
Position 133: 3.9908193921688405e-07
Position 639: 2.158474248408103e-07
Position 311: 1.7356605651844105e-07
Position 209: 1.7265044983613596e-07
Position 249: 9.425800487710482e-08
Position 1688: 2.4938816891533398e-08
Position 3261: 1.6274213379981557e-08
Position 644: 1.6129754829259768e-08
Position 656: 1.4546186322759188e-08
Position 317: 6.913484981937119e-09
Position 240: 6.453230147160624e-09
Position 246: 5.98834408204669e-09
Position 3284: 5.203103033877712e-09
Position 123: 5.100568177987975e-09
Position 211: 9.950781652122535e-10
Position 206: 6.785354772000201e-10
Position 164: 6.329731641077999e-10
Position 324: 2.3907862008023437e-10
Position 147: 1.1594757388955305e-10
Position 380: 4.161955915146709e-11
