Gene = 4930579G24Rik
Position 3265: 0.001916630199643398
Position 2472: 0.001622862567336173
Position 898: 0.001607057688532955
Position 1069: 0.001515186112122966
Position 2660: 0.0014339044515805197
Position 2832: 0.001343618643805683
Position 1696: 0.0012937425189875878
Position 1256: 0.001134719987351754
Position 709: 0.000957908124308694
Position 2512: 0.0009320149649186173
Position 2255: 0.0009288195947560928
Position 1541: 0.0008083191348458286
Position 1445: 0.0007919891103442614
Position 2897: 0.0007646731849403211
Position 2439: 0.0007359801281343338
Position 3310: 0.0007092855137009056
Position 1280: 0.000692078081940934
Position 1243: 0.00064677457721326
Position 414: 0.0006252039752190526
Position 1967: 0.0006179684846650197
Position 1730: 0.000600794266442738
Position 1951: 0.0005957987168575989
Position 1870: 0.0005782520607354124
Position 112: 0.0005017512844689728
Position 508: 0.000428329768738131
Position 2593: 0.0003950503718258
Position 684: 0.00036656562596821976
Position 1038: 0.00033563384153317106
Position 2338: 0.00028606085010782076
Position 2792: 0.00027410720923487785
Position 257: 0.00026660271036787575
Position 348: 0.0002525925940177796
Position 3004: 0.00025184019406674155
Position 426: 0.0002455797616263768
Position 3657: 0.00024152236012163687
Position 2458: 0.00023631644454908584
Position 194: 0.00023625974900332014
Position 641: 0.0002347186564460483
Position 2441: 0.0002293852425260921
Position 1800: 0.00022539082764527716
Position 906: 0.00022454156967788866
Position 222: 0.00022416887549111942
Position 2872: 0.0001955516786598534
Position 2757: 0.00019270651480688043
Position 1549: 0.00018512608978641547
Position 2176: 0.00018374011207340034
Position 1396: 0.00016235112543963563
Position 3225: 0.00014109041856095192
Position 2104: 0.00013213557174062928
Position 2080: 0.00012600134225794281
Position 975: 0.00012334035277364452
Position 1167: 0.00012332965267772928
Position 2877: 0.00011962679394668102
Position 541: 0.00011666803731265214
Position 2292: 0.00011489434398853506
Position 1753: 0.0001067962098378728
Position 2601: 0.00010099476424941508
Position 2743: 9.416407081520395e-05
Position 3512: 8.546520972873527e-05
Position 477: 7.823202049720501e-05
Position 2173: 7.637538937166116e-05
Position 268: 6.355072962043205e-05
Position 546: 6.250811213802057e-05
Position 646: 6.245318259955155e-05
Position 1896: 5.0221455338114035e-05
Position 1150: 4.2590858771113666e-05
Position 225: 4.073144242871681e-05
Position 1171: 3.3744410067606134e-05
Position 621: 2.925312431786114e-05
Position 115: 2.642717019368244e-05
Position 1618: 2.5041990426398592e-05
Position 1204: 2.4966541514485682e-05
Position 609: 2.4140160334000277e-05
Position 1301: 2.3504193075387056e-05
Position 2509: 2.275959339756784e-05
Position 1230: 2.2377331670531256e-05
Position 908: 2.1093514934215652e-05
Position 459: 1.9385040834316134e-05
Position 354: 1.6253509289492447e-05
Position 1578: 1.530960242670721e-05
Position 1522: 1.4773876167806697e-05
Position 253: 1.2577134008054155e-05
Position 2776: 1.0353436492605104e-05
Position 1189: 5.810223199505109e-06
Position 262: 4.619973825078971e-06
Position 198: 4.614486328624757e-06
Position 952: 4.487496850117732e-06
Position 1048: 3.357275394915195e-06
Position 1462: 3.155612022308888e-06
Position 2238: 3.0560139913956233e-06
Position 1371: 3.0294155851601717e-06
Position 1290: 2.5345835450795374e-06
Position 1206: 2.485197440475775e-06
Position 1429: 2.2235227729271707e-06
Position 1400: 2.0050349260209693e-06
Position 219: 1.837779683309913e-06
Position 628: 1.6493000327136737e-06
Position 601: 1.4838763774573409e-06
Position 651: 1.3963114739832882e-06
Position 1161: 1.3808634709624937e-06
Position 762: 1.3572972442389224e-06
Position 1163: 1.1650158870270947e-06
Position 552: 1.1066793769149742e-06
Position 1006: 9.63922479269371e-07
Position 916: 7.259040329276825e-07
Position 1186: 4.0015064980851266e-07
Position 275: 2.952437019930812e-07
Position 656: 2.4613211386444486e-07
Position 745: 9.96212208439259e-08
Position 754: 4.27925711363729e-08
Position 979: 3.827195388478214e-08
Position 343: 1.5440406205525036e-08
Position 517: 5.363022860713499e-09
Position 313: 2.4520693350525233e-09
Position 301: 2.0994385978007636e-09
Position 303: 5.673623007947093e-10
Position 317: 5.342881671167321e-10
Position 282: 3.6938948857029225e-10
