Gene = Ecrg4
Position 1527: 4.099330776908478e-05
Position 2105: 3.662677042069604e-05
Position 804: 3.4755217716861434e-05
Position 1093: 3.244464352540418e-05
Position 17: 3.0034121418490832e-05
Position 2205: 2.9376315526170392e-05
Position 356: 2.8003740228866226e-05
Position 114: 2.772869779236875e-05
Position 1503: 2.732655397957365e-05
Position 2098: 2.4993758623704033e-05
Position 2429: 2.411833352981157e-05
Position 2061: 2.1024348193214127e-05
Position 493: 1.9349328381198153e-05
Position 1861: 1.7716300030894515e-05
Position 277: 1.7541280317466806e-05
Position 488: 1.3283676513859238e-05
Position 1673: 1.2834286569460539e-05
Position 459: 1.1727805415184934e-05
Position 1356: 1.1616628307382298e-05
Position 2078: 9.951440317153061e-06
Position 2390: 9.269044023303422e-06
Position 1374: 9.021604205650353e-06
Position 48: 7.1347870050950515e-06
Position 387: 6.8500471148722145e-06
Position 943: 5.8005295619674545e-06
Position 366: 5.747976648528231e-06
Position 1202: 5.460093546690742e-06
Position 1858: 4.465725923833907e-06
Position 1041: 4.2723110248081684e-06
Position 1466: 3.6453509850070188e-06
Position 310: 3.5745427660365806e-06
Position 1396: 3.3497167334128565e-06
Position 235: 3.013352464782059e-06
Position 642: 2.8488541860634157e-06
Position 1624: 2.48683090937446e-06
Position 1561: 2.456626722413174e-06
Position 625: 2.3918640151020483e-06
Position 1118: 1.6703714530096683e-06
Position 1774: 1.5571200349537476e-06
Position 522: 1.5372252435160991e-06
Position 1072: 1.4300633949125946e-06
Position 1771: 1.422731511072561e-06
Position 348: 1.418779650296166e-06
Position 1028: 1.4089315341874488e-06
Position 294: 1.1830569016833222e-06
Position 35: 1.122110277795197e-06
Position 1066: 1.0121892923353536e-06
Position 247: 1.0058410726152823e-06
Position 1865: 9.620772979414652e-07
Position 1113: 8.464496271297207e-07
Position 1381: 8.037788196215575e-07
Position 752: 5.956524817461929e-07
Position 1728: 5.13551567708192e-07
Position 1430: 4.789666534983453e-07
Position 512: 3.82993014562185e-07
Position 2066: 2.4732886936870387e-07
Position 568: 9.896938313863555e-08
Position 1190: 3.2164036458426646e-08
Position 1147: 2.5557939836085897e-08
Position 1212: 2.072037825744704e-08
Position 1998: 8.936106834223957e-09
Position 1039: 1.7343326269631412e-10
Position 1192: 1.4719740829140973e-10
Position 1128: 1.0030573075906582e-10
Position 971: 1.4183400321000794e-11
Position 687: 1.5631644150982637e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 6597: 0.928601214956046
Position 11642: 0.9168911170525756
Position 7957: 0.5401153236073912
Position 942: 0.2889860471179353
Position 8883: 0.2814361170644789
Position 10233: 0.20614302745323307
Position 8458: 0.10475147908239711
Position 7974: 0.09038770475765356
Position 2851: 0.07558587484619798
Position 4197: 0.07128642902368547
Position 11287: 0.06972030340095639
Position 8017: 0.06585621059883896
Position 1934: 0.051709844062135586
Position 9607: 0.034071587099164385
Position 748: 0.029190599861296886
Position 11092: 0.027845570952045214
Position 960: 0.021821538390673096
Position 2604: 0.01961136366961175
Position 6533: 0.018505769118611806
Position 7337: 0.01731099114084124
Position 8908: 0.01665504662213872
Position 1878: 0.01640016297941007
Position 8800: 0.015152812750576408
Position 7894: 0.01507461480502126
Position 5407: 0.015067986181035381
Position 8498: 0.014781453458108666
Position 8523: 0.013921339479324044
Position 5365: 0.012694580952185893
Position 9433: 0.011639953813084197
Position 7984: 0.011576630973859359
Position 7990: 0.011249386146754001
Position 2648: 0.009499105576759842
Position 11136: 0.009214879569412424
Position 3361: 0.00879718739967992
Position 4339: 0.00846053289831829
Position 3524: 0.008287821557386077
Position 919: 0.007678297399791694
Position 10858: 0.007035358340845702
Position 8961: 0.0070224233187354814
Position 10896: 0.006564840287625691
Position 11677: 0.0065528447445934185
Position 4168: 0.006328622868403841
Position 11173: 0.006098083298372899
Position 5282: 0.0052697270091263725
Position 6393: 0.0049851858430213095
Position 4963: 0.004920980011351484
Position 2460: 0.00489347948992387
Position 1760: 0.004765954446229229
Position 4092: 0.004575691635050305
Position 9171: 0.004495027847993424
Position 4121: 0.004263037236882271
Position 5455: 0.0036157164148105086
Position 5636: 0.0033450430113462766
Position 8548: 0.0031742301088359182
Position 8576: 0.0031137287540840258
Position 4365: 0.00291084995366868
Position 2675: 0.002869572160555331
Position 10374: 0.0028539185482247304
Position 8043: 0.0026724302453671554
Position 895: 0.002670547301279278
Position 994: 0.002613432745391687
Position 1650: 0.0026093865042581214
Position 1975: 0.0024598011741822877
Position 5342: 0.0024297506039958174
Position 3581: 0.0023031180668695375
Position 8454: 0.002186951185082923
Position 270: 0.0021439451831933125
Position 1278: 0.0021426939521180235
Position 2274: 0.002125896184724367
Position 4299: 0.0018524621528869046
Position 3384: 0.0018154978081809192
Position 259: 0.0016590957276786404
Position 8664: 0.001518705452769393
Position 4819: 0.0013739790052368747
Position 8895: 0.0013551973827349178
Position 1659: 0.0013106394902465133
Position 6482: 0.0013069632632160004
Position 4687: 0.0012990335351034097
Position 2730: 0.0012874225331225648
Position 971: 0.0012528756786811116
Position 752: 0.0011969026249805926
Position 2530: 0.0011809623674577953
Position 3303: 0.001161257881717518
Position 4218: 0.0011578505674584817
Position 2481: 0.0010917932587152961
Position 2738: 0.0010700221765094235
Position 1757: 0.0010512640767897667
Position 474: 0.0010067919674037467
Position 247: 0.0009225412649126638
Position 10490: 0.0009125519496034343
Position 858: 0.0008914068788704534
Position 968: 0.0008588070002791611
Position 1726: 0.0008557893721280867
Position 8681: 0.0007982888280548316
Position 7264: 0.0007561253497675752
Position 5808: 0.0007375724202389111
Position 11146: 0.0007022765866938835
Position 2875: 0.0006672517837902831
Position 11099: 0.0006609260277423367
Position 4247: 0.0006572121086768588
Position 4011: 0.0005649522127498658
Position 4780: 0.0005610250418383472
Position 2949: 0.0005572466884406954
Position 9365: 0.0005323997169083232
Position 11824: 0.0005276050399322565
Position 11755: 0.0005229469116911054
Position 7703: 0.0005076573829219205
Position 1052: 0.0004944756627473614
Position 9576: 0.000494385299895936
Position 310: 0.0004136096867932428
Position 3317: 0.0003955658042793248
Position 1004: 0.0003570989305848216
Position 5385: 0.0003502403649387272
Position 3437: 0.00033519127631855526
Position 7190: 0.0003204369328854949
Position 9276: 0.0003178652788393546
Position 9147: 0.0003170991074129737
Position 7708: 0.00028948155483305544
Position 828: 0.00027978344272368115
Position 3503: 0.00027311988192756673
Position 11948: 0.00026422795005549057
Position 1434: 0.0002634009127234657
Position 10461: 0.00023554328264903873
Position 11048: 0.00022963255287918141
Position 7431: 0.00022495057946383455
Position 6739: 0.0002228065569636589
Position 1812: 0.0002113105698795131
Position 9643: 0.00020396058400355278
Position 3472: 0.0002017529982169058
Position 9389: 0.00018733357487473628
Position 471: 0.0001814437005191004
Position 493: 0.0001763903296748809
Position 2694: 0.000171438287438525
Position 361: 0.0001704280469781999
Position 7344: 0.00016360681060497733
Position 2615: 0.0001622405550531352
Position 1695: 0.00015893178165307328
Position 10531: 0.00015679804576086635
Position 3328: 0.00015555918295725982
Position 2713: 0.00013633219412116922
Position 7221: 0.00013586198904345128
Position 9029: 0.00011957707645685587
Position 1202: 0.00011463821660455338
Position 8612: 0.0001033343672217535
Position 8470: 9.824457973172467e-05
Position 1831: 9.73525548512341e-05
Position 1372: 9.685711300990632e-05
Position 1127: 9.188532281018165e-05
Position 1545: 8.594651767837767e-05
Position 193: 8.389984078905061e-05
Position 1763: 7.661152857410265e-05
Position 9080: 7.626266590002464e-05
Position 6340: 5.9127594655407196e-05
Position 6806: 5.759675178711661e-05
Position 8257: 5.656806284816101e-05
Position 2418: 3.839664413407801e-05
Position 2548: 3.5303679536742385e-05
Position 535: 3.516378677862961e-05
Position 2053: 3.387192826240377e-05
Position 1414: 3.244202894257933e-05
Position 1911: 2.896006137106793e-05
Position 3155: 2.615823384949869e-05
Position 2545: 2.4273499360188348e-05
Position 2439: 2.32371336107529e-05
Position 1701: 1.5236489491522127e-05
Position 1283: 1.447846261022674e-05
Position 765: 1.3706608609477237e-05
Position 675: 1.3421525923241223e-05
Position 1466: 1.2397245084906532e-05
Position 2379: 1.114145481909803e-05
Position 1140: 9.83756798633484e-06
Position 5665: 9.661610672709436e-06
Position 1113: 9.543291571944235e-06
Position 3427: 9.175136062650075e-06
Position 4404: 9.128313637605773e-06
Position 287: 8.950191750987581e-06
Position 1304: 8.547261149405874e-06
Position 1503: 8.519033108584157e-06
Position 4458: 8.405070663558428e-06
Position 1028: 7.948894281245477e-06
Position 4096: 7.896652601184688e-06
Position 3442: 7.625513068563261e-06
Position 2050: 6.273075687065611e-06
Position 2783: 5.56658576359432e-06
Position 5993: 5.409244250448992e-06
Position 1942: 5.323595712177512e-06
Position 229: 5.214116217982875e-06
Position 1741: 4.979181702870851e-06
Position 1396: 4.532940203360875e-06
Position 512: 4.520831942664101e-06
Position 1826: 4.41774783543461e-06
Position 1185: 4.149118395240447e-06
Position 2512: 3.7809322505499878e-06
Position 2747: 3.4075600050727956e-06
Position 996: 3.2090913139440284e-06
Position 2161: 3.1526291136163344e-06
Position 1147: 2.9409840673933483e-06
Position 1079: 2.8078432901099344e-06
Position 539: 2.734004886143881e-06
Position 4569: 1.9306345917746006e-06
Position 2237: 1.7786856740295275e-06
Position 1350: 1.7461733242651748e-06
Position 1880: 1.6852523542410422e-06
Position 96: 1.5387760746512284e-06
Position 199: 1.3834046983273497e-06
Position 2795: 1.0854230574796882e-06
Position 1509: 9.638926539192081e-07
Position 195: 9.099552553707969e-07
Position 571: 8.952963852052352e-07
Position 1672: 7.752392554519474e-07
Position 1477: 7.247916230807407e-07
Position 1116: 7.213188526488565e-07
Position 599: 6.847312246349883e-07
Position 1280: 6.129030102597628e-07
Position 2823: 4.6107466572803437e-07
Position 840: 4.593600988303703e-07
Position 2091: 4.572645191289358e-07
Position 1319: 4.5174968619588577e-07
Position 636: 4.17404322928638e-07
Position 1142: 4.087669552838783e-07
Position 1092: 3.872980770448772e-07
Position 107: 3.6806192485267256e-07
Position 1480: 3.1709881121612377e-07
Position 1054: 3.1334864993691506e-07
Position 167: 2.9174465098344053e-07
Position 551: 2.754034719458709e-07
Position 1225: 2.7088528197838827e-07
Position 86: 2.4725881742828877e-07
Position 410: 2.3681751224717853e-07
Position 99: 2.2247340028444929e-07
Position 1569: 2.038281265293752e-07
Position 1209: 1.9641566053391826e-07
Position 138: 1.949297930557175e-07
Position 1150: 1.9103459770079587e-07
Position 522: 1.7841880745898764e-07
Position 1327: 1.697537148152214e-07
Position 1109: 1.5766548889799966e-07
Position 543: 1.2098303095945918e-07
Position 1738: 8.300644482852675e-08
Position 603: 8.032493003879723e-08
Position 407: 6.731995067256789e-08
Position 559: 6.730420563025344e-08
Position 625: 4.952836058296044e-08
Position 671: 4.2913186998073634e-08
Position 1561: 4.0482223482039316e-08
Position 366: 3.807710803593568e-08
Position 785: 3.4983211984801236e-08
Position 613: 3.207682892327979e-08
Position 655: 2.6825626919541047e-08
Position 622: 2.495442757329021e-08
Position 394: 1.943301588122991e-08
Position 1839: 1.6237611796142104e-08
Position 1355: 1.5241823915764584e-08
Position 1704: 1.3657523896582657e-08
Position 1884: 1.3196096674184274e-08
Position 1410: 1.2857584105784062e-08
Position 112: 1.2379050440316494e-08
Position 568: 1.1614681553701255e-08
Position 387: 9.808752926729624e-09
Position 1310: 3.4472953996902937e-09
Position 577: 2.849360626765995e-09
Position 563: 2.5682680955246407e-09
Position 209: 2.1507680966731634e-09
Position 659: 2.109396657855296e-09
Position 647: 1.7184849139960796e-09
Position 767: 8.495952636571062e-10
Position 385: 7.5368407576442e-10
Position 794: 2.0176361095817817e-10
Position 1238: 2.0150733567889694e-10
Position 1157: 1.4417702429104174e-10
Position 561: 1.2665753314226234e-10
Position 371: 3.3162677054291314e-11
Position 776: 9.125026381030033e-13
