Gene = Hjurp
Position 11974: 0.0008712887820630517
Position 7837: 0.0008404507908768337
Position 1386: 0.0008248669837518278
Position 9266: 0.0008205760002404404
Position 3563: 0.0007770841545919034
Position 1582: 0.0007449839331119125
Position 11705: 0.0007342915651883896
Position 10351: 0.0007247899128683126
Position 1690: 0.0006814445447427074
Position 9220: 0.0006716313130647572
Position 2322: 0.000630735509650102
Position 11040: 0.0005811464822364806
Position 7646: 0.0005707393291771144
Position 1466: 0.0005612104002691107
Position 1655: 0.0005593562479960672
Position 8826: 0.0005497226435821911
Position 1865: 0.000501059118833979
Position 10982: 0.0004901576710155275
Position 8585: 0.00048529401227070555
Position 11119: 0.00048350017879221556
Position 9679: 0.0004441284001331897
Position 11365: 0.0004356821796291354
Position 1099: 0.00039976027009672237
Position 8596: 0.0003992989994767276
Position 7749: 0.0003891061193641627
Position 11231: 0.0003882694049027636
Position 7630: 0.0003810206077495864
Position 1050: 0.0003757211424796582
Position 1999: 0.00037448408067857267
Position 695: 0.00036295564559078427
Position 8590: 0.0003604413486207194
Position 2909: 0.0003352387141490257
Position 11515: 0.00032596430314259467
Position 11782: 0.00032341248103490573
Position 12164: 0.00031398790561062355
Position 11621: 0.00030030104398670745
Position 8060: 0.0002940797226962686
Position 3016: 0.0002800838980894043
Position 1175: 0.0002606820572210661
Position 10509: 0.00025759258554332586
Position 8528: 0.00025110079651124637
Position 3973: 0.0002458465112663902
Position 1570: 0.00023935132376068916
Position 1777: 0.0002239126691326102
Position 11827: 0.00021738907247892354
Position 9932: 0.00021595944184662255
Position 8719: 0.0002130609984146238
Position 2117: 0.000204280787728681
Position 11000: 0.00020136102987785225
Position 9161: 0.0001978201803671454
Position 8646: 0.00018513802293595275
Position 11520: 0.00014817539270992833
Position 388: 0.00014053376358230067
Position 1237: 0.00012441580847435878
Position 1257: 0.00011704421913320606
Position 11270: 0.00011004353829818954
Position 646: 0.00010847025234174357
Position 192: 0.00010259578718503827
Position 2017: 9.899537241302729e-05
Position 8377: 9.618149588083171e-05
Position 11696: 9.486410117208486e-05
Position 11193: 8.879142272913609e-05
Position 727: 8.18100017687182e-05
Position 184: 7.220583513129739e-05
Position 11359: 7.12325454627427e-05
Position 11537: 7.074376555359276e-05
Position 148: 7.073671939476832e-05
Position 1427: 6.800238837540173e-05
Position 720: 6.50248484582358e-05
Position 707: 6.281480132016616e-05
Position 8487: 6.127011573436795e-05
Position 2048: 6.0857693567432846e-05
Position 11122: 5.95831746952739e-05
Position 973: 5.6970713649058405e-05
Position 1429: 5.1851734297822046e-05
Position 8507: 5.1754729514985915e-05
Position 567: 5.0849746853641743e-05
Position 1784: 4.7520728098651715e-05
Position 8510: 4.507975237271416e-05
Position 365: 4.4956041030320534e-05
Position 831: 4.347611137020743e-05
Position 12263: 4.232242583298766e-05
Position 10744: 4.161553805989475e-05
Position 1072: 4.0123281208059926e-05
Position 561: 3.881737082698071e-05
Position 311: 3.447392820614609e-05
Position 1589: 3.200596990582963e-05
Position 169: 2.8730139510046342e-05
Position 602: 2.6900008980193928e-05
Position 1584: 2.4127125628667945e-05
Position 205: 2.367864818573927e-05
Position 11045: 2.2131322936323562e-05
Position 620: 2.2039512147140276e-05
Position 518: 2.0876377925343406e-05
Position 8345: 2.006479263276782e-05
Position 10787: 1.9871070653351584e-05
Position 668: 1.7576603722456568e-05
Position 9879: 1.6572123342396402e-05
Position 2282: 1.4370869929790331e-05
Position 8491: 1.3322097728965334e-05
Position 7960: 1.3297447291425153e-05
Position 8358: 1.310279479895843e-05
Position 7512: 1.2934760664319623e-05
Position 7566: 1.2883681684981724e-05
Position 2166: 1.105821467840773e-05
Position 413: 1.0879913073113395e-05
Position 232: 1.0765986100710178e-05
Position 2241: 1.0353128839524153e-05
Position 383: 9.520900193373762e-06
Position 9812: 8.421237310549552e-06
Position 1074: 7.806045708617617e-06
Position 572: 6.884991432964158e-06
Position 150: 4.476689786308764e-06
Position 202: 3.5137004895741353e-06
Position 1034: 2.628415927865219e-06
Position 152: 2.4166684753628644e-06
Position 989: 2.2954627667172426e-06
Position 10129: 2.283008420841412e-06
Position 984: 1.653849371426454e-06
Position 289: 1.5671400145013053e-06
Position 244: 1.2367147298546456e-06
Position 9793: 1.1532120237213336e-06
Position 9825: 1.1073715035948357e-06
Position 629: 1.0977812599514757e-06
Position 321: 8.611485010640108e-07
Position 404: 8.557518994940313e-07
Position 1390: 8.020147968589758e-07
Position 211: 7.123805900475259e-07
Position 1485: 7.020999474610981e-07
Position 8409: 6.553248843380368e-07
Position 1181: 6.501445988285571e-07
Position 1114: 6.483285169956292e-07
Position 254: 5.859579352334475e-07
Position 697: 5.142408551764017e-07
Position 1271: 4.4877987664501067e-07
Position 450: 4.361844006997486e-07
Position 2481: 4.2224091599313066e-07
Position 1047: 4.024707687267554e-07
Position 281: 3.4398345782165365e-07
Position 1343: 3.268119635481747e-07
Position 1351: 2.2616926833528805e-07
Position 2542: 1.834490796406047e-07
Position 216: 1.6936582251530943e-07
Position 259: 1.6782147201296704e-07
Position 90: 1.6381841982170812e-07
Position 608: 1.1512926281648695e-07
Position 222: 9.66457296191871e-08
Position 9723: 9.374438039164441e-08
Position 219: 6.892931722203e-08
Position 455: 2.7059457385810515e-08
Position 80: 2.6710735176603946e-08
Position 9855: 2.319371725081086e-08
Position 11549: 2.1680443871319015e-08
Position 263: 2.1560607642393212e-08
Position 1106: 9.743663709936075e-09
Position 422: 7.885848263331002e-10
Position 464: 5.813948271436085e-10
