Gene = Apoc4
Position 3027: 0.0027686139076868585
Position 380: 0.0024999013662245673
Position 3030: 0.0020938637132812336
Position 1339: 0.001950788242983578
Position 326: 0.0018826752478880867
Position 3185: 0.001873990657337647
Position 1859: 0.0017391639494281355
Position 2785: 0.0014945827343247984
Position 3289: 0.0014904250252735127
Position 2316: 0.001479043082259359
Position 2660: 0.0014137559471090312
Position 239: 0.0013763145694643622
Position 555: 0.0012763449000553289
Position 1363: 0.001265501700623006
Position 3254: 0.0012010867064075957
Position 1018: 0.0011915223350385871
Position 2989: 0.0011737855834134964
Position 3371: 0.0010884958129560335
Position 3301: 0.00105789638231739
Position 2209: 0.0010493188994779984
Position 2960: 0.0010474726820518566
Position 2755: 0.0010086570824507557
Position 877: 0.0008714722683546413
Position 2780: 0.0008698025068619783
Position 1288: 0.0007412998944797489
Position 3281: 0.0007296376268499481
Position 1071: 0.0007046099344568318
Position 863: 0.0006078497900104074
Position 1155: 0.0005998298812918986
Position 1640: 0.0005697620468709479
Position 1865: 0.0005675217567294376
Position 550: 0.0005651464202834126
Position 2939: 0.00040367994576579174
Position 2566: 0.00040221787324639746
Position 1549: 0.00040013814647623795
Position 1465: 0.00039105457343982443
Position 510: 0.000365858895960071
Position 437: 0.0003516650339722366
Position 3062: 0.0003473990494507395
Position 2693: 0.0003130689013596103
Position 1756: 0.00031246765045129664
Position 1197: 0.0003072447419049567
Position 2982: 0.00030567888493995506
Position 1634: 0.000289325033218983
Position 2691: 0.00025697484178480244
Position 2609: 0.00024403311242036956
Position 1929: 0.00023163444947311797
Position 3072: 0.00022981721778002914
Position 1815: 0.0002259375506093963
Position 1667: 0.00021600517773738418
Position 1116: 0.00021350495626823096
Position 2614: 0.00020332110651742527
Position 3326: 0.00020304335084583416
Position 1161: 0.00019385368014740749
Position 421: 0.0001917150435478464
Position 1821: 0.00018574653216855597
Position 2029: 0.00018484802941620828
Position 3032: 0.0001846424820339854
Position 2884: 0.00018445317654944797
Position 340: 0.0001795795325408214
Position 1843: 0.0001771176475401586
Position 2425: 0.00017319685473591128
Position 658: 0.00016866355434267224
Position 620: 0.00016739560393298997
Position 869: 0.00016439504064718146
Position 2094: 0.0001573883453403034
Position 1898: 0.00015237554521010268
Position 991: 0.00012477180482864462
Position 1960: 0.00012332482695802648
Position 3095: 0.00011750904542939412
Position 2957: 0.00011729171459568515
Position 2992: 0.0001059990759195422
Position 2782: 0.00010327634541451812
Position 1344: 0.00010299021868883308
Position 3177: 9.927285339508938e-05
Position 471: 9.432126976487882e-05
Position 1157: 9.338865631987632e-05
Position 854: 8.915718883682182e-05
Position 3222: 8.44218140124208e-05
Position 1943: 8.254135434670833e-05
Position 2009: 8.207441580933565e-05
Position 1180: 8.1825266659707e-05
Position 1689: 8.146566680972977e-05
Position 1469: 7.977784908879121e-05
Position 1619: 7.620562941636437e-05
Position 958: 7.464750251295797e-05
Position 1393: 7.281483715838034e-05
Position 2398: 7.1413203200276e-05
Position 591: 6.831710804670571e-05
Position 692: 6.494866000600863e-05
Position 3315: 5.950390051341895e-05
Position 1478: 5.646543473011186e-05
Position 1185: 5.5618709730446886e-05
Position 2898: 5.533256056198547e-05
Position 402: 5.208766754720413e-05
Position 582: 4.8625965132021844e-05
Position 3065: 4.856135422134342e-05
Position 2356: 4.767272698814611e-05
Position 1506: 4.555911646520041e-05
Position 607: 4.435335544150947e-05
Position 1410: 4.3670688454674874e-05
Position 2472: 4.30885076015095e-05
Position 3262: 3.150544234097727e-05
Position 1608: 2.986798154511907e-05
Position 1788: 2.984354463011305e-05
Position 625: 2.97882594287572e-05
Position 1209: 2.888993793908797e-05
Position 974: 2.694875450860245e-05
Position 1793: 2.4359230021624257e-05
Position 302: 2.2688210822381003e-05
Position 1396: 2.203872692766569e-05
Position 424: 2.1194812713298932e-05
Position 573: 2.069373636862363e-05
Position 1669: 1.8873694491965445e-05
Position 649: 1.8751280146308014e-05
Position 2641: 1.759255236390876e-05
Position 2716: 1.7422062673156463e-05
Position 881: 1.1921465170952491e-05
Position 2809: 9.980247076156458e-06
Position 2794: 9.352754195384238e-06
Position 2667: 9.023870573958995e-06
Position 2624: 6.732865839266413e-06
Position 441: 5.625924097777057e-06
Position 382: 4.283475909939288e-06
Position 1036: 1.1626359915488516e-06
Position 166: 1.528640471947418e-07
Position 118: 1.1759531912392242e-07
Position 247: 6.315744093921214e-08
Position 250: 3.217775918085878e-08
Position 1041: 3.158442564449893e-08
Position 955: 3.001156993164782e-08
Position 723: 2.836997882295735e-08
Position 933: 1.899660255341038e-08
Position 942: 1.8861397442051513e-08
Position 199: 1.8810174902115404e-08
Position 174: 1.6788014652035675e-08
Position 112: 5.385112649139471e-09
Position 179: 3.5038622903534894e-09
Position 261: 2.859623309678134e-09
Position 138: 1.881016172526742e-09
Position 452: 1.5730816846944902e-09
Position 392: 1.2463480227994834e-09
Position 259: 3.3226756661199794e-10
Position 668: 2.577463417973842e-13
