Gene = 1110004F10Rik
Position 8724: 0.0003996529065645909
Position 166: 0.00039669789856575127
Position 687: 0.0003292958309083684
Position 11153: 0.00031125610482249806
Position 9351: 0.00029942921268983475
Position 9325: 0.0002972626718022591
Position 11159: 0.0002804156498220462
Position 9327: 0.0002741574927950083
Position 10911: 0.0002669082733481189
Position 11422: 0.0002413754721642339
Position 9790: 0.00023295025698970854
Position 11695: 0.00021275675270186496
Position 9467: 0.00021052768344995834
Position 256: 0.00020616825317673507
Position 500: 0.00019281623778331502
Position 9348: 0.00017603473832986856
Position 102: 0.00015653424651267497
Position 728: 0.00015077298496448034
Position 9794: 0.00012470091550866673
Position 431: 0.00011414743287609105
Position 469: 0.00011235097954182666
Position 53: 0.00010221720663742713
Position 11735: 9.844277063091442e-05
Position 1665: 9.154465306300068e-05
Position 11559: 8.710396445314312e-05
Position 461: 7.770775877639689e-05
Position 282: 7.70029102943783e-05
Position 100: 7.289088454549803e-05
Position 617: 7.218337817733437e-05
Position 11672: 7.171594849999963e-05
Position 406: 6.807808775481499e-05
Position 14: 5.2023951158595096e-05
Position 2046: 4.753264825091573e-05
Position 129: 4.636459675285868e-05
Position 329: 4.581358531138074e-05
Position 753: 4.369302582674912e-05
Position 1968: 4.294265521076305e-05
Position 127: 3.5745748532189964e-05
Position 1947: 2.9121203454396333e-05
Position 61: 2.629934545132162e-05
Position 3098: 2.47863222167934e-05
Position 3086: 2.3442885133471418e-05
Position 4350: 2.2621997898221513e-05
Position 694: 1.779842990797034e-05
Position 11551: 1.585876158262023e-05
Position 107: 1.4522270821866122e-05
Position 525: 1.191960169805445e-05
Position 537: 1.1520701460024596e-05
Position 4692: 1.1456022166958061e-05
Position 568: 6.584267875570895e-06
Position 519: 3.0195432716394336e-06
Position 1447: 8.827797480099536e-07
Position 1069: 8.060821246794487e-07
Position 1670: 7.310703097038347e-07
Position 796: 7.047385372001512e-07
Position 1109: 5.064407354935208e-07
Position 1054: 2.3115766685797936e-07
Position 1034: 2.2296729284247428e-07
Position 1232: 1.956498888589172e-07
Position 1700: 3.970683002909393e-08
Position 1574: 2.9694514420861475e-08
Position 573: 1.2692877233500708e-08
Position 832: 1.1567826888180787e-10
Position 615: 2.0765547881382962e-13
Position 684: 1.969703706694078e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 8642: 0.8823257422078059
Position 10890: 0.6096270619453846
Position 11421: 0.5154307939173013
Position 6138: 0.5075448466922697
Position 10910: 0.34186505485837726
Position 9909: 0.2339849701492239
Position 347: 0.1875604266562125
Position 9893: 0.1838613814976259
Position 788: 0.11503147152285285
Position 6106: 0.10719140850042601
Position 2667: 0.1030581605108284
Position 5821: 0.08223192176540939
Position 8478: 0.04362691946443364
Position 9918: 0.039922572871890986
Position 11879: 0.038258747341640024
Position 8670: 0.03394103438710525
Position 7156: 0.026937978134498552
Position 2131: 0.02620115421574707
Position 615: 0.023432239655239606
Position 8529: 0.023249871540741124
Position 11457: 0.021170632096198662
Position 9745: 0.020731772518410303
Position 832: 0.020098358350061723
Position 5914: 0.019373153057321978
Position 2448: 0.018610157631621337
Position 11304: 0.01833421913457812
Position 4460: 0.016919803596007574
Position 9262: 0.016747814986235766
Position 9742: 0.013456839543751604
Position 9608: 0.012753672164611284
Position 9915: 0.008343868910434843
Position 10333: 0.0073359222175643085
Position 3520: 0.006951270986830948
Position 2637: 0.006623309087458206
Position 10385: 0.006360247954602789
Position 9763: 0.0058835285589369235
Position 11843: 0.005575221386682642
Position 509: 0.005476640617952963
Position 660: 0.0053025242893706935
Position 11554: 0.004562822582133729
Position 2697: 0.004380386887600857
Position 10410: 0.003742815678751852
Position 10236: 0.003670839423737367
Position 3324: 0.003479169217562245
Position 2726: 0.0034282899919083456
Position 757: 0.0028084396295873218
Position 5777: 0.0027801969574433464
Position 11596: 0.002521871128269926
Position 8168: 0.0025142126890822076
Position 9936: 0.0024535612271453667
Position 10540: 0.002449661281086201
Position 3477: 0.001972316172233108
Position 10314: 0.0019530116371045438
Position 11625: 0.0019135609102174588
Position 11243: 0.0017156067510230545
Position 4405: 0.0016601781425372338
Position 596: 0.001580600495086057
Position 10144: 0.0015754408746678694
Position 11387: 0.0015239391293780638
Position 10914: 0.0014357538130903324
Position 2402: 0.0013821331785801778
Position 11067: 0.001370352485355159
Position 11800: 0.0013008254122042415
Position 10140: 0.0012188234290435808
Position 11551: 0.001162787259980069
Position 11021: 0.00115947139398494
Position 2091: 0.0011561081995166012
Position 10015: 0.0011014786489687363
Position 897: 0.000998973965882515
Position 2171: 0.0009402439452374676
Position 11330: 0.0008707790937020676
Position 1772: 0.000867117123185054
Position 11694: 0.000763482019539916
Position 11643: 0.0007621383700316189
Position 8818: 0.0007494393354057905
Position 9641: 0.0007468782107932979
Position 850: 0.0006593256073172038
Position 10528: 0.0006016804909579897
Position 2386: 0.0005424644884257327
Position 11265: 0.0004935131892123499
Position 9579: 0.00048608084567897087
Position 9098: 0.0004455332707417468
Position 796: 0.000442814856016565
Position 8851: 0.00043342169270400356
Position 1367: 0.00043077712050409935
Position 2412: 0.0004110630264507785
Position 500: 0.0003919971051514847
Position 11585: 0.00037159409851024824
Position 2045: 0.0002983169350830299
Position 10512: 0.00028296558650538255
Position 11031: 0.00026968599043873263
Position 9055: 0.0001968023757595087
Position 1562: 0.00018295829134762088
Position 9065: 0.0001794988876870987
Position 1379: 0.00017379505246625646
Position 2063: 0.00014198679383490426
Position 2175: 0.0001330410524333474
Position 1573: 0.00013298621967945578
Position 1596: 0.00011797532033209906
Position 514: 0.0001131353589229769
Position 1143: 0.00010779847334021652
Position 9633: 0.0001036021755003832
Position 11371: 0.00010029997978545322
Position 11070: 9.721993279446497e-05
Position 9494: 8.144230803248787e-05
Position 1488: 5.805510822337024e-05
Position 148: 5.4375483561772276e-05
Position 11814: 5.141418020426332e-05
Position 1683: 5.108783116363931e-05
Position 2876: 4.088063964660883e-05
Position 488: 4.060837998710505e-05
Position 6737: 3.7240814145975804e-05
Position 1330: 3.715225742183932e-05
Position 1863: 3.118737126231633e-05
Position 1665: 3.0337569177087184e-05
Position 1700: 3.0140986950491733e-05
Position 1389: 2.9286578789473753e-05
Position 573: 2.6735868029252285e-05
Position 356: 2.5255790992227245e-05
Position 156: 2.4010599344797193e-05
Position 4266: 2.3222362381267364e-05
Position 8981: 2.1619122962121365e-05
Position 1790: 2.042802020175601e-05
Position 525: 1.8970875687698603e-05
Position 1397: 1.8337307064647713e-05
Position 2010: 1.3145883463955403e-05
Position 662: 1.298240838685271e-05
Position 6683: 1.1188744050076914e-05
Position 7466: 9.609978733900367e-06
Position 1215: 8.69034193104153e-06
Position 903: 8.08196499901897e-06
Position 2954: 7.984540983519617e-06
Position 6680: 7.783679756812999e-06
Position 694: 7.74677193579406e-06
Position 690: 7.097049651355142e-06
Position 1185: 7.089428413602536e-06
Position 1268: 6.573940016413757e-06
Position 6695: 5.90881927031715e-06
Position 397: 5.230221344253276e-06
Position 9688: 5.148056004097838e-06
Position 1809: 4.6891645164241665e-06
Position 250: 4.286373673583207e-06
Position 724: 4.1127367120789e-06
Position 385: 3.663494484586982e-06
Position 179: 3.0147427859217453e-06
Position 411: 2.9195122829620554e-06
Position 415: 2.459247377590305e-06
Position 207: 2.222890835406937e-06
Position 680: 2.1836259633954238e-06
Position 311: 2.0537866050436795e-06
Position 307: 1.971869886928584e-06
Position 113: 1.7476492292597737e-06
Position 364: 1.7098445952017378e-06
Position 674: 1.6653056797579642e-06
Position 429: 1.6161897000285632e-06
Position 1227: 1.5682922070456378e-06
Position 5173: 1.0238157442410658e-06
Position 298: 9.680222138661616e-07
Position 4156: 8.434614576071465e-07
Position 728: 6.885244511948557e-07
Position 446: 4.2550204219210076e-07
Position 116: 3.871357861589779e-07
Position 324: 3.513533419160695e-07
Position 941: 2.691513049976381e-07
Position 374: 2.220965344453264e-07
Position 295: 1.8119545684577528e-07
Position 379: 1.636448597376037e-07
Position 280: 1.5463410606676215e-07
Position 439: 1.3742834734126742e-07
Position 256: 1.138518397238721e-07
Position 271: 6.662868823338197e-08
Position 366: 6.317887803267474e-08
Position 1023: 5.968047970426263e-08
Position 291: 2.313014571757065e-08
Position 448: 2.2157586963732623e-08
Position 243: 2.0217230815997434e-08
Position 717: 1.9300857604941166e-08
Position 722: 1.6812974896024798e-08
Position 1289: 1.4334053094403643e-08
Position 2066: 1.288105573696497e-08
Position 1240: 1.2077925881156253e-08
Position 865: 6.079950905251828e-09
Position 924: 2.9493457484349547e-09
Position 387: 2.388228721670288e-09
Position 261: 1.7103475920193003e-09
Position 166: 1.155981890629871e-09
Position 125: 1.0445348755505977e-09
Position 91: 7.559820372448412e-10
Position 458: 5.325229667695877e-10
Position 426: 5.02195108064431e-10
