Gene = Pptc7
Position 3727: 0.0004187107105830624
Position 2603: 0.000413564266053918
Position 1475: 0.0004005332235175849
Position 35717: 0.0003976433341271081
Position 35236: 0.00039497040804864725
Position 3210: 0.00039230397952894275
Position 10144: 0.00035845951965387656
Position 1923: 0.0003559223525670696
Position 1441: 0.0003519713710321196
Position 34547: 0.0003401299479146875
Position 37330: 0.0003370031255106369
Position 799: 0.00030668644031814184
Position 2112: 0.00029946983327436765
Position 36322: 0.0002886247055523763
Position 3316: 0.0002724741964513098
Position 33238: 0.000265331562869921
Position 36936: 0.00026352628990839995
Position 1123: 0.00025927147779698556
Position 4012: 0.00025451234836894126
Position 33821: 0.0002536540573943242
Position 2099: 0.0002456135260288759
Position 1179: 0.00024123613710457805
Position 34446: 0.00022925591993950997
Position 695: 0.00022786714997087497
Position 765: 0.0002173716883219253
Position 33363: 0.00020956076074645646
Position 1876: 0.00019335573883959422
Position 2131: 0.00019150857966014498
Position 2969: 0.0001913231861846134
Position 12914: 0.00015365900553708048
Position 13564: 0.0001530911056663054
Position 36315: 0.00014535892104753075
Position 36279: 0.00014414237109963812
Position 456: 0.00014183253858551068
Position 5684: 0.00013693691366445217
Position 35540: 0.0001344816001329745
Position 37167: 0.00013422544332649804
Position 35447: 0.00013402456121280732
Position 1200: 0.00013003197496056385
Position 917: 0.00011279020316254802
Position 2569: 0.00011137034851115923
Position 1714: 0.0001078417320918868
Position 2408: 0.0001064929263643911
Position 2053: 9.844324465867215e-05
Position 36258: 9.197367737531657e-05
Position 35893: 8.798198802824327e-05
Position 2606: 7.627698660106285e-05
Position 9982: 6.75275455631928e-05
Position 2637: 5.4327889160737284e-05
Position 2515: 5.235892628548191e-05
Position 2456: 4.8760248158664124e-05
Position 962: 4.862475044871714e-05
Position 468: 3.79377759740239e-05
Position 33422: 3.601388287228573e-05
Position 198: 3.5948430958308985e-05
Position 1137: 3.3873335876871074e-05
Position 992: 2.803273858012951e-05
Position 1155: 2.4953364557099535e-05
Position 805: 2.42460912733743e-05
Position 2580: 1.700132665771575e-05
Position 3207: 1.6390559415163265e-05
Position 1883: 1.3660442280309481e-05
Position 2138: 1.3532861828106512e-05
Position 1395: 1.3094003180650503e-05
Position 30772: 7.522270120911303e-06
Position 2690: 6.7902376791366796e-06
Position 1987: 5.315499288673626e-06
Position 235: 3.829259191871917e-06
Position 35606: 3.246733673635013e-06
Position 4009: 1.3964019069503284e-06
Position 1243: 7.987553729503453e-07
Position 228: 5.532486740066462e-07
Position 740: 4.189118104997179e-07
Position 970: 4.186592789021061e-07
Position 1250: 3.6042485192781635e-07
Position 1159: 3.5174799437448956e-07
Position 621: 3.2782595233608406e-07
Position 1207: 3.1601647700465696e-07
Position 483: 2.899786165671807e-07
Position 480: 2.44222203574096e-07
Position 959: 2.349170457246837e-07
Position 717: 1.315682909374454e-07
Position 1732: 1.174205476181653e-07
Position 1863: 1.0231262498156179e-07
Position 1739: 8.744586292386022e-08
Position 1939: 6.530775872020727e-08
Position 564: 5.7973486054476734e-08
Position 1912: 2.841258147514815e-08
Position 1235: 2.1589645062403564e-08
Position 1055: 1.0459810893467682e-08
Position 231: 7.745463443321458e-09
Position 1092: 5.6862045779924324e-09
Position 974: 4.340472342128527e-09
Position 166: 2.555181468228967e-09
Position 616: 1.7205138054327542e-09
Position 1101: 1.0492593951561686e-09
Position 626: 2.6562007965495847e-13
Position 647: 7.970668136534035e-14
Position 587: 5.999989915926959e-14
Position 549: 5.277651922648158e-14
Position 233: 4.7309379962594545e-14
Position 638: 3.731068188290859e-14
Position 175: 9.16766759870025e-15
Position 711: 6.581965439852551e-15
Position 593: 7.179143316827722e-16
Position 182: 1.5004620080254861e-16
Position 124: 6.431219501614024e-19
Position 148: 2.117465240466381e-19
