Gene = C530008M17Rik
Position 1416: 0.0010133553910613438
Position 12033: 0.000988917773288914
Position 1828: 0.0009708177334376717
Position 173: 0.0009416650390253409
Position 13222: 0.0009386563561188641
Position 1928: 0.0009344936602150412
Position 10025: 0.0009159254835094874
Position 12923: 0.0009158297561381726
Position 54: 0.0009100122903410465
Position 3136: 0.0008712593684363358
Position 3970: 0.0008606391069254561
Position 12584: 0.0008518087509274543
Position 10147: 0.0008499742915829435
Position 2253: 0.0008458446735728111
Position 2030: 0.0007710649813131923
Position 10435: 0.0007579593033237005
Position 9353: 0.0007268969159912813
Position 9754: 0.0007172855111188055
Position 733: 0.0006963130820414041
Position 13037: 0.0006525509245068654
Position 6903: 0.0006298420933086716
Position 14761: 0.000616901314117765
Position 5374: 0.0006066663902504364
Position 13302: 0.000600853171154928
Position 17532: 0.0005937531643651175
Position 1512: 0.0005889311221829191
Position 840: 0.0005879037188414968
Position 4856: 0.0005542864032317557
Position 15253: 0.0004956002746342407
Position 14260: 0.00048756968398516455
Position 9432: 0.0004738053961371346
Position 49: 0.00046293946262146793
Position 1646: 0.000452865078609592
Position 5712: 0.0004460894293173083
Position 1866: 0.0004401347950844492
Position 11251: 0.0004347464179908926
Position 12091: 0.0004293100577633067
Position 5631: 0.0004203110220014444
Position 11100: 0.00040440386600116874
Position 2382: 0.0003892298736960855
Position 14130: 0.0003865082239079564
Position 143: 0.00038096743532470376
Position 11978: 0.00038022962433261685
Position 11263: 0.0003355817371051369
Position 2338: 0.00033330522596088883
Position 16095: 0.00033186832730850075
Position 2440: 0.0003245027890504556
Position 9414: 0.00030094810147835533
Position 16068: 0.00029250421241607607
Position 629: 0.0002626064288960762
Position 13800: 0.0002590047523373624
Position 5418: 0.00025863639707160283
Position 8617: 0.0002564742643222377
Position 9324: 0.00024175618948709573
Position 1764: 0.00023809882271112753
Position 13446: 0.00023445683360542234
Position 9002: 0.0002244435117821312
Position 5376: 0.00021838373103168752
Position 15542: 0.00021355841189987982
Position 9735: 0.000189636606039081
Position 11325: 0.00016447217301824275
Position 2281: 0.00015672382318567088
Position 1842: 0.00014679975699864443
Position 11: 0.00014225011486332115
Position 1330: 0.0001279003896154879
Position 5359: 0.00012683240602265363
Position 12378: 0.0001233113835938853
Position 1914: 0.00011049974024958648
Position 15690: 0.00010036257275191684
Position 1905: 9.063606498477721e-05
Position 1917: 8.961582334283415e-05
Position 11122: 8.088365338096974e-05
Position 11243: 7.789243306138091e-05
Position 1421: 7.610416294847518e-05
Position 422: 7.308675483771151e-05
Position 12167: 7.220239722580521e-05
Position 11257: 7.135915026454598e-05
Position 14675: 7.06605724719146e-05
Position 949: 6.719907418720056e-05
Position 414: 5.88800434086377e-05
Position 233: 5.247612294981732e-05
Position 2484: 5.1627865700672164e-05
Position 625: 4.7590386351459455e-05
Position 14722: 4.6258571931272026e-05
Position 1912: 4.3895651274393253e-05
Position 1975: 4.2647501816927943e-05
Position 16663: 3.898269929768939e-05
Position 953: 3.73579216994091e-05
Position 1939: 3.582567808946072e-05
Position 15555: 3.5262259133347886e-05
Position 15259: 2.5645439884715133e-05
Position 14805: 2.4661003801791394e-05
Position 1922: 1.5609255758603768e-05
Position 741: 1.1381779085314703e-05
Position 15872: 1.0636876682790403e-05
Position 14911: 9.19674063848447e-06
Position 2524: 8.56498159432053e-06
Position 805: 7.627716128966231e-06
Position 887: 7.425669640748823e-06
Position 310: 7.114697178699293e-06
Position 2437: 6.244830315119686e-06
Position 1767: 4.2755853641443506e-06
Position 655: 3.028058739495123e-06
Position 219: 2.566639657306404e-06
Position 14724: 2.5362661447754305e-06
Position 698: 2.494622928759231e-06
Position 274: 2.431319228497954e-06
Position 445: 2.079379667433064e-06
Position 890: 1.5285861746221846e-06
Position 1078: 1.450606239526775e-06
Position 1352: 1.4305828685767028e-06
Position 1056: 1.2346058729841618e-06
Position 812: 1.025665037305302e-06
Position 438: 8.992492828898775e-07
Position 862: 8.437797037945296e-07
Position 999: 7.499525736256012e-07
Position 976: 6.692144634876872e-07
Position 979: 6.253298926172733e-07
Position 395: 6.05009708100942e-07
Position 403: 5.385843883393534e-07
Position 1302: 3.947593335629871e-07
Position 3766: 3.61417737227295e-07
Position 854: 3.578880852638834e-07
Position 14468: 3.463447640176724e-07
Position 15677: 3.0004690703663e-07
Position 1246: 2.936478953272709e-07
Position 600: 2.671064280910581e-07
Position 14445: 1.8810139712571974e-07
Position 11004: 1.464055498690602e-07
Position 14489: 1.4013899536744664e-07
Position 11219: 1.1893242515884076e-07
Position 10789: 6.75169280180253e-08
Position 14523: 5.0445457674196685e-08
Position 11377: 4.8704530225165386e-08
Position 11421: 4.7630731616190855e-08
Position 11058: 4.4762227671525924e-08
Position 430: 3.184078987742674e-08
Position 11355: 2.996556794474274e-08
Position 10918: 1.607867910809999e-08
Position 1380: 1.023701613121389e-08
Position 814: 8.286019143622002e-09
Position 627: 7.543288693306045e-09
Position 11395: 7.2135994786016795e-09
Position 11229: 7.177858800871305e-09
Position 488: 4.1541193370500494e-09
Position 640: 3.67777127972209e-09
Position 568: 1.2132626144774927e-09
Position 495: 9.65929920782942e-10
Position 578: 3.988905384492617e-10
Position 737: 3.8749811623141296e-10
Position 285: 3.0483444465307267e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 26572: 0.9944140623427029
Position 14335: 0.9860698198264357
Position 8217: 0.9777673312477525
Position 25400: 0.8527160109439944
Position 9612: 0.8503530492212258
Position 10736: 0.6479134610936141
Position 2408: 0.49881864655716174
Position 25775: 0.3775275699394608
Position 2577: 0.36636175726707576
Position 5234: 0.3620321127972765
Position 28613: 0.34309229031634036
Position 9242: 0.33546342411603175
Position 7557: 0.317166937778842
Position 9263: 0.2885001328904139
Position 30978: 0.2820158892596506
Position 10718: 0.27201386990695225
Position 5587: 0.2699365412383225
Position 20763: 0.20736071688634655
Position 21963: 0.20126712044370557
Position 20198: 0.1882880901389558
Position 26820: 0.18360560195225523
Position 29917: 0.17516516443064856
Position 31474: 0.1534282150826002
Position 18101: 0.14533839919141603
Position 10254: 0.14421519686606932
Position 20884: 0.1304114328483629
Position 17431: 0.1290133497257651
Position 31378: 0.12798288089273144
Position 7597: 0.11808912671514428
Position 30007: 0.0997548568245983
Position 24355: 0.08889476714495355
Position 1702: 0.08822422996101072
Position 28659: 0.08550015629844074
Position 19978: 0.08434560586990507
Position 12338: 0.08029483988461249
Position 188: 0.0735026666721563
Position 20201: 0.06870943060745383
Position 30931: 0.059720596731031174
Position 31630: 0.05558202760611961
Position 27373: 0.051254879693966214
Position 17784: 0.047451366209923275
Position 29986: 0.04435698726949273
Position 9269: 0.04431711448007245
Position 28026: 0.04411146065707699
Position 4080: 0.04108456532486369
Position 9996: 0.036848230584805
Position 6784: 0.03588546842972125
Position 26835: 0.0330826192082446
Position 17193: 0.03302421781442144
Position 4999: 0.03085306887238281
Position 10591: 0.0307554969657099
Position 2524: 0.02972666074239478
Position 27635: 0.027726199327652103
Position 5132: 0.025459510636833816
Position 4917: 0.023047647072067506
Position 28448: 0.022651078090595203
Position 32010: 0.022639015119805248
Position 10082: 0.022319592799316026
Position 10741: 0.02162178138626422
Position 12312: 0.02078987094561214
Position 10644: 0.019380869914467566
Position 30557: 0.019324073409884242
Position 9353: 0.019307050946164556
Position 20795: 0.01777459951918785
Position 2910: 0.017623180459710962
Position 3558: 0.017446921864467
Position 2662: 0.017443448945579598
Position 17801: 0.015624493652168137
Position 5316: 0.01532031389450465
Position 9722: 0.01463224605443269
Position 10220: 0.014007000650174472
Position 13258: 0.013822942119716167
Position 8223: 0.013558321467549992
Position 2475: 0.012246080125750463
Position 3043: 0.01149353916793674
Position 27240: 0.011304545107656362
Position 13334: 0.01128658290042406
Position 17054: 0.010957491902196886
Position 17091: 0.01063474326853891
Position 14367: 0.0104656276579116
Position 3322: 0.010357197126607967
Position 26847: 0.009961363620295458
Position 8696: 0.009842073290081476
Position 12143: 0.009561263041918632
Position 3591: 0.009326661587153994
Position 4846: 0.008826700933381294
Position 29947: 0.008232698439053006
Position 10102: 0.008231678092887931
Position 29944: 0.008059781837832118
Position 9411: 0.007513157538642186
Position 8502: 0.006914041034969846
Position 13122: 0.005984928879726695
Position 13922: 0.005950679239945569
Position 2845: 0.005861197991931985
Position 13687: 0.005723473926035164
Position 3509: 0.005490552056813703
Position 8191: 0.0054557195632074255
Position 28255: 0.005162000878784698
Position 2817: 0.005101410444969647
Position 1804: 0.004695342247568292
Position 19418: 0.004664044637255503
Position 3902: 0.004635814598838069
Position 9663: 0.004603430683076817
Position 17406: 0.00446610519390272
Position 32593: 0.00430118341790086
Position 10195: 0.004119470273145307
Position 28210: 0.004007373013610918
Position 8841: 0.003983717482178406
Position 233: 0.0038201210017295667
Position 3472: 0.0037246891215285656
Position 29345: 0.003686951468116231
Position 11930: 0.0034352761024901185
Position 9020: 0.003366305904151024
Position 10689: 0.0031397962516848685
Position 26781: 0.0031063538564321614
Position 27061: 0.0030357567794940987
Position 15042: 0.002943858419271365
Position 2558: 0.0029266134318852036
Position 31949: 0.002912643221026099
Position 10676: 0.002800331422278452
Position 2199: 0.0027850702021653445
Position 750: 0.0027381081665187224
Position 15731: 0.002647736670588524
Position 13404: 0.0025266425227253456
Position 4382: 0.002492263961060542
Position 854: 0.0024134270346186856
Position 14072: 0.0023911085357929693
Position 2931: 0.0023614068111284647
Position 12322: 0.002325354296946688
Position 9062: 0.002305139794884911
Position 12797: 0.002286612295446415
Position 2415: 0.0022383492105140703
Position 477: 0.0022348404745306232
Position 9653: 0.0022216322256338986
Position 8588: 0.0019997249954992
Position 12165: 0.0019331126810489534
Position 4941: 0.0019268853595840033
Position 259: 0.0018486618337623258
Position 10456: 0.0017908989699095246
Position 10063: 0.0016559221028174824
Position 9036: 0.0016077829496739062
Position 2108: 0.001577893103255342
Position 9153: 0.00156032464351712
Position 14018: 0.0014923291068597198
Position 11029: 0.0014230343879130935
Position 6822: 0.001414943677725522
Position 8472: 0.0013573630626744957
Position 13215: 0.0013508196266916498
Position 9482: 0.0013062486652476418
Position 3219: 0.0012902153516157148
Position 2152: 0.0012788255791066335
Position 10418: 0.0012395694618072234
Position 2304: 0.0012120593587931394
Position 2978: 0.0011969103942733148
Position 1645: 0.001180003959352547
Position 13055: 0.0011724881223511788
Position 13409: 0.0011237795020037666
Position 3499: 0.0010947760885878055
Position 772: 0.0010888042843753274
Position 13853: 0.0010765457995410873
Position 13262: 0.001018773951572125
Position 9511: 0.0009759961397442869
Position 8932: 0.0009596942402232681
Position 7463: 0.0009518412021059458
Position 2952: 0.0009502878333300715
Position 914: 0.0009409527374207294
Position 8711: 0.0009307899357048535
Position 14305: 0.0009208218412100354
Position 9636: 0.000920470730250085
Position 14638: 0.0008653885494812935
Position 4311: 0.0008625408269722487
Position 9285: 0.00086136032610707
Position 9530: 0.0008192850234175373
Position 8610: 0.0007907687471901367
Position 8893: 0.0007740584824441897
Position 28372: 0.0007597298361621673
Position 14345: 0.0007409806330961751
Position 9065: 0.0007242596846758397
Position 12892: 0.0006497914772482342
Position 1720: 0.0006472937774957227
Position 12434: 0.0006183076219414513
Position 1246: 0.0006117188837494456
Position 15852: 0.0006089577562681129
Position 13103: 0.0006008548497905554
Position 1758: 0.000598483147136932
Position 27143: 0.0005940775857178963
Position 501: 0.0005778556941664972
Position 9086: 0.0005443407664437166
Position 12511: 0.0005297004585977659
Position 13073: 0.0005233353461726911
Position 2459: 0.0004908416320129285
Position 836: 0.0004885314060423595
Position 1375: 0.00045891555857148817
Position 655: 0.00042623795776979695
Position 12991: 0.0003938059700255072
Position 2534: 0.000386681272899544
Position 9719: 0.0003827944418717678
Position 9949: 0.00035822995969732796
Position 15159: 0.00035460639509139324
Position 1826: 0.000348244480291078
Position 3518: 0.0003436147169478408
Position 26998: 0.00033938787358310323
Position 594: 0.00032678631202757503
Position 2821: 0.0003124338653116955
Position 15138: 0.0003020614337959691
Position 13036: 0.00030100493960279293
Position 9081: 0.00029684972725935616
Position 513: 0.00028382765634754793
Position 9273: 0.00027393545634358054
Position 291: 0.0002656712085562245
Position 4758: 0.0002586348162671583
Position 600: 0.00023962156718147274
Position 9669: 0.0002262856961004415
Position 3994: 0.00022296819811820097
Position 4701: 0.0002144592595373671
Position 1852: 0.0002096028036660106
Position 1548: 0.00020751909870375595
Position 10647: 0.00020054845942466513
Position 2090: 0.00018179420876244775
Position 1434: 0.00018131814421436967
Position 2286: 0.00018091629366710204
Position 3464: 0.00017886968028893303
Position 10259: 0.00017781552720784222
Position 2857: 0.00017453817786054337
Position 15477: 0.00016963283373037813
Position 4147: 0.00016824762608697356
Position 1409: 0.00016778079363029605
Position 2345: 0.00016453229296043635
Position 26887: 0.0001540097943895408
Position 4194: 0.000151686136586587
Position 10888: 0.00014692901621014799
Position 1167: 0.00014492063994456518
Position 1227: 0.0001278325941065084
Position 15782: 0.0001252483139045228
Position 2325: 0.00012280469825778448
Position 3329: 0.00011776272969697338
Position 2123: 0.00011362332713242155
Position 2253: 0.00011119544321347336
Position 775: 0.00011065089981194442
Position 1772: 0.00010323860201048502
Position 2328: 0.00010125816645433901
Position 15372: 0.00010082947470943744
Position 1491: 9.854512970596694e-05
Position 169: 9.189997907346032e-05
Position 4778: 8.119232742723046e-05
Position 454: 8.063941790047113e-05
Position 15541: 7.778718401998525e-05
Position 2174: 7.59238168725791e-05
Position 2366: 7.221921699578298e-05
Position 10046: 7.157496103657798e-05
Position 11877: 6.738820960029415e-05
Position 8848: 6.59778674660751e-05
Position 2157: 6.097877082249018e-05
Position 2887: 5.936988612731287e-05
Position 9952: 5.672887929819025e-05
Position 15058: 5.575789715112509e-05
Position 1330: 5.425062515537064e-05
Position 3068: 5.302455664727664e-05
Position 488: 5.001113640125103e-05
Position 2372: 4.439154348057922e-05
Position 873: 4.418242501780316e-05
Position 2213: 4.1412415508171275e-05
Position 20390: 3.973138042723431e-05
Position 2359: 3.9392137654524625e-05
Position 16601: 3.898269929768933e-05
Position 659: 3.377644655275222e-05
Position 1779: 3.2252761170573446e-05
Position 2331: 3.14630808235894e-05
Position 1261: 3.1109125154161757e-05
Position 3292: 2.7362134332069485e-05
Position 1612: 2.7325713737809306e-05
Position 10327: 2.6800055179291513e-05
Position 1527: 2.5492492908301763e-05
Position 1760: 2.4146437734487545e-05
Position 1475: 2.3860010908685547e-05
Position 3111: 2.3552334548281795e-05
Position 2589: 2.291313921548822e-05
Position 2618: 2.28402915131525e-05
Position 705: 2.2619655546322485e-05
Position 18879: 1.781336915330852e-05
Position 1132: 1.761092342829419e-05
Position 1561: 1.725017468291132e-05
Position 3072: 1.6006888496126436e-05
Position 870: 1.4483418544574485e-05
Position 10522: 1.36838142668637e-05
Position 3614: 1.204157050754107e-05
Position 211: 1.1987586173526958e-05
Position 1302: 1.188100953570915e-05
Position 1504: 1.0820660526665998e-05
Position 1438: 1.0674449166435896e-05
Position 263: 1.0425972673258402e-05
Position 1441: 1.0377871554724081e-05
Position 927: 1.0129407555092733e-05
Position 1511: 9.777531353308263e-06
Position 1415: 9.090334083622763e-06
Position 638: 9.076394740096414e-06
Position 15420: 8.75084904119246e-06
Position 1285: 8.163936081062086e-06
Position 2861: 8.061608961924668e-06
Position 633: 7.963134546350886e-06
Position 443: 7.869505976027542e-06
Position 256: 7.442350734634714e-06
Position 711: 7.091263715824383e-06
Position 3063: 6.943327813784159e-06
Position 1275: 6.789310549338203e-06
Position 726: 6.237526405950289e-06
Position 12456: 5.9254713666801666e-06
Position 463: 5.910492981334203e-06
Position 1531: 5.860711112556603e-06
Position 12231: 5.706255488642508e-06
Position 12099: 4.8321826369787375e-06
Position 503: 4.427268459885676e-06
Position 395: 4.285481454525313e-06
Position 14397: 3.966176707778322e-06
Position 1005: 3.86920992741578e-06
Position 1201: 3.5902357314788574e-06
Position 608: 2.768888979037756e-06
Position 1138: 2.5308725823663558e-06
Position 1018: 2.3580752295668304e-06
Position 14445: 2.234555235494388e-06
Position 390: 1.6530536290667711e-06
Position 2693: 1.434447297049396e-06
Position 12261: 9.607226831973856e-07
Position 12955: 6.429196367361529e-07
Position 11845: 5.955435218382939e-07
Position 12120: 4.7514607718835755e-07
Position 10168: 4.0456476265763467e-07
Position 1171: 3.594391994339015e-07
Position 11858: 3.5781609193769424e-07
Position 1312: 2.649707635877428e-07
Position 8678: 2.573927477724695e-07
Position 613: 2.556055254757015e-07
Position 422: 2.5526001161926193e-07
Position 620: 2.2962818919986827e-07
Position 1315: 2.193032001852795e-07
Position 11044: 1.224339521879638e-07
Position 280: 1.2236185260660613e-07
Position 610: 1.0248703614145406e-07
Position 1056: 9.363853731215006e-08
Position 698: 6.027969493205204e-08
Position 270: 4.719178860674668e-08
Position 1939: 3.8756041655568485e-08
Position 1901: 3.8194360063995715e-08
Position 14910: 2.6686236301459093e-08
Position 11076: 1.199973259706901e-08
Position 457: 5.420669790937817e-09
Position 274: 4.4254220900813265e-09
Position 324: 3.995411465163699e-09
Position 459: 3.3395390185943898e-09
Position 401: 2.4507724703943578e-09
Position 310: 2.199993831915963e-09
Position 267: 1.8549031869356635e-09
Position 436: 1.8320266126199527e-09
Position 143: 1.2854521060550911e-09
Position 667: 9.73416282920905e-10
Position 2704: 7.378380635805572e-10
Position 430: 7.118247159935523e-10
Position 329: 4.173011291267536e-10
Position 664: 3.140550317454472e-10
Position 1295: 3.0905786250068434e-10
Position 1081: 3.08713676345935e-10
Position 352: 1.4990974437060076e-10
Position 933: 1.2480462194884554e-10
Position 721: 1.2287346532462384e-10
Position 1070: 1.0924053970608702e-10
Position 124: 1.056042205550145e-10
Position 346: 1.0199511958800687e-10
Position 1059: 1.017576714763458e-10
Position 109: 5.3959328286352364e-11
Position 97: 5.15046351427519e-11
Position 140: 3.3609936910977746e-11
Position 333: 2.6939470375688827e-11
Position 75: 4.698717136571617e-12
Position 113: 4.030569592031452e-12
Position 80: 9.912901775349291e-13
Position 339: 9.569928177074434e-13
Position 82: 9.388367529829028e-13
Position 358: 5.251663637247013e-13
Position 403: 9.493865933268972e-14
Position 354: 7.643739528506036e-14
Position 368: 6.249876159063825e-14
Position 360: 5.4876272901827274e-14
Position 363: 1.4223886666569973e-15
