Gene = Tcta
Position 745: 0.009944900487283153
Position 2046: 0.009798173138712493
Position 2110: 0.009507666142609499
Position 1219: 0.00811128678757364
Position 344: 0.00794610455462224
Position 438: 0.007415941199084645
Position 1119: 0.007321040196550367
Position 1612: 0.00706720103557479
Position 2027: 0.006174531447357061
Position 1231: 0.005670177617676673
Position 1245: 0.005236268986979356
Position 239: 0.004743260650355975
Position 386: 0.004736634432902499
Position 2088: 0.004262074863739708
Position 1538: 0.003812710718315916
Position 1661: 0.003744821617463149
Position 2283: 0.003344440443059917
Position 654: 0.002568010360723552
Position 292: 0.002505797919987243
Position 370: 0.0023636468053929165
Position 2166: 0.0022592252339997923
Position 1096: 0.002038727432465417
Position 1416: 0.0017814734711679664
Position 590: 0.0015151374928270246
Position 2420: 0.001406190162501485
Position 2463: 0.0012121070638867841
Position 1609: 0.0011509726277755112
Position 558: 0.0011375248550796499
Position 1274: 0.0011307221879170214
Position 1942: 0.0010570806158818958
Position 2131: 0.0010305390500785759
Position 1153: 0.0009709988050140869
Position 273: 0.0008609474089817343
Position 2359: 0.0007037024009645776
Position 661: 0.0006856120600802003
Position 2304: 0.0005705727072487518
Position 878: 0.0005612325736091594
Position 1803: 0.0005483250007201145
Position 2449: 0.0005220699948736154
Position 1592: 0.00046621513070822345
Position 1818: 0.000387837187841796
Position 1546: 0.00031796363174071247
Position 933: 0.00030359081845440886
Position 308: 0.0002873577128077909
Position 139: 0.00026722004811375027
Position 314: 0.0002561706481642548
Position 1578: 0.00024804233091663217
Position 414: 0.00022918294712238503
Position 973: 0.00021503778243685764
Position 1041: 0.00020963278888612322
Position 2302: 0.00020404224253038026
Position 2171: 0.00019939669171782794
Position 543: 0.0001943985787635607
Position 2184: 0.00018475681979002845
Position 669: 0.0001841541060814917
Position 1085: 0.00014594142413289356
Position 1722: 0.00013501330889984861
Position 2285: 0.00012844155066544713
Position 1404: 0.00012834587442447058
Position 249: 0.00012547154542592441
Position 2216: 0.00011662582360120899
Position 1727: 9.400811876308587e-05
Position 1161: 8.489604416635544e-05
Position 793: 8.447751562384626e-05
Position 1702: 7.176681947770618e-05
Position 1124: 6.952347581406566e-05
Position 1421: 5.14716775002095e-05
Position 944: 4.6480939428984035e-05
Position 443: 4.314444761595381e-05
Position 213: 3.6319053407365724e-05
Position 1276: 2.8887671033096856e-05
Position 2323: 2.796473751421579e-05
Position 1435: 2.598004670032597e-05
Position 982: 2.5293486281529292e-05
Position 1053: 2.521635239143711e-05
Position 995: 2.459482102277727e-05
Position 1100: 2.2165041101275045e-05
Position 1283: 2.1317322804327904e-05
Position 905: 2.0634457495600786e-05
Position 321: 2.0275142450020172e-05
Position 1004: 2.02560693011523e-05
Position 189: 9.514684937349465e-06
Position 154: 7.507238250150959e-06
Position 171: 3.836871364743374e-06
Position 1914: 3.091281219397571e-06
Position 175: 2.7212765878818663e-06
Position 1977: 2.681752067578713e-06
Position 224: 6.041592104946819e-07
Position 330: 3.2922871396308714e-07
Position 1950: 2.698902592577266e-07
Position 1910: 1.9230916300287138e-07
Position 94: 1.6166668423794045e-07
Position 102: 5.4047330872161794e-08
Position 889: 3.6929404223692755e-08
Position 880: 3.166057981479137e-08
Position 99: 2.040884505576122e-09
