Gene = Det1
Position 2045: 0.0001371689912075367
Position 2427: 0.00013409313900858907
Position 1982: 0.00012175258490452248
Position 2865: 0.0001148205805565781
Position 2859: 0.00011038974816172631
Position 4785: 0.00010635402782729508
Position 4881: 0.00010430321609898932
Position 3613: 0.00010085990397140429
Position 2908: 8.857843095012627e-05
Position 3542: 8.678167671183873e-05
Position 2660: 7.985658877181753e-05
Position 1498: 7.782720132045947e-05
Position 870: 7.698358364789292e-05
Position 1318: 7.465423189459602e-05
Position 7679: 7.275244692178103e-05
Position 758: 6.970790765793066e-05
Position 409: 6.937974619269044e-05
Position 2967: 6.657874556366035e-05
Position 4244: 5.994436616565579e-05
Position 1327: 5.7575499540236863e-05
Position 396: 5.64632923462054e-05
Position 769: 5.6033847012244106e-05
Position 665: 5.5823475549646276e-05
Position 542: 5.012310489267045e-05
Position 16404: 4.842076188790555e-05
Position 4857: 4.788495608557819e-05
Position 1071: 4.629643374964243e-05
Position 836: 4.286820444758969e-05
Position 4085: 4.0897272889787595e-05
Position 5478: 4.0751235584983464e-05
Position 364: 3.7160940652823324e-05
Position 13858: 3.4163289958891165e-05
Position 13610: 3.105195438856225e-05
Position 13942: 3.0780924541525146e-05
Position 3131: 3.069972332261591e-05
Position 4442: 3.0526205183776815e-05
Position 13734: 2.9936705512497713e-05
Position 2952: 2.810078417570089e-05
Position 2695: 2.6616090831426538e-05
Position 1192: 2.5197523982439716e-05
Position 354: 1.5207186017623053e-05
Position 648: 1.2249056121163475e-05
Position 1995: 1.1383344264147257e-05
Position 740: 1.1149518648342894e-05
Position 4584: 1.0666239000659942e-05
Position 1066: 1.0014209331053157e-05
Position 766: 9.486838520949563e-06
Position 1061: 8.239610117598115e-06
Position 5807: 7.801875493992194e-06
Position 4352: 6.881633236655767e-06
Position 5108: 6.858903689878147e-06
Position 1316: 6.635102554880773e-06
Position 1972: 6.508377008829184e-06
Position 1162: 4.3485698033220606e-06
Position 352: 2.7694782954542172e-06
Position 305: 2.6790456698689864e-06
Position 342: 2.02083549963667e-06
Position 303: 1.4338568781732045e-06
Position 662: 1.2048261420352555e-06
Position 610: 9.759753553329976e-07
Position 5816: 8.187494902550573e-07
Position 911: 3.4384518100213663e-07
Position 812: 3.413447928530071e-07
Position 467: 3.044356137149877e-07
Position 13354: 2.559468941149155e-07
Position 13446: 2.1111979914628144e-07
Position 1042: 1.941486004693571e-07
Position 13650: 1.7350683968697728e-07
Position 943: 1.7220569392993235e-07
Position 13400: 1.7104336459620384e-07
Position 846: 1.6801744926622354e-07
Position 5995: 1.1058024020160396e-07
Position 330: 9.681674989872458e-08
Position 868: 8.803638163755291e-08
Position 969: 4.6611511259811766e-08
Position 1018: 4.53930087137852e-08
Position 834: 4.178970830434743e-08
Position 458: 1.7207478583258004e-08
Position 1040: 1.225292222287935e-08
Position 936: 9.90579331150536e-09
Position 433: 4.424016415405886e-10
Position 5406: 2.029760591423973e-10
Position 5048: 1.8132535975987709e-10
Position 588: 9.385694303740675e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 7070: 0.966445121789902
Position 11900: 0.8832454012143958
Position 4311: 0.8069928205118289
Position 12960: 0.7885002060009443
Position 3737: 0.6967551461662134
Position 2998: 0.5913723217068302
Position 19150: 0.5862508778958999
Position 2841: 0.34359029623427256
Position 3930: 0.29190782307253216
Position 3971: 0.1927991881057437
Position 7838: 0.19149569768586872
Position 13089: 0.1559201456434154
Position 3983: 0.15290030723789202
Position 3453: 0.12842883913956518
Position 8035: 0.11723335611988486
Position 5787: 0.11394811086724414
Position 4991: 0.09661778923650209
Position 3302: 0.08905156827642778
Position 6007: 0.08687095317758747
Position 3713: 0.08484301457554708
Position 6051: 0.08437972526112693
Position 3498: 0.07798509636033792
Position 6034: 0.06892497130813498
Position 5920: 0.06181887628406771
Position 16224: 0.060302341505464624
Position 18221: 0.05979920194268358
Position 12009: 0.05959533034363384
Position 16180: 0.05945098824596771
Position 7794: 0.052705911999236674
Position 3716: 0.03866120591593174
Position 3935: 0.037302544564410865
Position 3245: 0.031205251934953795
Position 2721: 0.028931448095291905
Position 16750: 0.026094451704911936
Position 3896: 0.025778802498834383
Position 5810: 0.025329081615758146
Position 19598: 0.02440322364663306
Position 3992: 0.021565440886804652
Position 17897: 0.018877437057637517
Position 3871: 0.018648022099536646
Position 9697: 0.017030193230320713
Position 6865: 0.015725134703664545
Position 1108: 0.015290771225126579
Position 7107: 0.014497591123526166
Position 18277: 0.014436426262434417
Position 4963: 0.01344566793262599
Position 7771: 0.013407862345071457
Position 14064: 0.013243147701316231
Position 4290: 0.013230883133119282
Position 19464: 0.011998839973711583
Position 9753: 0.011628121703431598
Position 8101: 0.011347624487657105
Position 3341: 0.010812729780456184
Position 5342: 0.010788023291267834
Position 9661: 0.009890278565957237
Position 19743: 0.009228727430254846
Position 13262: 0.008834359352285161
Position 656: 0.008561393695125877
Position 4321: 0.008473342172376141
Position 3932: 0.008412320931224557
Position 12767: 0.008158611365663081
Position 17850: 0.007873636402241362
Position 3719: 0.007614630267795361
Position 3524: 0.007568495965006078
Position 11093: 0.007123744026594415
Position 439: 0.006942318415633759
Position 734: 0.006818047111274644
Position 3442: 0.006807794757283379
Position 15304: 0.006615054174314347
Position 4852: 0.006242289743178688
Position 19286: 0.006051424210821223
Position 5607: 0.005991859185079266
Position 11969: 0.005768054651577712
Position 16961: 0.005443092449325665
Position 616: 0.005411264585741794
Position 3000: 0.00532427155407072
Position 14688: 0.005253217711908915
Position 16014: 0.0051379984413325915
Position 15434: 0.004902540838835566
Position 13772: 0.004744512322443962
Position 12396: 0.004701582454671842
Position 2298: 0.0046615054680656425
Position 14812: 0.00463628565119159
Position 4200: 0.0046137559633208985
Position 18569: 0.0045565804430978685
Position 15678: 0.0044797242713226874
Position 13524: 0.004408866474434901
Position 13348: 0.004407391084677934
Position 16094: 0.004209299002616284
Position 16134: 0.004179726104305895
Position 13394: 0.004174438023752214
Position 5699: 0.004113796514292733
Position 782: 0.0039237295905189574
Position 14020: 0.003894008980816351
Position 15348: 0.0037218959542455543
Position 10665: 0.0036366964574277277
Position 15924: 0.0035897317143104446
Position 2294: 0.0034358169680381336
Position 8012: 0.003429056422195683
Position 17609: 0.0033730193164144173
Position 11904: 0.003366776613102619
Position 19390: 0.003352662977005635
Position 13440: 0.003330968359565073
Position 13980: 0.0033183112325550004
Position 3956: 0.003223605268288972
Position 14358: 0.0032186960430706677
Position 15258: 0.0031457057500577537
Position 4043: 0.0031312020633122934
Position 13688: 0.0030928969194191206
Position 13898: 0.0030758438418065585
Position 4013: 0.0030237134826838464
Position 15174: 0.0029874590614824077
Position 15842: 0.00294855767076676
Position 14402: 0.00292626919086142
Position 13644: 0.002886005785143986
Position 13302: 0.002859296958536133
Position 8109: 0.0028575014630110133
Position 13728: 0.0027573471123228136
Position 13480: 0.00275204507489089
Position 339: 0.0027277169616458353
Position 16054: 0.002702552092947829
Position 14644: 0.0026914692923176793
Position 7015: 0.0026178113415884618
Position 3272: 0.002603955367058393
Position 13025: 0.00250580815363213
Position 15514: 0.002500316008236506
Position 14442: 0.0024888362903724135
Position 6398: 0.0024745882667024798
Position 15966: 0.002415099783143354
Position 14274: 0.002413579423085905
Position 6018: 0.0024089067941614308
Position 8665: 0.0023407184222021516
Position 14314: 0.0023258717818031337
Position 15214: 0.0023225159789398
Position 14564: 0.0022557862106896477
Position 15052: 0.0022443612619174242
Position 15474: 0.0022313502201162256
Position 4933: 0.0022192185622482317
Position 3830: 0.0021648045763554874
Position 14194: 0.0021549515738424813
Position 15134: 0.0020519010841545376
Position 15594: 0.002045583116731426
Position 14524: 0.001964380437421329
Position 13852: 0.0019334478351706805
Position 13936: 0.0019206184722337977
Position 13604: 0.0019123173163961705
Position 15758: 0.0018946999330221677
Position 13812: 0.0018942751008467575
Position 15798: 0.0018911109897522121
Position 10667: 0.0018857651334383049
Position 15388: 0.001862119387723089
Position 15634: 0.0018467802916030298
Position 14768: 0.0018320634399990906
Position 8061: 0.001738290090815024
Position 15882: 0.0017314703761400463
Position 4828: 0.0017282585524449883
Position 3281: 0.0017134624854373724
Position 15554: 0.0017056466527725267
Position 4225: 0.001672180234084578
Position 14728: 0.0016625867514371516
Position 713: 0.001661503019686763
Position 758: 0.001600687920533852
Position 3836: 0.001566477830280041
Position 14148: 0.0015623979846117126
Position 711: 0.0015476345727111847
Position 342: 0.0014959450929183634
Position 13564: 0.001476015506365049
Position 14604: 0.0014732269735451805
Position 8570: 0.0014379914340935036
Position 669: 0.001428872859228333
Position 15092: 0.0014082488965166582
Position 969: 0.0013885387669588356
Position 14892: 0.0013786549232792343
Position 14932: 0.0013760434731903554
Position 3043: 0.0013564048692951793
Position 12128: 0.001313872997947879
Position 16589: 0.0013092565481334889
Position 7493: 0.0013039196790250065
Position 3669: 0.001300259078636789
Position 14482: 0.0012992653270009534
Position 531: 0.0012836356007719827
Position 15718: 0.0012654709251385817
Position 14852: 0.0012511212003929312
Position 15012: 0.0012495190635203914
Position 4325: 0.001242385572066627
Position 14972: 0.001242310784583268
Position 3943: 0.001213128272317508
Position 16891: 0.001181330639385057
Position 14234: 0.0011253868899001214
Position 6192: 0.0011134246464143255
Position 7843: 0.001026795324587128
Position 8512: 0.001007745656367412
Position 3122: 0.0009609729487308112
Position 2481: 0.0009093780272259665
Position 2795: 0.0009061340053788337
Position 4945: 0.0009016207736700378
Position 8435: 0.000834624535410096
Position 3343: 0.0008308912693958063
Position 18327: 0.0008257672277056884
Position 422: 0.0008157620514716033
Position 409: 0.0008090661928496737
Position 12041: 0.0007464238948367687
Position 673: 0.0007189896626692492
Position 2611: 0.0007137450887312497
Position 426: 0.0006744612682798196
Position 8473: 0.0006571279849018312
Position 479: 0.000647420339884498
Position 7440: 0.0006213777166998791
Position 2342: 0.0005820842304863269
Position 6365: 0.0005649058854940032
Position 1859: 0.0005418331050577522
Position 13056: 0.0005017834896442231
Position 974: 0.0004636639684838348
Position 8681: 0.0004632289814580848
Position 3140: 0.0004556612249078271
Position 2394: 0.0004379425809791627
Position 4359: 0.00040256979243001096
Position 1596: 0.00039342644417010564
Position 1690: 0.00039199494119221856
Position 473: 0.00038895792687213996
Position 2313: 0.0003888857201418039
Position 2461: 0.0003842898674503395
Position 13220: 0.000379667052026696
Position 2888: 0.00036699719278098766
Position 3750: 0.0003608015375272428
Position 1891: 0.0003218189443177262
Position 863: 0.00031360893821589706
Position 7936: 0.00030783504328472233
Position 5814: 0.000295982810178125
Position 2809: 0.0002739692915231396
Position 736: 0.00026566000102676654
Position 1676: 0.00025929716748336547
Position 5396: 0.00023197512626423335
Position 2863: 0.00023171880961515913
Position 911: 0.00022198446499235676
Position 884: 0.0002132721892557069
Position 5562: 0.00021224948909869158
Position 5896: 0.00020946445292464373
Position 6107: 0.00018937529019812097
Position 382: 0.00018660887412151844
Position 4264: 0.00018655712068025361
Position 7221: 0.00018348038408313116
Position 2967: 0.0001707163252724201
Position 5671: 0.00016618986246256853
Position 4352: 0.00016063516400043984
Position 1379: 0.00015978831908660876
Position 943: 0.00015902703242393323
Position 921: 0.0001578752740281537
Position 1155: 0.00015417514633037335
Position 8015: 0.0001514326825317128
Position 8066: 0.00014841476283693566
Position 8196: 0.0001438220994043457
Position 1088: 0.00013976641865918774
Position 7611: 0.00013240318453522717
Position 10254: 0.0001322032817358586
Position 5732: 0.0001221488114893994
Position 456: 0.00012089360775412282
Position 3091: 0.00011729031650413448
Position 1729: 0.00011327222336731142
Position 2691: 0.00011256136418483532
Position 2578: 0.00010868150586021431
Position 7370: 0.00010821535640384797
Position 4531: 0.00010563709684310022
Position 992: 9.307241215187142e-05
Position 512: 8.714046385166286e-05
Position 13353: 8.536442490568542e-05
Position 1517: 8.512706155706531e-05
Position 4423: 8.052913697389262e-05
Position 643: 7.836124418006658e-05
Position 7888: 7.639649962388105e-05
Position 4747: 7.606387510436729e-05
Position 10420: 7.558872117235108e-05
Position 10477: 7.41509304938418e-05
Position 1561: 7.088809300244361e-05
Position 1422: 6.63209010610751e-05
Position 7754: 6.438662887882342e-05
Position 2641: 6.12344522192973e-05
Position 1240: 6.072635766762829e-05
Position 2660: 5.0851520259230856e-05
Position 6938: 4.921075017321848e-05
Position 4774: 4.7901254466149494e-05
Position 13485: 4.477933851922268e-05
Position 2468: 4.176882927286206e-05
Position 2108: 4.174701750101827e-05
Position 624: 3.840893617860318e-05
Position 4942: 3.6824155948343294e-05
Position 1756: 3.451344574596971e-05
Position 2145: 3.2714207588602956e-05
Position 6801: 2.8903531196437786e-05
Position 821: 2.7597019367083807e-05
Position 5053: 2.578503778216016e-05
Position 2348: 2.5684970689643475e-05
Position 1325: 2.4020906652193156e-05
Position 630: 2.357461825099648e-05
Position 4411: 2.322642227589673e-05
Position 886: 2.2788172336732212e-05
Position 888: 2.1034730681169835e-05
Position 4379: 1.90498056321162e-05
Position 818: 1.893630030660788e-05
Position 637: 1.575138002399271e-05
Position 1410: 1.460960052204536e-05
Position 1183: 1.424273715125057e-05
Position 3179: 1.3888388871164277e-05
Position 8927: 1.3795189194846436e-05
Position 1018: 1.1259116535224274e-05
Position 4331: 1.103786139167862e-05
Position 4175: 1.0999204473133016e-05
Position 8627: 9.694049330316042e-06
Position 4674: 7.78210917397908e-06
Position 2181: 7.357198991804773e-06
Position 4854: 6.991912010642146e-06
Position 4498: 5.6860113177130736e-06
Position 4242: 5.4730084999151416e-06
Position 4388: 5.377162888360273e-06
Position 8522: 5.239002657198104e-06
Position 1627: 4.8449176396945265e-06
Position 4270: 4.740636695036727e-06
Position 1232: 4.7104993272705735e-06
Position 5489: 4.453839410878081e-06
Position 1389: 4.434559727734627e-06
Position 509: 3.5038529129203867e-06
Position 978: 3.4712403505167273e-06
Position 4228: 2.40377837696844e-06
Position 4255: 2.3576573977235197e-06
Position 8046: 1.986851343962658e-06
Position 4233: 1.2954171349397644e-06
Position 185: 8.168408945629529e-07
Position 4993: 6.815075951767558e-07
Position 228: 5.963460142866177e-07
Position 2127: 5.570898932426862e-07
Position 2417: 5.537995866491397e-07
Position 258: 5.020662087218078e-07
Position 825: 4.565387959467981e-07
Position 8116: 4.457913210581234e-07
Position 542: 3.2238879753562276e-07
Position 156: 2.8845357653995965e-07
Position 841: 2.1214233539712805e-07
Position 988: 2.0864412951319674e-07
Position 936: 1.7149798087696783e-07
Position 4857: 1.5552691942624232e-07
Position 142: 1.0050018678222899e-07
Position 626: 8.533311665555959e-08
Position 787: 7.50687912842468e-08
Position 582: 6.595316586559914e-08
Position 1624: 6.466211150929633e-08
Position 790: 5.7184893105247504e-08
Position 6862: 5.456846821403504e-08
Position 1261: 4.8229182268593366e-08
Position 6848: 4.693074724351221e-08
Position 146: 4.496872101339133e-08
Position 533: 3.87907444433703e-08
Position 535: 3.337284479415195e-08
Position 925: 3.1610654647011483e-08
Position 187: 2.917716651987644e-08
Position 923: 2.7390377638622016e-08
Position 868: 2.3331961925959802e-08
Position 350: 1.9546818423318203e-08
Position 488: 1.3587074667087145e-08
Position 554: 9.977582853452424e-09
Position 161: 6.992609413314608e-09
Position 111: 4.620985731730502e-09
Position 2732: 3.2139643310013373e-09
Position 231: 2.821676310992898e-09
Position 352: 1.9341235773867828e-09
Position 1544: 6.074694030538611e-10
Position 1524: 4.981474863096884e-10
Position 116: 3.9564174934116013e-10
Position 490: 3.026550848971063e-10
Position 1185: 1.87129094416097e-10
Position 108: 1.3544593426845183e-10
Position 96: 2.6105600105586084e-11
