Gene = Zfp511
Position 3285: 0.0058726960822869986
Position 1669: 0.004097275147142678
Position 3597: 0.0037942560472650154
Position 3553: 0.0037294379327742176
Position 2024: 0.0035840699354571424
Position 1109: 0.0033301378740586956
Position 2412: 0.002824983762611892
Position 2871: 0.002668927532257072
Position 306: 0.0024649894995181316
Position 3617: 0.0019964606054086132
Position 3632: 0.001878905558093172
Position 1632: 0.0018228908010252838
Position 2832: 0.0017445993132653738
Position 3419: 0.0015173240682029338
Position 3118: 0.0014255389991466563
Position 3767: 0.0013415944826606727
Position 4134: 0.001281837360134219
Position 579: 0.0012319020043278413
Position 2088: 0.0010957261598818757
Position 1603: 0.0009680791819923005
Position 4070: 0.0009392058633569131
Position 3015: 0.0009320836160505762
Position 1131: 0.0008866921476752249
Position 3865: 0.0008769915181248114
Position 1299: 0.0008678812698919997
Position 2571: 0.000816999826924929
Position 1702: 0.0008165695435053
Position 3333: 0.0007926232732100348
Position 711: 0.0007033409226792682
Position 2269: 0.0006520768965039954
Position 3787: 0.0006244180757339363
Position 3526: 0.0005808963302242918
Position 2769: 0.0005324945736301574
Position 2927: 0.0005303143844264975
Position 758: 0.0005281753508298395
Position 787: 0.0005209257066659537
Position 1472: 0.0005134053050649054
Position 3339: 0.0004973522857642461
Position 1688: 0.0004831927391090851
Position 2791: 0.00038229285384815294
Position 1142: 0.0003675200980072219
Position 3664: 0.00034255515263158633
Position 3639: 0.0003311670237541716
Position 352: 0.0003209009735022762
Position 2879: 0.0003011465836255471
Position 2860: 0.0003010756307898482
Position 1136: 0.00027670289319200184
Position 2933: 0.00024249007635301413
Position 4077: 0.00022703308053480302
Position 3324: 0.00022500763929605275
Position 2794: 0.0002146070637427095
Position 874: 0.00021412340357525526
Position 1750: 0.00018464140744613134
Position 1387: 0.00018248117047673436
Position 2936: 0.00018121967038829375
Position 789: 0.0001731341231927871
Position 3621: 0.000167763160042129
Position 3563: 0.00015594572169587236
Position 4061: 0.00015367247640088092
Position 1384: 0.00013986739982508535
Position 3725: 0.00012608320006311417
Position 346: 0.00012254821955119482
Position 3072: 0.00012134737461256039
Position 3098: 0.00011036120856771657
Position 3923: 0.00010952145184296895
Position 520: 0.00010870640071015303
Position 2960: 0.0001045192185384101
Position 422: 0.00010396705018045215
Position 319: 0.0001020419785481151
Position 1327: 9.643335590902982e-05
Position 3530: 8.916086737877573e-05
Position 4046: 8.830118582906972e-05
Position 2542: 8.33874775496924e-05
Position 594: 8.09144721150614e-05
Position 668: 7.804289341808263e-05
Position 605: 7.166549830531755e-05
Position 3569: 7.15767185056796e-05
Position 373: 6.620046007704873e-05
Position 501: 6.576975671937808e-05
Position 1775: 6.220383794370584e-05
Position 3416: 5.964637155804412e-05
Position 664: 5.716600653989235e-05
Position 1541: 5.565666055792615e-05
Position 2313: 5.132879141804631e-05
Position 4053: 5.078988604161039e-05
Position 627: 4.985365434822626e-05
Position 1314: 4.479752807789103e-05
Position 2885: 3.815240903777371e-05
Position 1565: 3.6019671405767756e-05
Position 817: 3.550643971278207e-05
Position 688: 2.722417083488335e-05
Position 2949: 2.4164571527939647e-05
Position 1133: 2.2114866147586612e-05
Position 3102: 2.1029785231332987e-05
Position 113: 1.8388056189119842e-05
Position 1873: 9.329497840752767e-06
Position 1261: 8.421443522230547e-06
Position 685: 6.451112040422648e-06
Position 2942: 5.966005434785941e-06
Position 456: 4.983253105662292e-06
Position 1303: 4.921858599800596e-06
Position 997: 4.662045006618571e-06
Position 1082: 4.465348132150043e-06
Position 1319: 4.384954903722013e-06
Position 2052: 4.009606085067179e-06
Position 2708: 3.7701672075838603e-06
Position 2967: 3.7077921834689124e-06
Position 730: 3.4107893018346397e-06
Position 2005: 3.3965652888341196e-06
Position 727: 3.3121499717142873e-06
Position 1552: 2.8120527986617032e-06
Position 1576: 2.725302840549725e-06
Position 115: 2.473838941563595e-06
Position 1160: 1.7502586134343446e-06
Position 1147: 1.7356977333179439e-06
Position 83: 1.7344445651577953e-06
Position 591: 1.5999778261421594e-06
Position 2746: 1.5519775633014027e-06
Position 235: 1.459675693087886e-06
Position 1041: 1.1746594372936226e-06
Position 486: 1.041980884762838e-06
Position 1004: 1.041878223189342e-06
Position 1211: 9.405087549556742e-07
Position 1064: 8.065443216422597e-07
Position 1334: 7.836854967380213e-07
Position 464: 4.498595783619023e-07
Position 2661: 4.405581896007071e-07
Position 3256: 4.057210595864613e-07
Position 134: 2.1437363613311415e-07
Position 2363: 1.5806785360506627e-07
Position 2136: 1.2579367028025264e-07
Position 1321: 1.1500174910122334e-07
Position 2374: 8.828875501309321e-08
Position 93: 5.389454868363778e-08
Position 1710: 4.291091782395983e-08
Position 2316: 3.704410055006897e-08
Position 247: 3.2595623163479594e-08
Position 1057: 3.1416873521617724e-08
Position 3177: 2.9528113663696436e-08
Position 3266: 2.4080484627588902e-08
Position 1268: 1.719680596802852e-08
Position 1811: 1.4708517151348335e-08
Position 217: 8.73078008630248e-09
Position 239: 4.749722622560278e-09
Position 1217: 3.998816210109119e-09
Position 194: 2.4145640770175854e-09
Position 254: 2.01949290063518e-09
Position 250: 1.6930151370381446e-09
Position 1316: 1.26765557627309e-09
Position 227: 5.886241561048379e-11
Position 1338: 5.7738296790556995e-11
