Gene = Stbd1
Position 2107: 4.513722007875771e-05
Position 1846: 4.349991055425958e-05
Position 535: 4.00803955183631e-05
Position 2049: 3.932818713752122e-05
Position 2236: 3.805802421090625e-05
Position 2260: 3.772177212921914e-05
Position 506: 3.6171925323362316e-05
Position 1939: 3.5342033596615664e-05
Position 1423: 2.987099372275466e-05
Position 133: 2.9478787359028607e-05
Position 236: 2.8519798497886528e-05
Position 198: 2.7440619990343734e-05
Position 321: 2.3335832593256935e-05
Position 851: 2.2297011730609577e-05
Position 743: 2.122083783653067e-05
Position 283: 1.6566341653965353e-05
Position 859: 1.564287045794303e-05
Position 594: 1.1666740553576003e-05
Position 1487: 7.100259027096683e-06
Position 1405: 6.636645292833207e-06
Position 1550: 5.6732548565803405e-06
Position 168: 4.429638837080837e-06
Position 1069: 4.1458175025211e-06
Position 1074: 1.7868516876699317e-06
Position 334: 1.7428336729443793e-06
Position 1010: 1.4940687129496667e-06
Position 270: 1.2695540584932867e-06
Position 346: 7.99967546605986e-07
Position 1125: 7.594656696822015e-07
Position 1055: 2.2864230132361468e-07
Position 1117: 1.5624828775067857e-07
Position 248: 7.183243213819827e-08
Position 621: 3.500843490824086e-08
Position 356: 1.6981460047456324e-08
Position 532: 8.402851503946704e-09
Position 772: 1.49872698257513e-09
Position 601: 1.0670303950616976e-10
Position 599: 6.340348763031172e-11
Position 615: 1.1051904182410107e-11
