Gene = Dpt
Position 791: 9.133166038513046e-05
Position 1395: 7.727240531609909e-05
Position 12591: 6.516758183597062e-05
Position 30: 5.705315054263476e-05
Position 17: 4.314735008818224e-05
Position 23724: 2.645939270244827e-05
Position 452: 1.8164332410553535e-05
Position 1993: 1.6407738069040015e-05
Position 23078: 1.4616448948401557e-05
Position 109: 9.817442122577267e-06
Position 407: 8.680852866438944e-06
Position 2408: 7.795761557844055e-06
Position 354: 6.255847803261418e-06
Position 691: 5.97775753012483e-06
Position 457: 4.800705284261652e-06
Position 634: 2.2013382020220414e-06
Position 430: 1.4902824280601935e-06
Position 652: 1.3006150281711381e-06
Position 597: 2.6995182251695606e-07
Position 906: 1.6027015637672497e-07
Position 911: 1.0589007892043025e-07
Position 860: 4.959856977985209e-08
Position 537: 1.509072878146967e-08
Position 530: 7.215345893740651e-09
Position 528: 5.131053198695745e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 12261: 0.999999999999999
Position 22250: 0.9964904140130187
Position 26525: 0.9211408464001175
Position 1867: 0.6781806436596068
Position 4825: 0.5700299903673246
Position 24882: 0.4107821073562298
Position 14622: 0.36034824711361185
Position 13152: 0.26144429538358005
Position 4219: 0.25494475910938985
Position 24835: 0.2084967699571799
Position 26370: 0.18182301107611426
Position 1621: 0.17159547898673938
Position 18980: 0.15882491872629065
Position 4856: 0.13868722746475912
Position 1529: 0.13794031921541736
Position 22921: 0.12775573083331307
Position 1766: 0.125391853973717
Position 5439: 0.12136615838054389
Position 26084: 0.11460927408310201
Position 5144: 0.10998691116466817
Position 26347: 0.10829637039176643
Position 6689: 0.10508579193492815
Position 26883: 0.09873115090368575
Position 24675: 0.09152243778888501
Position 14262: 0.08965384161949393
Position 27247: 0.08929878570114912
Position 2546: 0.08340911607578032
Position 17026: 0.07944632514654713
Position 26855: 0.07859431768917848
Position 27111: 0.07771514366682614
Position 4760: 0.07427439853017524
Position 26740: 0.07344957295625004
Position 1503: 0.06986824865862078
Position 5215: 0.06965009694952039
Position 5062: 0.06175680830518742
Position 22078: 0.06055543664993558
Position 525: 0.056467209676879286
Position 2023: 0.056109990041131506
Position 11369: 0.05548572191383842
Position 13202: 0.046480069983383374
Position 3951: 0.045500057085720975
Position 25413: 0.045440799355246114
Position 14596: 0.043808169989309885
Position 25607: 0.041359958558550534
Position 26909: 0.04135144535820184
Position 26114: 0.03918959294180067
Position 27571: 0.036858802891610545
Position 7432: 0.03664078868902329
Position 4458: 0.03637256691054779
Position 786: 0.03510538655985619
Position 1638: 0.034028126127876944
Position 2644: 0.033045305030579585
Position 13205: 0.030240353586970685
Position 1543: 0.027956682513433723
Position 24018: 0.02762506646267548
Position 8793: 0.025745429680173453
Position 14316: 0.024867635276546025
Position 6805: 0.021210716413024737
Position 22051: 0.021027413336838885
Position 2666: 0.01828246997411109
Position 15854: 0.015508871703454925
Position 6693: 0.015413447723933818
Position 20791: 0.015203642866653953
Position 6746: 0.015098218640686988
Position 23021: 0.014657855627680225
Position 1547: 0.01408658155685948
Position 19901: 0.013406764668990436
Position 5357: 0.01263309722524979
Position 26815: 0.012198280672179726
Position 613: 0.012125204368499787
Position 4003: 0.01168355626468723
Position 25005: 0.011569140986197055
Position 17276: 0.011380312980614166
Position 26829: 0.011243729235723244
Position 4383: 0.010714622544480261
Position 7766: 0.010597372868189025
Position 24649: 0.009993331581326644
Position 5791: 0.009872151240683802
Position 7714: 0.009746779924139939
Position 22992: 0.009486569610589848
Position 16857: 0.009160824562381141
Position 8827: 0.00893715096987092
Position 2008: 0.008881488407541114
Position 27080: 0.008086475406785339
Position 25241: 0.007939385443872318
Position 26217: 0.0076913913380172345
Position 1884: 0.0075706067423988305
Position 624: 0.007436722475360761
Position 14645: 0.00724840550007676
Position 5179: 0.006934464505831679
Position 1770: 0.006745394052875984
Position 17203: 0.006699869070696877
Position 1568: 0.006012545700166115
Position 21279: 0.005800442121746164
Position 18860: 0.0056353522843627345
Position 26842: 0.005543198707442274
Position 2197: 0.005454464110753891
Position 24559: 0.005434352997221007
Position 14692: 0.004841354415095675
Position 24906: 0.0047359672963764345
Position 2712: 0.00469946400507444
Position 5486: 0.004627194676597845
Position 3898: 0.004581703122408946
Position 4829: 0.004569014477974943
Position 14593: 0.004519878082815889
Position 15881: 0.004356126339868945
Position 2629: 0.003975044518159199
Position 5083: 0.003853869394598662
Position 3984: 0.003771521244182548
Position 12472: 0.003733230565480979
Position 13222: 0.0036927500959416932
Position 2065: 0.003692698754529813
Position 13274: 0.0036074224582208457
Position 23045: 0.0035903002430080788
Position 1407: 0.0035873049051503747
Position 27461: 0.003566207919758534
Position 586: 0.003460846416878558
Position 26866: 0.003068321802143837
Position 24138: 0.00306747878170172
Position 2037: 0.003035311862756595
Position 27154: 0.003016962595900609
Position 5114: 0.0029592028279840543
Position 22774: 0.002919350106580138
Position 7607: 0.0028726715189272903
Position 25062: 0.002856807109664839
Position 1345: 0.0028250864015876833
Position 13089: 0.0028079316823632996
Position 335: 0.0028045052448738873
Position 4438: 0.002692215887883362
Position 1778: 0.0026428562362866472
Position 2590: 0.0025765454516438616
Position 1830: 0.0025695973258122464
Position 1572: 0.00249305717252821
Position 1599: 0.0024867031822741353
Position 13317: 0.0024518353454415546
Position 4170: 0.0024426367092965024
Position 22927: 0.0023591328448792368
Position 27416: 0.0022544379309917257
Position 3854: 0.002231907607870724
Position 25103: 0.0021611304341152865
Position 24797: 0.002000971635548492
Position 4068: 0.0019979849238842664
Position 7458: 0.001994980487865756
Position 661: 0.0019553721296536515
Position 5515: 0.0019394830812796862
Position 27413: 0.0018828894860546356
Position 278: 0.0016378790235085465
Position 27498: 0.0016376421138350106
Position 24441: 0.001630367756829687
Position 6496: 0.0015670750099432448
Position 24132: 0.0015568998462522521
Position 5470: 0.0015409150757324484
Position 13211: 0.001537080313416656
Position 1821: 0.0014610171914722007
Position 1134: 0.0014226333044508601
Position 708: 0.0014137044290554613
Position 4324: 0.0014105035538751185
Position 1480: 0.0014053245824542197
Position 1744: 0.0013044005874488984
Position 5222: 0.0013023815165625432
Position 821: 0.0012453969339434163
Position 3814: 0.0012302392046537474
Position 14435: 0.0012285576645021982
Position 5157: 0.0011588414600463286
Position 27464: 0.0010954922213942636
Position 5929: 0.001086392039277364
Position 250: 0.0009979656292923103
Position 6678: 0.0009871028242635623
Position 1644: 0.0009245474522330658
Position 540: 0.0009001100405825308
Position 1320: 0.0008931017547879497
Position 2840: 0.000891680521203622
Position 23145: 0.000833163202703642
Position 27261: 0.0008154061308946392
Position 1890: 0.0008081002035191733
Position 1584: 0.0007511298882465164
Position 12477: 0.0007481597035938396
Position 133: 0.0007368549129993735
Position 1222: 0.0007201482766010315
Position 1196: 0.0006958649135652407
Position 1007: 0.0006590497877820247
Position 1020: 0.0006406485736633107
Position 22944: 0.0006332717652906548
Position 13014: 0.0006198434835419419
Position 1525: 0.0005961879969973606
Position 25076: 0.0005445401352353338
Position 3834: 0.0005371573802104238
Position 2673: 0.0005141443700127166
Position 643: 0.0005075254575754957
Position 14654: 0.0004941602940398713
Position 5904: 0.0004903615467488965
Position 12492: 0.00046145021534049334
Position 25380: 0.0004479701937868043
Position 4400: 0.0004462334853350166
Position 469: 0.00043591851761728723
Position 1253: 0.0004345362098581559
Position 1415: 0.0004336941036964249
Position 1974: 0.0004301383015868144
Position 27542: 0.0004195325932321606
Position 1806: 0.0003723912662059347
Position 553: 0.0003590744600181983
Position 3451: 0.0003455497850106302
Position 23112: 0.00034295457809932966
Position 27221: 0.00033517383329789886
Position 472: 0.0003311898774263686
Position 686: 0.00032972952152350923
Position 1652: 0.00031916579362185134
Position 12719: 0.00031721917867571017
Position 4894: 0.0003150421240567617
Position 174: 0.0003145446078764361
Position 26474: 0.0003130434137352576
Position 24051: 0.00031234488716853253
Position 15142: 0.00031044806214429823
Position 27606: 0.0003048097528436654
Position 3107: 0.0002986007410362555
Position 220: 0.00029392275071729444
Position 14267: 0.00028415798921092975
Position 3061: 0.00028305896238802527
Position 13173: 0.0002777000440120675
Position 13180: 0.00026138840905913453
Position 12418: 0.0002449194429546904
Position 1356: 0.00024098997056561173
Position 23628: 0.00022855117704637315
Position 22508: 0.00022354310535628897
Position 565: 0.00022264041524670675
Position 2073: 0.00022237391885980752
Position 285: 0.00021724778522897334
Position 2575: 0.00020946898513640537
Position 3392: 0.00020425286293229063
Position 1299: 0.00018998004384171346
Position 1101: 0.00018663973380558346
Position 282: 0.00017810613704608835
Position 299: 0.0001691152624148378
Position 3509: 0.0001669870254351786
Position 1556: 0.000153739250150596
Position 13161: 0.00014820839040919522
Position 171: 0.00014584469387030709
Position 22745: 0.00014548555208166656
Position 22858: 0.0001346127066241581
Position 1484: 0.00012258062263070075
Position 377: 0.00010761610293201435
Position 289: 0.0001037287365879799
Position 1154: 9.617674458041929e-05
Position 24744: 9.605558549523614e-05
Position 13350: 8.793867294365894e-05
Position 698: 8.64644628666039e-05
Position 1151: 8.54928181574149e-05
Position 12728: 7.895098492687928e-05
Position 2989: 7.552553219272781e-05
Position 12504: 7.397015694776122e-05
Position 1640: 7.275760702420555e-05
Position 144: 7.10793834180478e-05
Position 3067: 6.994249755080278e-05
Position 22558: 6.950255000197525e-05
Position 227: 6.80384645802477e-05
Position 1392: 6.608041598911715e-05
Position 15275: 6.416950139877684e-05
Position 14625: 6.140766191844253e-05
Position 266: 5.8855657654043174e-05
Position 688: 5.807580796565843e-05
Position 259: 5.688010108862313e-05
Position 3084: 5.653121418793833e-05
Position 2236: 5.6447216866603875e-05
Position 1923: 5.4233172109190724e-05
Position 12650: 5.369283229132184e-05
Position 1925: 5.289256583824736e-05
Position 22662: 5.0602129052981606e-05
Position 1262: 5.029256902998729e-05
Position 630: 4.738617912609905e-05
Position 12693: 4.5075406360289545e-05
Position 2925: 4.078649361994085e-05
Position 2828: 4.011776360683793e-05
Position 2046: 3.9603933449111755e-05
Position 2694: 3.944610463356689e-05
Position 2842: 3.915737476964566e-05
Position 23382: 3.6578163473048874e-05
Position 2699: 3.5782717726666135e-05
Position 673: 3.564496974794454e-05
Position 15180: 3.411686928341923e-05
Position 1275: 3.2765862915038675e-05
Position 13396: 3.25327425927688e-05
Position 1665: 3.132710453022061e-05
Position 26897: 2.896714168554193e-05
Position 2067: 2.588271831307273e-05
Position 712: 2.452641006427463e-05
Position 5085: 2.2631542845464506e-05
Position 14659: 1.8025611617304313e-05
Position 3563: 1.7472861756589578e-05
Position 12507: 1.7347073180155012e-05
Position 180: 1.7060601996263334e-05
Position 1601: 1.4976884846204732e-05
Position 22950: 1.4575239934893114e-05
Position 14395: 1.4017342113795077e-05
Position 1739: 1.291422876226476e-05
Position 14540: 1.291008194686571e-05
Position 12621: 1.285162108593488e-05
Position 2335: 1.0956428571735236e-05
Position 12569: 1.0742502650120745e-05
Position 1918: 1.0430176540004458e-05
Position 876: 9.994790931143311e-06
Position 1700: 9.694747381723906e-06
Position 1171: 9.23120502263787e-06
Position 1045: 8.643648033329199e-06
Position 2385: 8.37573992597366e-06
Position 354: 7.815315093598093e-06
Position 234: 7.756444695013699e-06
Position 2209: 7.5189640064256895e-06
Position 13071: 6.106820950989635e-06
Position 12501: 5.776487430072079e-06
Position 2203: 5.683737202308766e-06
Position 1715: 5.675036685715607e-06
Position 12967: 5.626443657951689e-06
Position 1950: 5.551668799979865e-06
Position 2119: 5.2361301538849175e-06
Position 15576: 4.777422568314571e-06
Position 5537: 3.575785573009211e-06
Position 369: 3.3518842051912162e-06
Position 1229: 2.7627526622071005e-06
Position 345: 2.2702473921061293e-06
Position 856: 1.812662591001706e-06
Position 366: 9.212572411087542e-07
Position 269: 8.288213096996378e-07
Position 14491: 7.961328332436331e-08
Position 403: 5.9024066699834524e-08
Position 400: 5.28093424988355e-08
Position 452: 3.8827691216963214e-08
Position 2821: 3.3693691553468925e-08
Position 449: 1.3665098200897453e-08
Position 415: 1.3257323007170871e-08
Position 397: 9.274813902543351e-09
Position 2596: 6.5386953356992635e-09
Position 2605: 6.470271265731854e-09
Position 896: 6.454410628196626e-09
Position 417: 5.717778685823976e-09
Position 407: 5.5620986393428685e-09
Position 13056: 3.2675496224062117e-09
Position 13109: 2.9253930681111155e-09
Position 2076: 1.1003684235979898e-09
Position 86: 1.231691509595242e-10
Position 405: 8.846532270410015e-12
