Gene = 4930519G04Rik
Position 4813: 0.0071105461545419345
Position 7693: 0.007041002818532201
Position 4285: 0.0070358789685094686
Position 4565: 0.007014371014104317
Position 2826: 0.006761492494376476
Position 6493: 0.006620263551241051
Position 19224: 0.006607145556860864
Position 12186: 0.006379887755975994
Position 19261: 0.004787537368945487
Position 4258: 0.004279816057394535
Position 4529: 0.004086525889726404
Position 6475: 0.0037915069798873206
Position 3690: 0.0037824484460822357
Position 2894: 0.003587619507213909
Position 7089: 0.0034865768888946848
Position 1707: 0.0031735120532589904
Position 5313: 0.0030745150089095783
Position 11688: 0.003034745177592651
Position 2791: 0.0028047710551003914
Position 2287: 0.0024531104122004163
Position 7265: 0.002400735862859199
Position 2303: 0.002263965010808298
Position 2869: 0.00201774424470196
Position 1279: 0.0019780133462037265
Position 4716: 0.0018353653637492575
Position 4408: 0.0016817239112972087
Position 4454: 0.001564883060166051
Position 9113: 0.0014934330000404205
Position 8637: 0.001482440018424444
Position 3037: 0.001431086727978732
Position 4664: 0.001347196249237012
Position 1797: 0.0013065739662518239
Position 7535: 0.0012929337684873202
Position 2807: 0.0011833982720208297
Position 5342: 0.001146784537814254
Position 6274: 0.0010713514924289777
Position 1634: 0.001033790559139187
Position 22694: 0.0010079657866286916
Position 3942: 0.0009418545049497641
Position 1620: 0.000916051141263728
Position 5349: 0.0009034411065976302
Position 8218: 0.0008911885250744716
Position 7212: 0.00086413758801256
Position 7019: 0.0008081746036061968
Position 2178: 0.000782079256606407
Position 21876: 0.0007633295518058752
Position 3243: 0.0007451758751473138
Position 4534: 0.0007262983889735653
Position 2122: 0.0006968908875401669
Position 4312: 0.0006919303359664168
Position 1678: 0.0006912837522547899
Position 22552: 0.0006585025867119661
Position 3044: 0.0006394844656517375
Position 2238: 0.0006160079075806169
Position 1416: 0.0005975459429720458
Position 1667: 0.0005970246982410549
Position 20882: 0.0005801201143958407
Position 130: 0.0005445145399067086
Position 9049: 0.0005342927447252053
Position 826: 0.0005159841451059728
Position 2269: 0.0005062535030303123
Position 3611: 0.000482129233241922
Position 3144: 0.00043898296798940974
Position 4568: 0.0004160532094641976
Position 1061: 0.00041301680118207337
Position 2970: 0.00039182207882328525
Position 2775: 0.0003616366861107732
Position 4403: 0.0003597777745885777
Position 24429: 0.00034875187574129346
Position 2235: 0.00034857237398665204
Position 1682: 0.00034513527882626226
Position 2961: 0.000316453282394398
Position 3404: 0.00030044856739822745
Position 21082: 0.00028685176682363505
Position 3770: 0.00028656301101961137
Position 24545: 0.0002811310107930003
Position 4784: 0.00027525041902939186
Position 2841: 0.0002731196843131158
Position 2763: 0.0002676708957975671
Position 1794: 0.00025739505370001356
Position 2024: 0.0002512743785513421
Position 1065: 0.00024271136909128979
Position 1138: 0.00023490707621466464
Position 2405: 0.00023351925343214236
Position 5280: 0.00023118662259668613
Position 3271: 0.00022076738532160052
Position 186: 0.0002123078151674654
Position 2849: 0.0002091350567167123
Position 2422: 0.00020788129501736127
Position 21022: 0.00019965373868293022
Position 1095: 0.00017389407399952034
Position 1262: 0.00016061704372163208
Position 4735: 0.00015613711160690388
Position 956: 0.0001500506118100748
Position 180: 0.0001498407852157411
Position 6703: 0.00014949754394717808
Position 4759: 0.0001478995959252345
Position 2347: 0.00014703668736507807
Position 6669: 0.00013668029484245714
Position 2936: 0.00013419164036074309
Position 1967: 0.0001332652887071037
Position 1760: 0.00013312466315135808
Position 284: 0.00013221120540257963
Position 2204: 0.00013119327889240295
Position 1318: 0.00012309799084987715
Position 3834: 0.0001171870456101827
Position 3526: 0.00011407895554126755
Position 3799: 0.00010255383379538761
Position 979: 0.0001024228731149448
Position 3011: 0.00010180304569592111
Position 2306: 9.727417782471343e-05
Position 3901: 9.596991988689707e-05
Position 1032: 9.039957663659099e-05
Position 4093: 8.923266183079374e-05
Position 1822: 8.1197978007045e-05
Position 965: 8.010436385828319e-05
Position 1799: 7.957023723487705e-05
Position 2448: 7.633546901656324e-05
Position 2182: 7.575942585583255e-05
Position 3684: 7.527715527873608e-05
Position 4002: 7.055092509432194e-05
Position 18011: 6.668292087731437e-05
Position 6661: 5.781324827923337e-05
Position 21041: 5.547282889719407e-05
Position 1804: 5.263592541693591e-05
Position 1515: 4.7467991661902284e-05
Position 22671: 4.3840460474871456e-05
Position 2312: 4.181328364052555e-05
Position 334: 4.028411477735037e-05
Position 4151: 3.634062463354042e-05
Position 146: 3.631914758540485e-05
Position 1301: 3.555323906621037e-05
Position 6742: 3.4881871823404505e-05
Position 1285: 3.140926292497807e-05
Position 1067: 3.1041051544463315e-05
Position 17995: 2.982781432203493e-05
Position 778: 2.8809057356239517e-05
Position 2443: 2.7368612094001423e-05
Position 3351: 2.6901670772477017e-05
Position 3439: 2.675923013447476e-05
Position 1314: 2.6694378386963746e-05
Position 3946: 2.661537526974211e-05
Position 1282: 2.387260404528377e-05
Position 685: 2.2576299669209774e-05
Position 21385: 2.1401287554686043e-05
Position 1687: 2.081472065670985e-05
Position 19604: 1.81980043098168e-05
Position 3370: 1.7774916098726547e-05
Position 994: 1.743024194185505e-05
Position 1244: 1.5379732561612414e-05
Position 3687: 1.534818693495842e-05
Position 3733: 1.2046174947443413e-05
Position 13925: 1.1365174286214294e-05
Position 341: 1.1310760363696404e-05
Position 5109: 1.0017100029370667e-05
Position 4023: 9.975539790856368e-06
Position 18970: 9.880724585542563e-06
Position 17555: 7.86255724392062e-06
Position 17824: 6.102375333350388e-06
Position 4097: 3.943769269608561e-06
Position 4968: 3.5602292212199747e-06
Position 6752: 2.605635804598817e-06
Position 1939: 2.213011043104376e-06
Position 2001: 2.1950516108468783e-06
Position 11082: 1.985501555842629e-06
Position 4910: 1.9602457211680137e-06
Position 10210: 1.7074433131229117e-06
Position 13118: 1.535364861368405e-06
Position 4603: 1.5179239211557102e-06
Position 2083: 1.008337930518128e-06
Position 1806: 9.875815188424737e-07
Position 1351: 7.761411076871149e-07
Position 8136: 5.21730806167479e-07
Position 14562: 4.7551929730975503e-07
Position 9955: 2.575543470696029e-07
Position 13690: 2.2924534204266675e-07
Position 10560: 2.0393890727550685e-07
Position 4858: 1.9772498194499325e-07
Position 1538: 1.970357820073018e-07
Position 13164: 1.7943417149975042e-07
Position 1748: 1.4478098525457795e-07
Position 846: 9.204197818907797e-08
Position 10003: 8.209276413616847e-08
Position 1354: 7.130152498443198e-08
Position 1012: 6.458523570243562e-08
Position 88: 6.110032549870977e-08
Position 1551: 5.84826541488221e-08
Position 794: 4.474055829252383e-08
Position 626: 4.0707096941428905e-08
Position 2031: 3.3381100834919455e-08
Position 8961: 2.9238992897209206e-08
Position 620: 2.7942876908985348e-08
Position 250: 2.0478952135555836e-08
Position 843: 1.9264460994823783e-08
Position 828: 1.6772806304173242e-08
Position 712: 9.124769998471384e-09
Position 1358: 7.605026855149038e-09
Position 1420: 7.097443442205216e-09
Position 5590: 5.6563669173007164e-09
Position 6831: 4.999535898944187e-09
Position 868: 4.830437199049624e-09
Position 805: 4.046218248755131e-09
Position 1264: 3.294032481773166e-09
Position 139: 3.2626841098627646e-09
Position 239: 2.870835835986026e-09
Position 607: 2.830519219857333e-09
Position 384: 2.7723655823738026e-09
Position 1371: 2.5378988293311108e-09
Position 1040: 2.4934645900972075e-09
Position 861: 2.204644087008017e-09
Position 883: 1.9644719411707487e-09
Position 899: 1.7031473632712612e-09
Position 105: 1.655914426303245e-09
Position 996: 1.5476865518882891e-09
Position 194: 1.5261283364936633e-09
Position 231: 6.26283930931995e-10
