Gene = Palb2
Position 503: 7.834554328750278e-05
Position 1899: 7.786410665499595e-05
Position 25359: 7.623586756056781e-05
Position 9332: 7.532236700504932e-05
Position 7891: 6.822393920290459e-05
Position 8508: 6.459398336993761e-05
Position 3573: 5.231558707730025e-05
Position 3499: 2.5543819626049552e-05
Position 3291: 1.4960347211759741e-05
Position 9303: 9.547496439232537e-06
Position 3660: 9.126012498086957e-06
Position 162: 8.595673995905875e-06
Position 3476: 7.97171247988824e-06
Position 86: 3.760185858146641e-06
Position 4631: 3.49201328928138e-06
Position 73: 1.6840038583451476e-06
Position 123: 9.381884397079111e-07
Position 645: 8.795105732023886e-07
Position 704: 7.748405415421049e-07
Position 537: 7.02835134880356e-07
Position 269: 6.439408688706948e-07
Position 632: 5.316553510372107e-07
Position 1058: 4.681176908416745e-07
Position 587: 4.442016979881008e-07
Position 597: 3.4377863747221447e-07
Position 9352: 3.1483534550803446e-07
Position 1060: 3.022423256766826e-07
Position 117: 2.92487630685575e-07
Position 708: 2.9079640874931846e-07
Position 498: 2.6007382649461704e-07
Position 531: 2.2953230530942764e-07
Position 621: 2.199565245642039e-07
Position 609: 2.1788835193804926e-07
Position 710: 1.7731732646228701e-07
Position 730: 1.4186594622817013e-07
Position 701: 1.1607328401315714e-07
Position 972: 1.1274187584446264e-07
Position 727: 1.0948965593383814e-07
Position 595: 1.0813254639808727e-07
Position 300: 8.178681857745802e-08
Position 480: 7.632992036628383e-08
Position 623: 5.729827877725501e-08
Position 733: 5.66574114115155e-08
Position 1393: 4.4461995291818924e-08
Position 1371: 4.361312454155576e-08
Position 3318: 3.9252290151348336e-08
Position 330: 3.230950794576354e-08
Position 1262: 2.8847092196584075e-08
Position 1347: 2.6266987331629703e-08
Position 804: 2.5391967893344007e-08
Position 810: 2.353890217654473e-08
Position 302: 7.3974917141929945e-09
Position 282: 4.716735064612906e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 19579: 0.9906661986790147
Position 20913: 0.9473005360846753
Position 8372: 0.8738239135078032
Position 25217: 0.8527846843457703
Position 9237: 0.8348604822954476
Position 3212: 0.7764904341991669
Position 11730: 0.7762338603512132
Position 22115: 0.7759809476162594
Position 7584: 0.4731178486851582
Position 7757: 0.3926175498920848
Position 3355: 0.3828107159574508
Position 7738: 0.34215195796361253
Position 23379: 0.32957373079851143
Position 3929: 0.3258880463969651
Position 10521: 0.29042432358266196
Position 7533: 0.2793194541420622
Position 8018: 0.2558306304595624
Position 4502: 0.24144602183417876
Position 317: 0.2359345538757624
Position 4680: 0.23224420702161144
Position 15590: 0.23059353366338525
Position 7793: 0.177247728312091
Position 3189: 0.1747062237878322
Position 7940: 0.08707767953886957
Position 7396: 0.07047000397309668
Position 10009: 0.05949014082096313
Position 4765: 0.05937613633629384
Position 24469: 0.05897689491328391
Position 11859: 0.05526165721830692
Position 7529: 0.052734343297298265
Position 10940: 0.05011612339617121
Position 9985: 0.0419963227620819
Position 4203: 0.04182581781888769
Position 11008: 0.038798442900309774
Position 22471: 0.03604349944404084
Position 6375: 0.034085171162080465
Position 5938: 0.03251869615156527
Position 4331: 0.031616717672166804
Position 4067: 0.030883942736649583
Position 5841: 0.030722412163980438
Position 11049: 0.030181743223714787
Position 23585: 0.02730915531736778
Position 21175: 0.02662002775608557
Position 23565: 0.026611822436249277
Position 11698: 0.02548067369311564
Position 4686: 0.02484561832928078
Position 3819: 0.019303574073735737
Position 6008: 0.017899051545158126
Position 8493: 0.017096895524671772
Position 22087: 0.016466182289590476
Position 11194: 0.01641815020357764
Position 23406: 0.016323210365581303
Position 23441: 0.01566367760127424
Position 9461: 0.015486905403349389
Position 4689: 0.015033580357700386
Position 2825: 0.014790132374511933
Position 11234: 0.01468767241077767
Position 22250: 0.014614052008253699
Position 22579: 0.013562320978025687
Position 759: 0.013127150239271987
Position 23763: 0.011887323806353428
Position 2415: 0.011540286072105931
Position 9807: 0.011279620157094099
Position 8963: 0.010670737239050508
Position 24155: 0.010622319929820536
Position 23966: 0.010484578012344377
Position 4300: 0.010393899578926882
Position 2691: 0.009421503910111201
Position 5405: 0.009218697751401807
Position 3370: 0.009194726675511073
Position 8402: 0.00915418952424818
Position 5456: 0.008965422708704575
Position 24992: 0.008954227402599066
Position 25637: 0.008830099424713269
Position 11682: 0.008731304323914878
Position 8285: 0.008501571927210072
Position 4148: 0.00837682465762271
Position 3468: 0.00820457302736786
Position 8303: 0.00792419435699194
Position 873: 0.007755215944276406
Position 8631: 0.00751557476444309
Position 4622: 0.007400949335566586
Position 25484: 0.0070180938577489044
Position 10474: 0.006948631472874702
Position 10479: 0.006492806877316956
Position 5598: 0.006488900894757724
Position 1133: 0.00590719651811205
Position 9149: 0.005853595841996686
Position 21346: 0.005242644666330126
Position 22531: 0.005100972587390817
Position 9967: 0.005013315387203077
Position 132: 0.004885960770823148
Position 300: 0.004594440337994236
Position 9117: 0.004519981597566502
Position 10582: 0.004153586742700829
Position 4517: 0.004089387478016929
Position 22627: 0.004031458771493703
Position 617: 0.004019842408135422
Position 21860: 0.0035293319381977644
Position 3049: 0.003452453790886972
Position 5973: 0.003229714047197609
Position 23409: 0.003213545664344328
Position 22187: 0.003202476391190738
Position 2949: 0.0029857607963166117
Position 1998: 0.0029526846481072785
Position 21871: 0.002847256249723954
Position 3218: 0.0027961882639483807
Position 5690: 0.0027762091235530198
Position 1237: 0.0025715209578908898
Position 9619: 0.0024069608445414685
Position 545: 0.0023977766898850552
Position 4706: 0.0020403421805256943
Position 11890: 0.001975128928279413
Position 2988: 0.001812607170385218
Position 11695: 0.0018069056521228936
Position 2697: 0.0017976399232701313
Position 4582: 0.0016954776674025004
Position 22425: 0.001649819492482197
Position 1860: 0.0016425882610580631
Position 11054: 0.0016158737955351717
Position 4768: 0.0015958062872238046
Position 4664: 0.0014248681091334728
Position 3117: 0.0013673746660398496
Position 4353: 0.0012234946985956211
Position 25150: 0.001220300903155912
Position 1538: 0.001218793556073083
Position 9653: 0.0012099296614655431
Position 8216: 0.0011769358709577769
Position 6260: 0.0010453872488986205
Position 5711: 0.0009779457491930527
Position 4542: 0.0009779275055718552
Position 25338: 0.0008816470045514987
Position 10790: 0.0008747698373398622
Position 10349: 0.0008747696730411471
Position 9751: 0.0008291742785367499
Position 23464: 0.0008227964536316723
Position 2508: 0.0007958001029261675
Position 3401: 0.0007955170641734084
Position 10259: 0.0007437704857317387
Position 4031: 0.0007075556238453407
Position 8580: 0.0007002713507986075
Position 139: 0.0006955793905317608
Position 23056: 0.0006433520850441623
Position 4211: 0.0006306718865216266
Position 4179: 0.0005960503082011092
Position 10422: 0.0005896831269752082
Position 1797: 0.000581343198002784
Position 4263: 0.0005679229147359102
Position 4652: 0.0005604347476581438
Position 1914: 0.0005543264527019686
Position 5489: 0.0005478809885620589
Position 1182: 0.0005263805461011283
Position 2760: 0.0004922117211907205
Position 8399: 0.00044605852001613176
Position 2359: 0.0004444848804251059
Position 8941: 0.00044313963265698003
Position 2588: 0.00043814971170912765
Position 8468: 0.0004335238383779932
Position 4098: 0.0004006965127306856
Position 296: 0.0004006047731725582
Position 784: 0.00039585396425937243
Position 564: 0.000393309014903223
Position 2978: 0.00038331491119076
Position 25175: 0.0003783721745052141
Position 8500: 0.0003779049908798611
Position 830: 0.0003744485169896434
Position 24905: 0.0003677518839143106
Position 6209: 0.00036141886273833017
Position 25557: 0.0003497333078570963
Position 7353: 0.00034577848810875397
Position 22291: 0.0003449211170954623
Position 2661: 0.00033837358975724076
Position 7991: 0.0003345731434337113
Position 23080: 0.00033291685708776534
Position 22486: 0.0003290207085895799
Position 21936: 0.0003169974980043147
Position 2563: 0.0003128432467154624
Position 2490: 0.00029464077187615727
Position 1863: 0.00028861620862080873
Position 4010: 0.00027939759593102216
Position 2971: 0.0002783794548592259
Position 5307: 0.00027439285217651635
Position 8689: 0.00027152118437887305
Position 9716: 0.0002637506076233797
Position 3940: 0.00025718326364705733
Position 8508: 0.00025502128699972555
Position 2804: 0.0002548942037785746
Position 2514: 0.00025337724353850864
Position 638: 0.00022606191514078835
Position 9740: 0.00022341099790370967
Position 2728: 0.0002152674402878871
Position 2461: 0.000211218892949299
Position 22797: 0.00020885495011254841
Position 1013: 0.0002073485896523648
Position 9095: 0.00020573137125005515
Position 9210: 0.0002010004205198801
Position 22649: 0.00019853922301843726
Position 3007: 0.00019241598271657796
Position 3242: 0.0001892595681257858
Position 1571: 0.0001803648188592309
Position 3272: 0.00017622146711471025
Position 25123: 0.00017469860575123117
Position 2929: 0.00017242023267547956
Position 9250: 0.000166221473130009
Position 8071: 0.00015826829575303782
Position 330: 0.00014913443970607934
Position 1676: 0.0001485347486155394
Position 3250: 0.00014093243342906355
Position 2248: 0.00013510256760804244
Position 7978: 0.00012840477350829305
Position 23312: 0.00012721099584239032
Position 3619: 0.00012704360397452694
Position 2282: 0.00012343829097615178
Position 21263: 0.0001215942665564339
Position 23333: 0.00011224856652208096
Position 8617: 0.00011043634809593367
Position 8222: 0.00010907669108714133
Position 8985: 9.984627044823437e-05
Position 5341: 9.838681652045198e-05
Position 21748: 9.777351371462494e-05
Position 8633: 9.453852529832553e-05
Position 2841: 9.144568154649832e-05
Position 3224: 9.144399818901742e-05
Position 22959: 9.015086946833738e-05
Position 2326: 8.722877204539704e-05
Position 765: 8.500834137801885e-05
Position 3885: 8.286602047041311e-05
Position 8712: 8.281370643823826e-05
Position 3476: 8.099554875185965e-05
Position 21171: 7.696801027470834e-05
Position 9280: 7.657881405307549e-05
Position 510: 6.799503998719716e-05
Position 1221: 6.788908255611651e-05
Position 2925: 6.63698331935613e-05
Position 2888: 6.606810073018403e-05
Position 9624: 6.471130281749132e-05
Position 2495: 6.415886896927859e-05
Position 102: 6.336896253562859e-05
Position 22339: 6.017329333252389e-05
Position 1293: 5.017320244907583e-05
Position 2334: 4.956565305232837e-05
Position 3024: 4.792110679077065e-05
Position 1149: 4.743917664345371e-05
Position 21710: 4.7113312815605167e-05
Position 1956: 4.485258394514165e-05
Position 1881: 4.477368504831577e-05
Position 925: 4.300359682482282e-05
Position 3062: 4.248298810384003e-05
Position 3835: 4.13574248717439e-05
Position 21655: 3.9098439349917555e-05
Position 1088: 3.9015083841486676e-05
Position 146: 3.877843760388544e-05
Position 1813: 3.6581226075806006e-05
Position 725: 3.485593198836496e-05
Position 9155: 2.9498501253891795e-05
Position 1952: 2.9033268825889857e-05
Position 8158: 2.8292129008946337e-05
Position 1262: 2.705045377795957e-05
Position 4302: 2.5574582971422915e-05
Position 9151: 2.5249581880749654e-05
Position 903: 2.48187989323858e-05
Position 436: 2.3655572361777527e-05
Position 1638: 2.355685664415797e-05
Position 3553: 2.3314031249443246e-05
Position 698: 2.085215791433499e-05
Position 1612: 1.927558472696937e-05
Position 9549: 1.726658439203797e-05
Position 21446: 1.6960122192353885e-05
Position 3647: 1.676980122411069e-05
Position 1152: 1.5203457544460696e-05
Position 1101: 1.4977179042266258e-05
Position 1249: 1.4233491971376194e-05
Position 1582: 1.4138502360442437e-05
Position 5695: 1.4054624571225242e-05
Position 3253: 1.340227057052984e-05
Position 2872: 1.2266602407848588e-05
Position 3628: 1.2029516584707517e-05
Position 398: 1.1956845937079187e-05
Position 364: 1.1746495395940853e-05
Position 14470: 1.0096248119352307e-05
Position 282: 1.0018293437898117e-05
Position 17233: 8.463543011695367e-06
Position 16474: 8.327681331604101e-06
Position 8325: 7.850936667727963e-06
Position 9468: 4.473382631596138e-06
Position 5438: 4.3259746506733335e-06
Position 4813: 4.318502504776874e-06
Position 12097: 4.046927828105954e-06
Position 3676: 3.632818408724003e-06
Position 9584: 2.7100085413297413e-06
Position 9555: 2.583438647967019e-06
Position 3992: 2.541226682081024e-06
Position 14603: 2.340000311299529e-06
Position 9301: 2.326880017137804e-06
Position 12396: 1.7165587064798934e-06
Position 13132: 1.3248490204800347e-06
Position 12216: 9.990666737453674e-07
Position 11989: 9.747947561175339e-07
Position 12680: 6.723185931184074e-07
Position 14427: 6.666526131704779e-07
Position 12062: 6.03250404713339e-07
Position 3488: 4.4220921327092443e-07
Position 8641: 3.593056760204755e-07
Position 1941: 3.515939229303209e-07
Position 580: 2.8991064814625443e-07
Position 12295: 1.9121585813863425e-07
Position 10387: 1.852821856004052e-07
Position 185: 1.659316148262762e-07
Position 418: 1.5838140922987706e-07
Position 1168: 1.2972479967242843e-07
Position 1447: 1.2489745899286063e-07
Position 883: 1.0906561120426142e-07
Position 106: 9.604175510078018e-08
Position 1706: 9.241905458159859e-08
Position 327: 9.217725509824496e-08
Position 1320: 7.494546874833932e-08
Position 1966: 6.732466311191632e-08
Position 577: 4.7909539941388314e-08
Position 1085: 2.4709312884917515e-08
Position 1325: 2.0198626557860178e-08
Position 376: 1.760708725831748e-08
Position 187: 1.4857716374622498e-08
Position 207: 1.1809366957401578e-08
Position 730: 7.309800822193753e-09
Position 338: 4.637938609104218e-09
Position 446: 4.567894851527378e-09
Position 931: 3.890367956467928e-09
Position 199: 3.499031130471494e-09
Position 1970: 3.3624069331451764e-09
Position 343: 3.0389168676999184e-09
Position 1311: 1.6072958165391363e-09
Position 944: 1.2726475264153616e-09
Position 2012: 1.0338889160985362e-09
Position 220: 9.330052952665959e-10
Position 263: 3.3695323793923265e-10
Position 3418: 2.882053699077882e-10
Position 448: 2.540716666946395e-10
Position 1452: 1.266351679182568e-10
Position 381: 9.115368354556261e-11
Position 226: 8.032101289144031e-11
Position 655: 6.730825688146951e-11
Position 255: 1.0543344666455437e-11
Position 217: 4.807009284168657e-12
Position 245: 4.2676866643181604e-12
