Gene = Pop4
Position 6784: 9.603975106127234e-05
Position 1026: 9.157148250772602e-05
Position 1885: 8.663231226102336e-05
Position 795: 7.637103699266451e-05
Position 964: 7.537694728911536e-05
Position 6257: 6.695570912857381e-05
Position 3255: 6.011324365668409e-05
Position 702: 5.7488801875784e-05
Position 1436: 5.58962769423007e-05
Position 1939: 5.571939756659097e-05
Position 468: 5.0897515827266186e-05
Position 6721: 5.0345434594053914e-05
Position 789: 4.9645362661420985e-05
Position 2710: 4.828402042346744e-05
Position 7114: 4.806818145991649e-05
Position 2302: 4.639233294080109e-05
Position 531: 4.4525122338924884e-05
Position 2374: 4.30358820260992e-05
Position 2920: 4.0526964633492555e-05
Position 5471: 3.9286137273425404e-05
Position 2294: 3.918413055932582e-05
Position 387: 3.783054302251459e-05
Position 3192: 3.766374297258454e-05
Position 3623: 3.4261524108503575e-05
Position 2386: 3.120576022298488e-05
Position 2124: 2.4761028192917353e-05
Position 7197: 2.2854915987799955e-05
Position 2207: 2.1513768067854698e-05
Position 481: 2.1250145831106514e-05
Position 2790: 1.927187945669595e-05
Position 1051: 1.4778390474299655e-05
Position 1956: 1.3651602485676451e-05
Position 934: 1.361820577250464e-05
Position 1075: 1.2629576323700547e-05
Position 246: 1.260220451876082e-05
Position 542: 1.1102454035035392e-05
Position 488: 1.075401343134917e-05
Position 1145: 9.56478870826078e-06
Position 2391: 9.012239735798875e-06
Position 984: 8.699700451962397e-06
Position 8124: 8.62192679674117e-06
Position 2521: 7.822531480299479e-06
Position 2823: 6.645448676160447e-06
Position 6528: 6.496230730139521e-06
Position 690: 6.320479617480545e-06
Position 2843: 6.319993988719427e-06
Position 2506: 5.993987461001858e-06
Position 2022: 3.219780088452678e-06
Position 275: 2.7522928918184825e-06
Position 7163: 2.017109612568443e-06
Position 1210: 1.565334421787902e-06
Position 4044: 1.5333971137771161e-06
Position 221: 1.1227600735489576e-06
Position 2260: 1.1038860867891934e-06
Position 225: 9.442992659490531e-07
Position 1235: 7.840351146159269e-07
Position 803: 5.804520177865927e-07
Position 1153: 4.929893692134484e-07
Position 710: 4.540359542954989e-07
Position 233: 4.4729113678544176e-07
Position 1155: 3.928637066382271e-07
Position 421: 3.626694649608056e-07
Position 236: 2.4282012313716875e-07
Position 732: 2.2596558617319093e-07
Position 437: 2.0698582049984487e-07
Position 726: 2.0571805319516862e-07
Position 429: 1.624967229085424e-07
Position 846: 1.491272604611334e-07
Position 1008: 1.2089663633815152e-07
Position 1077: 1.1623062307484662e-07
Position 1079: 1.0382798230584861e-07
Position 2794: 8.668432105949099e-08
Position 692: 6.670147527602327e-08
Position 250: 5.767972896536181e-08
Position 1648: 4.5976124051180696e-08
Position 259: 2.5650541530309384e-08
Position 88: 2.3346454998442252e-08
Position 248: 1.6000764245423128e-08
Position 339: 8.55434108165596e-09
Position 715: 5.724158452087361e-09
Position 739: 1.3573110227066404e-09
Position 95: 1.0765665096941401e-09
Position 737: 8.393953293092398e-10
Position 734: 8.167957118616954e-10
Position 99: 1.2847494956364387e-10
Position 336: 6.575264070455299e-11
Position 300: 3.791971316817165e-11
Position 281: 2.3251238203164174e-11
Position 322: 1.1775748871007427e-11
Position 290: 2.0107893494665962e-14
