Gene = 1700102P08Rik
Position 1322: 9.755925563003982e-07
Position 964: 8.882568019736334e-07
Position 889: 8.063857760682056e-07
Position 971: 7.896400497185596e-07
Position 117: 6.930382778125596e-07
Position 332: 6.492908545991427e-07
Position 488: 6.224604697238546e-07
Position 914: 5.108778890667673e-07
Position 909: 4.514003947672439e-07
Position 1122: 4.363427173914248e-07
Position 823: 4.3135254342553434e-07
Position 101: 3.480805963473001e-07
Position 869: 3.342038023429316e-07
Position 1003: 2.6155062900748164e-07
Position 1159: 2.4866115321219674e-07
Position 305: 2.1128635488014107e-07
Position 1020: 1.8070411131855327e-07
Position 1221: 1.433853993779514e-07
Position 831: 1.2644889360590168e-07
Position 985: 1.0897840156174834e-07
Position 98: 8.871877143063793e-08
Position 123: 6.605779846468755e-08
Position 1130: 2.8505196628943906e-08
Position 505: 1.9828741322865972e-08
Position 500: 1.946225269363413e-08
Position 143: 1.89588690641592e-08
Position 110: 1.4429577705924756e-08
Position 81: 3.398037106869481e-09
Position 85: 1.2817953618631508e-09
Position 958: 5.832586908890224e-10
Position 1436: 3.518828680490623e-11
