Gene = Qprt
Position 803: 4.560487681969042e-07
Position 564: 4.115352648493773e-07
Position 535: 3.5768586654654463e-07
Position 1713: 2.93186929679144e-07
Position 529: 2.3967879164007685e-07
Position 671: 1.6817124389237228e-07
Position 645: 1.4375319615089333e-07
Position 930: 1.3916911456967922e-07
Position 408: 1.1176360152596908e-07
Position 361: 4.826619021520133e-08
Position 1928: 2.4651430729319506e-08
Position 381: 2.0029441299549223e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 13984: 0.9872561288780638
Position 13303: 0.9361624421447748
Position 12981: 0.9270971031632315
Position 13760: 0.4799035710917729
Position 3908: 0.25279621603595265
Position 13710: 0.23375857465439673
Position 13802: 0.14123249839792146
Position 3661: 0.11163169310035403
Position 4690: 0.11110606499225882
Position 6519: 0.10857375454344896
Position 4962: 0.08644329722676773
Position 5015: 0.07978353691088542
Position 7672: 0.06424201929852498
Position 13649: 0.049360157361806635
Position 981: 0.048450550567903615
Position 158: 0.04165452678722765
Position 5475: 0.03856680163843333
Position 5394: 0.032941255923854405
Position 170: 0.018691507179777613
Position 4933: 0.018608544912384214
Position 2985: 0.01633871584941809
Position 6453: 0.01191637390137763
Position 5515: 0.011852750759610415
Position 4917: 0.00988552420215575
Position 7630: 0.009176602769925076
Position 352: 0.007738229691171036
Position 323: 0.00747980248799918
Position 14402: 0.00645892423114729
Position 5399: 0.006374140678248261
Position 5424: 0.006174045686373923
Position 11433: 0.006054260401189935
Position 176: 0.005749220188796157
Position 1810: 0.004405262727182852
Position 10529: 0.00432254339759935
Position 14168: 0.004255466117596279
Position 3959: 0.00357532347890319
Position 13566: 0.0032689186523526957
Position 3929: 0.0025931572672285926
Position 4773: 0.002555920563305472
Position 14000: 0.002472565357275919
Position 9389: 0.002396382108103665
Position 7038: 0.0023389445672180815
Position 14841: 0.0021215237128536274
Position 5342: 0.0013647934182297885
Position 5479: 0.00132780179611507
Position 5193: 0.0012683740403889282
Position 13987: 0.0012454276998781324
Position 14811: 0.0011837969484377391
Position 3043: 0.0011054970598751088
Position 3700: 0.001006384105801943
Position 6524: 0.000872424336079535
Position 1137: 0.0008184232976631914
Position 1941: 0.0007893020031579655
Position 4739: 0.0007887125073528342
Position 578: 0.000723990348661997
Position 690: 0.0006500912677111644
Position 776: 0.0006348292464864166
Position 1967: 0.0005918618987284382
Position 3939: 0.0005694727457866538
Position 1847: 0.0005624932131027068
Position 3272: 0.0005453658408229101
Position 618: 0.0005407617109696026
Position 3732: 0.0005014252537467148
Position 389: 0.00048733884406420105
Position 3833: 0.0004584509362866491
Position 14994: 0.00045769228527339827
Position 3805: 0.000430851014079508
Position 1926: 0.0004104786714160645
Position 2042: 0.00040978800332917576
Position 4287: 0.00036274092153248055
Position 13587: 0.0003272737164651116
Position 1588: 0.0002998306189192875
Position 4376: 0.00027851668057985053
Position 4211: 0.0002770213216479552
Position 1816: 0.0002450960935242399
Position 575: 0.0002258535828351981
Position 14003: 0.00021945230786882182
Position 4000: 0.00020999317592367806
Position 3946: 0.00018131247156649396
Position 1752: 0.00017572679181292414
Position 5361: 0.00016934972693859727
Position 3251: 0.00016564210524094858
Position 3302: 0.00014453044927179362
Position 14696: 0.00014378158207579587
Position 1191: 0.00011889645854867904
Position 14125: 0.00011325979028664318
Position 2932: 0.00010766627473882094
Position 4729: 0.00010244248129336246
Position 779: 9.678448015177984e-05
Position 3011: 8.997315988542363e-05
Position 1599: 8.533201116143971e-05
Position 14171: 8.415749583810336e-05
Position 2779: 8.142146735216754e-05
Position 14509: 7.509389896945696e-05
Position 4761: 7.031153163229949e-05
Position 3779: 6.916774106335877e-05
Position 14205: 6.797197078493758e-05
Position 669: 6.619909184521261e-05
Position 3711: 6.610113633839668e-05
Position 2869: 6.541519327761411e-05
Position 1142: 5.5723427082403725e-05
Position 3763: 5.555478363705145e-05
Position 3314: 5.5262907546182276e-05
Position 1782: 5.504272998907135e-05
Position 1153: 4.925743816274728e-05
Position 3863: 4.9013352318647455e-05
Position 3364: 4.866808112467426e-05
Position 707: 4.7734931611100825e-05
Position 3682: 4.759822944897619e-05
Position 1972: 3.8537269982553045e-05
Position 14424: 3.618346590123439e-05
Position 4558: 3.450143971344977e-05
Position 1902: 3.4445042863889114e-05
Position 1912: 3.419416718409438e-05
Position 1495: 3.2588647142049773e-05
Position 2412: 2.818926889593692e-05
Position 1872: 2.8162960685261836e-05
Position 14028: 2.7780426980092195e-05
Position 3047: 2.1944166929378017e-05
Position 1459: 2.1189119321506922e-05
Position 1297: 2.1074345512146463e-05
Position 1853: 2.060677354377314e-05
Position 2735: 1.8350710038588962e-05
Position 15086: 1.7343368113366957e-05
Position 1368: 1.5196543985637108e-05
Position 6006: 1.486299269513047e-05
Position 662: 1.2930084004187773e-05
Position 5869: 1.2199058947659763e-05
Position 6760: 1.1393181642759044e-05
Position 2556: 1.1318966423262143e-05
Position 1877: 1.102409556860109e-05
Position 5054: 1.0039067695355879e-05
Position 5127: 9.761015051326571e-06
Position 517: 9.475274497644897e-06
Position 8729: 9.03299973711138e-06
Position 2494: 8.668535004780895e-06
Position 1208: 8.291333015519416e-06
Position 1064: 7.725790600061351e-06
Position 6166: 5.137585670139826e-06
Position 2784: 5.019162934130542e-06
Position 2499: 4.932660018879563e-06
Position 10346: 3.6505403711914117e-06
Position 2164: 3.4514188035598856e-06
Position 8250: 3.004358622465236e-06
Position 1896: 2.429909025343725e-06
Position 6184: 2.27230683606699e-06
Position 9122: 1.8987074572258986e-06
Position 10218: 1.6019243708811156e-06
Position 235: 1.453847843006812e-06
Position 9607: 1.4489094893856003e-06
Position 9229: 1.2676007615978836e-06
Position 8176: 1.0796906106548063e-06
Position 9730: 9.868364350061081e-07
Position 4099: 7.74611367278264e-07
Position 9205: 6.860237554909382e-07
Position 2765: 5.539276779306109e-07
Position 702: 5.136190197762084e-07
Position 458: 4.870474823459963e-07
Position 8130: 4.637618935048112e-07
Position 8382: 4.1777364870786476e-07
Position 709: 3.498110162612245e-07
Position 752: 2.3238657996394484e-07
Position 2597: 2.1307173523732856e-07
Position 760: 2.1109375615536433e-07
Position 730: 2.0310362261060196e-07
Position 620: 1.8494389759214346e-07
Position 963: 1.6277420699557786e-07
Position 6325: 1.5966513136405973e-07
Position 798: 1.5957880690297824e-07
Position 723: 1.5710592217829624e-07
Position 1595: 1.4879779430663575e-07
Position 6015: 1.4172335450187895e-07
Position 1620: 1.398867773700535e-07
Position 1217: 1.2588452556105953e-07
Position 3850: 1.2023918018381064e-07
Position 671: 1.1541626157736914e-07
Position 1172: 1.0771676446935102e-07
Position 5672: 1.0718018412787747e-07
Position 113: 1.0441014959627885e-07
Position 5705: 8.78175567820703e-08
Position 5625: 7.9639451383399e-08
Position 821: 7.109913265922344e-08
Position 742: 4.860540795286511e-08
Position 1248: 4.549029623866024e-08
Position 1183: 3.282358124261305e-08
Position 645: 2.873617824491226e-08
Position 552: 2.265220051668996e-08
Position 718: 2.1182861737615296e-08
Position 636: 2.0301659399714963e-08
Position 128: 1.8921945705238856e-08
Position 1468: 1.4657107661494112e-08
Position 1482: 1.4173815613436493e-08
Position 2635: 1.3802737367097153e-08
Position 1437: 1.3144775612648434e-08
Position 469: 1.0444247983331059e-08
Position 474: 6.656533418195248e-09
Position 117: 1.1932051532903443e-09
Position 991: 7.143694908047975e-10
Position 488: 6.719900005878141e-10
Position 1180: 6.051944864984172e-10
Position 848: 3.6455571561953674e-10
Position 477: 3.3307466917271686e-10
Position 1475: 2.3060705573160145e-10
Position 1364: 2.0241040242414238e-10
Position 845: 1.2833882052351812e-10
Position 1480: 1.1923799447565934e-10
Position 253: 1.0602270246747649e-10
Position 529: 7.219975706452853e-11
Position 77: 6.358315795702462e-11
Position 104: 2.2853427622369163e-11
Position 90: 1.068421929467596e-11
Position 92: 1.0448605532873375e-11
Position 81: 1.0950873000458291e-12
Position 263: 7.286944494016722e-13
Position 544: 5.772986919061934e-14
