Gene = Endod1
Position 55: 1.7456135577417227e-05
Position 763: 1.289947852794068e-05
Position 1129: 1.2479064524575304e-05
Position 532: 8.614089114701132e-06
Position 695: 8.343500949447439e-06
Position 475: 7.877285750118293e-06
Position 1252: 6.368854659126044e-06
Position 511: 3.863304854972295e-06
Position 882: 3.2474526729876905e-06
Position 1290: 2.445152458794606e-06
Position 438: 1.611737920026798e-06
Position 480: 1.6115947215751512e-06
Position 325: 1.0086659321294375e-06
Position 502: 9.166078929323172e-07
Position 540: 8.56375902844506e-07
Position 1055: 4.230674973867568e-07
Position 797: 3.0424814113333587e-07
Position 1023: 3.040712806730351e-07
Position 736: 1.4137473009960687e-07
Position 754: 1.2065809137614616e-07
Position 3721: 1.069368018569324e-07
Position 766: 8.256748841717115e-08
Position 500: 7.345859824117457e-08
Position 745: 4.915098483602964e-08
Position 1103: 2.0438357986465283e-08
Position 1144: 1.2523066173836158e-08
Position 2578: 2.0303844610118894e-09
Position 743: 1.0563681094252847e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 23354: 0.9750719892804466
Position 7192: 0.4421023484921172
Position 7157: 0.38003379664863157
Position 899: 0.13050634458216478
Position 13307: 0.1224986795823784
Position 15868: 0.09947197221834647
Position 9064: 0.0921268213147363
Position 10103: 0.08390487657870173
Position 860: 0.05776858130261409
Position 13240: 0.05695459944716119
Position 7189: 0.05020795416733026
Position 733: 0.04920078043578394
Position 10736: 0.04855257565221179
Position 7215: 0.0451447116134084
Position 13461: 0.04500940093661467
Position 1106: 0.04125785398892277
Position 1746: 0.03596890284927355
Position 1347: 0.03439989783410735
Position 6440: 0.028144315865064124
Position 18032: 0.026223693918489863
Position 7229: 0.01852146146478486
Position 1562: 0.01812860449557269
Position 16742: 0.017562064408875176
Position 1751: 0.01685661600713791
Position 16473: 0.014783782973649191
Position 10707: 0.01085100659325646
Position 1277: 0.010425187028054547
Position 352: 0.009140561047464798
Position 805: 0.008123188474052462
Position 1633: 0.007745676519477413
Position 766: 0.007346576371197561
Position 8994: 0.007116586284899766
Position 391: 0.006428055984622172
Position 20465: 0.005463398121398283
Position 1164: 0.004875559543121105
Position 1393: 0.004036560989415069
Position 7850: 0.0039321887711553215
Position 2493: 0.003632891903419747
Position 13338: 0.003443888816527514
Position 790: 0.003356280959867381
Position 1230: 0.0033066250759918154
Position 480: 0.003161879465241272
Position 2715: 0.0028895688763358796
Position 769: 0.0028582659281086525
Position 1698: 0.002827027336420901
Position 540: 0.002726659462699288
Position 1142: 0.002697536258792733
Position 14079: 0.0025416426773143454
Position 1784: 0.0024581107892688117
Position 646: 0.0022449581368256706
Position 1300: 0.0022133931830255796
Position 1754: 0.0019641273521034844
Position 882: 0.001865798371862209
Position 6418: 0.0014629194108358057
Position 1006: 0.001383499300100986
Position 1666: 0.0012845411846370593
Position 14060: 0.0012190707875965353
Position 2578: 0.0011986573897919822
Position 685: 0.0011610603694033111
Position 17686: 0.0011527767163776203
Position 11726: 0.0011183818935931907
Position 814: 0.0009675681533388539
Position 1603: 0.000966207487226941
Position 14002: 0.0008925026023196897
Position 15261: 0.0008301687688211793
Position 1610: 0.0007966214979792896
Position 1285: 0.0007611765416502054
Position 743: 0.0007582381855279463
Position 2439: 0.0007546767131913434
Position 3963: 0.0006649694546980302
Position 9726: 0.0006523096752484827
Position 1573: 0.0006149255604664369
Position 320: 0.0005372175653220756
Position 903: 0.0004888616666171893
Position 1641: 0.0004680911808138053
Position 2458: 0.0004511586753774032
Position 7919: 0.000446738809487664
Position 1607: 0.0004210126120962914
Position 1462: 0.00040144205046455404
Position 12269: 0.0003677661449642872
Position 1525: 0.0003538217845430652
Position 2523: 0.0003403035926372907
Position 832: 0.00032405587587834816
Position 7998: 0.00031777981934554987
Position 1129: 0.00030878124482869453
Position 1808: 0.00027799080354906153
Position 1202: 0.00026206564938659915
Position 14036: 0.000260189566238033
Position 14898: 0.00024624774836106176
Position 356: 0.00024431735820270635
Position 906: 0.00024314561457385663
Position 679: 0.0002424516659429774
Position 245: 0.00022262520286167847
Position 8861: 0.00022235102019475437
Position 7415: 0.0002198856767932454
Position 826: 0.00021969215813581245
Position 2401: 0.00021215551696243833
Position 14184: 0.0001993525166399321
Position 550: 0.00019484054506741045
Position 15413: 0.0001931243466072166
Position 9337: 0.0001900663416419484
Position 1114: 0.00018895566157678902
Position 11302: 0.0001791229052058731
Position 2294: 0.000174535084111234
Position 840: 0.0001702366523573619
Position 8282: 0.00016967755881310426
Position 3312: 0.0001410864332009951
Position 331: 0.0001315172254225577
Position 8795: 0.00011909402445121114
Position 7972: 0.00011635218223074114
Position 14122: 0.00011484530473387477
Position 1673: 0.00010446616870838191
Position 771: 0.00010200180512546248
Position 14208: 9.341561089324353e-05
Position 13928: 9.128395399561983e-05
Position 13860: 8.64454519516208e-05
Position 7923: 8.522226486974009e-05
Position 422: 7.782520203726381e-05
Position 10571: 6.796599067031057e-05
Position 2498: 6.67874224438076e-05
Position 4153: 6.659430120593639e-05
Position 11965: 6.171699624303806e-05
Position 4094: 5.054745384935209e-05
Position 9271: 4.838632679004394e-05
Position 4707: 4.77087746781043e-05
Position 4175: 4.604072925384852e-05
Position 11688: 4.441254903821957e-05
Position 7796: 4.395468084647512e-05
Position 8704: 4.3843849072489136e-05
Position 10792: 4.3738038021551396e-05
Position 12778: 3.9256081398483966e-05
Position 10853: 3.304741920065608e-05
Position 10856: 3.2660362929853246e-05
Position 9354: 3.1417078102970964e-05
Position 12379: 3.108464195243461e-05
Position 6635: 3.0379298938540438e-05
Position 4603: 2.662978273117358e-05
Position 4663: 2.5914029439241222e-05
Position 11844: 2.3461239694770347e-05
Position 9957: 2.1153970611964227e-05
Position 9819: 1.907955751859677e-05
Position 8762: 1.7671435228138713e-05
Position 9756: 1.495293986595302e-05
Position 1240: 1.4452194222460367e-05
Position 1892: 1.424162944740137e-05
Position 10638: 1.4114025981864413e-05
Position 4555: 1.372782655106184e-05
Position 5320: 1.3717194496793744e-05
Position 10682: 1.3387440450553961e-05
Position 8565: 1.1943435883828622e-05
Position 1942: 1.1133275108041215e-05
Position 707: 1.0919641910963464e-05
Position 460: 9.653043182622712e-06
Position 1066: 9.582601265427962e-06
Position 8662: 9.581481603152795e-06
Position 3247: 9.292501949256203e-06
Position 3907: 8.93944462786123e-06
Position 1411: 8.709600826828112e-06
Position 11163: 8.230014476973627e-06
Position 4761: 8.088832588095225e-06
Position 3160: 8.00201609410832e-06
Position 8824: 7.846637483054357e-06
Position 667: 7.448234815772337e-06
Position 11023: 6.878267323144489e-06
Position 694: 6.777593800874499e-06
Position 1364: 6.614395177484011e-06
Position 263: 6.285938365257119e-06
Position 3372: 6.155660472899307e-06
Position 1407: 5.212481280145035e-06
Position 3327: 4.613470399940515e-06
Position 1975: 4.288929001989407e-06
Position 2385: 3.857832714515589e-06
Position 1333: 3.8281640809560395e-06
Position 1945: 3.781601939170091e-06
Position 8145: 3.766713945304635e-06
Position 8431: 3.715396473455747e-06
Position 6321: 3.5685089046654942e-06
Position 2320: 3.5287630180260593e-06
Position 912: 3.2775202985739954e-06
Position 7663: 3.1810835398174326e-06
Position 7771: 3.0922913810051737e-06
Position 1183: 2.866140649903837e-06
Position 1013: 2.8468348085579614e-06
Position 8049: 2.8390786802109318e-06
Position 1936: 2.6155782188154483e-06
Position 1959: 2.5916532614782677e-06
Position 432: 2.5013195660045834e-06
Position 1302: 2.3898602243043816e-06
Position 7451: 2.339283674264612e-06
Position 3817: 2.262206569854266e-06
Position 201: 2.1978709791090183e-06
Position 2769: 2.0544236659345128e-06
Position 1046: 2.039903688953852e-06
Position 1418: 1.8697116771884646e-06
Position 1080: 1.808966658798967e-06
Position 8498: 1.622641911979916e-06
Position 5998: 1.6061406556678863e-06
Position 547: 1.4277624284083167e-06
Position 3475: 1.3872255176780668e-06
Position 3433: 1.310519112142184e-06
Position 4861: 1.2569087766511615e-06
Position 6787: 1.187596507484232e-06
Position 8116: 1.1442472304359954e-06
Position 7737: 9.795264195612308e-07
Position 215: 9.555125648721117e-07
Position 704: 9.53712235805553e-07
Position 3063: 8.663603986762522e-07
Position 565: 7.738624104073222e-07
Position 4953: 7.441647971085296e-07
Position 115: 7.365804496174574e-07
Position 1792: 6.607014853577015e-07
Position 786: 6.250409241927412e-07
Position 917: 6.142266087784739e-07
Position 1827: 6.137945848932508e-07
Position 7421: 6.016399495414035e-07
Position 3665: 5.956463530198575e-07
Position 1576: 5.948699999980787e-07
Position 5955: 5.22871896538138e-07
Position 4401: 4.720795980805915e-07
Position 1041: 4.702629518612434e-07
Position 5117: 4.490889639259508e-07
Position 203: 4.2862585841409673e-07
Position 5293: 4.1457460358548427e-07
Position 5903: 4.004709621739903e-07
Position 2824: 3.640005994673507e-07
Position 4871: 3.2163206183016033e-07
Position 5798: 3.128477864775049e-07
Position 100: 3.0179242627182724e-07
Position 1070: 2.979156850610714e-07
Position 2829: 2.849586898286097e-07
Position 938: 2.727924678617356e-07
Position 1029: 2.5791592965822573e-07
Position 2428: 2.4500260138275814e-07
Position 2407: 2.2113114582988441e-07
Position 2267: 2.145836928636835e-07
Position 5035: 2.1181603029050813e-07
Position 2004: 1.9692094750689854e-07
Position 928: 1.8982986933643977e-07
Position 1952: 1.8755490316678797e-07
Position 2944: 1.8307848298878393e-07
Position 1928: 1.822530096872864e-07
Position 1023: 1.7992214268863384e-07
Position 4587: 1.760964829071005e-07
Position 265: 1.7058518625303283e-07
Position 3987: 1.6993489213363692e-07
Position 571: 1.5989289949709838e-07
Position 950: 1.5616110582070547e-07
Position 3448: 1.3537203387149488e-07
Position 1848: 1.347357914452012e-07
Position 3979: 1.3005142686594265e-07
Position 3117: 1.0870552761796151e-07
Position 3637: 1.0674843081478312e-07
Position 1966: 1.051515376774483e-07
Position 2261: 1.0388247598956884e-07
Position 173: 8.7996382717559e-08
Position 1179: 8.782444634467079e-08
Position 2109: 5.8312592863397005e-08
Position 2075: 4.824618729013016e-08
Position 219: 2.8306416159678815e-08
Position 217: 2.5821764957320735e-08
Position 622: 2.0156243414775563e-08
Position 920: 1.9354802315936275e-08
Position 941: 1.773260304472524e-08
Position 127: 1.2625085616528618e-08
Position 89: 1.2539771175566186e-08
Position 931: 1.0249918943938725e-08
Position 86: 7.860532796749925e-09
Position 2688: 5.886622569360848e-09
Position 3631: 4.868209646304885e-09
Position 3234: 3.5712449757364882e-09
Position 179: 3.3900910360829994e-09
Position 133: 3.3805360654333117e-09
Position 156: 1.0430243963035999e-10
Position 609: 6.710937293469215e-11
Position 1055: 5.4874013936810055e-11
Position 182: 4.948498114766848e-11
Position 73: 8.455480063249178e-13
Position 579: 2.921809414436865e-13
Position 576: 2.7345089760093603e-13
Position 137: 1.5554586313792956e-13
Position 148: 2.9615499808191904e-14
Position 604: 3.3325264691341545e-15
