Gene = Cdcp1
Position 1190: 0.00042238974882702357
Position 336: 0.00042106095615061464
Position 4342: 0.0004112023866423395
Position 3679: 0.0003932406298691101
Position 3074: 0.0003882800230546677
Position 5223: 0.000388140809208494
Position 8700: 0.0003871931426779213
Position 4614: 0.0003629929321307973
Position 2765: 0.0003551349385393368
Position 8334: 0.0003544968062882903
Position 114: 0.0003521724184066365
Position 436: 0.0003482410688346181
Position 4282: 0.0003370791290782069
Position 2524: 0.00032218756268668336
Position 7433: 0.0003113824256964023
Position 2382: 0.00028559449460579275
Position 7705: 0.00027738931869631306
Position 1377: 0.00025178043438876314
Position 5173: 0.0002511441408198764
Position 535: 0.00024565198503411753
Position 343: 0.0002401729365732321
Position 5844: 0.00023596278542624248
Position 5332: 0.00023149345217944486
Position 3842: 0.00022159253283210827
Position 4212: 0.00022096682419211897
Position 4580: 0.00021615900228814144
Position 1701: 0.00021595608785277654
Position 1520: 0.00020359279521148485
Position 4089: 0.00019179868740926045
Position 687: 0.0001847622256934097
Position 789: 0.00017624267808662825
Position 411: 0.00016520861968390775
Position 93: 0.00016432088738739745
Position 3895: 0.0001432413381881928
Position 2816: 0.00014268873806284822
Position 3857: 0.000138987165470097
Position 3137: 0.0001246176439773882
Position 1560: 0.00012459130947935692
Position 8353: 0.00012335125888082106
Position 2320: 0.00011983100074867221
Position 5826: 0.00011755003976965003
Position 300: 0.00011043088247226492
Position 2908: 0.00010443838501031674
Position 6551: 9.246577198924606e-05
Position 2687: 8.992411334890852e-05
Position 6203: 8.986974464946126e-05
Position 210: 8.899450320388044e-05
Position 126: 8.887583832625965e-05
Position 7119: 8.197315422849163e-05
Position 2985: 7.78652252351603e-05
Position 4894: 7.599140802521476e-05
Position 771: 7.143736530662432e-05
Position 417: 6.836366298173571e-05
Position 6472: 5.563267595256639e-05
Position 4416: 5.2787416735830084e-05
Position 2866: 4.806808881377185e-05
Position 294: 4.7903304104708326e-05
Position 108: 4.66774313991573e-05
Position 4371: 4.627197397104769e-05
Position 2088: 4.005393399148906e-05
Position 189: 3.998663337033949e-05
Position 3654: 3.8631061090519474e-05
Position 1634: 3.6725343873141576e-05
Position 5719: 3.401631596720291e-05
Position 4953: 2.9089628728602352e-05
Position 2938: 2.8837799431749696e-05
Position 2491: 2.867665175393372e-05
Position 2226: 2.627545583532372e-05
Position 2095: 2.62124165555785e-05
Position 2711: 2.5980474261826966e-05
Position 3706: 2.5032157588193265e-05
Position 2661: 2.450720160672715e-05
Position 676: 2.1351777364238592e-05
Position 3864: 1.964004970924269e-05
Position 2725: 1.9232196861738206e-05
Position 4476: 1.9044370800378862e-05
Position 2584: 1.853136823109649e-05
Position 4186: 1.819039481346094e-05
Position 2034: 1.6473313282817466e-05
Position 720: 1.5563053815318836e-05
Position 496: 1.495236039516904e-05
Position 4838: 1.4858801778831488e-05
Position 2130: 1.467742493529341e-05
Position 923: 1.465251310252402e-05
Position 1969: 1.3354033133739645e-05
Position 2351: 1.2989841053714682e-05
Position 3587: 1.2270369980176547e-05
Position 3804: 1.0690163644536476e-05
Position 2256: 1.0500976463200243e-05
Position 3026: 1.0015913893163997e-05
Position 735: 9.593962240565371e-06
Position 1931: 9.140065018428191e-06
Position 1465: 9.021852446313174e-06
Position 769: 8.158635988104607e-06
Position 631: 7.926983593380612e-06
Position 2211: 7.823284710446055e-06
Position 1659: 7.810209105034945e-06
Position 1041: 7.619894559436025e-06
Position 670: 7.024936663695399e-06
Position 652: 6.894430824557273e-06
Position 538: 5.560478747648561e-06
Position 1252: 5.003291577881846e-06
Position 1565: 4.775113083430187e-06
Position 2819: 4.714940175280343e-06
Position 1935: 3.9549414784626485e-06
Position 2235: 3.758434278963053e-06
Position 1381: 3.5427679905270954e-06
Position 804: 3.5001499222366887e-06
Position 1920: 3.437755092687761e-06
Position 995: 3.2243155232674543e-06
Position 1060: 2.840076269168746e-06
Position 235: 1.585269458899128e-06
Position 1154: 1.5229645365658891e-06
Position 464: 1.164191788651493e-06
Position 1917: 1.1522094373265411e-06
Position 313: 1.0092503603849764e-06
Position 2240: 9.712048323969345e-07
Position 2469: 9.67370699872625e-07
Position 398: 9.5157354030119e-07
Position 851: 9.49759185724242e-07
Position 809: 7.052475432370904e-07
Position 3117: 5.805355419744306e-07
Position 498: 3.392011750093811e-07
Position 1469: 3.0144256799918735e-07
Position 542: 2.8630328042863933e-07
Position 831: 2.425542884230984e-07
Position 656: 2.0436121335517883e-07
Position 901: 1.899015012290934e-07
Position 264: 1.5336573116783426e-07
Position 891: 1.1277177828188222e-07
Position 659: 1.1111850799471992e-07
Position 1884: 1.0957608091773431e-07
Position 645: 8.994963389536899e-08
Position 967: 8.790333928419284e-08
Position 750: 7.61825545749609e-08
Position 420: 7.572260428077822e-08
Position 373: 5.4499760648469434e-08
Position 239: 5.252589225539548e-08
Position 1316: 4.626801653522911e-08
Position 766: 2.6423203326984565e-08
Position 1320: 2.1482493523010626e-08
Position 638: 2.0889980393148755e-08
Position 1487: 1.2801777339627819e-08
Position 356: 1.0873519677056954e-08
Position 828: 6.3844103940736194e-09
Position 551: 5.288750172192969e-09
Position 217: 2.3604596632968686e-09
Position 354: 2.0089892996539865e-09
Position 249: 1.8379105976696108e-09
Position 548: 1.7760173790691904e-09
Position 215: 1.6715861794075651e-09
Position 553: 2.4777906131511543e-10
