Gene = Dph5
Position 405: 6.112852253188976e-06
Position 6255: 6.03646693105429e-06
Position 79: 6.017614760113265e-06
Position 123: 4.665283724047835e-06
Position 397: 4.0063664928386815e-06
Position 330: 2.264080059634638e-06
Position 960: 1.683694058102018e-06
Position 1052: 1.5785281097048305e-06
Position 201: 1.0363415901408275e-06
Position 1414: 3.172346868364427e-07
Position 705: 2.027308058468657e-07
Position 489: 1.4091186056348436e-07
Position 496: 1.291232578188709e-07
Position 1419: 1.0605998818969092e-07
Position 1707: 1.0286928521467364e-07
Position 1788: 8.372301962363917e-08
Position 209: 7.964074046191735e-08
Position 2413: 5.2708755685421156e-08
Position 696: 4.8118444239760594e-08
Position 2156: 4.6568136309575316e-08
Position 3767: 4.4122306931461156e-08
Position 2247: 3.9057794849527286e-08
Position 1375: 3.882659287992558e-08
Position 2373: 3.728939440549727e-08
Position 734: 3.66697671543969e-08
Position 689: 3.6072249379532955e-08
Position 1889: 2.9602684915956662e-08
Position 1588: 2.92811000538464e-08
Position 1075: 2.6410311380327666e-08
Position 836: 2.129205264582417e-08
Position 919: 1.930693243320427e-08
Position 751: 1.623305056897282e-08
Position 5119: 6.885533231319393e-09
Position 755: 5.9737398995049945e-09
Position 781: 7.42181691270212e-10
Position 774: 3.926372779732949e-10
Position 802: 1.3692603880680916e-10
