Gene = Nif3l1
Position 6783: 1.7549827031918858e-05
Position 138: 1.6056918653108672e-05
Position 2369: 1.4902730884128092e-05
Position 8445: 1.4345581977510565e-05
Position 1444: 1.3851036332521273e-05
Position 2211: 1.385081824806876e-05
Position 390: 1.3815047603436808e-05
Position 2123: 1.3427750269471166e-05
Position 202: 1.3377076668267366e-05
Position 7200: 1.1813367983035662e-05
Position 380: 1.1638387778895602e-05
Position 5481: 1.1624324202610153e-05
Position 593: 1.0249006104266765e-05
Position 1898: 9.797371564322809e-06
Position 1208: 9.020561784600247e-06
Position 1415: 7.450952264629407e-06
Position 1360: 7.377390018722875e-06
Position 1351: 6.987613983598142e-06
Position 961: 6.706867738431692e-06
Position 3442: 6.513118448997477e-06
Position 1070: 6.387175741202237e-06
Position 1472: 5.656380664665866e-06
Position 1381: 5.6408113307868916e-06
Position 2595: 5.632709725709359e-06
Position 1213: 5.622103893799584e-06
Position 901: 5.2309107885725425e-06
Position 1476: 5.12816170882635e-06
Position 1356: 4.8170939208615545e-06
Position 571: 4.5714158824807e-06
Position 270: 4.424325868386323e-06
Position 8241: 4.053860893142213e-06
Position 277: 4.032061195265877e-06
Position 1132: 3.416111343344286e-06
Position 1999: 3.4095375967695702e-06
Position 608: 3.142971917500735e-06
Position 661: 2.8663731968442136e-06
Position 1907: 2.7858781763990164e-06
Position 387: 2.6948933722300752e-06
Position 1715: 2.587950243036061e-06
Position 1494: 2.4535903481679466e-06
Position 1391: 2.019893427793262e-06
Position 1680: 1.7953022970199885e-06
Position 504: 1.4909487240401143e-06
Position 632: 1.44075206715162e-06
Position 785: 1.3039121484511648e-06
Position 2678: 1.1121352107730698e-06
Position 2673: 1.007806173569146e-06
Position 5493: 2.4288322787010117e-07
Position 6051: 2.2303345736575976e-07
Position 6759: 8.170412836782742e-08
Position 596: 5.092209685088303e-08
Position 436: 3.32440521983049e-08
Position 721: 2.5155542377573397e-08
Position 1596: 1.79789935445578e-08
Position 639: 1.4377722696759049e-08
Position 442: 1.4211885871183294e-08
Position 599: 1.2836256390318508e-08
Position 601: 1.1115213176899214e-08
Position 1777: 1.1054768571936191e-08
Position 1262: 1.0101091098232204e-08
Position 804: 6.917836741390729e-09
Position 774: 6.463694013041522e-09
Position 1317: 4.46705321007461e-09
Position 170: 4.415377130513703e-09
Position 968: 3.860264850166935e-09
Position 1319: 3.3870506548119156e-09
Position 737: 3.3376850161446365e-09
Position 1290: 3.2492474077203386e-09
Position 1125: 3.219088199844146e-09
Position 449: 2.241543137233407e-09
Position 1578: 2.1223579335792657e-09
Position 447: 1.6714982461565577e-09
Position 1135: 1.4780799590530028e-09
Position 469: 1.3310097822128682e-09
Position 1517: 9.039504169098294e-10
Position 795: 5.125537761011914e-10
Position 704: 3.608780815489992e-10
Position 977: 2.6411695159639243e-10
Position 455: 2.1770460585216604e-10
Position 488: 1.7494313914849797e-10
Position 471: 1.193774511657801e-10
Position 444: 7.16876768515809e-12
