Gene = Naa80
Position 2556: 0.03318157720117402
Position 379: 0.03198172604392363
Position 298: 0.03147355566961679
Position 4248: 0.03096695061168941
Position 3189: 0.02429444535831681
Position 2396: 0.02426138038045419
Position 3297: 0.02216497843730986
Position 1955: 0.02059430877535218
Position 3031: 0.01953272073064432
Position 3345: 0.01918765017608184
Position 3929: 0.017382417497008952
Position 2399: 0.01650265074029595
Position 2929: 0.015438819642075993
Position 2357: 0.015070572659084899
Position 3639: 0.014350641305344683
Position 2899: 0.013787615341437924
Position 3017: 0.01260382926857149
Position 3008: 0.012342876740945885
Position 3662: 0.010792984539216169
Position 3810: 0.010496310579510743
Position 303: 0.009541410534451783
Position 2159: 0.009394353532093296
Position 2997: 0.007490850171353349
Position 3899: 0.006791840457199907
Position 2243: 0.006004721661023912
Position 2701: 0.005424960391730166
Position 3237: 0.005319459885895796
Position 4392: 0.005292024426993816
Position 455: 0.005288744906422821
Position 4350: 0.004544240094217222
Position 1960: 0.004506126401749346
Position 472: 0.004361752051981449
Position 2599: 0.004202525746610253
Position 4399: 0.004056762977657978
Position 280: 0.003514897638139661
Position 3037: 0.0034893665267848525
Position 2371: 0.003483816294526968
Position 285: 0.0034394038586927815
Position 4361: 0.003253430799306955
Position 4026: 0.0031185106037546636
Position 343: 0.0029918881797316044
Position 2268: 0.002927664479328691
Position 425: 0.0028803741490084724
Position 894: 0.002762420776223219
Position 2631: 0.002648268022409902
Position 409: 0.0025812738333784923
Position 3669: 0.0025410718169203957
Position 1298: 0.0021935646489050003
Position 2011: 0.0021009257669072955
Position 3963: 0.0017686060617147538
Position 224: 0.0010918569372410046
Position 2511: 0.0010268607521426933
Position 2053: 0.000944895802441955
Position 1572: 0.000868677526992509
Position 2113: 0.0008288847206846891
Position 749: 0.0008043323785339643
Position 3830: 0.000689849170293932
Position 1862: 0.0006850592968823582
Position 4579: 0.0006584320503749779
Position 574: 0.0006389701785444529
Position 817: 0.00059644586361818
Position 1458: 0.0005839529308467724
Position 2837: 0.0005617822336366007
Position 2947: 0.0005503531340288983
Position 4157: 0.0005328459870554334
Position 1389: 0.0005277625656918141
Position 1106: 0.0005056171310139486
Position 1482: 0.0004859607619863099
Position 1896: 0.00048461987825781585
Position 653: 0.00047443481175326875
Position 4195: 0.000469753226212542
Position 2532: 0.0004678183525862813
Position 234: 0.00046723522154693556
Position 1612: 0.0004509279082398413
Position 602: 0.0004406947472716535
Position 4134: 0.00040738499465845776
Position 1357: 0.0004053915210170614
Position 1902: 0.00039638565831952326
Position 2540: 0.00038914091408682425
Position 1003: 0.00038768719371851503
Position 2313: 0.00037898036213512615
Position 729: 0.00034007051301271964
Position 3985: 0.0003329915426174626
Position 2139: 0.00032960969168436627
Position 2195: 0.0003284545354331531
Position 3593: 0.0003283534514536289
Position 3873: 0.00030796620262469704
Position 166: 0.00029493800605388435
Position 2119: 0.0002936952864703578
Position 2905: 0.00028364618601535246
Position 160: 0.0002725279577398158
Position 1841: 0.00026476526220657696
Position 4495: 0.00024224112115248952
Position 932: 0.00024097611714824006
Position 770: 0.00023163303596259284
Position 418: 0.00022684777317112767
Position 1590: 0.00022538494684766345
Position 392: 0.00022070418971357006
Position 1576: 0.0002165593009350666
Position 2517: 0.00021369499741923494
Position 1162: 0.0002032587234039086
Position 4508: 0.00018592260656698716
Position 1675: 0.00017934121133786972
Position 1470: 0.00017915321399729694
Position 2276: 0.00017765658292802252
Position 1664: 0.00017555183496579694
Position 2250: 0.0001333742895279105
Position 2164: 0.00012956977513293034
Position 2615: 0.00012401166698463705
Position 1275: 0.00011594177706702949
Position 3040: 0.00011274590144360995
Position 757: 8.543118232412451e-05
Position 2628: 8.397462935303988e-05
Position 962: 5.275329086259714e-05
Position 1120: 5.118546982325008e-05
Position 746: 5.09566808407828e-05
Position 534: 4.386016929332359e-05
Position 1769: 4.0117446050434065e-05
Position 3092: 3.927008757270304e-05
Position 585: 3.6157753459887864e-05
Position 503: 1.9189528364246203e-05
Position 1702: 1.8735202461534082e-05
Position 2569: 1.805628762599025e-05
Position 1889: 1.666653684582671e-05
Position 1970: 1.6382245388168183e-05
Position 1983: 1.342453063502376e-05
Position 1964: 1.135530823054877e-05
Position 1847: 1.1181671915804456e-05
Position 2130: 1.0576096763091356e-05
Position 353: 1.0575181276400333e-05
Position 1707: 1.0134356121623667e-05
Position 2015: 8.348162916261863e-06
Position 1743: 8.090740883778783e-06
Position 1686: 6.712370521783261e-06
Position 498: 6.3926317456120294e-06
Position 496: 6.2782681636644875e-06
Position 2175: 3.014639152597568e-06
Position 1620: 2.986735487717138e-06
Position 1671: 2.8498001772662766e-06
Position 1054: 2.712481916406755e-06
Position 2006: 2.4259472359136477e-06
Position 1025: 1.977178979921066e-06
Position 2668: 1.9121615663905625e-06
Position 958: 1.4195610279538858e-06
Position 2477: 9.050972930338002e-07
Position 1776: 8.342506498339823e-07
Position 1725: 6.690233217750272e-07
Position 515: 6.586921581904979e-07
Position 1717: 5.904294315189445e-07
Position 1753: 5.836583460814802e-07
Position 171: 5.252989793655058e-07
Position 1486: 4.2704383148040667e-07
Position 1010: 3.319328703791095e-07
Position 1048: 2.844002699845789e-07
Position 1692: 1.8209840033748886e-07
Position 1145: 1.8876654896766126e-08
Position 1122: 5.335115583021737e-09
Position 702: 4.49319541262086e-09
Position 965: 1.5694330217270196e-09
Position 1126: 1.4873864879545799e-09
Position 110: 2.4669428931857165e-12
Position 105: 6.377983344622019e-13
Position 117: 6.968773810546292e-14
Position 122: 5.055563338384131e-14
Position 88: 1.6594124501480566e-14
Position 93: 8.78414480619898e-15
Position 102: 7.815179611929311e-15
