Gene = Mllt11
Position 1182: 0.0001631207028009916
Position 990: 0.0001598059314788072
Position 3453: 0.00012467311491319973
Position 3177: 0.00011337576479288678
Position 2851: 0.0001048890485664696
Position 720: 8.284164845770743e-05
Position 301: 8.10223034496073e-05
Position 1859: 6.730138387886493e-05
Position 173: 4.9061157808498396e-05
Position 1699: 4.428962007812852e-05
Position 1195: 3.5659126403389084e-05
Position 473: 2.7052868391700827e-05
Position 1402: 2.648826873901572e-05
Position 904: 2.5130337175152214e-05
Position 108: 2.329017847244978e-05
Position 261: 2.1409853680140563e-05
Position 486: 1.3395342145704228e-05
Position 164: 1.182328306039909e-05
Position 889: 1.142352857002193e-05
Position 985: 1.0592919363029438e-05
Position 555: 9.971898055859988e-06
Position 1637: 7.875723232772405e-06
Position 1270: 7.473495373141934e-06
Position 853: 6.828367913067798e-06
Position 274: 6.746399991279083e-06
Position 1446: 3.717042124170158e-06
Position 1298: 3.679366017705951e-06
Position 1312: 3.6371441884792373e-06
Position 533: 3.287976705797203e-06
Position 495: 3.181752768133613e-06
Position 166: 3.154213837921332e-06
Position 285: 2.870980952263261e-06
Position 308: 2.7933826469239213e-06
Position 401: 2.0151362459024946e-06
Position 346: 1.971406604984966e-06
Position 404: 1.95233919308901e-06
Position 582: 1.8437272252699284e-06
Position 265: 1.4311743808055715e-06
Position 350: 4.463707456714244e-07
Position 970: 3.6988461221624685e-07
Position 1284: 2.2356027080508772e-07
Position 334: 1.4163045060792425e-07
Position 759: 1.0217697089805783e-07
Position 1745: 8.563018697762391e-08
Position 357: 5.134811770001926e-08
Position 336: 4.6481984256493243e-08
Position 564: 3.835120396083941e-08
Position 604: 3.7412102800354137e-08
Position 908: 2.072721999877342e-08
Position 587: 1.8013656653354633e-08
Position 611: 1.6573208958993066e-08
