Gene = Nps
Position 1058: 0.01891553913871279
Position 1120: 0.018372988080383543
Position 1683: 0.01699078089969205
Position 3331: 0.016685582509467427
Position 1229: 0.013877151441110042
Position 2262: 0.013098065048591396
Position 2168: 0.011551478496109715
Position 201: 0.009628059952411075
Position 692: 0.00698987248072454
Position 1288: 0.006950635358186677
Position 620: 0.006608298662958716
Position 318: 0.005422758750533819
Position 1479: 0.004741837229712594
Position 2582: 0.0044949135541868645
Position 3415: 0.0041148879595462266
Position 2670: 0.00393783678007768
Position 420: 0.0035087850727653926
Position 2970: 0.003490422633124748
Position 1839: 0.0032191986177361664
Position 4133: 0.0031628782422794353
Position 1429: 0.002983113348341517
Position 233: 0.0029804658625801894
Position 1457: 0.0029020674455278073
Position 1271: 0.0024892438475348105
Position 2205: 0.002349566437310967
Position 522: 0.002257099020801701
Position 2997: 0.0021841540224426816
Position 519: 0.0020820699347742088
Position 3640: 0.0020777104178030044
Position 4114: 0.0019914075518067394
Position 2767: 0.0019643876793795172
Position 1748: 0.0019513094581480397
Position 901: 0.0018595513276672426
Position 293: 0.0017676300098162048
Position 96: 0.001707998021647859
Position 2484: 0.0014405244362230636
Position 3272: 0.0010741650289219184
Position 3053: 0.0010400081722901065
Position 2850: 0.00097077360553768
Position 1693: 0.0008235286808488632
Position 2607: 0.0007977939869867996
Position 1499: 0.0007814873768058831
Position 1177: 0.0007768769283245013
Position 573: 0.0007424904595367773
Position 481: 0.0007170370577344598
Position 2292: 0.0006780322304954804
Position 559: 0.0005865060463287868
Position 3260: 0.0004991085105841774
Position 400: 0.0004935906956065021
Position 2111: 0.0004702464668747795
Position 1314: 0.00046351486909044956
Position 3129: 0.0004287017816119527
Position 3819: 0.00037930395997545037
Position 1581: 0.0003582063946866846
Position 3655: 0.00031239477948385183
Position 713: 0.0002821148103695292
Position 1481: 0.00027827148828021804
Position 3494: 0.0002706080899619139
Position 1136: 0.0002102210528426235
Position 725: 0.0001938832495434238
Position 298: 0.00019088822019752472
Position 145: 0.00014775658768359723
Position 271: 0.0001443911673545997
Position 1542: 0.0001369659817808901
Position 1552: 0.00012360112913012032
Position 134: 0.00010905719719818784
Position 320: 0.00010473910488618305
Position 1507: 9.832710436410892e-05
Position 2146: 9.360793055568031e-05
Position 986: 9.185376447322156e-05
Position 380: 5.1546571340045706e-05
Position 206: 4.8901358540801884e-05
Position 237: 4.51475474694786e-05
Position 626: 3.5541256141276474e-05
Position 84: 2.2175602757858884e-05
Position 576: 2.1347761398808085e-05
Position 377: 1.6112656863202137e-05
Position 1239: 1.5433384142182795e-05
Position 645: 1.257580673148077e-05
Position 929: 1.1641087993150324e-05
Position 579: 9.783845804416906e-06
Position 923: 8.706178896937133e-06
Position 1241: 7.09168126805529e-06
Position 280: 6.017802854547685e-06
Position 1365: 4.762947281313476e-06
Position 695: 3.5687692440032453e-06
Position 438: 1.0035626335429842e-06
Position 245: 4.74382315885079e-07
Position 633: 4.281602847914894e-07
Position 352: 7.46005081866266e-08
Position 329: 1.903086029947633e-08
Position 338: 1.0837616027617302e-08
Position 356: 1.2752248710970171e-09
Position 360: 1.2237395170836365e-09
Position 255: 8.47729489974159e-10
Position 727: 5.642727046776173e-10
