Gene = Tsen34
Position 4949: 0.006169445109573605
Position 1026: 0.006102379301592058
Position 1776: 0.005562752781396815
Position 1733: 0.005385506857968099
Position 1700: 0.005059236080673623
Position 1655: 0.005036380789172677
Position 6996: 0.004627526743943006
Position 1240: 0.004570636230109915
Position 4775: 0.004534084654437227
Position 560: 0.004199428680496337
Position 1548: 0.004194361293790127
Position 3157: 0.004029908419510014
Position 1705: 0.003927611204178844
Position 1299: 0.003906415895710721
Position 2068: 0.0038484460916702193
Position 1200: 0.0038015640336470577
Position 6660: 0.0032112757734001104
Position 2678: 0.0030716940978289496
Position 7212: 0.003043828770308973
Position 3592: 0.0027452595972222308
Position 1254: 0.00244289614821866
Position 1242: 0.002357690278158205
Position 5067: 0.0020433210227146347
Position 1309: 0.0019975358838424813
Position 1260: 0.001871818471665956
Position 5474: 0.0018302061443827
Position 5143: 0.0018202642326664604
Position 1005: 0.0017417775859425717
Position 3415: 0.001698828973367026
Position 6022: 0.0016673721752206245
Position 5124: 0.0013787625145840518
Position 378: 0.0012756069756645963
Position 514: 0.0010835260485176348
Position 3324: 0.001043399405747611
Position 6800: 0.0010095442660944874
Position 3195: 0.0009856001274904389
Position 1245: 0.0009431927882380417
Position 5712: 0.0008771853857603389
Position 230: 0.0008616775061679156
Position 1363: 0.0008550497527941562
Position 3627: 0.0008408602638703752
Position 581: 0.000840514432629595
Position 2346: 0.0008374227815417969
Position 204: 0.0008237801063993511
Position 1527: 0.000705278324939267
Position 2746: 0.0007033902473064926
Position 3201: 0.0006574416565216982
Position 4488: 0.0006515349386205906
Position 2792: 0.0006155139314590754
Position 1961: 0.0006091703172528974
Position 2019: 0.000583132442534913
Position 6636: 0.0005559006020902183
Position 1815: 0.0005355560636697246
Position 5071: 0.0005045173790195317
Position 5226: 0.0005019083774468344
Position 496: 0.0004859399666607638
Position 5614: 0.00048575923669536204
Position 745: 0.00048062788559698953
Position 3177: 0.00046335712259721
Position 3740: 0.00045666854908424967
Position 255: 0.00045083599445419533
Position 5681: 0.00044651741021546935
Position 571: 0.0004449240740618483
Position 2684: 0.00044240914097276693
Position 4164: 0.00043829458941205084
Position 579: 0.0004129181684765825
Position 4848: 0.00037823847457327595
Position 1566: 0.00036830167421427227
Position 325: 0.0003577910028553692
Position 1329: 0.00032055675592774005
Position 4214: 0.0003155697446442404
Position 4645: 0.0003064643180768126
Position 1551: 0.0002970807296482486
Position 887: 0.00029229607741766694
Position 606: 0.0002915202871605978
Position 1356: 0.0002866674821719364
Position 297: 0.00026176447508537365
Position 388: 0.00026132485232227006
Position 1321: 0.00025104639408347716
Position 1022: 0.0002488106809188893
Position 1314: 0.0002457498604770383
Position 2186: 0.00023026786575865138
Position 1344: 0.00022513037777017049
Position 4678: 0.00021692815302295647
Position 1287: 0.00021238758168719106
Position 4247: 0.00020054575424056508
Position 1341: 0.00019208693276908626
Position 173: 0.0001747388524854473
Position 1802: 0.00017149069223146296
Position 451: 0.00014988642454867706
Position 4853: 0.00014889322242185826
Position 225: 0.00014209761062001014
Position 5758: 0.00014060464460117098
Position 424: 0.00013878333513865854
Position 1041: 0.0001338296002641807
Position 5814: 0.00012440781253520976
Position 3304: 0.00011676335886191026
Position 1347: 0.00011265775830444065
Position 3458: 0.00010823414414350565
Position 4270: 0.00010659758017278896
Position 1452: 0.00010521865657183136
Position 3953: 9.684319519208921e-05
Position 1247: 9.520320219497003e-05
Position 2751: 9.426033044801072e-05
Position 454: 8.868788450372628e-05
Position 782: 8.003218232616946e-05
Position 345: 7.214037479795666e-05
Position 1369: 6.833959442610401e-05
Position 4832: 6.331609170735666e-05
Position 775: 6.222794554894085e-05
Position 257: 6.050810656857527e-05
Position 2470: 5.9640546125007045e-05
Position 393: 5.905425980484838e-05
Position 1375: 5.858141557850451e-05
Position 3205: 5.3703169273226875e-05
Position 2244: 5.340333936196497e-05
Position 765: 5.2787447568796174e-05
Position 273: 5.030157115267786e-05
Position 1820: 4.981348561800098e-05
Position 469: 4.879300360175573e-05
Position 3879: 4.63045610780497e-05
Position 4388: 4.5620104940385585e-05
Position 882: 4.5121894441525115e-05
Position 896: 4.462711497557898e-05
Position 4293: 4.091804672399111e-05
Position 301: 3.9576579390995835e-05
Position 3411: 3.541258766956826e-05
Position 1302: 3.480950294591244e-05
Position 262: 3.3859028291318055e-05
Position 2352: 2.7124092128022892e-05
Position 2125: 2.5941650767137695e-05
Position 1823: 2.4044642461688872e-05
Position 1148: 2.2935222434755178e-05
Position 2979: 2.1718497029003845e-05
Position 2511: 1.657636140808405e-05
Position 683: 1.6370499584537026e-05
Position 444: 1.6199481165008453e-05
Position 2256: 1.6100007907549004e-05
Position 1045: 1.5826111672613835e-05
Position 2155: 1.5752850005745143e-05
Position 456: 1.440593877609832e-05
Position 851: 1.3718363578790165e-05
Position 603: 1.2037603068189986e-05
Position 625: 1.140832421845167e-05
Position 359: 1.02176341239601e-05
Position 429: 8.193793184240928e-06
Position 128: 8.14807946985428e-06
Position 711: 7.062951160445218e-06
Position 402: 5.669425905806215e-06
Position 1499: 5.3462570714635775e-06
Position 147: 5.055455741329535e-06
Position 3911: 4.804753289158868e-06
Position 724: 4.004806947027548e-06
Position 631: 3.824334784874595e-06
Position 1455: 3.798592835455045e-06
Position 3260: 2.7259606638966665e-06
Position 908: 2.2955776177240066e-06
Position 2704: 2.1175951517483563e-06
Position 3894: 1.4256567929000383e-06
Position 620: 1.3134996633219464e-06
Position 2044: 1.1583178691219887e-06
Position 315: 1.0188525716240012e-06
Position 355: 7.085351270196456e-07
Position 1978: 4.3051396253543915e-07
Position 132: 3.191320454282148e-07
Position 154: 1.647320910107713e-07
Position 3033: 1.4803264083086574e-07
Position 2034: 6.2457483588900915e-09
Position 81: 5.766884598255521e-11
