Gene = Ppan
Position 729: 1.2840773820072483e-05
Position 2586: 1.2532837281680675e-05
Position 2214: 1.161003313065946e-05
Position 1923: 1.104914058451106e-05
Position 634: 1.0861051945062412e-05
Position 3577: 1.0769071982782404e-05
Position 2928: 1.0417119326653344e-05
Position 936: 9.643837369503114e-06
Position 2740: 7.133218234808936e-06
Position 1494: 6.889501735445358e-06
Position 24: 6.40879554839219e-06
Position 2005: 6.338522712665099e-06
Position 2933: 5.651156368085281e-06
Position 2753: 4.5481913639638244e-06
Position 2573: 4.087772443586013e-06
Position 3759: 3.6048374933606464e-06
Position 1614: 3.370061241793076e-06
Position 3228: 2.697687186506302e-06
Position 1617: 2.6635673336333056e-06
Position 1566: 2.0970001903864567e-06
Position 2267: 1.6142756394245733e-06
Position 2910: 8.848923064664958e-07
Position 2978: 5.531282638940571e-07
Position 12: 4.4131167485221177e-07
Position 184: 2.979511443523981e-07
Position 231: 2.1447375289810093e-07
Position 222: 1.3691506798035303e-07
Position 2988: 9.885516713109279e-08
Position 717: 9.555675793352216e-08
Position 667: 7.306250454814441e-08
Position 694: 6.356839713292904e-08
Position 3233: 3.842614609070094e-08
Position 219: 2.204415211522356e-08
Position 3246: 1.2638316545736036e-08
Position 3241: 9.96526990955567e-09
Position 3275: 6.5249632271593186e-09
Position 3226: 1.198057342867074e-09
Position 542: 9.99666573527768e-10
Position 2858: 6.319053533159415e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 3111: 0.971188031135667
Position 2907: 0.9686449699166478
Position 1595: 0.964955916734983
Position 3275: 0.9465375382787133
Position 2463: 0.9246413035014514
Position 231: 0.8964738682336334
Position 3656: 0.8628578683104611
Position 2729: 0.7946803021600862
Position 1420: 0.7015974502781838
Position 1162: 0.445529288059939
Position 1458: 0.23412575374000463
Position 2662: 0.15179897573177736
Position 3671: 0.12924913440170424
Position 2732: 0.037013692937142975
Position 3253: 0.03086164912502503
Position 2412: 0.023797778475615258
Position 1036: 0.01999570484904495
Position 402: 0.014834932334021455
Position 1307: 0.013632246134324805
Position 3961: 0.010698890405889916
Position 2924: 0.00785987166577466
Position 1424: 0.007577921868315502
Position 781: 0.007341612458940625
Position 697: 0.0064218213531632385
Position 958: 0.006216440663861656
Position 720: 0.00602129572600829
Position 1700: 0.005571707356806732
Position 531: 0.0055635408868223634
Position 3838: 0.00507453882637589
Position 1247: 0.004506083149251933
Position 1500: 0.004327799033228886
Position 2963: 0.0037621159357496543
Position 3301: 0.003696635168993354
Position 2041: 0.0035454721914562537
Position 2759: 0.003447518323081642
Position 2631: 0.0033578806363747907
Position 865: 0.003162415304197452
Position 1687: 0.0030296933385800516
Position 2337: 0.002978593163616585
Position 2394: 0.0028984012097729678
Position 1461: 0.0028891636128629203
Position 3314: 0.002745315922739876
Position 1365: 0.002706779146868091
Position 2928: 0.002698580696273826
Position 1024: 0.002593979869420222
Position 2942: 0.0025338618840833726
Position 3851: 0.002476200736457337
Position 1301: 0.002421962467624389
Position 3135: 0.0022010033491050214
Position 243: 0.00214592529006561
Position 3547: 0.0017743102109611135
Position 2358: 0.0016943556821015914
Position 3906: 0.0016561028117461415
Position 3185: 0.0015594748334559001
Position 3883: 0.0014856717778109077
Position 3858: 0.0014616881349707523
Position 1384: 0.0013131276590170877
Position 261: 0.0013030687104788178
Position 2974: 0.0012864226510469919
Position 267: 0.0011723304975443775
Position 2614: 0.0010963707526509972
Position 2784: 0.0010657034067538247
Position 2005: 0.0010198965816734262
Position 3361: 0.0009598714203722249
Position 2938: 0.0008627626170763668
Position 2665: 0.0007660539174859315
Position 517: 0.0007635685234155012
Position 1390: 0.0006977976291974363
Position 322: 0.0006517717154398504
Position 2315: 0.0006375518473351472
Position 1129: 0.0006074526037291995
Position 1736: 0.0005806352291841703
Position 3328: 0.0005572432692942662
Position 1011: 0.0005394828329854526
Position 3825: 0.0005088767795267343
Position 3376: 0.0004969983235631249
Position 3001: 0.0004962315992511376
Position 2279: 0.0004770169625276423
Position 1002: 0.0004530206982899554
Position 1379: 0.000426051863228835
Position 297: 0.000420378940906977
Position 2143: 0.00040510788311521836
Position 3289: 0.00037393131758428725
Position 3325: 0.00036940573328956444
Position 1090: 0.0003442073674870891
Position 1939: 0.00034358051719270404
Position 3144: 0.0003392257795332574
Position 1652: 0.00033880914518808695
Position 3295: 0.00033809176766968113
Position 3319: 0.0003332103125716166
Position 2667: 0.00030812526438239865
Position 348: 0.00030062053976916733
Position 3283: 0.0002848182240155411
Position 246: 0.00027985558984008446
Position 3459: 0.00027856243085765695
Position 1477: 0.0002765968865963758
Position 196: 0.000275160455800863
Position 3476: 0.0002716234633948488
Position 982: 0.000255765263228624
Position 1957: 0.00024043417138444432
Position 2740: 0.0002302363042309877
Position 2814: 0.00022472834883499254
Position 2093: 0.00021176546893463327
Position 3340: 0.00020547265984536352
Position 3503: 0.00020178280592413368
Position 2672: 0.00019220260794494353
Position 2674: 0.00019054535153027947
Position 2932: 0.00018311835324813465
Position 1328: 0.0001785247527877385
Position 3409: 0.00017473236785395404
Position 1095: 0.00017225596495343216
Position 328: 0.0001721348678874896
Position 547: 0.00015795240998936697
Position 658: 0.000153887377265903
Position 417: 0.0001518195581499519
Position 2431: 0.0001504427008521698
Position 3385: 0.0001386441160911706
Position 1573: 0.0001375332722539585
Position 3346: 0.00013306970983180538
Position 3864: 0.00013067857826274258
Position 3287: 0.00012766837649389492
Position 3808: 0.00012550317519465081
Position 2346: 0.00012413069450851766
Position 3494: 0.00012033757832184415
Position 2948: 0.00011941393788905722
Position 2775: 0.00010728523270290312
Position 3814: 9.594501625697399e-05
Position 3488: 9.575344322956406e-05
Position 3972: 9.395618561743533e-05
Position 2484: 9.265927667055449e-05
Position 2364: 9.102731385513528e-05
Position 3679: 8.8636265118559e-05
Position 3490: 8.607974859685871e-05
Position 282: 7.893050334721226e-05
Position 498: 7.839909260878146e-05
Position 3422: 7.807725156570058e-05
Position 2419: 7.778372953868493e-05
Position 3921: 7.691088406903336e-05
Position 2318: 7.635232772666124e-05
Position 2521: 6.612448826115014e-05
Position 431: 6.569875816095269e-05
Position 2427: 6.499620648667768e-05
Position 1655: 6.45092628642673e-05
Position 1117: 6.370403285331563e-05
Position 805: 6.245101329242695e-05
Position 2772: 5.8008420171934413e-05
Position 1342: 5.698337398132023e-05
Position 2224: 5.679481346748264e-05
Position 3936: 5.5497168653681e-05
Position 737: 5.5182180591455365e-05
Position 992: 5.229401423397337e-05
Position 425: 5.1070426434617805e-05
Position 2186: 4.910574802653416e-05
Position 2639: 4.875105234678609e-05
Position 869: 4.765848684757159e-05
Position 3352: 4.3843715887597615e-05
Position 2018: 4.3366268864371736e-05
Position 3388: 4.282144023784255e-05
Position 3322: 4.2719802934133145e-05
Position 2229: 4.259202670364829e-05
Position 608: 3.9014122392638535e-05
Position 1014: 3.721821149705314e-05
Position 1908: 3.7121280610603173e-05
Position 3941: 3.548737858063073e-05
Position 1872: 3.465214209407395e-05
Position 1254: 3.445415076233206e-05
Position 1898: 3.3735009062494314e-05
Position 1186: 3.163361081715284e-05
Position 3292: 3.109815606186356e-05
Position 1387: 3.033756499947942e-05
Position 1199: 2.982634264700734e-05
Position 2790: 2.7275382250352873e-05
Position 2283: 2.4035670799103065e-05
Position 1505: 2.2450183525369303e-05
Position 3444: 2.0512891223483202e-05
Position 2249: 1.9682316658327386e-05
Position 3382: 1.8987187605819368e-05
Position 3010: 1.841349359295213e-05
Position 3150: 1.8281244278339723e-05
Position 725: 1.7283057129183495e-05
Position 2541: 1.6997644872916626e-05
Position 1480: 1.6887943457179127e-05
Position 3059: 1.543399852620999e-05
Position 3412: 1.4929817734288322e-05
Position 1174: 1.4758847357703701e-05
Position 3691: 1.4354590287993237e-05
Position 3715: 1.4343170678031732e-05
Position 2787: 1.2986487349749089e-05
Position 836: 1.27520111348042e-05
Position 2291: 1.2534651351243543e-05
Position 2295: 1.1755693715722743e-05
Position 844: 1.1620047910505535e-05
Position 831: 1.0663082013254604e-05
Position 3583: 1.0642894267007316e-05
Position 3712: 1.0241389680154466e-05
Position 3772: 9.846803282721341e-06
Position 3406: 9.708159082583179e-06
Position 3508: 9.306412892094742e-06
Position 3752: 8.339430491172982e-06
Position 2804: 7.692271421325304e-06
Position 3365: 6.30125194590056e-06
Position 2214: 5.854436522390853e-06
Position 3202: 5.488002740548136e-06
Position 2523: 5.254847974665604e-06
Position 353: 4.947615987315066e-06
Position 2062: 4.932183918639254e-06
Position 3861: 4.660455133987324e-06
Position 3788: 4.337827058524632e-06
Position 2151: 4.184325220225949e-06
Position 3827: 4.1612502415113086e-06
Position 1649: 3.932695567783764e-06
Position 1715: 3.8071732680901185e-06
Position 3562: 3.7466791670064395e-06
Position 3521: 3.7371463745160074e-06
Position 2822: 3.2522897793828763e-06
Position 3684: 2.9396166693482135e-06
Position 3803: 2.7808496016905275e-06
Position 746: 2.7646787914399614e-06
Position 3515: 2.455091868268482e-06
Position 3801: 2.303974977902877e-06
Position 2105: 2.147818274643323e-06
Position 3730: 1.9352201480039628e-06
Position 634: 1.8599509714967468e-06
Position 3559: 1.716526643901237e-06
Position 3709: 1.2807580790877553e-06
Position 3819: 1.140002591504242e-06
Position 3073: 8.607459326531893e-07
Position 3066: 5.209490842735765e-07
Position 3031: 2.626892231973476e-07
Position 2155: 2.1986630908903838e-07
Position 3397: 1.5748309330086563e-07
Position 472: 1.0587561373261939e-07
Position 2110: 7.296373814715699e-08
Position 469: 5.538827901666533e-08
Position 1853: 4.537608642263326e-08
Position 3195: 4.5218223601469754e-08
Position 563: 4.349009421418521e-08
Position 3153: 3.7343406760498807e-08
Position 3012: 3.730305652430498e-08
Position 612: 3.503093223561618e-08
Position 3078: 3.371705346311382e-08
Position 577: 3.302404431434203e-08
Position 456: 2.3527003006116998e-08
Position 807: 1.3786003305047952e-08
Position 119: 9.004196557879105e-09
Position 477: 8.440181956113906e-09
Position 147: 6.761102990797903e-09
Position 587: 2.345354495860819e-09
Position 570: 1.9573879053152754e-09
Position 1848: 1.2160426434477614e-09
Position 1855: 1.072564886511111e-09
Position 1918: 1.026453329037561e-09
Position 133: 8.330428853437921e-10
Position 123: 7.594933845683249e-10
Position 97: 7.196616254417156e-10
Position 2194: 6.276448883204927e-10
Position 116: 3.283328295254412e-10
Position 99: 1.5271123865661075e-11
Position 88: 1.1568019274901648e-11
