Gene = Pstk
Position 1742: 5.5563445489685095e-05
Position 10145: 5.104015847194512e-05
Position 1117: 5.084725641277895e-05
Position 888: 5.012002921955844e-05
Position 2013: 4.8008591657035985e-05
Position 7201: 4.609540782807811e-05
Position 9995: 4.586561674309447e-05
Position 5349: 4.530943564985814e-05
Position 3673: 4.292161912893078e-05
Position 4859: 3.37277905038012e-05
Position 1178: 3.0687259797759544e-05
Position 817: 2.9924845569955102e-05
Position 362: 2.5212972446293167e-05
Position 963: 2.456002485407921e-05
Position 1903: 2.3011177581537474e-05
Position 2018: 2.2225355423301902e-05
Position 2654: 2.1883358352167158e-05
Position 4244: 1.9989695184863137e-05
Position 3353: 1.8726576642213268e-05
Position 3735: 1.8329940068916378e-05
Position 2165: 1.7153791407284605e-05
Position 5232: 1.653056702180035e-05
Position 1307: 1.645495696325599e-05
Position 3756: 1.603828357025018e-05
Position 7312: 1.599443552166009e-05
Position 2094: 1.4843658037191851e-05
Position 13547: 1.4559495265686068e-05
Position 7379: 1.3166357757282324e-05
Position 7335: 1.0992352135881952e-05
Position 478: 1.0796510834419757e-05
Position 4643: 9.537854901635223e-06
Position 1167: 9.419839593099355e-06
Position 657: 9.304130808666344e-06
Position 837: 9.106720586590123e-06
Position 242: 9.026801634185674e-06
Position 855: 8.804090307385279e-06
Position 725: 8.384782872969051e-06
Position 535: 7.915920517666549e-06
Position 281: 7.734849006246822e-06
Position 6011: 7.498015147549714e-06
Position 4283: 6.806428732186224e-06
Position 6578: 6.279066128856212e-06
Position 1441: 5.749411367732905e-06
Position 6160: 5.69961716932435e-06
Position 3557: 4.5271522964091646e-06
Position 1671: 4.357993474994908e-06
Position 1036: 4.145423497964349e-06
Position 413: 4.073836262257505e-06
Position 11335: 3.823997390729959e-06
Position 1768: 3.7364002813340516e-06
Position 1288: 3.5213326921104536e-06
Position 1261: 3.1709338162819157e-06
Position 777: 3.1506494123357355e-06
Position 1496: 2.649936151359731e-06
Position 4779: 2.462070075367211e-06
Position 485: 2.3687592863985874e-06
Position 4501: 2.3329407159981658e-06
Position 1311: 2.3205430111390865e-06
Position 2268: 2.3030379857894587e-06
Position 1089: 2.0894419842029712e-06
Position 4318: 2.0546793937959332e-06
Position 1147: 2.03169536924383e-06
Position 981: 2.022077128320469e-06
Position 770: 1.8501452879428763e-06
Position 529: 1.68252249884272e-06
Position 340: 1.5351559301768706e-06
Position 1033: 1.4300333007714822e-06
Position 561: 1.4124143360829526e-06
Position 925: 1.2361553055629981e-06
Position 423: 1.0137383989299347e-06
Position 490: 9.976152739326138e-07
Position 646: 9.218683374709095e-07
Position 892: 7.849286542809642e-07
Position 292: 4.521633486802981e-07
Position 999: 6.918161830199511e-08
Position 664: 5.1872655302988857e-08
Position 1914: 4.241645739785786e-08
Position 1910: 4.156133826177059e-08
Position 335: 4.079664720413243e-08
Position 2105: 3.138175769729672e-08
Position 2799: 2.8587923015081828e-08
Position 1013: 6.904705568781376e-10
Position 822: 3.089398103446991e-10
Position 716: 2.751010454792096e-10
Position 496: 2.0068158653221537e-10
Position 253: 1.3948368723034507e-10
Position 351: 9.828212131511633e-11
Position 593: 2.4213632434567596e-11
Position 545: 2.4173271078948574e-11
Position 425: 1.6268596594907534e-11
Position 741: 1.3340221521988665e-11
Position 375: 1.238510374722364e-11
Position 125: 9.434197948277763e-12
Position 415: 8.913098282178749e-12
Position 563: 7.483332953164411e-12
Position 87: 1.4106912274734908e-12
Position 367: 1.398540780031218e-12
Position 785: 1.227213518976526e-12
Position 671: 6.220368242923407e-13
Position 570: 3.5867054943549456e-13
Position 300: 3.469691592208026e-13
