Gene = Ssr2
Position 1259: 2.264684025202032e-05
Position 5591: 2.2113261798933494e-05
Position 48: 2.161262101988931e-05
Position 1548: 2.1267509355193262e-05
Position 1875: 2.002827581911877e-05
Position 599: 1.975430755452638e-05
Position 1767: 1.9015755795451374e-05
Position 400: 1.8773813698184303e-05
Position 902: 1.839116446063563e-05
Position 1183: 1.6487012273992315e-05
Position 727: 1.516360900488761e-05
Position 520: 1.4717034847397713e-05
Position 5706: 1.2477848828433034e-05
Position 1241: 1.2439171127943439e-05
Position 1148: 1.0876730692446648e-05
Position 2278: 1.0474089356622951e-05
Position 956: 1.0271701396135894e-05
Position 1706: 1.0222111544173742e-05
Position 287: 1.0044466469460356e-05
Position 717: 8.655169885288902e-06
Position 1256: 8.13499771967427e-06
Position 83: 8.134073684937511e-06
Position 152: 7.3445400033987155e-06
Position 1803: 6.80923585109679e-06
Position 653: 5.44579408678346e-06
Position 535: 4.3971067755711165e-06
Position 2297: 4.2065079761168495e-06
Position 225: 3.411933795058147e-06
Position 44: 3.1294805108146467e-06
Position 304: 3.1203317178133094e-06
Position 692: 3.0462902001672183e-06
Position 2507: 3.0190792158735503e-06
Position 63: 2.1218048020030786e-06
Position 33: 1.588993043294805e-06
Position 881: 1.5762919661767314e-06
Position 877: 1.3146146879077687e-06
Position 293: 7.706214490601404e-07
Position 315: 5.051816175176719e-07
Position 542: 4.750245284948298e-07
Position 495: 2.8531933095509987e-07
Position 1853: 1.765800844808457e-07
Position 1808: 1.7379405025761755e-07
Position 290: 1.6046631386792483e-07
Position 295: 1.4029386876554837e-07
Position 812: 6.425157970926119e-08
Position 787: 5.964204342842492e-08
Position 790: 3.993710273536304e-08
Position 835: 2.902789904355404e-08
Position 794: 2.6738324488996122e-08
Position 374: 1.0919463413799027e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1365: 0.8507927648129053
Position 271: 0.5520559985464571
Position 4191: 0.4877069194759865
Position 1620: 0.4173989869296872
Position 6932: 0.29142110168740065
Position 8272: 0.2601940227490173
Position 1944: 0.24407213251743295
Position 4100: 0.2177350163129315
Position 308: 0.20053075509566937
Position 7256: 0.16846551123236625
Position 8199: 0.15012960593833818
Position 4212: 0.14656963153817185
Position 366: 0.12469930956036532
Position 8315: 0.10397703416084612
Position 1009: 0.09368557989527233
Position 5427: 0.07177356190169755
Position 1409: 0.06787645161640095
Position 4033: 0.06544682446328702
Position 1948: 0.0592390469774719
Position 8343: 0.051749330092059516
Position 2770: 0.040526135523825176
Position 6546: 0.03790871913893903
Position 4168: 0.02855550698137411
Position 7752: 0.026426427679224013
Position 2377: 0.02464527728309747
Position 1992: 0.023981442806500126
Position 7139: 0.017578905359581544
Position 4128: 0.017520414626850472
Position 5130: 0.01738909975265905
Position 1647: 0.016632059846271165
Position 5973: 0.016552786202848967
Position 4070: 0.015364155279298852
Position 1968: 0.015236219830691983
Position 611: 0.015164637910466097
Position 1376: 0.011006187581889175
Position 1656: 0.010502835878354487
Position 6100: 0.010074747228950411
Position 1782: 0.009540791359018244
Position 7791: 0.009454421024158747
Position 4569: 0.008623152427549926
Position 2512: 0.008195361000671933
Position 1237: 0.007550326865753088
Position 2415: 0.006895581511951503
Position 4857: 0.006599451343478827
Position 5075: 0.006185193278292208
Position 5919: 0.006080388140075319
Position 8666: 0.005575907225522561
Position 7671: 0.0053684697866746385
Position 1279: 0.004798955430039145
Position 315: 0.004670418925323258
Position 4892: 0.00464268725136053
Position 5448: 0.004601276407713056
Position 1412: 0.004495249437184471
Position 400: 0.004054421898582062
Position 6200: 0.003924579620825239
Position 1732: 0.0037339691773235545
Position 4704: 0.0032985768493393997
Position 2492: 0.003106936285217595
Position 1736: 0.003063645702779784
Position 426: 0.0029622318239523357
Position 6127: 0.002936850593502575
Position 5488: 0.002818504311371925
Position 4925: 0.002572425568997688
Position 4711: 0.002444051811231899
Position 7240: 0.0022176241159577617
Position 4495: 0.0019075331184265178
Position 2017: 0.0019010033624162197
Position 5782: 0.0018851458794080106
Position 5406: 0.0017210361248197624
Position 8710: 0.001678596303392501
Position 8642: 0.0016387374726241498
Position 336: 0.0016339659022231098
Position 1053: 0.0015439378896071909
Position 7100: 0.0013777140392895115
Position 8240: 0.0013628747072277705
Position 1666: 0.0013278898213254654
Position 8413: 0.0013037443416574553
Position 4428: 0.0012556701119975627
Position 276: 0.0012514088368579376
Position 1086: 0.0012051370664858574
Position 806: 0.0011634788480925477
Position 1015: 0.001131766898652044
Position 659: 0.0011304981899480033
Position 6027: 0.0011087637530557885
Position 7389: 0.0010921201807929568
Position 528: 0.0010544525760267929
Position 6748: 0.0010503031437982522
Position 1797: 0.001019639895383457
Position 3408: 0.000882212148301487
Position 8069: 0.0008693307362176769
Position 6617: 0.0007498778893701045
Position 6767: 0.0007357884179704303
Position 4608: 0.0006157582186329746
Position 5586: 0.0006017080034670125
Position 4818: 0.0005664863522679831
Position 5686: 0.0005655154673684976
Position 5998: 0.0005645799883868841
Position 6953: 0.0005482729600930968
Position 5285: 0.0005299723664117772
Position 2870: 0.0005247359481312361
Position 2841: 0.00046692264147697065
Position 662: 0.00046201409812137784
Position 1587: 0.00045820875313463353
Position 2343: 0.00045152859344333156
Position 5902: 0.0004461707311013297
Position 5516: 0.00044211858318988725
Position 6994: 0.00044177570230107335
Position 8512: 0.000434684693905359
Position 6309: 0.00040889125378959745
Position 3893: 0.0003933430009152081
Position 1225: 0.000386371495273917
Position 326: 0.0003816091906274895
Position 5464: 0.000371969623641301
Position 5300: 0.0003458748193406473
Position 6521: 0.0003403349099523912
Position 1997: 0.00033582104296471673
Position 209: 0.00032394303582697755
Position 627: 0.00031899052146788846
Position 7879: 0.00029731959708337107
Position 225: 0.00027127072197911587
Position 1526: 0.00026854110465410175
Position 8420: 0.00026085254537802844
Position 540: 0.00026003884839269646
Position 1047: 0.0002506741180049625
Position 1329: 0.00023967740432627598
Position 6685: 0.0002392801582979297
Position 1291: 0.00023447191330467615
Position 520: 0.00021389323768947376
Position 5800: 0.00021374719227023969
Position 2104: 0.00020071944437914598
Position 2589: 0.00020003925727824867
Position 1540: 0.0001988712815699909
Position 2541: 0.0001936165499781382
Position 323: 0.00018784054896505884
Position 580: 0.00017896875374473817
Position 6132: 0.00016296890433352908
Position 332: 0.00014682521619211486
Position 1183: 0.0001467867176686448
Position 2808: 0.00014530654077961151
Position 1212: 0.0001397381423817311
Position 320: 0.00013590850121156502
Position 6490: 0.00013224475155380338
Position 7339: 0.00012921847307251628
Position 380: 0.00012501098082233345
Position 5574: 0.00011901307989955687
Position 5540: 0.000118254853265648
Position 1122: 0.00011790214053293092
Position 4344: 0.0001097306438772493
Position 5543: 0.00010228790895772858
Position 329: 0.00010141959436494859
Position 5751: 0.00010134058619270733
Position 1628: 9.803160824050676e-05
Position 5655: 9.170075858645825e-05
Position 617: 8.680736602900571e-05
Position 384: 8.076544593364014e-05
Position 6550: 6.569056412701384e-05
Position 870: 6.353414456421579e-05
Position 4826: 6.352068027480104e-05
Position 1203: 5.53462354798871e-05
Position 4762: 4.9585427717555344e-05
Position 467: 4.699065395375204e-05
Position 5355: 4.616871108148507e-05
Position 135: 4.1361085329581474e-05
Position 1060: 3.853634536847559e-05
Position 3500: 3.797645008818476e-05
Position 1193: 3.433391741808571e-05
Position 5037: 3.279358101319735e-05
Position 1296: 3.085523549559711e-05
Position 676: 3.0626789322466994e-05
Position 672: 2.6001519518786427e-05
Position 1119: 2.5226450908532e-05
Position 194: 2.363654922170132e-05
Position 1021: 2.2408317829196643e-05
Position 3852: 2.1992805444674907e-05
Position 1794: 1.954156764157449e-05
Position 3681: 1.8884393571176887e-05
Position 639: 1.6677411853665243e-05
Position 1580: 1.5918045940383383e-05
Position 1767: 1.5416057293437663e-05
Position 1764: 1.5322705377615337e-05
Position 916: 1.4267356270359874e-05
Position 688: 1.3537490008525352e-05
Position 709: 1.286661907539479e-05
Position 2527: 1.2857043770488216e-05
Position 833: 9.838688238333604e-06
Position 1215: 9.389676440170216e-06
Position 438: 9.381800938668326e-06
Position 503: 9.159631395188601e-06
Position 2382: 8.496532072641806e-06
Position 1317: 7.6104790164758186e-06
Position 1803: 7.604821571061283e-06
Position 1017: 7.0313760801570575e-06
Position 484: 6.345363755941842e-06
Position 846: 6.096990740460778e-06
Position 2147: 5.847192492365417e-06
Position 1135: 4.500138958746402e-06
Position 5172: 4.356092074193575e-06
Position 851: 3.4688655398062457e-06
Position 1293: 2.9486410211590987e-06
Position 582: 2.9481204045667287e-06
Position 700: 2.734744934785707e-06
Position 1148: 2.323711853320817e-06
Position 755: 2.293263895292013e-06
Position 535: 2.275031636399922e-06
Position 2127: 2.189447257734328e-06
Position 812: 1.8265841325067157e-06
Position 902: 1.7305807867300208e-06
Position 1217: 7.101154873782153e-07
Position 486: 9.541626465885992e-08
Position 448: 9.50437826495084e-08
Position 440: 8.654582972274759e-08
Position 552: 5.67989543502481e-09
Position 715: 4.814574455611953e-09
Position 1491: 2.9105358222209305e-09
Position 98: 2.147096564355498e-09
Position 83: 6.781852638573441e-10
Position 91: 1.8894375842109933e-10
Position 100: 1.6437130794706983e-10
Position 946: 2.362836102386485e-11
