Gene = E130309D02Rik
Position 11375: 0.0029372649403302743
Position 2338: 0.0027467424665266913
Position 617: 0.0026828202703303543
Position 3080: 0.0025332137662113356
Position 132: 0.0024158821308716805
Position 8874: 0.0023591129635243896
Position 205: 0.0022560458340992336
Position 232: 0.0021973056932809614
Position 6473: 0.0020519039988421404
Position 3807: 0.0019331690285137298
Position 11853: 0.0018472367851405855
Position 5131: 0.0018381286880336742
Position 5181: 0.001836024175936751
Position 328: 0.0018259363298787211
Position 189: 0.0017932837847585018
Position 5002: 0.001647201474919621
Position 11432: 0.0016394971328545335
Position 11945: 0.0016264422904446968
Position 1254: 0.0015801755654620058
Position 13672: 0.0015576298742450906
Position 676: 0.0014872376082267949
Position 4233: 0.0014341662230293634
Position 7110: 0.001408405759437063
Position 2710: 0.0013750837412324752
Position 6531: 0.0013589415026365238
Position 701: 0.001344522017567003
Position 589: 0.0011899650124731571
Position 5107: 0.0011830627973638103
Position 3045: 0.0011611548113699638
Position 3547: 0.0010630475845818076
Position 1382: 0.00100491694449539
Position 9295: 0.000999910934555597
Position 564: 0.0009781503418887353
Position 13117: 0.0009697692535002371
Position 3371: 0.000952430241280328
Position 13836: 0.0008025220354285848
Position 9083: 0.0007824586453779058
Position 1750: 0.0007608271454431256
Position 7969: 0.0007195361260065334
Position 806: 0.0007155528214156378
Position 1212: 0.000696544078699556
Position 1244: 0.0006795946431195763
Position 6458: 0.0006779862933392347
Position 3090: 0.0006639812192926876
Position 4173: 0.0006600136330057747
Position 1637: 0.00060609156501695
Position 2084: 0.0005962540524784267
Position 9085: 0.0005960964755171611
Position 8944: 0.0005927102328231518
Position 8200: 0.0005875748875569869
Position 570: 0.0005490986966440329
Position 3101: 0.0005490965534843545
Position 9060: 0.0005415574771885545
Position 10755: 0.0005397166912559607
Position 733: 0.00048792590577419805
Position 5023: 0.000479931199673171
Position 10729: 0.0004794303418338713
Position 8304: 0.0004761273273838748
Position 1002: 0.0004606745272035571
Position 9138: 0.00045382218663271004
Position 4617: 0.00043180208032189937
Position 583: 0.0003486771901863164
Position 218: 0.00032516822418952586
Position 8639: 0.00032382036316565716
Position 3083: 0.0003207181195470628
Position 8254: 0.00031445996107762276
Position 1202: 0.00030849223474544525
Position 6197: 0.00030166112397213816
Position 5410: 0.00029365422016153144
Position 8245: 0.0002892685495416842
Position 421: 0.0002674323012175196
Position 9291: 0.0002605982651191908
Position 4085: 0.0002589516901929945
Position 3714: 0.0002573526828204881
Position 1138: 0.0002414286756415147
Position 7708: 0.0002390454462022522
Position 3311: 0.00022781178636702734
Position 2548: 0.00021307988756672595
Position 9672: 0.00020992606914409711
Position 2072: 0.0002065889791008016
Position 551: 0.00019309981239451084
Position 1686: 0.00019010719199683262
Position 4516: 0.00018183917008386528
Position 473: 0.00017744648589317725
Position 383: 0.00017457985150352262
Position 2204: 0.00016829778526549014
Position 398: 0.0001624633109419279
Position 9579: 0.000160072859339905
Position 5465: 0.00015635807362587666
Position 5433: 0.00015123327271005416
Position 4374: 0.00014751981295902313
Position 3170: 0.0001435029043681933
Position 105: 0.0001396774188481984
Position 47: 0.0001384951963093518
Position 373: 0.00013366991984821086
Position 7773: 0.0001319564155790768
Position 9172: 0.00012291396360350132
Position 3520: 0.00011319146585161425
Position 419: 0.00010408074780321661
Position 852: 9.966455710606781e-05
Position 541: 9.387848989771063e-05
Position 3885: 9.329189267837115e-05
Position 78: 8.290506487314366e-05
Position 3496: 8.248934612902586e-05
Position 3004: 8.199283037010759e-05
Position 4844: 7.265770786592104e-05
Position 3618: 4.7268307966972015e-05
Position 3689: 4.541304864855737e-05
Position 3656: 4.4178473897559056e-05
Position 3559: 4.294323130379006e-05
Position 3776: 3.762334807379342e-05
Position 5065: 3.6259064914679514e-05
Position 14: 3.257493210282618e-05
Position 581: 3.1913063879756225e-05
Position 3672: 2.814995410568515e-05
Position 3726: 2.7647766547259022e-05
Position 3654: 2.5103709873518596e-05
Position 11478: 2.335184979047681e-05
Position 4188: 2.2036662236477184e-05
Position 4121: 1.98206697554041e-05
Position 3982: 1.936850922568683e-05
Position 799: 1.643637194816202e-05
Position 5042: 1.537478291958337e-05
Position 4304: 1.4371884777380452e-05
Position 7940: 1.30771316116196e-05
Position 4857: 1.0041374575223656e-05
Position 1296: 8.776469410071428e-06
Position 769: 7.28321892803957e-06
Position 1218: 6.397925282090482e-06
Position 1155: 5.7994883130463416e-06
Position 4787: 4.468469753386013e-06
Position 7994: 3.4995266458838184e-06
Position 1269: 2.7062284492025817e-06
Position 1120: 2.6978579730850687e-06
Position 7883: 1.6025420003439924e-06
Position 1036: 1.5864355342787712e-06
Position 1140: 1.284694096539044e-06
Position 1308: 1.2759700571233837e-06
Position 1142: 1.2373709459461093e-06
Position 1665: 1.134190585749507e-06
Position 1471: 7.901895921973046e-07
Position 1236: 5.550019741719067e-07
Position 1248: 4.6262231879357414e-07
Position 2069: 4.3759610978614676e-07
Position 1780: 4.3523250405557557e-07
Position 1274: 3.5594126079345463e-07
Position 1604: 3.0967642447628795e-07
Position 1447: 2.424022768391307e-07
Position 1491: 2.39524483407844e-07
Position 1745: 2.350891279563792e-07
Position 2088: 2.3410099184807957e-07
Position 1679: 2.2036663122138724e-07
Position 1132: 2.071101064697757e-07
Position 1453: 1.915640607651789e-07
Position 1996: 1.909610681434507e-07
Position 1935: 1.810187053908374e-07
Position 1807: 1.7266164869653124e-07
Position 1526: 1.6975322927353667e-07
Position 1688: 1.6248814671106147e-07
Position 1107: 1.6139901191637394e-07
Position 1673: 1.3907137071562458e-07
Position 1740: 1.311320143446549e-07
Position 1428: 1.2770007737948482e-07
Position 1313: 5.593651984013148e-08
Position 2756: 4.278074656885098e-08
Position 1153: 4.266014067908467e-08
Position 1681: 5.205546468649115e-09
Position 797: 8.925826415634223e-10
Position 789: 5.835958932685454e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1067: 0.9412202835712615
Position 7665: 0.7688258606832682
Position 9204: 0.7054704495713808
Position 13356: 0.466813649311647
Position 4056: 0.3605844923221672
Position 3609: 0.3252815674619455
Position 7219: 0.32062882808715637
Position 8394: 0.308185098397568
Position 3483: 0.3028009657593015
Position 11326: 0.2620553086388377
Position 9478: 0.2564444680002405
Position 3428: 0.25024336521379714
Position 9168: 0.18012627953098131
Position 5334: 0.13703399769509328
Position 13116: 0.13530603991763235
Position 7524: 0.1315533880653775
Position 6006: 0.09148706119241806
Position 12445: 0.0726786304509258
Position 13178: 0.0634981335960303
Position 3849: 0.05268183605259299
Position 11848: 0.043949749789015856
Position 12168: 0.04299477206414511
Position 12579: 0.042759380175599944
Position 12171: 0.04016372430175774
Position 8554: 0.03967736091404879
Position 960: 0.03926531614107954
Position 3936: 0.038254687339117126
Position 3442: 0.03419319162184682
Position 11541: 0.02850834936998124
Position 13931: 0.027956189021277254
Position 7707: 0.02719795177544574
Position 7336: 0.02605094417584184
Position 11563: 0.025987132395203644
Position 8137: 0.024389572579594173
Position 7823: 0.023729164516223204
Position 12941: 0.023516253702311682
Position 13959: 0.02293234259279291
Position 4975: 0.01912484968500491
Position 2190: 0.018998865287395635
Position 3564: 0.018827852518623622
Position 1525: 0.01832912550385195
Position 4033: 0.01735641606778178
Position 9514: 0.0162183655713075
Position 8928: 0.015394952039105963
Position 13608: 0.01475956761732974
Position 6052: 0.014523774796377766
Position 12697: 0.014206737090471898
Position 9482: 0.011901079948060842
Position 3997: 0.010982884035824692
Position 8336: 0.010065339980293204
Position 3232: 0.009350537106200141
Position 7184: 0.009175830912134333
Position 7503: 0.008602394613690889
Position 8894: 0.008504385475871847
Position 9521: 0.008413908330698158
Position 7972: 0.008386626532183637
Position 541: 0.007948053355272952
Position 3370: 0.007895784592546678
Position 1710: 0.007868492582299099
Position 7542: 0.007576450338448906
Position 5271: 0.007401373877458642
Position 5205: 0.00735142479754621
Position 8428: 0.006795863638390395
Position 13545: 0.006583147045791997
Position 11799: 0.006447526394137697
Position 13526: 0.006243857216819348
Position 1778: 0.0062433199092141985
Position 8415: 0.006197663610974202
Position 8375: 0.005590344573207667
Position 10424: 0.005088974737948218
Position 2923: 0.0050084877455794236
Position 7698: 0.004820189678138603
Position 11881: 0.004811243802375403
Position 3387: 0.004665345290750079
Position 699: 0.004334338576485755
Position 4005: 0.004297814475111179
Position 3840: 0.004177121811748151
Position 9442: 0.003653134181452452
Position 7555: 0.003628639209689745
Position 1007: 0.0035404390249416623
Position 6367: 0.003529470903159179
Position 8312: 0.0035171290464966524
Position 10581: 0.003494119308963855
Position 14148: 0.003396249712933874
Position 12807: 0.0033048587565714083
Position 4013: 0.0032637572248089336
Position 10411: 0.003261149208558282
Position 4406: 0.003200665159569862
Position 11746: 0.0031353890738851906
Position 10644: 0.003023096674169533
Position 8347: 0.002691000460193851
Position 3447: 0.002686528214136025
Position 578: 0.00260774943281918
Position 11322: 0.0026067975946318838
Position 1017: 0.0024564278113587443
Position 3509: 0.0024158793769089837
Position 1075: 0.0023468958571730312
Position 978: 0.0022494098631058866
Position 3190: 0.002171701106032473
Position 1822: 0.002071989561365943
Position 6077: 0.00206779592262471
Position 5358: 0.002043396250206703
Position 10916: 0.002026819180157272
Position 10427: 0.002023450587554099
Position 8703: 0.0018940845106766835
Position 10679: 0.0018665497572343899
Position 9234: 0.0016801275786139842
Position 11342: 0.001644376631293947
Position 11369: 0.0016207812556177435
Position 3334: 0.001556422037859909
Position 2324: 0.0015563918304542686
Position 7938: 0.0015113515277328014
Position 7262: 0.0014699863768689633
Position 6959: 0.0014456399861201418
Position 3717: 0.0014100442922153616
Position 13508: 0.0013229664696307632
Position 1044: 0.001322785795142045
Position 3576: 0.0012801791767452376
Position 934: 0.0012633980416324076
Position 13971: 0.0012578973505508453
Position 3116: 0.0012241920116716394
Position 4893: 0.001211668910993372
Position 3584: 0.0011936308881421152
Position 3865: 0.0011269540139433707
Position 8358: 0.0011120884572404898
Position 8491: 0.0010553569124488868
Position 351: 0.0009439104445299283
Position 2203: 0.0009418481035635404
Position 253: 0.0009217221270463039
Position 3776: 0.0009202532772819719
Position 7406: 0.0008956766306231036
Position 2548: 0.0008891082455572004
Position 894: 0.0008702518400129058
Position 3912: 0.0008107834514267439
Position 6002: 0.0007794160743858976
Position 8018: 0.0007595276754174434
Position 1251: 0.0007439349650267167
Position 3355: 0.0006776027206774102
Position 6058: 0.0006736310052028495
Position 8517: 0.0006569647786780761
Position 11495: 0.0006530426054698363
Position 3518: 0.0006457771189176644
Position 5361: 0.0006433711808204189
Position 5973: 0.0006304291368858114
Position 12639: 0.0006231943418818304
Position 5180: 0.0005624973065667811
Position 3649: 0.0005503762242140376
Position 4410: 0.0005191498763768605
Position 6394: 0.00048390395855633516
Position 1793: 0.0004769061102856647
Position 391: 0.0004645337997665164
Position 3457: 0.0004637012873805613
Position 2987: 0.0004541224786555161
Position 354: 0.0004035323139683035
Position 9034: 0.00040022758244994615
Position 5525: 0.00039803096979070966
Position 9184: 0.0003873810349604046
Position 2422: 0.0003836107829692485
Position 3077: 0.00037501800179421063
Position 8023: 0.00037332929247087406
Position 10866: 0.00035323956539735164
Position 4796: 0.0003412413802111455
Position 3367: 0.0003125985700524528
Position 819: 0.00030985739090903667
Position 8254: 0.0003010473008045617
Position 9037: 0.0002934157457300559
Position 2522: 0.00028148239626653467
Position 1619: 0.00027982158639934155
Position 4335: 0.0002620300595829759
Position 5128: 0.0002528675678557023
Position 3907: 0.0002434490221165777
Position 1665: 0.00023764989909529899
Position 4898: 0.00022309270640007503
Position 235: 0.00020983662115558349
Position 4373: 0.0002038875756808747
Position 319: 0.00019991966723624567
Position 9530: 0.00018803398092982656
Position 3159: 0.00017793717162606536
Position 232: 0.00017438913029998036
Position 4554: 0.00017281068121730196
Position 7867: 0.00017254069039333744
Position 2372: 0.00016494270961719978
Position 492: 0.0001627922362774569
Position 721: 0.000155220618180614
Position 1827: 0.00014668755673185035
Position 8438: 0.00013885978590806922
Position 1569: 0.0001273731365556867
Position 3590: 0.00012468309192685434
Position 309: 0.00011677256136821066
Position 1084: 0.00011512433773407499
Position 1474: 0.00011511560850685069
Position 1182: 0.0001134756575332146
Position 1634: 0.0001021921135045538
Position 8045: 0.00010081362772773471
Position 2497: 0.00010064476678944538
Position 1774: 9.974265550078044e-05
Position 987: 9.005643672052988e-05
Position 9723: 8.938114422502223e-05
Position 1116: 8.888888653735905e-05
Position 1654: 8.720142722260916e-05
Position 1540: 8.556276442699878e-05
Position 1884: 8.49140034925701e-05
Position 7899: 7.879080000219911e-05
Position 8073: 7.812663319499831e-05
Position 6275: 7.545693310238323e-05
Position 962: 7.529695629738895e-05
Position 2829: 7.350910030509232e-05
Position 7853: 7.164711134295053e-05
Position 3916: 6.987005804413628e-05
Position 5078: 6.512442898961244e-05
Position 546: 5.934747197709515e-05
Position 9578: 5.4541300065205876e-05
Position 1375: 5.431471020322547e-05
Position 3281: 5.336376167170372e-05
Position 4839: 5.169489568810347e-05
Position 4947: 4.9362017313273746e-05
Position 1253: 4.931362382077358e-05
Position 2020: 4.843038523648181e-05
Position 9370: 4.658600131923784e-05
Position 2602: 4.502412229651148e-05
Position 841: 4.324891500747389e-05
Position 2057: 4.185071398714712e-05
Position 3909: 4.139906632400254e-05
Position 1870: 3.9728554239985595e-05
Position 11431: 3.805823557635976e-05
Position 4081: 3.682595980508654e-05
Position 1200: 3.671359729822758e-05
Position 2225: 3.373645213144362e-05
Position 2919: 2.991149191797461e-05
Position 2220: 2.9274041572672264e-05
Position 981: 2.6888127911009232e-05
Position 2645: 2.5844104388720048e-05
Position 2157: 2.2593765401858486e-05
Position 1094: 2.255636300155217e-05
Position 1389: 2.230603207034066e-05
Position 4139: 2.1356862840913817e-05
Position 3889: 2.095465384171285e-05
Position 8067: 2.0934151045403944e-05
Position 1601: 2.0594918740847715e-05
Position 364: 1.9729393068560912e-05
Position 1445: 1.950554848271409e-05
Position 1020: 1.8920837564914046e-05
Position 7345: 1.8389956168554384e-05
Position 4469: 1.802087610595203e-05
Position 3851: 1.7845136612127636e-05
Position 1730: 1.6255068006376774e-05
Position 764: 1.5450161015596556e-05
Position 674: 1.4122832120554487e-05
Position 1327: 1.4088002186329305e-05
Position 428: 1.3317989548913744e-05
Position 8931: 1.3292994236079416e-05
Position 3139: 1.282717903302846e-05
Position 200: 1.2655639271785401e-05
Position 270: 1.2518838592480136e-05
Position 412: 1.2137079261102184e-05
Position 4232: 1.2033612799942417e-05
Position 3212: 1.0958991721668171e-05
Position 4258: 1.0928651552668371e-05
Position 4580: 1.0923836822858699e-05
Position 322: 1.0054133692767237e-05
Position 759: 1.0001372313746324e-05
Position 1596: 9.967050877580435e-06
Position 4238: 9.906183012877019e-06
Position 1212: 9.877615766365349e-06
Position 3724: 9.299462367781583e-06
Position 668: 8.978809098718813e-06
Position 3314: 6.924850834276358e-06
Position 3682: 6.865785233879134e-06
Position 436: 5.60385683320915e-06
Position 358: 5.457909059594733e-06
Position 415: 5.158303929835661e-06
Position 3746: 4.488391076134041e-06
Position 4510: 4.285889925132079e-06
Position 701: 4.212932267609572e-06
Position 559: 3.9252792490431e-06
Position 403: 3.829564698485955e-06
Position 1844: 3.538305738187973e-06
Position 6024: 2.9965141678940965e-06
Position 4200: 2.913186892199298e-06
Position 4181: 2.7384613458640236e-06
Position 439: 2.572182030055173e-06
Position 1221: 1.5139400848394212e-06
Position 5001: 1.2009672646934615e-06
Position 6102: 6.841236893340387e-07
Position 1103: 4.855048130040899e-07
Position 1225: 4.536015439233067e-07
Position 731: 3.5875917335189527e-07
Position 506: 2.3036189980975697e-07
Position 4116: 1.6494101445525135e-07
Position 1308: 1.3273058907741795e-07
Position 457: 1.195307323704392e-07
Position 1428: 1.039835850240419e-07
Position 1574: 1.0147620216336074e-07
Position 451: 9.562456522166976e-08
Position 1025: 8.117198625745664e-08
Position 3867: 4.325145776296039e-08
Position 2615: 2.8555227337034912e-08
Position 913: 1.777736612689445e-08
Position 1395: 1.7161103809457292e-08
Position 495: 1.649901573137885e-08
Position 2429: 7.333806989039683e-09
Position 2377: 6.9415594181291806e-09
Position 2192: 6.7834216782775115e-09
Position 4431: 6.216807610488256e-09
Position 2484: 5.577107510313268e-09
Position 2449: 4.8963572742964355e-09
Position 2227: 2.2559143847370987e-09
Position 2398: 2.1151175952942734e-09
Position 706: 9.500012266051001e-10
Position 2094: 5.66694713581502e-10
Position 589: 2.8490123013437406e-10
Position 871: 2.0990430723868894e-10
Position 919: 1.9413541769820635e-10
Position 120: 1.6765218062887394e-12
Position 159: 6.7915587805815085e-15
Position 161: 2.02514026899119e-15
Position 366: 1.052364230517486e-15
