Gene = Ppp1r13l
Position 4381: 0.005304713129497706
Position 13620: 0.0050866963568456
Position 2278: 0.004656762766572639
Position 10130: 0.003918727446194596
Position 7092: 0.0038903735424860642
Position 9474: 0.0037397732484712697
Position 16420: 0.0037090832242317505
Position 14145: 0.003473850335966035
Position 4514: 0.003458202847250129
Position 10751: 0.003172349968860385
Position 7595: 0.0031152657444461335
Position 13610: 0.003037884048402332
Position 3525: 0.002972088902328744
Position 11456: 0.0029243693011129987
Position 9758: 0.0028205605643555763
Position 10459: 0.0025864754365256884
Position 16977: 0.0025863173081307933
Position 8888: 0.002308406189767631
Position 13625: 0.002250931528193745
Position 7730: 0.002197467488562933
Position 8075: 0.0021824850859995483
Position 7405: 0.0020740250438102403
Position 804: 0.0019522889040882569
Position 14574: 0.001925773914654657
Position 1515: 0.001704404529520599
Position 14436: 0.0016375765466532253
Position 9027: 0.001616952838232513
Position 8684: 0.0015291991573599813
Position 13759: 0.0015091161523933581
Position 7847: 0.0013634550699067138
Position 11863: 0.0013481113271303893
Position 13812: 0.0013337225514685946
Position 11045: 0.0012612585544271172
Position 7580: 0.0012165407920603744
Position 7589: 0.0011473134943744607
Position 9053: 0.0010672264244284675
Position 6737: 0.0009463650948971041
Position 7256: 0.0009232364026697784
Position 569: 0.0008737219788719593
Position 495: 0.0008728768615868614
Position 3212: 0.0008085084066392824
Position 868: 0.000643080494201938
Position 16982: 0.0006022474620351473
Position 7782: 0.0005812802006000993
Position 11755: 0.0005282285076113036
Position 8602: 0.0004944433580747764
Position 7916: 0.0004884536556766504
Position 15168: 0.00045593487062417786
Position 14416: 0.00045337935553988595
Position 10030: 0.0004521600321951549
Position 503: 0.00044963760750819264
Position 7632: 0.00040356110851667555
Position 14973: 0.00039500709568943224
Position 79: 0.00038118761099785464
Position 9080: 0.00037743390067609923
Position 590: 0.0003501132320133541
Position 7713: 0.0003354639819706518
Position 8691: 0.0003131300075604771
Position 8666: 0.000306136761318281
Position 633: 0.0002219480101305523
Position 1433: 0.00021469724089761974
Position 3222: 0.00019485471579031163
Position 15811: 0.00016870881679677117
Position 9059: 0.0001608518558353759
Position 14424: 0.00015190328907080364
Position 8729: 0.00014974052332073713
Position 244: 0.0001320241559143891
Position 4450: 0.00013181298443627125
Position 9498: 0.00013173466948430545
Position 819: 0.0001263621558130056
Position 9229: 0.00012442661785379495
Position 14173: 0.00012201438259456035
Position 2669: 0.00011832023776119928
Position 123: 0.0001146852702354803
Position 275: 0.00010897761567896312
Position 187: 9.818900610962641e-05
Position 15149: 9.415767797741804e-05
Position 14689: 9.021015963147612e-05
Position 9481: 8.850662379975038e-05
Position 8850: 8.225045639311986e-05
Position 7586: 8.22338130259293e-05
Position 10061: 7.841256783096752e-05
Position 14455: 7.596765325873835e-05
Position 105: 7.423009302663781e-05
Position 297: 7.256921564975743e-05
Position 14377: 7.162254593745689e-05
Position 9276: 6.372336266082808e-05
Position 549: 5.802928366313442e-05
Position 9246: 5.594106874358286e-05
Position 15899: 5.389312262683713e-05
Position 202: 5.3397881883208844e-05
Position 393: 5.276100687887043e-05
Position 9789: 5.167806653679001e-05
Position 807: 4.849107325056591e-05
Position 922: 4.6917312551583334e-05
Position 447: 4.5783406414985486e-05
Position 8715: 4.5140916498678996e-05
Position 588: 4.379908551697552e-05
Position 382: 3.9069644651684764e-05
Position 767: 3.857102287119508e-05
Position 4183: 3.8066986669270264e-05
Position 9494: 3.208131498250243e-05
Position 313: 3.0809295313219566e-05
Position 1051: 2.367984713440853e-05
Position 9504: 2.3118235288849488e-05
Position 15236: 2.299140047804313e-05
Position 612: 2.244695729327059e-05
Position 294: 1.911760270856371e-05
Position 14142: 1.847258006878939e-05
Position 573: 1.8131701485360213e-05
Position 14330: 1.7964278849478897e-05
Position 11127: 1.7590770256943567e-05
Position 15590: 1.739184334466147e-05
Position 536: 1.6757327188537022e-05
Position 1610: 1.6336878006226427e-05
Position 8465: 1.5155567851311987e-05
Position 990: 1.21242698469395e-05
Position 459: 1.1588439644256005e-05
Position 705: 1.0087693142617473e-05
Position 9838: 8.896134902678264e-06
Position 14463: 8.44238844649682e-06
Position 9502: 7.733382026690346e-06
Position 200: 7.459874651612691e-06
Position 11296: 7.162623388236041e-06
Position 1792: 6.64055987850452e-06
Position 9785: 6.613084646924769e-06
Position 14103: 6.19227638844145e-06
Position 1755: 6.050600258215095e-06
Position 1570: 5.343255497755906e-06
Position 400: 4.821832043300707e-06
Position 151: 4.511729638530347e-06
Position 14730: 3.766127190725473e-06
Position 372: 3.6834221488061742e-06
Position 14347: 3.5865827077501787e-06
Position 497: 2.904788279997739e-06
Position 323: 2.425797222976634e-06
Position 962: 2.2656525379860953e-06
Position 387: 2.1241361055652845e-06
Position 886: 1.9576979435981647e-06
Position 9216: 1.807676538743596e-06
Position 512: 1.8020638866563802e-06
Position 10053: 1.7961619501077221e-06
Position 526: 1.569308670260601e-06
Position 690: 1.5568647111963417e-06
Position 9719: 1.5417376100783754e-06
Position 809: 1.3862323989365704e-06
Position 7469: 1.3531368352452841e-06
Position 1156: 1.1948974835506265e-06
Position 919: 1.0004123078791336e-06
Position 14523: 7.811393006917957e-07
Position 406: 6.567734205263263e-07
Position 14692: 5.879058227569157e-07
Position 9924: 5.605668394146699e-07
Position 9316: 5.304050908153192e-07
Position 9781: 5.217789406027753e-07
Position 1063: 3.0644098935513897e-07
Position 1256: 2.9484565789668755e-07
Position 14601: 2.5416393635056855e-07
Position 9496: 2.5152158652742746e-07
Position 1083: 2.0738438915789942e-07
Position 6328: 2.0389012762851837e-07
Position 986: 2.011805217086056e-07
Position 14212: 1.2355127609255425e-07
Position 9779: 1.0458127370805447e-07
Position 992: 9.420703213902449e-08
Position 14658: 8.246027579001693e-08
Position 1269: 7.33302197362783e-08
Position 374: 4.7335245294812877e-08
Position 1236: 2.89197002858991e-08
Position 977: 2.8443707895584428e-08
Position 994: 2.4825275190223642e-08
Position 14564: 5.562255105537856e-09
Position 2282: 2.0993484591178457e-09
Position 24: 1.7882684400729639e-09
Position 2479: 1.5574984818944195e-09
Position 950: 1.2801963766582184e-09
Position 8925: 8.599051315043907e-10
Position 1463: 6.088927861242856e-10
Position 2509: 3.664678276570695e-10
Position 1532: 2.903740884879874e-10
Position 1810: 2.8823366147606163e-10
Position 2381: 2.572352610702897e-10
Position 2248: 2.4131170538449796e-10
Position 14216: 9.424094757759238e-11
Position 9508: 7.091860145133326e-11
Position 421: 6.01824708514034e-11
Position 9706: 2.8784431494849814e-11
Position 1467: 1.9913065178115028e-11
Position 9595: 1.7368117806131602e-11
Position 436: 3.019299993358856e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 14268: 0.9983634642972847
Position 14033: 0.9878696294813015
Position 9172: 0.9830889956713206
Position 7500: 0.9333214452819876
Position 14508: 0.8532992570362453
Position 9349: 0.8308021051439584
Position 16271: 0.7413439696363302
Position 7325: 0.7325774655724996
Position 8763: 0.5951252822994366
Position 909: 0.3487339983016658
Position 10360: 0.25691250741478516
Position 8961: 0.23258397774599254
Position 8724: 0.23147651089007107
Position 8980: 0.22923626008497297
Position 9007: 0.1844542820984229
Position 14558: 0.13998362903929004
Position 10324: 0.12504577397617583
Position 9988: 0.12322990560129272
Position 15735: 0.11744221607885953
Position 983: 0.10421562692120756
Position 12109: 0.10320568509998536
Position 16750: 0.10121347910978148
Position 3356: 0.085881687153574
Position 7329: 0.08388030470515373
Position 5709: 0.08387526206733976
Position 17161: 0.07846326308847565
Position 9390: 0.07372237470558007
Position 8708: 0.06814037657344292
Position 8577: 0.05973127702889855
Position 10330: 0.059094377507473345
Position 12127: 0.057827944089481526
Position 6253: 0.05172568278337758
Position 4300: 0.04925320368014503
Position 10094: 0.04792795771657284
Position 10222: 0.043745558721989986
Position 8976: 0.03876142526897599
Position 10300: 0.03821993097808651
Position 3430: 0.035021424415117644
Position 16761: 0.03328692971079818
Position 11973: 0.032381528668638394
Position 10119: 0.03174936490395408
Position 11707: 0.03168180250033759
Position 15779: 0.02720955896725785
Position 10158: 0.026711578483144375
Position 10312: 0.02646428169908294
Position 7532: 0.025691283154923222
Position 8947: 0.024122642889190953
Position 11988: 0.021556641361038312
Position 697: 0.020311039492687782
Position 10286: 0.019781739770188756
Position 16332: 0.019255441066165245
Position 14853: 0.019155405759164856
Position 7221: 0.01848194748833607
Position 13491: 0.018055158062099796
Position 17304: 0.017761507431274665
Position 7176: 0.017293652151966175
Position 15559: 0.016876018380626426
Position 9816: 0.016786869308252773
Position 11819: 0.01657271437181392
Position 4276: 0.016497003966076212
Position 10203: 0.01594457991083508
Position 17164: 0.01451563920317389
Position 3401: 0.014425661436974565
Position 8777: 0.012808530391658211
Position 13689: 0.012427101629129236
Position 6335: 0.011962442539021534
Position 11924: 0.011894029521870755
Position 15928: 0.011302555697316622
Position 14793: 0.010994117821443328
Position 2239: 0.00898271749642017
Position 16890: 0.008611951082718413
Position 16697: 0.008590271742757338
Position 15501: 0.00852144710675629
Position 7514: 0.007973641613417709
Position 11367: 0.007939137637886727
Position 9194: 0.007850172855557232
Position 9019: 0.007546436338442146
Position 12064: 0.007149569583942292
Position 8939: 0.0069721212466502674
Position 6040: 0.006798725686600662
Position 15967: 0.006610020141504336
Position 4570: 0.006567211087372403
Position 6436: 0.006500716419950663
Position 16862: 0.0064945674873341415
Position 12138: 0.006223110386723891
Position 5933: 0.006174295036687303
Position 16597: 0.006016653997645106
Position 676: 0.0057280452972203275
Position 17003: 0.005427743215080249
Position 8780: 0.0053209584676282146
Position 16145: 0.0051889857941932694
Position 1021: 0.005181029021776695
Position 16661: 0.005150434029275968
Position 5984: 0.005058988969207676
Position 6006: 0.005050549630989971
Position 14036: 0.004841014347735663
Position 3305: 0.00480411885231079
Position 15299: 0.004750884659889126
Position 2160: 0.004748574246266623
Position 14601: 0.004643220136335448
Position 3325: 0.004398062312465237
Position 15750: 0.004385905936452533
Position 17199: 0.004180704539122347
Position 17183: 0.0040788261969175585
Position 17202: 0.004071721430844584
Position 1239: 0.004039273062767814
Position 7014: 0.0038903735424860642
Position 14982: 0.0038237448501543527
Position 13973: 0.0037698717078599353
Position 10165: 0.0036901574457011235
Position 14972: 0.0033608890258591735
Position 418: 0.003311024803747745
Position 10050: 0.0032579287120802613
Position 8923: 0.003177551279553944
Position 946: 0.002744129823408297
Position 4518: 0.0026190873248202193
Position 3978: 0.002383599063996839
Position 9204: 0.0023680801115787244
Position 11828: 0.0023551178848856334
Position 10068: 0.0023087523232026177
Position 1178: 0.00206357650764703
Position 3225: 0.0019558531432780713
Position 2164: 0.001824822644723627
Position 1411: 0.001807359654427401
Position 10650: 0.0017810010602106086
Position 6256: 0.0017639439900504277
Position 9661: 0.001731609110932809
Position 15344: 0.0016760957378456518
Position 3352: 0.0016656174454155702
Position 8804: 0.0016165307299527813
Position 10366: 0.0015904691753204192
Position 1228: 0.0014510475931553853
Position 3473: 0.0014305489183768698
Position 4352: 0.0014032892741869193
Position 16813: 0.0013874140844884785
Position 11299: 0.0013681472805347717
Position 7847: 0.0013258449872859846
Position 16540: 0.0013078790161152587
Position 470: 0.0012876720401491125
Position 16190: 0.0012407910227744796
Position 15130: 0.0012327658621528854
Position 4304: 0.001198421970870711
Position 16736: 0.0011690286836006385
Position 4459: 0.0011484256158695234
Position 3443: 0.0011280308857152387
Position 10044: 0.0011169619513455215
Position 5743: 0.0011130693416199705
Position 14282: 0.0011072281496503774
Position 3104: 0.0010983510145026799
Position 8952: 0.001090736022535335
Position 16033: 0.001031054618636752
Position 7797: 0.0010276426137863486
Position 10622: 0.0010111709641594281
Position 9518: 0.000981937009406152
Position 5669: 0.000978941339678343
Position 15649: 0.000958278197365868
Position 3358: 0.000912601848475174
Position 8484: 0.0008984475840971937
Position 17180: 0.0008555061657406848
Position 929: 0.0008541695673201169
Position 10737: 0.0008460878119389552
Position 15507: 0.0008406319343396592
Position 2183: 0.0008306786019932776
Position 4255: 0.0008236052253172153
Position 871: 0.000802871082913544
Position 10779: 0.0007737440944167748
Position 3182: 0.0007564572932610693
Position 3276: 0.0007470994596187306
Position 11253: 0.0007431701031721964
Position 3488: 0.0007159514512364051
Position 8621: 0.0007092012545161459
Position 15802: 0.0006897544173529493
Position 15307: 0.0006872716056167926
Position 10027: 0.000628884066997427
Position 16101: 0.000579899617819647
Position 6655: 0.0005720984887845804
Position 14989: 0.0005640746196954976
Position 11730: 0.0005601864931797351
Position 14787: 0.0005559319255581378
Position 1000: 0.000545112611859759
Position 10186: 0.0005425226372638004
Position 723: 0.00054213004003112
Position 14824: 0.0005370385786518858
Position 10126: 0.0005241204042190893
Position 6101: 0.0005238679840320119
Position 8624: 0.0005100670527055335
Position 8419: 0.0005024631351855847
Position 1377: 0.0005003441490439178
Position 8785: 0.0004888408854066563
Position 828: 0.0004726764115057786
Position 8324: 0.0004726422101400702
Position 15099: 0.0004533660400004876
Position 10103: 0.0004471884215446162
Position 16337: 0.00044571022808941686
Position 9133: 0.0004203538745861818
Position 4028: 0.0004196723003144815
Position 7538: 0.00041684985114773
Position 16441: 0.00041503519008442223
Position 7692: 0.0003931653687137081
Position 856: 0.00037872483886393544
Position 6692: 0.0003742666061125253
Position 17140: 0.0003576196715565874
Position 8452: 0.0003540859889595574
Position 9124: 0.000329865083199237
Position 629: 0.00032648273026171125
Position 7954: 0.00031569900334095865
Position 10002: 0.000302412066418171
Position 11778: 0.00029478957215184066
Position 17099: 0.0002913270384682191
Position 581: 0.00028550021841178226
Position 2263: 0.0002581874198065742
Position 1071: 0.0002553048091026893
Position 15061: 0.00024947390936327235
Position 14286: 0.00022534767500054356
Position 5871: 0.0002238768173606349
Position 8500: 0.0002191512310537267
Position 16187: 0.00021605625972727642
Position 9232: 0.00021349143645465205
Position 3067: 0.00020992806203886183
Position 2216: 0.0002080722378346113
Position 10244: 0.00020439930137853418
Position 13800: 0.000188558654387516
Position 7949: 0.0001873409870769283
Position 1252: 0.0001771028417368321
Position 15579: 0.0001697981165778292
Position 803: 0.0001683074582773609
Position 15012: 0.0001640631171576089
Position 709: 0.00015989249985376693
Position 742: 0.0001594198311233414
Position 8824: 0.0001577644146072517
Position 15313: 0.00015496071387400973
Position 7988: 0.00015282874058608235
Position 7919: 0.00015201139155141544
Position 494: 0.00015072533435627565
Position 294: 0.0001480572829324631
Position 8365: 0.00014696693785755315
Position 755: 0.00014290470279850013
Position 4195: 0.00013706174449091665
Position 14830: 0.00012153769249419155
Position 17078: 0.00011861053035368738
Position 7712: 0.00011709779895745265
Position 8299: 0.00011243201771309996
Position 380: 0.00011237440210261498
Position 728: 0.00010814389112990431
Position 9869: 0.00010628919461301086
Position 1267: 0.00010619157329772395
Position 15045: 0.00010604906298923109
Position 10251: 0.00010400080896703024
Position 950: 9.356380817687797e-05
Position 8831: 8.96311501523224e-05
Position 2595: 8.322393578121125e-05
Position 9255: 8.205064959744421e-05
Position 14295: 7.80864164795225e-05
Position 9856: 7.686426433488803e-05
Position 9410: 7.588105708932304e-05
Position 848: 6.866246116359276e-05
Position 10173: 6.859790514493456e-05
Position 9404: 6.765228770006915e-05
Position 14298: 6.686316013669077e-05
Position 13654: 6.525555683409421e-05
Position 7721: 6.263913948922519e-05
Position 9088: 6.071610683243637e-05
Position 16372: 5.973966984794822e-05
Position 8684: 5.86387248453997e-05
Position 911: 5.409908653611254e-05
Position 8682: 5.3847692403440926e-05
Position 263: 4.899799632187696e-05
Position 2178: 4.842796781393344e-05
Position 14233: 4.5271595284671004e-05
Position 9114: 4.048819388046968e-05
Position 7963: 3.9890767390254836e-05
Position 13841: 3.946682130780109e-05
Position 1174: 3.694251202258326e-05
Position 14951: 3.38583588953493e-05
Position 9665: 3.33707435878766e-05
Position 2553: 3.2073672774967765e-05
Position 9706: 2.779450473378845e-05
Position 480: 2.6168883259312987e-05
Position 2199: 2.423589922193727e-05
Position 725: 2.3640831375883034e-05
Position 7359: 2.0351919798046046e-05
Position 8507: 1.875991198311079e-05
Position 8591: 1.819650625409269e-05
Position 745: 1.6721006631681913e-05
Position 442: 1.4971643134012581e-05
Position 584: 1.4591006682277627e-05
Position 9736: 1.3494027714247548e-05
Position 11877: 1.3006478245855438e-05
Position 11854: 1.2995918320987275e-05
Position 3113: 1.2036249740141014e-05
Position 10889: 1.1552179298907068e-05
Position 372: 1.1086993338018582e-05
Position 14393: 1.1014594981385356e-05
Position 649: 1.0582605564693022e-05
Position 15561: 1.02496490018468e-05
Position 9640: 9.510101745788041e-06
Position 3525: 9.407406472157236e-06
Position 3994: 9.258870728081698e-06
Position 9681: 9.20348409912134e-06
Position 547: 9.03346639414173e-06
Position 633: 7.809891430958029e-06
Position 1432: 7.64515497080473e-06
Position 392: 7.43995257541822e-06
Position 1078: 7.264841917026199e-06
Position 10940: 6.83926424986296e-06
Position 11859: 6.683197873444861e-06
Position 9259: 6.643310915707909e-06
Position 9541: 6.186904236142772e-06
Position 10545: 6.169680203689555e-06
Position 432: 5.739219864925621e-06
Position 14675: 5.3811256060795186e-06
Position 9690: 5.375396340757047e-06
Position 187: 5.296578483590762e-06
Position 526: 5.11158262307625e-06
Position 1553: 4.965194441158269e-06
Position 10969: 4.7528050607811945e-06
Position 1314: 4.6423774653741596e-06
Position 10626: 4.506002203985641e-06
Position 8429: 4.490032069014767e-06
Position 11113: 3.999023202008395e-06
Position 819: 3.6449073656085004e-06
Position 2075: 3.4616268947575075e-06
Position 9408: 3.4537287461759956e-06
Position 11067: 3.1545180784214516e-06
Position 1308: 3.1420925297916237e-06
Position 1073: 3.094820674421176e-06
Position 2380: 3.024121983098844e-06
Position 1927: 2.8089900205957766e-06
Position 1195: 2.774202781563905e-06
Position 919: 2.6018240654074882e-06
Position 640: 2.1350641199691387e-06
Position 1622: 2.1081990310706586e-06
Position 9413: 2.039678159937274e-06
Position 235: 2.016570395979092e-06
Position 192: 1.876369449299687e-06
Position 761: 1.7395827847690532e-06
Position 11165: 1.6162385387517001e-06
Position 9559: 1.5567809727874042e-06
Position 11174: 1.5231371432215656e-06
Position 9434: 1.4581407945865591e-06
Position 1282: 1.329121944514902e-06
Position 1637: 1.2261139852049886e-06
Position 512: 1.1774494191140256e-06
Position 232: 1.1087319569975979e-06
Position 7625: 1.0651669823484031e-06
Position 9576: 7.772100632519884e-07
Position 9406: 7.304956515863735e-07
Position 14194: 7.016089638438487e-07
Position 1573: 6.096424748243194e-07
Position 637: 5.974238420635873e-07
Position 16445: 5.553127743318749e-07
Position 10795: 4.482822323385574e-07
Position 9609: 4.3890418272302004e-07
Position 9629: 4.3580913109356485e-07
Position 840: 4.1819362296518496e-07
Position 427: 4.135988806215573e-07
Position 767: 3.9195884985589024e-07
Position 549: 3.575952426479291e-07
Position 14654: 3.0148143748449786e-07
Position 835: 2.9579496074214403e-07
Position 771: 2.6707670972264945e-07
Position 1677: 2.5938499563449427e-07
Position 9306: 2.5568983972800865e-07
Position 9547: 2.146544648897096e-07
Position 1668: 2.1273408251877053e-07
Position 1616: 1.48225178752681e-07
Position 1458: 1.293722780903204e-07
Position 1113: 1.1884451296260668e-07
Position 14626: 1.171147270581565e-07
Position 271: 1.1709823348721954e-07
Position 15113: 1.1245021510524994e-07
Position 564: 1.1141504052907242e-07
Position 1276: 1.0824972069151689e-07
Position 1331: 9.274564095388807e-08
Position 14644: 8.532716205402856e-08
Position 200: 7.854269447154926e-08
Position 1383: 7.260994255499441e-08
Position 558: 5.8898318733403713e-08
Position 1639: 5.6153279005575845e-08
Position 7676: 5.44154776291165e-08
Position 15031: 3.014512057893528e-08
Position 1532: 2.618951320604659e-08
Position 332: 1.924516187105716e-08
Position 14715: 1.2324312489479479e-08
Position 830: 8.09303143914817e-09
Position 2353: 4.311882309612784e-10
Position 14682: 3.4345174508777674e-10
Position 14920: 2.892659064477036e-10
Position 306: 8.04212872685608e-12
Position 323: 6.474230964035349e-12
Position 503: 4.647313648585853e-12
Position 1326: 1.009967572866538e-12
Position 1130: 7.197037902494121e-13
