Gene = Jtb
Position 1215: 1.921838543391512e-06
Position 8: 1.6062231752881588e-06
Position 1711: 1.0649249734623746e-06
Position 938: 6.882319490240078e-07
Position 571: 6.680376579900788e-07
Position 1154: 4.339812176826963e-07
Position 831: 1.42173971604885e-07
Position 934: 7.241200050437211e-08
Position 896: 5.372145215992048e-08
Position 873: 3.914369057580092e-08
Position 887: 3.6068839358339117e-08
Position 796: 6.027562332055361e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 831: 0.9889559777080805
Position 3785: 0.7713563475902072
Position 597: 0.5397676977933863
Position 2268: 0.41610488744704177
Position 2325: 0.17188882290503038
Position 3544: 0.09590289783295028
Position 2353: 0.055649068672516844
Position 527: 0.03762874308640608
Position 3699: 0.0353816101888407
Position 2640: 0.03491217623665767
Position 4063: 0.028790616933102173
Position 2245: 0.02815064328536542
Position 1757: 0.024730120620703417
Position 2224: 0.021245455115613935
Position 3454: 0.017746091253229596
Position 263: 0.017676798413782623
Position 2842: 0.01712570651924393
Position 3243: 0.01237443800026092
Position 2118: 0.011713703274967645
Position 2050: 0.007636186235017267
Position 2011: 0.0063706597978362475
Position 1796: 0.006210681626785434
Position 511: 0.005621910172128275
Position 3850: 0.004614650772149457
Position 3989: 0.004552077039009924
Position 3832: 0.004326394570348841
Position 341: 0.004168007047551338
Position 1597: 0.004154764661620489
Position 1623: 0.003909372740893774
Position 998: 0.003706381693606211
Position 504: 0.003157705965660447
Position 2453: 0.00300889520603219
Position 492: 0.002244113362378186
Position 3450: 0.0021968625842077112
Position 323: 0.001714275236132234
Position 1639: 0.0016654880415193066
Position 3703: 0.0015491009090484818
Position 3484: 0.001424049110906831
Position 2479: 0.0013464074260307831
Position 1238: 0.0013268550999798187
Position 2647: 0.0012411148629895756
Position 3520: 0.0011552193736782859
Position 271: 0.0011015597985869797
Position 2082: 0.0010920762380867586
Position 561: 0.0010220476807131684
Position 448: 0.0009350370678059822
Position 3762: 0.0008703612513679263
Position 2865: 0.0008674729945172254
Position 2378: 0.0007941863192415477
Position 1804: 0.0007227336425573936
Position 601: 0.0007175280265048256
Position 692: 0.0006758912102492882
Position 2981: 0.0006707707038089701
Position 3581: 0.0006437950381234545
Position 3247: 0.0005835989673282767
Position 469: 0.0005762214862287916
Position 2085: 0.0005283156025338255
Position 3885: 0.0005252962647374307
Position 3059: 0.0005181098773545748
Position 2938: 0.0004842584230956397
Position 3727: 0.00047145588851039516
Position 4169: 0.00045958799095598894
Position 250: 0.00044343717483692535
Position 2691: 0.00042660111791437366
Position 2933: 0.00041925001375008085
Position 835: 0.0004165338270428065
Position 2537: 0.00040476579471352987
Position 1177: 0.0003961489471290821
Position 1689: 0.00038474595682076447
Position 3366: 0.00037991247917389966
Position 1560: 0.00037586825777423134
Position 280: 0.00036837048927943806
Position 3326: 0.00036333368452312565
Position 1888: 0.0003474801893363854
Position 3558: 0.00034580228653433313
Position 1461: 0.0002981474846023353
Position 3044: 0.000293035682618673
Position 311: 0.0002456907750784009
Position 2972: 0.00024029228839661065
Position 3333: 0.00023653811779867268
Position 479: 0.0002154762263940434
Position 3602: 0.00020038216187775478
Position 1508: 0.00019318123831182804
Position 3856: 0.00018965276071908522
Position 537: 0.00017863016510232546
Position 3330: 0.00016562697976857355
Position 2581: 0.0001522572260825855
Position 1932: 0.00014913072252368482
Position 1012: 0.0001370598621842925
Position 3498: 0.00012253521236466451
Position 864: 0.00011743173470883647
Position 911: 0.0001164234615234626
Position 380: 0.0001145554649596383
Position 472: 0.0001064556531621675
Position 1955: 0.00010403217131408755
Position 2130: 0.00010289009598217849
Position 3092: 9.653091787241208e-05
Position 1294: 8.020027575550851e-05
Position 2487: 7.768518266859089e-05
Position 1902: 7.201707694890115e-05
Position 215: 6.259794843942052e-05
Position 464: 6.046891876258906e-05
Position 211: 5.9574201341572445e-05
Position 1381: 5.802240394317515e-05
Position 3099: 5.4404839670909154e-05
Position 2610: 5.19523708352409e-05
Position 286: 4.973621554914832e-05
Position 2495: 4.8403669139705556e-05
Position 3066: 4.76723301955323e-05
Position 2492: 4.7387422515182745e-05
Position 605: 4.528349220919409e-05
Position 4209: 4.46244190440627e-05
Position 2994: 4.401265072635561e-05
Position 3016: 4.03019393116717e-05
Position 759: 3.850264770165218e-05
Position 607: 3.81149301469564e-05
Position 628: 3.780161070090567e-05
Position 2517: 3.764329390186159e-05
Position 3663: 3.304830863964279e-05
Position 2935: 3.165684049646283e-05
Position 3503: 3.0896815554082685e-05
Position 2019: 2.7228224641868825e-05
Position 4038: 2.7134270133664706e-05
Position 3656: 2.6904425151193017e-05
Position 1476: 2.5856561400535232e-05
Position 327: 2.4879146686082236e-05
Position 1316: 2.3232069075602535e-05
Position 1014: 2.0360650410983855e-05
Position 1185: 1.544692947128118e-05
Position 2788: 1.4447594318673467e-05
Position 1018: 1.2977938043910524e-05
Position 196: 9.733655602313678e-06
Position 1457: 7.685318848860287e-06
Position 1383: 7.603066365425635e-06
Position 1307: 6.677593562612493e-06
Position 1054: 6.456993941541045e-06
Position 740: 5.386172046117338e-06
Position 625: 5.238186724985711e-06
Position 149: 5.223229158162135e-06
Position 1711: 5.134641231448338e-06
Position 3025: 4.7976305213028605e-06
Position 622: 4.755297595585008e-06
Position 951: 4.51541852202169e-06
Position 2890: 3.4114822398705833e-06
Position 717: 2.996342562315994e-06
Position 701: 2.387634417371227e-06
Position 755: 2.0629080391311857e-06
Position 635: 1.5314677858962561e-06
Position 2597: 1.4120181642131226e-06
Position 2654: 1.372819938873714e-06
Position 2657: 1.2095269964082543e-06
Position 2660: 8.632141908140534e-07
Position 2650: 8.53730794488995e-07
Position 708: 8.530914116313697e-07
Position 462: 7.688544750703058e-07
Position 2960: 7.329397950526546e-07
Position 2390: 4.915559342834007e-07
Position 652: 1.6031970572776992e-07
Position 867: 1.5146148591773444e-07
Position 2029: 1.4614529257255908e-07
Position 134: 8.459608919265233e-08
Position 1896: 5.221678305059868e-08
Position 128: 4.904858310406697e-08
Position 1037: 2.280947258413259e-08
Position 90: 1.2266290442463613e-08
Position 767: 3.844755310094555e-09
Position 869: 3.5491462834914664e-09
Position 734: 2.62647759128841e-09
Position 1066: 2.504724580875839e-09
Position 107: 2.043249468528827e-09
Position 1297: 1.261307424547067e-09
Position 1021: 1.1218245802259077e-09
Position 122: 8.643557402531704e-10
Position 885: 8.548642786211092e-10
Position 1047: 5.753443609335147e-10
Position 1277: 4.850898944326254e-10
Position 973: 4.586543449334997e-10
Position 93: 3.724126760826373e-10
Position 779: 3.047678716310204e-10
Position 777: 2.1359038749889613e-10
Position 1008: 1.7414983441102947e-10
Position 78: 9.540028190716729e-11
Position 103: 5.348862204990128e-12
