Gene = Fam133b
Position 19475: 0.15273678618678868
Position 2028: 0.1393489494675865
Position 18616: 0.13147098327062937
Position 14980: 0.1274900050680548
Position 1331: 0.1243870694059288
Position 15128: 0.10668207265440424
Position 8956: 0.0949822107463553
Position 15258: 0.0945001921028632
Position 15299: 0.08191351070958121
Position 14415: 0.07669987505584476
Position 21864: 0.07092271601390719
Position 14387: 0.0670239597455907
Position 10005: 0.06689462983763421
Position 14973: 0.06242689154657865
Position 4715: 0.06142293341885402
Position 14822: 0.04961973100994247
Position 14382: 0.04900175582516815
Position 10346: 0.04743868201154955
Position 17083: 0.047140641604310106
Position 24044: 0.04564880373668179
Position 1288: 0.04480521705298793
Position 25731: 0.04386267012214131
Position 15281: 0.04224959681899639
Position 14890: 0.04160332015931267
Position 15611: 0.04121865114255233
Position 25429: 0.03483038692746149
Position 15006: 0.03024308317005424
Position 15296: 0.026441853639339458
Position 8995: 0.024081290390283977
Position 15026: 0.0223488765756071
Position 23800: 0.0213372298774118
Position 17473: 0.02115374886072239
Position 2304: 0.01960011754286528
Position 15232: 0.01890873361664273
Position 14800: 0.018270515274728585
Position 15736: 0.01739515903274769
Position 6925: 0.01731786994043198
Position 10047: 0.0171320527411428
Position 1347: 0.01585234303916166
Position 20194: 0.015488054619718626
Position 3229: 0.014299532926317539
Position 16802: 0.01347822503694474
Position 21598: 0.013377693307549936
Position 8878: 0.01320027183316061
Position 24790: 0.012434435831973142
Position 3039: 0.012350478561850993
Position 268: 0.011776312286797841
Position 24827: 0.011535000067637137
Position 4376: 0.010489864940188526
Position 20330: 0.010249774664930465
Position 15998: 0.009591167635230937
Position 20600: 0.008906831332877028
Position 18403: 0.008700932916160226
Position 21277: 0.008044502919060809
Position 307: 0.007707158134106034
Position 21935: 0.007446717337692601
Position 3501: 0.007225797176016534
Position 1012: 0.006805449626640702
Position 8380: 0.006665789866331533
Position 21438: 0.006622245860381791
Position 18365: 0.0064956387086995025
Position 21037: 0.006463418045088302
Position 4158: 0.006446040301325784
Position 23163: 0.006331476596297127
Position 24101: 0.005981133202804031
Position 1260: 0.005496505385702756
Position 21241: 0.005472390176365869
Position 22861: 0.004251969514819385
Position 226: 0.004180269866733566
Position 23277: 0.0041350289769521344
Position 17049: 0.004088034972717642
Position 1131: 0.004035544179869871
Position 25337: 0.004029216207940197
Position 18637: 0.003954529905141494
Position 21537: 0.0038850997770473873
Position 1107: 0.0036350186978564157
Position 20882: 0.0035277913811993895
Position 16697: 0.0035261100816173824
Position 16116: 0.003508346033489431
Position 921: 0.003443617225353809
Position 22132: 0.0034385977353479018
Position 17182: 0.003217984563381604
Position 4450: 0.003154132364198351
Position 1307: 0.0028522055716836696
Position 20836: 0.0027361650935548887
Position 23040: 0.002524777539088254
Position 8785: 0.002349743631029209
Position 17367: 0.002348467795063279
Position 8401: 0.0022342404973669343
Position 20733: 0.002092143305014291
Position 1232: 0.002016984366119048
Position 4315: 0.002000267805824589
Position 16252: 0.001987112693071146
Position 21514: 0.0019681139088046002
Position 19912: 0.0018876523757769994
Position 4089: 0.0018846748752820715
Position 18451: 0.0016021333461304983
Position 22017: 0.0015670554116305445
Position 20618: 0.001495703328180079
Position 4760: 0.0014677989653256833
Position 19980: 0.0014141866464437189
Position 22488: 0.0013789668219222515
Position 2128: 0.0013500302925089417
Position 20570: 0.0012665498093091733
Position 1110: 0.0011756099981171664
Position 19789: 0.0011663334110517639
Position 3088: 0.0011355672170161137
Position 3459: 0.0010941214586994634
Position 4602: 0.0008499992110385836
Position 21357: 0.0008471189539725756
Position 23625: 0.0008335651195423627
Position 1063: 0.0008082992308881874
Position 1377: 0.0007658027822583216
Position 1161: 0.0007557765219231222
Position 15924: 0.0007512709035966361
Position 2050: 0.0007512471817875751
Position 15790: 0.0007199797483615907
Position 970: 0.0007099087233151667
Position 4318: 0.000678906323994608
Position 2191: 0.0006533397628481501
Position 3377: 0.0006197017749889455
Position 4136: 0.0005959803915608799
Position 1037: 0.0005911147326412642
Position 3855: 0.0005251121971674597
Position 16057: 0.0005122115239778518
Position 24521: 0.0005088051050977733
Position 1201: 0.0004943346610134046
Position 20106: 0.0004888710447932238
Position 16004: 0.00048642470235334985
Position 2078: 0.0004786933049970078
Position 2254: 0.00043956501837766424
Position 19093: 0.0004344048454467367
Position 22070: 0.0004301036968604355
Position 15818: 0.0004115058464084098
Position 21155: 0.00041127945908573375
Position 20968: 0.0003979128789825396
Position 928: 0.00039715437246327744
Position 23918: 0.000364828728452081
Position 3300: 0.00036265444894248336
Position 3368: 0.0003578979414652041
Position 22931: 0.00030309557108746315
Position 3334: 0.00029859151230560746
Position 1411: 0.0002964400353978901
Position 952: 0.00029255956991394933
Position 1675: 0.0002765191788360443
Position 17347: 0.00027241070684684094
Position 3405: 0.00026016149764510765
Position 1948: 0.00025287237924920324
Position 3054: 0.0002517370855972072
Position 1315: 0.00024275251898094356
Position 15794: 0.00023044372321180364
Position 3277: 0.00022636315153164548
Position 23206: 0.00022041731874999402
Position 21040: 0.00021958379843974713
Position 76: 0.00020680406725262802
Position 20573: 0.0001985289217768894
Position 21725: 0.00019562643923258527
Position 24226: 0.0001914260772500657
Position 457: 0.00019037874511219766
Position 15976: 0.00017421664957335402
Position 15590: 0.00016446223327444678
Position 940: 0.00014357141426267917
Position 1052: 0.0001405104716076783
Position 21331: 0.000130884141731152
Position 174: 0.00011895562138952053
Position 22089: 0.0001040673457786347
Position 17928: 9.930925944086859e-05
Position 5415: 9.736156510833001e-05
Position 16176: 9.49048744174733e-05
Position 15503: 8.249742137653477e-05
Position 20812: 8.201126308415201e-05
Position 4496: 7.003992441194365e-05
Position 728: 5.809644152809696e-05
Position 16091: 5.7446411266779115e-05
Position 417: 5.445532057334513e-05
Position 846: 4.43189592680529e-05
Position 508: 4.4208008436045e-05
Position 21317: 3.3586787082153725e-05
Position 4062: 3.197466950718535e-05
Position 2666: 2.914637923432566e-05
Position 1594: 2.7414696061947513e-05
Position 703: 2.6955308782584786e-05
Position 21542: 2.573436519875254e-05
Position 16030: 2.3134802755642283e-05
Position 17721: 2.143633487832692e-05
Position 15529: 2.123732611563653e-05
Position 3248: 1.5407282800811262e-05
Position 669: 1.5075609278141088e-05
Position 2030: 1.3590427775518738e-05
Position 2062: 1.3078473477700043e-05
Position 2084: 1.2738221499094739e-05
Position 645: 1.2600754520992977e-05
Position 436: 1.1933205159044444e-05
Position 3042: 1.1391297170655979e-05
Position 159: 1.075841300268118e-05
Position 1139: 1.034436363265524e-05
Position 2688: 9.78096728357213e-06
Position 440: 8.396722048340876e-06
Position 3928: 7.91655541396055e-06
Position 3838: 7.849032800280037e-06
Position 2435: 6.830843691205178e-06
Position 3138: 6.828908906689101e-06
Position 1734: 5.849207130480423e-06
Position 2263: 5.173174564976798e-06
Position 489: 4.707209596977474e-06
Position 1206: 4.688773431345089e-06
Position 1912: 4.621028729077204e-06
Position 16758: 4.482625160579975e-06
Position 3236: 4.397332395033075e-06
Position 1381: 4.1631239163921245e-06
Position 1168: 3.2162449199842898e-06
Position 314: 3.196377187342712e-06
Position 810: 3.1468124708193386e-06
Position 16412: 2.7330360782293246e-06
Position 2634: 2.7126109524018833e-06
Position 17280: 2.5400484240067103e-06
Position 870: 2.2647566717526853e-06
Position 2175: 1.8103143429819085e-06
Position 1505: 1.732059565226395e-06
Position 424: 1.715382628987393e-06
Position 2447: 1.2874767140715594e-06
Position 1484: 1.1487182491499186e-06
Position 2549: 1.1191136851609195e-06
Position 564: 1.0914258726910833e-06
Position 2620: 1.0391793944394688e-06
Position 3916: 8.866821423379651e-07
Position 142: 8.443006770106875e-07
Position 21000: 7.750179032338521e-07
Position 2520: 7.530167593805949e-07
Position 1992: 6.790273351825953e-07
Position 138: 6.606012793698984e-07
Position 1212: 6.208954578877737e-07
Position 544: 6.196117573929813e-07
Position 479: 5.057125036128059e-07
Position 2817: 3.839560559596087e-07
Position 2530: 3.22598383558392e-07
Position 521: 7.594469938865752e-08
Position 392: 7.191489958340597e-08
Position 135: 7.096161959930042e-08
Position 329: 6.235191065375269e-08
Position 2775: 3.092072368331079e-08
Position 3148: 2.6515596673304638e-08
Position 2910: 2.442166731971481e-08
