Gene = Bccip
Position 839: 2.7056408242313472e-05
Position 187: 2.4842294342480758e-05
Position 155: 2.302640235006266e-05
Position 2058: 2.2823942576047844e-05
Position 3402: 1.7568809279931065e-05
Position 2732: 1.690875871926321e-05
Position 2825: 1.4420163281365319e-05
Position 853: 1.0941846024633951e-05
Position 10478: 8.67338734844772e-06
Position 832: 8.565413539022525e-06
Position 7704: 7.88102985950892e-06
Position 1078: 7.447510339470937e-06
Position 2991: 5.969339708574913e-06
Position 2765: 5.949397632857969e-06
Position 3174: 5.896506844699772e-06
Position 2403: 5.11559049656931e-06
Position 13: 2.670525746366866e-06
Position 7792: 1.5235295114284686e-06
Position 2037: 8.317589010433268e-07
Position 1021: 5.959987072033442e-07
Position 692: 5.462818149829799e-07
Position 866: 3.73003665525187e-07
Position 11: 3.446194489865613e-07
Position 304: 2.5084975054935036e-07
Position 1215: 1.7906197072641658e-07
Position 255: 1.787496048480836e-07
Position 541: 9.58041311906471e-08
Position 262: 4.5037183539661615e-08
Position 265: 3.3631513029136286e-08
Position 235: 2.8463947399757913e-08
Position 947: 1.1840228091823098e-08
Position 329: 5.267484857756241e-09
Position 339: 1.7522273821243454e-09
Position 357: 1.1473904904254487e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 5565: 0.9908746935787591
Position 9770: 0.7313869249357328
Position 11373: 0.5753396500224794
Position 7527: 0.5564381011879066
Position 4854: 0.515575586795557
Position 8265: 0.4211232295305563
Position 3333: 0.22222290405727219
Position 7487: 0.18800000866249758
Position 7420: 0.16883531041203456
Position 4717: 0.13921286724525797
Position 8424: 0.11556139320490094
Position 10366: 0.0961639884702233
Position 8840: 0.055641682291386524
Position 6548: 0.04907540147393598
Position 11435: 0.044116078368053015
Position 4891: 0.036906024087309336
Position 9618: 0.036811138387498825
Position 7975: 0.03057117297717343
Position 10342: 0.029004280258697373
Position 7783: 0.02744223283741826
Position 6603: 0.02468696624181274
Position 5044: 0.02350921774472818
Position 1957: 0.02273197200170911
Position 5995: 0.01973720173596576
Position 5954: 0.019278146479216714
Position 7534: 0.01889414354939125
Position 6486: 0.017068055364655922
Position 6615: 0.01690489153170581
Position 8709: 0.01648855767535799
Position 2200: 0.015629386552456763
Position 4996: 0.015544965512573398
Position 11292: 0.015082406344784575
Position 11090: 0.01374944397241189
Position 5737: 0.012707648696469837
Position 2179: 0.011968341914124176
Position 10850: 0.011723666028393575
Position 3063: 0.011557781937154826
Position 7728: 0.010921346349901818
Position 3498: 0.010610980319323657
Position 7807: 0.010327822573496645
Position 8002: 0.010077690548809437
Position 10689: 0.009966461038158448
Position 11376: 0.008584311649564523
Position 3337: 0.008463729944603577
Position 11491: 0.008375430398641658
Position 8992: 0.008170649700578732
Position 5974: 0.007983347450006128
Position 11558: 0.007559246396402423
Position 11544: 0.00697880336024705
Position 437: 0.006154951199787571
Position 9316: 0.006067857541825867
Position 5725: 0.005944645609178496
Position 9651: 0.005895920735291831
Position 9383: 0.005778205374845029
Position 4179: 0.005722440743650676
Position 10112: 0.005631040323727749
Position 5873: 0.0053699867863671825
Position 6028: 0.005306179529805737
Position 3084: 0.005276414888481756
Position 10847: 0.005127565380167068
Position 11242: 0.005114421732181149
Position 10735: 0.005072605802537748
Position 11562: 0.004982456224760923
Position 10622: 0.0049021129804026784
Position 9725: 0.004656857306064944
Position 2223: 0.004464140404809393
Position 11635: 0.004416368878376884
Position 6561: 0.00438077098082142
Position 6567: 0.00424661941037542
Position 8652: 0.00394384719998499
Position 4023: 0.0038637320050118515
Position 5904: 0.003802395300482938
Position 10521: 0.0036379948913911405
Position 4641: 0.0035636290218758033
Position 8658: 0.003491062567211467
Position 5760: 0.0033295376660903105
Position 11393: 0.0033037766342634226
Position 8372: 0.003176157951056069
Position 6695: 0.0031698008036149966
Position 9775: 0.0030582737582051534
Position 9017: 0.0030253213153256455
Position 4132: 0.0029973569744187103
Position 7862: 0.0028082027281577477
Position 4598: 0.0026311064676798287
Position 10664: 0.0025104228795799636
Position 7185: 0.002412545598077933
Position 6523: 0.0022781157276844034
Position 11406: 0.002257097560172252
Position 7233: 0.0022308009451855776
Position 3720: 0.0022244725508806314
Position 3553: 0.00209470974420242
Position 6649: 0.0019965438541110422
Position 3833: 0.0019387935950795025
Position 5578: 0.0019387639621131472
Position 6656: 0.0019232191757157493
Position 7825: 0.0018013998969303422
Position 342: 0.001797972552322579
Position 8724: 0.0016913312797353047
Position 541: 0.0016119277348462977
Position 7543: 0.0015203297018830226
Position 3998: 0.0014293631761929794
Position 1962: 0.0013852363435056618
Position 4929: 0.001359712365427142
Position 8238: 0.0013359678509732298
Position 7078: 0.0013351970985148608
Position 8021: 0.0013198067702981152
Position 11568: 0.0012931330183749761
Position 9040: 0.0012211564450754463
Position 3789: 0.0011935565106168632
Position 10639: 0.0011821417674075113
Position 10769: 0.0011258672576910484
Position 6620: 0.0011190948579285966
Position 5768: 0.001097031143705013
Position 9207: 0.0010398870376247841
Position 11317: 0.0010345150546710504
Position 6248: 0.0010136581847177552
Position 4704: 0.0010128437296665583
Position 5293: 0.00100682921364793
Position 2450: 0.000997377412422078
Position 10738: 0.0009937383731104948
Position 10599: 0.0009685048324977181
Position 9331: 0.0009591132379139253
Position 10436: 0.0009400535749439142
Position 4722: 0.0008948104855146473
Position 5727: 0.0008716558148287469
Position 372: 0.0008368830762366936
Position 7433: 0.0008358514347061273
Position 286: 0.0007974742868591691
Position 2912: 0.0007595571531373043
Position 5745: 0.000747280497552524
Position 2731: 0.0007354298601055061
Position 7248: 0.0007347818546122274
Position 5456: 0.0007042542890675909
Position 3639: 0.0006931766770305012
Position 4386: 0.0006750244625514607
Position 1841: 0.0006669292344900719
Position 3400: 0.0005916624395400771
Position 9600: 0.0005457274814458101
Position 4914: 0.0005303778009763716
Position 10010: 0.0005246852316704513
Position 2752: 0.0005119620679835092
Position 1889: 0.0004984209070828677
Position 6005: 0.0004931318290297924
Position 6256: 0.00045719817594653834
Position 4876: 0.00045661921421424824
Position 10102: 0.0004544498769523798
Position 3357: 0.00042339383000531886
Position 10942: 0.0004156286432093106
Position 8594: 0.0004081159942849108
Position 3511: 0.00040784947722754877
Position 6563: 0.00039704172796219004
Position 3642: 0.0003918027231361238
Position 303: 0.00038893652698364
Position 3351: 0.0003784617376299666
Position 6091: 0.00037157114523663696
Position 5619: 0.0003659410125617751
Position 4201: 0.0003582705056929435
Position 5702: 0.0003566072534759046
Position 5998: 0.0003445083500649957
Position 2850: 0.0003335711105035331
Position 5917: 0.00032678003522371797
Position 6502: 0.0003159758259336124
Position 5961: 0.0003120852666865402
Position 3952: 0.00029498210507673134
Position 7458: 0.00029320563169541564
Position 6408: 0.0002896269875861654
Position 6308: 0.0002813002345247132
Position 3443: 0.000275263450895391
Position 6587: 0.0002721854472805162
Position 8024: 0.0002505761230174802
Position 7879: 0.00024405814701553978
Position 5521: 0.00022011873757505604
Position 6058: 0.00020854424322265218
Position 939: 0.000204364523613568
Position 4603: 0.00019950220979172054
Position 7682: 0.0001981619723584592
Position 8346: 0.00019749343917534285
Position 4085: 0.0001859089578232618
Position 3314: 0.0001851265371135889
Position 1906: 0.00018092599162572987
Position 2257: 0.00017658348038159666
Position 4266: 0.000171343417945744
Position 1896: 0.0001688154239412361
Position 3254: 0.0001660453272430458
Position 3360: 0.00015468728165381524
Position 2654: 0.00015299121865408274
Position 676: 0.0001515961431536762
Position 10405: 0.00014888420941526194
Position 3246: 0.00014733205622557416
Position 6624: 0.00014673078357852485
Position 9623: 0.00013081650872278592
Position 2932: 0.0001304251958909269
Position 5819: 0.00012948982381710497
Position 10148: 0.00012853604737385387
Position 3104: 0.00012697426777245543
Position 3189: 0.00012656265674600503
Position 8445: 0.00012109994512112668
Position 8448: 0.00011987543845826057
Position 9163: 0.00011917066411814463
Position 123: 0.00011915539870742884
Position 3307: 0.0001185936729570581
Position 7190: 0.00011401180892521494
Position 3793: 0.00010686721954637951
Position 5622: 0.00010666869970330054
Position 10059: 0.00010665084659881655
Position 4181: 0.00010101907899783519
Position 9974: 0.0001007329672473615
Position 680: 9.851735845464894e-05
Position 3837: 8.624422485101691e-05
Position 565: 8.53677256019097e-05
Position 7546: 8.476156919265084e-05
Position 5715: 7.610938043353976e-05
Position 375: 7.474536739952425e-05
Position 459: 6.079658147160994e-05
Position 4944: 5.681908425036611e-05
Position 5747: 5.6430257858676896e-05
Position 8613: 5.2458349315010855e-05
Position 3694: 4.789834700687347e-05
Position 2625: 3.6905843693955614e-05
Position 2390: 3.328283936357835e-05
Position 8293: 3.263765371657622e-05
Position 4030: 3.245899786716227e-05
Position 2719: 3.097375716685968e-05
Position 2744: 3.0274936812798785e-05
Position 1920: 2.8324886438260968e-05
Position 7258: 2.823338174593694e-05
Position 1853: 2.75566045617128e-05
Position 1868: 2.541687949383422e-05
Position 1978: 2.478024454015148e-05
Position 3144: 2.371567485826273e-05
Position 1925: 2.176268054177014e-05
Position 142: 1.9101743657610486e-05
Position 135: 1.756189905312348e-05
Position 8306: 1.7130213999739086e-05
Position 2074: 1.689344337465582e-05
Position 401: 1.6102510862677698e-05
Position 8396: 1.4910641474412112e-05
Position 5928: 1.483036126993968e-05
Position 2969: 1.1061509803367046e-05
Position 2999: 1.0011477819397568e-05
Position 2771: 9.745197017350162e-06
Position 129: 8.39749599004875e-06
Position 490: 8.373042778042006e-06
Position 6450: 6.222701946214903e-06
Position 2245: 6.13358586708418e-06
Position 2863: 5.728150781649547e-06
Position 2232: 5.293210489548896e-06
Position 630: 4.960155795988052e-06
Position 5598: 4.819719574881235e-06
Position 3515: 4.701293222902264e-06
Position 5706: 4.194631060038963e-06
Position 5931: 4.148139547875784e-06
Position 8319: 3.4662197219742618e-06
Position 6000: 3.355384277782439e-06
Position 2515: 3.3163659590462433e-06
Position 7391: 3.2588125252131686e-06
Position 6010: 2.81706389129425e-06
Position 6043: 2.3612263191980484e-06
Position 650: 1.9465244336483266e-06
Position 1999: 1.8641238118553292e-06
Position 463: 1.7970570783683423e-06
Position 115: 1.605462527797246e-06
Position 2203: 1.2705304268985986e-06
Position 93: 1.2644317899001865e-06
Position 1967: 1.180052427075684e-06
Position 569: 1.118797061234634e-06
Position 7592: 1.0542596857190255e-06
Position 596: 1.031978923230745e-06
Position 7308: 9.049175662058521e-07
Position 109: 8.977301205289818e-07
Position 7613: 8.506580222037531e-07
Position 947: 8.199690394165216e-07
Position 155: 5.69567087695195e-07
Position 3619: 5.408125801771307e-07
Position 3450: 4.7285505001247643e-07
Position 3091: 4.4147093099198107e-07
Position 730: 2.833612347376966e-07
Position 383: 1.942282037461674e-07
Position 1069: 1.6138909529167327e-07
Position 357: 1.6073871726203668e-07
Position 1006: 1.231902560317091e-07
Position 2795: 1.1704588369566628e-07
Position 5798: 1.0778297889171439e-07
Position 5790: 1.0539376242702279e-07
Position 2459: 1.0328656365104325e-07
Position 839: 7.943137117379502e-08
Position 5267: 6.430936317020036e-08
Position 99: 6.278637008793514e-08
Position 5937: 5.8130723548893523e-08
Position 8274: 5.518960083338966e-08
Position 1037: 5.216498681875038e-08
Position 5264: 5.1774971230805585e-08
Position 2349: 4.9758413168861514e-08
Position 139: 3.687391827441441e-08
Position 702: 3.584880761470571e-08
Position 897: 3.1179292038795933e-08
Position 878: 2.5805331686401574e-08
Position 117: 2.57890030106844e-08
Position 866: 2.4721151245646118e-08
Position 403: 2.3438080177744448e-08
Position 2086: 1.9620353564007545e-08
Position 1116: 1.8888445087318926e-08
Position 102: 1.660945550725492e-08
Position 2067: 1.4178061316071834e-08
Position 843: 1.3619009610564255e-08
Position 106: 1.2773687180157812e-08
Position 166: 9.283589119735908e-09
Position 112: 8.750843483547869e-09
Position 747: 8.063139636802037e-09
Position 1990: 5.27137886478104e-09
Position 802: 4.95412089938202e-09
Position 175: 4.771843983988877e-09
Position 82: 1.9908971052063762e-09
Position 2235: 1.152396068488095e-09
