Gene = Rab3gap2
Position 3524: 0.3921574643882257
Position 575: 0.37476326831074325
Position 4460: 0.29345792494081285
Position 2973: 0.14505796408370766
Position 2868: 0.11330263300006739
Position 9351: 0.09718027661302817
Position 18621: 0.09215387458579648
Position 5258: 0.07401114742278218
Position 528: 0.07122735800247308
Position 5819: 0.06359167215896203
Position 17891: 0.04418832007680644
Position 8384: 0.04278570256505669
Position 19935: 0.04277839998981928
Position 368: 0.042489182158648206
Position 23580: 0.035484696033246346
Position 3533: 0.03070720718189189
Position 20170: 0.028221996229995175
Position 22540: 0.025235555977700136
Position 976: 0.02418295915272217
Position 2911: 0.023814692740080134
Position 21870: 0.023705410470743492
Position 7452: 0.02132405701570874
Position 7412: 0.02048535943414118
Position 20821: 0.019707447701616525
Position 19344: 0.015184273253557585
Position 3828: 0.010835846565898942
Position 4212: 0.010475077160071953
Position 23776: 0.010221257322544995
Position 7097: 0.010144545094078819
Position 20227: 0.009828627542234094
Position 8739: 0.008433547372578534
Position 507: 0.007993177281657429
Position 4070: 0.007430563716032711
Position 3751: 0.0069669218339682565
Position 21031: 0.006447418871269477
Position 1200: 0.006376870981554153
Position 2933: 0.006336082876737076
Position 4761: 0.00565620518376421
Position 9295: 0.005493157768815218
Position 1188: 0.005439142956681891
Position 1572: 0.004086850148333759
Position 3024: 0.003650641987133172
Position 2796: 0.0036054588448647474
Position 18381: 0.0035469321684218525
Position 930: 0.0032886270042571416
Position 9597: 0.0032741044451915736
Position 4601: 0.0030585978433657927
Position 302: 0.002951878410227839
Position 530: 0.0027285459786083417
Position 3332: 0.0025394502356767814
Position 2824: 0.002360244948068837
Position 1134: 0.0020007639070805006
Position 21728: 0.0018790607970094295
Position 1017: 0.0018560889296113858
Position 3966: 0.0017828682678068465
Position 3583: 0.0017123513230602708
Position 1561: 0.0016655088521937093
Position 1112: 0.0015192995517203194
Position 3486: 0.0015038464812727357
Position 19259: 0.0014576622643561216
Position 2166: 0.0014401808516083202
Position 4714: 0.001356058039642107
Position 19740: 0.0012395578911589102
Position 2894: 0.0012216557378531404
Position 3979: 0.0011562955434853118
Position 18631: 0.0011262838548135947
Position 18465: 0.0010215291276478911
Position 4087: 0.0009123469434772431
Position 18447: 0.0008624109980826454
Position 18361: 0.0008597387052647285
Position 2373: 0.0007755081112580072
Position 659: 0.0007457560602358736
Position 1370: 0.0007303853887106893
Position 1782: 0.0007272416818321709
Position 410: 0.0006623803751756663
Position 1546: 0.0006576713624845417
Position 4322: 0.0006305554545097372
Position 374: 0.0005559037518516678
Position 3013: 0.0005464354291110395
Position 1512: 0.000536427570215337
Position 448: 0.0005240185531286952
Position 2926: 0.0005117018351773064
Position 20682: 0.0005042971024853219
Position 19374: 0.0004728573811194124
Position 1433: 0.00045670124371071334
Position 20515: 0.0004478446969182498
Position 697: 0.00044314079350896255
Position 4183: 0.00043133993462692033
Position 2108: 0.00042432446069563725
Position 2989: 0.0003952326988245379
Position 2339: 0.00038960355882977
Position 1654: 0.0003846823367313589
Position 979: 0.00034572656170127266
Position 2837: 0.0003158392349577657
Position 431: 0.0003139947873698669
Position 160: 0.0003121055943203845
Position 1067: 0.0003113783416389229
Position 2259: 0.00030300813412448535
Position 3899: 0.00027812958624958583
Position 1014: 0.00026761529198222856
Position 2872: 0.00025313620935320274
Position 1272: 0.0002031036727860146
Position 1454: 0.00019443992176455314
Position 7649: 0.0001793202870486379
Position 4100: 0.00017331537701138828
Position 145: 0.00016995037983818357
Position 2353: 0.00016914704637919787
Position 2621: 0.00015932483911178645
Position 308: 0.00015044514854256638
Position 1580: 0.00013539397168699723
Position 3341: 0.00012794335873680975
Position 1170: 0.00010910199936873827
Position 1622: 9.207873929712884e-05
Position 874: 9.07301770711774e-05
Position 5227: 8.430734849193204e-05
Position 1451: 7.555403858887507e-05
Position 4281: 6.78918549153975e-05
Position 1317: 6.200323238487555e-05
Position 996: 6.076318767168855e-05
Position 677: 5.771717991666524e-05
Position 1514: 5.083478963729041e-05
Position 2693: 4.454498356057279e-05
Position 416: 4.053708929754125e-05
Position 3906: 3.362327144775167e-05
Position 619: 3.110848607653831e-05
Position 3903: 2.9908034163382947e-05
Position 1214: 2.8804053577573785e-05
Position 1852: 2.070583430469085e-05
Position 538: 2.0361468420469324e-05
Position 734: 1.5720112641181757e-05
Position 122: 1.1775700298778209e-05
Position 1216: 9.785784238533997e-06
Position 1218: 8.845084975847858e-06
Position 1225: 7.954145676399475e-06
Position 2426: 6.735810102527548e-06
Position 663: 6.270081980063975e-06
Position 6190: 4.181395283012965e-06
Position 1324: 3.3104145345267415e-06
Position 4947: 3.087885265801112e-06
Position 7672: 2.9801633001273753e-06
Position 1495: 2.666802236598971e-06
Position 1712: 2.6518448952894452e-06
Position 1492: 2.6016589533269925e-06
Position 169: 2.338275413516666e-06
Position 6731: 2.2576357264056292e-06
Position 412: 2.1920598003641344e-06
Position 2070: 2.111467116164206e-06
Position 88: 1.3885890460882155e-06
Position 745: 1.181756655614836e-06
Position 604: 1.0053575628917609e-06
Position 107: 9.519979357260796e-07
Position 6158: 7.80831316042126e-07
Position 205: 7.772758095970984e-07
Position 4915: 6.743261504021569e-07
Position 4891: 6.108175682370741e-07
Position 609: 5.299778451359617e-07
Position 7585: 5.104889618193533e-07
Position 1087: 3.141402786226739e-07
Position 1120: 3.121881263648354e-07
Position 667: 2.834168284919916e-07
Position 1166: 2.5391250565137676e-07
Position 208: 2.5269666200050027e-07
Position 682: 2.2297460689684917e-07
Position 715: 2.1570223304948288e-07
Position 643: 1.8213688829197692e-07
Position 806: 1.459595333789964e-07
Position 1249: 1.4434306127026065e-07
Position 1032: 1.3647400705602525e-07
Position 1420: 1.1351592380665622e-07
Position 1077: 1.1145627223365581e-07
Position 4634: 9.995272867533013e-08
Position 1222: 8.123400941478652e-08
Position 936: 8.121005868930867e-08
Position 1460: 7.675180103172017e-08
Position 226: 7.051699412381834e-08
Position 3222: 6.99835016197088e-08
Position 778: 5.987527815111559e-08
Position 710: 4.5462988603820874e-08
Position 739: 4.152019187019215e-08
Position 1400: 3.514194301458141e-08
Position 1519: 2.6560465601283533e-08
Position 70: 2.0240397548127145e-08
Position 2114: 1.743341672845451e-08
Position 988: 1.4690375227488547e-08
Position 228: 1.1786084588360172e-08
Position 670: 1.0442036457071851e-08
Position 98: 9.822364972826553e-09
Position 639: 8.023607537426257e-09
Position 648: 7.748650107204275e-09
Position 1482: 5.627552870861455e-09
Position 1383: 2.7138424422450533e-09
Position 1374: 2.4095256922521056e-09
Position 836: 1.5757771998033585e-09
Position 1060: 1.5108436892487122e-09
Position 270: 8.290277479579987e-10
Position 241: 8.318379277877003e-11
Position 237: 4.471725432340948e-11
