Gene = Lat
Position 236: 0.0004253672695376775
Position 978: 0.00035566328501712507
Position 616: 0.0003434829231850728
Position 5118: 0.0003274803578071721
Position 5346: 0.00031598285237164486
Position 1832: 0.00028598011385887146
Position 1244: 0.00028180099102843886
Position 2974: 0.00022148099999065764
Position 1838: 0.00020487989594683646
Position 1437: 0.00019235459408622807
Position 854: 0.0001772465530755423
Position 4012: 0.0001736005632344378
Position 4030: 0.00015383885914234237
Position 3089: 0.00014968720302218654
Position 2084: 0.00014821040192215156
Position 4933: 0.00013734579876089958
Position 744: 0.00013702606216277205
Position 2949: 0.00012643711145963912
Position 5343: 0.0001250524934111418
Position 790: 0.00011572261557885922
Position 341: 0.00010476410303702752
Position 5281: 0.00010467079405399875
Position 1242: 9.704687767098567e-05
Position 5097: 9.700574549264432e-05
Position 1068: 9.505642763078226e-05
Position 993: 8.978245772758195e-05
Position 4227: 8.343975184430132e-05
Position 129: 7.746136683304495e-05
Position 644: 7.419869924927401e-05
Position 5352: 7.259770862760177e-05
Position 1273: 6.54392248583121e-05
Position 1367: 6.370710175399372e-05
Position 858: 6.357271289742246e-05
Position 1520: 5.905365940513633e-05
Position 742: 5.263336644621777e-05
Position 4554: 5.258156145522613e-05
Position 3147: 5.2420204104824916e-05
Position 5505: 5.088442312907851e-05
Position 784: 4.583414612814528e-05
Position 391: 4.5193959284912016e-05
Position 5091: 4.4846062177881344e-05
Position 608: 4.164835652186063e-05
Position 960: 4.0301477161096326e-05
Position 212: 3.821879765662994e-05
Position 1075: 2.8143863993612153e-05
Position 5530: 2.736219992660439e-05
Position 5407: 2.732188700609225e-05
Position 4205: 2.6729497739293596e-05
Position 1059: 2.533520570251901e-05
Position 472: 2.5074131894253397e-05
Position 3349: 2.2979252311594145e-05
Position 3312: 2.2977984250704628e-05
Position 5254: 2.0030626018733095e-05
Position 379: 1.811379562161476e-05
Position 869: 1.772074329971129e-05
Position 1325: 1.7556423971582582e-05
Position 804: 1.5945505473000032e-05
Position 1146: 1.469513854765417e-05
Position 525: 1.3619772011245785e-05
Position 4080: 1.3011210679211853e-05
Position 5528: 1.2791881300037449e-05
Position 816: 1.1909731226075628e-05
Position 597: 1.1675789842897649e-05
Position 47: 1.1361549111277427e-05
Position 1370: 1.0993201241823855e-05
Position 564: 1.0918514879173957e-05
Position 5183: 9.887757538394175e-06
Position 5060: 9.731764924439799e-06
Position 1374: 9.602761130970549e-06
Position 610: 5.6726509407553885e-06
Position 880: 5.483206740296862e-06
Position 942: 4.610378632233846e-06
Position 701: 4.485630415851168e-06
Position 671: 4.158022319498333e-06
Position 252: 3.3301984219037596e-06
Position 1402: 3.313910550965866e-06
Position 620: 3.3058933163410403e-06
Position 510: 2.708361404663024e-06
Position 5444: 2.6565591485673623e-06
Position 1525: 2.5242898370636075e-06
Position 1379: 2.2447190500552585e-06
Position 1523: 2.1612962160324365e-06
Position 545: 1.8161065288658469e-06
Position 618: 1.6777305255378699e-06
Position 1194: 1.6373926354426095e-06
Position 911: 1.5703284214902867e-06
Position 5426: 1.480897319970452e-06
Position 5467: 1.3123305972558497e-06
Position 1694: 9.326084215499595e-07
Position 631: 8.083022560190992e-07
Position 1663: 7.828414203075686e-07
Position 1116: 6.440573418354659e-07
Position 1675: 4.779157336429085e-07
Position 1647: 3.9285404750808535e-07
Position 2078: 3.598881333764817e-07
Position 1604: 3.45030272358479e-07
Position 266: 3.266129932702203e-07
Position 2057: 3.1902348028824783e-07
Position 2093: 2.884734819884397e-07
Position 1581: 2.0214427705874953e-07
Position 1568: 1.4565258957629663e-07
Position 518: 1.0882775225092159e-07
Position 1601: 8.388544548789487e-08
Position 1584: 4.5907639389374545e-08
Position 1595: 3.5794903790226295e-08
Position 1514: 1.0518020550839546e-08
Position 1619: 7.981660622415161e-09
Position 697: 1.7780386929388188e-09
Position 5190: 1.1356236745395099e-10
Position 944: 7.75496591705224e-11
Position 5194: 1.7948499342862854e-11
Position 1769: 7.357626769163684e-12
Position 1445: 1.5689637648741707e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 5073: 0.9771813520289446
Position 1427: 0.952435951538385
Position 5233: 0.9359618001549139
Position 1563: 0.8159109259213624
Position 5492: 0.7453315477300153
Position 4862: 0.4706131675131316
Position 1170: 0.4407760772730697
Position 4912: 0.38988639742615455
Position 697: 0.3838794411683312
Position 951: 0.3618526321815538
Position 1131: 0.3475781953781176
Position 4695: 0.33927913476881116
Position 564: 0.2945167649606946
Position 1318: 0.1979038895522191
Position 3845: 0.18389503012545474
Position 454: 0.16834830755984362
Position 863: 0.15695764888802455
Position 4603: 0.15480548004495737
Position 1093: 0.14014457737631386
Position 897: 0.11131450610422536
Position 5407: 0.0683548951142497
Position 993: 0.06710806065917116
Position 5250: 0.044644442046099776
Position 679: 0.044465174298589955
Position 642: 0.040922591431163655
Position 4443: 0.03724718115531076
Position 5569: 0.02582119411464418
Position 4422: 0.018488829166715296
Position 5611: 0.012894805990822785
Position 3991: 0.011073821638279828
Position 129: 0.010432227463858105
Position 1766: 0.0102686417593423
Position 3684: 0.009522594462592354
Position 283: 0.009390307854525022
Position 1222: 0.008947078639717864
Position 4324: 0.006778304037873173
Position 1626: 0.006639582614714004
Position 4285: 0.006179075663297903
Position 1325: 0.006116226469334445
Position 801: 0.005995753746197514
Position 1133: 0.005814614171896867
Position 1433: 0.005017302793401828
Position 577: 0.004800984956815702
Position 4651: 0.00470766784505351
Position 1565: 0.004539399195242453
Position 5498: 0.004332976076242507
Position 252: 0.004126156788999138
Position 4746: 0.003889454722739058
Position 5646: 0.0038205949332992773
Position 4697: 0.003627646579040506
Position 4143: 0.0035880352241954
Position 4512: 0.003108165143020883
Position 1219: 0.0027518936648969626
Position 386: 0.00261119610046648
Position 932: 0.0024249760036830397
Position 1143: 0.0021903031084208016
Position 588: 0.0019150432776223573
Position 243: 0.0018869284034030815
Position 1401: 0.0018809021880806234
Position 272: 0.001840177052503182
Position 4814: 0.0016219637489428822
Position 5669: 0.001620791781495436
Position 510: 0.0014787254416485326
Position 5106: 0.001469864463789218
Position 1581: 0.0014017723145311322
Position 5414: 0.0013846769667907766
Position 1429: 0.0010457943163850966
Position 4553: 0.0009652802940114443
Position 2193: 0.0009059441184938095
Position 4122: 0.0008938272129634018
Position 2885: 0.0008924126016678934
Position 106: 0.0008323731463265071
Position 1173: 0.0008272622149955902
Position 3765: 0.0008045906166667068
Position 1584: 0.0007735841967353892
Position 5253: 0.0007622853847949158
Position 5383: 0.0006600043386047373
Position 1183: 0.0006163185622934306
Position 134: 0.0006007289587715676
Position 709: 0.0005595904995671896
Position 1454: 0.000484837591722785
Position 5673: 0.0004836856451852835
Position 5692: 0.00047654369398146426
Position 1015: 0.00047473930991329675
Position 4294: 0.00046393284055088824
Position 196: 0.00044667788082760864
Position 1019: 0.00041751397004728273
Position 2098: 0.0003853020643902235
Position 5009: 0.00032489579886202044
Position 4917: 0.000317380660684793
Position 712: 0.00029525219854741985
Position 2119: 0.0002632140485875945
Position 1647: 0.00022683416826272632
Position 920: 0.00022163798348795582
Position 2160: 0.00016915972297148118
Position 293: 0.00016387588317774268
Position 5080: 0.0001408280212203447
Position 5538: 0.00013125274360733843
Position 2707: 0.00011904768596337932
Position 3041: 0.00010360657379746179
Position 2999: 8.634499443933883e-05
Position 164: 7.781200286062484e-05
Position 592: 7.523752526256184e-05
Position 257: 5.8918055426077675e-05
Position 5540: 4.7404071058688145e-05
Position 155: 4.6367747318018976e-05
Position 597: 4.0748692886103355e-05
Position 290: 3.968514262351349e-05
Position 138: 3.827446450544751e-05
Position 260: 3.6382724911353775e-05
Position 5209: 3.303791453642129e-05
Position 5111: 3.1043469170458154e-05
Position 1293: 2.540063010721564e-05
Position 379: 2.489656087136197e-05
Position 1229: 2.392689142582274e-05
Position 811: 2.3183071573227537e-05
Position 3244: 2.1078372711811037e-05
Position 5260: 2.042918074985675e-05
Position 3159: 1.9602396163964623e-05
Position 772: 1.7427515029776352e-05
Position 3865: 1.6960511208199497e-05
Position 95: 1.676593558900215e-05
Position 762: 1.587090914493642e-05
Position 742: 1.5630901619419686e-05
Position 2005: 1.5117225131170616e-05
Position 1466: 1.4753107105782948e-05
Position 725: 1.3770393602155877e-05
Position 1459: 1.1374799827819327e-05
Position 5652: 1.044288191704828e-05
Position 5319: 1.0066853466509332e-05
Position 1441: 9.874931992113802e-06
Position 5575: 8.660804628170783e-06
Position 147: 6.506696193235801e-06
Position 840: 6.226256853322581e-06
Position 1247: 6.073992990569322e-06
Position 391: 5.275591919200218e-06
Position 590: 4.8407082599335435e-06
Position 1370: 4.778573174030194e-06
Position 140: 4.2164793298915344e-06
Position 1254: 3.967002255943935e-06
Position 303: 3.2648563952019278e-06
Position 108: 3.2128259894646167e-06
Position 398: 2.264747891150876e-06
Position 1284: 2.2172807052777626e-06
Position 604: 2.1303458194842636e-06
Position 1044: 1.9843928598677565e-06
Position 3396: 1.664477328467111e-06
Position 203: 1.431474573292065e-06
Position 1023: 5.181022571713503e-07
Position 3773: 3.6646668298547387e-07
Position 142: 2.7793576561908055e-07
Position 1847: 1.303807585566112e-07
Position 1643: 9.816594402581514e-08
Position 2057: 3.197311988640649e-08
Position 1703: 2.5391970032376118e-08
Position 2144: 2.2803340977901465e-08
Position 2742: 1.1656752593808047e-08
Position 1928: 3.381707218183716e-09
