Gene = Htatip2
Position 12115: 0.0022189448411634796
Position 12281: 0.002212756206029535
Position 1297: 0.002191423696767977
Position 14541: 0.0021620687664241746
Position 9922: 0.002017948993223896
Position 4383: 0.001950816222600695
Position 14088: 0.0016974256203647591
Position 5654: 0.0014386695601530683
Position 903: 0.0014288191291938453
Position 12467: 0.0013294426404265505
Position 725: 0.001314993519247608
Position 354: 0.0012724667713913227
Position 7175: 0.0012562831996664227
Position 14258: 0.0012051031809522917
Position 13595: 0.0012010675661269104
Position 696: 0.0011890505204863767
Position 12655: 0.001139522971042038
Position 12378: 0.0008886698402262723
Position 2652: 0.0008595534709207978
Position 2545: 0.0008149216103103544
Position 14023: 0.000800667007665425
Position 10303: 0.0007355965474852398
Position 3133: 0.0006822935544327118
Position 1141: 0.0006796597389191486
Position 5721: 0.0006637108825090804
Position 6166: 0.0006251219696073194
Position 14287: 0.000598811444245472
Position 2425: 0.0005503148454423033
Position 115: 0.0005460605686987536
Position 5378: 0.0005275957398915119
Position 14599: 0.00040557084967479017
Position 127: 0.0004010943754218602
Position 8970: 0.00038295582042966543
Position 2402: 0.0003808296087920672
Position 2257: 0.000334722476369714
Position 1180: 0.00033060090473832697
Position 414: 0.00024078465576342887
Position 112: 0.00023181534105496746
Position 598: 0.00021267939857996888
Position 2742: 0.00020533005729611418
Position 152: 0.0001876827086548857
Position 834: 0.0001713705076590335
Position 14114: 0.00015982867624509667
Position 333: 0.00014244177973879105
Position 14284: 0.0001327839525967413
Position 92: 0.00010953108753228146
Position 908: 8.197843157252089e-05
Position 365: 6.994094097552773e-05
Position 1918: 6.758719702963508e-05
Position 1310: 6.696711085459563e-05
Position 244: 5.797611220026937e-05
Position 2170: 5.166022235858533e-05
Position 530: 5.1618537143381206e-05
Position 144: 5.122926265839484e-05
Position 391: 4.998267964557216e-05
Position 13690: 4.762129060687867e-05
Position 1523: 4.726195778922031e-05
Position 3723: 4.6276842872284435e-05
Position 324: 4.509861669057086e-05
Position 1069: 4.4838700181395184e-05
Position 1221: 4.402243226262505e-05
Position 1345: 4.067896443036401e-05
Position 1498: 3.997472680462215e-05
Position 1248: 3.9686482552385765e-05
Position 7526: 3.7625225345333925e-05
Position 1061: 3.683740378200504e-05
Position 374: 3.193730434579099e-05
Position 1321: 2.0338978429081896e-05
Position 7: 1.3720102996569977e-05
Position 238: 7.211182452942395e-06
Position 1277: 6.924603508105829e-06
Position 363: 6.405024258215765e-06
Position 261: 6.160133747443123e-06
Position 1275: 5.1626347761067535e-06
Position 971: 4.181029200771341e-06
Position 820: 1.3716622926451403e-06
Position 13843: 1.1033619247161192e-06
Position 14278: 7.989083774871918e-07
Position 459: 6.766834368047706e-07
Position 454: 4.577643130313873e-07
Position 1158: 3.530064141174596e-07
Position 404: 3.3771730793330337e-07
Position 14383: 3.368322290632314e-07
Position 14394: 1.553068006796194e-07
Position 3354: 4.0980370164225136e-08
Position 3276: 3.2689506198578574e-08
Position 456: 2.548205963484204e-08
Position 750: 2.2015235992340233e-08
Position 753: 9.606321463616539e-09
Position 421: 3.3009146797098e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 11680: 0.9831138287698233
Position 13446: 0.9295416773760866
Position 14171: 0.907760094901143
Position 7394: 0.7578963788988641
Position 468: 0.7053673737453351
Position 14505: 0.6243979141006273
Position 2930: 0.5570120415152049
Position 9813: 0.46558954253299745
Position 5610: 0.3636132015958306
Position 9219: 0.31607827377104514
Position 13985: 0.2894986005286339
Position 2871: 0.20483933175824134
Position 6824: 0.1960438987361246
Position 1444: 0.18749089209833772
Position 2574: 0.18600738350324536
Position 2891: 0.16879460602905008
Position 8770: 0.13969256218969614
Position 11927: 0.13378299691927317
Position 2340: 0.12235410074872367
Position 6980: 0.11933449038044733
Position 4847: 0.11292621360067061
Position 1392: 0.11166369130432455
Position 5204: 0.0991470228573384
Position 14626: 0.08660238631215184
Position 412: 0.08644912579784332
Position 7131: 0.08483277513649604
Position 3256: 0.0727992760375676
Position 5028: 0.07248789024290869
Position 6064: 0.07010675164285476
Position 7171: 0.06312088657807721
Position 13954: 0.059073028486625496
Position 2985: 0.05856612178797057
Position 6793: 0.05269198988691183
Position 2312: 0.04626137448214247
Position 8575: 0.03958225861452915
Position 8816: 0.03313382063823876
Position 9151: 0.02791914038688736
Position 1752: 0.026445655213822968
Position 3224: 0.024641211943896412
Position 10253: 0.024506782486688167
Position 14245: 0.02444784030059798
Position 1544: 0.02257478740879885
Position 5506: 0.02162221847602743
Position 8839: 0.020920883750198887
Position 14807: 0.02091826029203783
Position 11892: 0.020515087957125908
Position 10917: 0.01818587291676887
Position 1180: 0.017412364737465363
Position 971: 0.01727551431659512
Position 6983: 0.01724261809434049
Position 3973: 0.0165971676732637
Position 1275: 0.015339887589120629
Position 5681: 0.014482673682258139
Position 13286: 0.014387338262723327
Position 5034: 0.014169811609838143
Position 10294: 0.01410102037452481
Position 7697: 0.013770923951600704
Position 3943: 0.013257342248806597
Position 6594: 0.013188753568825411
Position 2670: 0.013124791760374292
Position 4819: 0.013020494546441783
Position 5239: 0.012802923635338134
Position 12515: 0.011304110204052361
Position 8524: 0.01023791555454787
Position 10174: 0.009407728167876274
Position 2464: 0.00831633838829323
Position 13613: 0.008051883606113261
Position 8548: 0.007855286661737487
Position 14510: 0.007434449141338674
Position 1296: 0.007243084732519899
Position 6557: 0.007229292133752736
Position 4554: 0.00720402450856805
Position 14696: 0.007077015903785468
Position 9099: 0.007075727330289935
Position 13308: 0.006907245916559208
Position 5011: 0.006597733390504357
Position 14189: 0.006578501171779916
Position 7254: 0.006030723760209466
Position 1927: 0.005989877697062833
Position 4954: 0.005889683771510434
Position 4750: 0.005857200421968601
Position 12709: 0.00568577338929816
Position 14057: 0.005631848741116565
Position 444: 0.005627187828985876
Position 1767: 0.005517762983814118
Position 13167: 0.005493841344223907
Position 1026: 0.005221515365232419
Position 549: 0.005014472304255598
Position 1056: 0.004887569342114647
Position 1416: 0.004280137235110272
Position 11684: 0.004274804990284673
Position 10036: 0.004182965648822067
Position 14672: 0.004046380822292592
Position 150: 0.0040460930036971725
Position 5617: 0.004036287493812269
Position 5648: 0.003996744902850177
Position 10840: 0.0037136112123518075
Position 989: 0.0036831996243304804
Position 1566: 0.0035606772592866437
Position 13289: 0.003396479840279513
Position 2579: 0.0033943802501207776
Position 14637: 0.0033496727543214193
Position 6338: 0.0033209528929528855
Position 14446: 0.0031990130942682526
Position 12377: 0.003198883387881242
Position 4935: 0.0031731415837638827
Position 5182: 0.0030557520325864822
Position 4693: 0.002958155517519083
Position 14580: 0.0029440770206991054
Position 14428: 0.0029099579485617182
Position 13835: 0.002878750149523639
Position 14812: 0.002791751509082093
Position 4869: 0.002622843442772294
Position 14545: 0.0025815045934351995
Position 290: 0.0025792130666249624
Position 7301: 0.0025740339122795777
Position 857: 0.002546700189285991
Position 14378: 0.0025461683175599516
Position 1517: 0.0024838573745573685
Position 13583: 0.0024418819292158825
Position 14469: 0.002388997841833099
Position 12574: 0.0023713292020985273
Position 6364: 0.002302674413651704
Position 14374: 0.0022939644761652976
Position 14408: 0.002209576832904318
Position 269: 0.0021862402735491723
Position 255: 0.002148714036047589
Position 391: 0.0020121508540620497
Position 14598: 0.0019484273049229035
Position 1781: 0.001926881347466518
Position 6830: 0.0018600905652670153
Position 232: 0.0018436764470250203
Position 1207: 0.0018270530101692703
Position 12163: 0.0017954480769676556
Position 14774: 0.0017889071775936947
Position 13888: 0.0017628495676654536
Position 4912: 0.0017443164803390139
Position 6494: 0.0017279820927829704
Position 14352: 0.0016202914422246558
Position 3174: 0.001549626851468583
Position 14522: 0.0014898574379113648
Position 6801: 0.0014726214560291878
Position 1023: 0.001445300835948709
Position 2488: 0.001438293975517592
Position 218: 0.0014204373406521598
Position 2318: 0.0012977657202172673
Position 4278: 0.0012481383117545792
Position 3109: 0.0011751285791857533
Position 13993: 0.0010868085309000167
Position 13495: 0.0009895018684650352
Position 1099: 0.000989360067005134
Position 12261: 0.0008886698402262719
Position 741: 0.0008309743680590261
Position 12915: 0.0007620459052215269
Position 3259: 0.0007566220122423005
Position 12553: 0.00075364226044484
Position 2283: 0.0007503062375903189
Position 2143: 0.0007429073681887178
Position 577: 0.000729564517183577
Position 4794: 0.0007240659995676838
Position 4353: 0.0006980954635850667
Position 1579: 0.0006978308394090272
Position 1041: 0.0006511492925484855
Position 1675: 0.0006444051670378432
Position 14173: 0.000640697880407115
Position 14611: 0.0006387689844397249
Position 746: 0.0006259837072672411
Position 4886: 0.0006256989895514584
Position 14100: 0.0005920766547369023
Position 6645: 0.0005838120759927584
Position 14258: 0.00056296371907417
Position 7340: 0.0005363190664263095
Position 12317: 0.0005258961731358158
Position 1353: 0.0004962850331761706
Position 3184: 0.0004892757849567413
Position 1456: 0.00047880537013013304
Position 3906: 0.00047520599383239943
Position 1372: 0.00046240380706835834
Position 2545: 0.0004610315355938947
Position 5274: 0.0004503645120686889
Position 1490: 0.00043547875361887466
Position 14710: 0.00043430073365950575
Position 4035: 0.0004109391038124
Position 2353: 0.0003849760208016565
Position 14087: 0.0003723785219441878
Position 182: 0.0003664700664328012
Position 4004: 0.0003529282379187186
Position 1551: 0.00034194391760979337
Position 4319: 0.0003396275334995925
Position 12015: 0.0003205636523680228
Position 118: 0.0003067298423088686
Position 14584: 0.0003037809909323833
Position 12191: 0.0002999316484138984
Position 5063: 0.0002948979349048442
Position 1219: 0.0002822602271276013
Position 608: 0.0002775806267664169
Position 934: 0.00026275397680075493
Position 481: 0.00025115651924788155
Position 5565: 0.0002343187537002899
Position 271: 0.00023252358043291912
Position 8625: 0.0002204583456707955
Position 2550: 0.00021111053497605302
Position 14677: 0.00019740077576259736
Position 1245: 0.00019046226405750513
Position 14125: 0.00016815853623524947
Position 13261: 0.00014525449721375342
Position 3228: 0.00014250034093917264
Position 14080: 0.00013627279206864778
Position 2937: 0.00013627183962184775
Position 14721: 0.00013385754785511926
Position 431: 0.00012780850456957417
Position 724: 0.00012305070612627427
Position 419: 0.00011515769370776145
Position 305: 0.00010646644580779679
Position 1093: 0.0001028568036577425
Position 837: 9.355380577289207e-05
Position 1830: 9.033526977641085e-05
Position 13009: 8.679844759069616e-05
Position 14815: 8.528051535714427e-05
Position 884: 7.305566710139443e-05
Position 14729: 7.056933432071748e-05
Position 14291: 5.9721448633949814e-05
Position 496: 5.683603304831198e-05
Position 592: 5.5913835538902096e-05
Position 506: 4.859827651640978e-05
Position 11586: 4.780570566649671e-05
Position 1115: 4.4739887695594494e-05
Position 352: 4.473599678800508e-05
Position 229: 4.442682230615454e-05
Position 7586: 4.124479873651876e-05
Position 12466: 4.104809682875265e-05
Position 941: 4.053173287129341e-05
Position 13527: 3.9918062636876e-05
Position 1860: 3.096867867490702e-05
Position 13507: 2.906376651239761e-05
Position 13091: 2.8396161324486624e-05
Position 872: 2.699151050159373e-05
Position 13247: 2.6069707132473657e-05
Position 1248: 2.3717911417880583e-05
Position 4747: 2.3450774665492256e-05
Position 196: 2.341930086107618e-05
Position 341: 2.2812384017273026e-05
Position 11457: 2.276251390385835e-05
Position 485: 2.1811984305161973e-05
Position 1141: 2.1184430273322084e-05
Position 4452: 1.8851235804896076e-05
Position 1712: 1.6968869657437207e-05
Position 3415: 1.3749030185827582e-05
Position 891: 1.3411905791690232e-05
Position 3671: 1.2372188966045981e-05
Position 440: 1.0203588915379003e-05
Position 3441: 8.903769748611743e-06
Position 631: 8.891894326165846e-06
Position 1158: 8.484564872750504e-06
Position 368: 7.547788472858015e-06
Position 514: 6.558324285300691e-06
Position 3633: 6.359191280729115e-06
Position 330: 5.748374174027956e-06
Position 911: 5.733925838505823e-06
Position 12188: 4.293520531925884e-06
Position 2830: 4.090690820744218e-06
Position 152: 3.7536484876906327e-06
Position 1814: 3.451243032318682e-06
Position 11934: 3.3097917736923433e-06
Position 1715: 3.2754636045625657e-06
Position 12166: 3.067379294206515e-06
Position 12205: 3.0532507575372146e-06
Position 2256: 2.8945905204402133e-06
Position 1878: 2.669963565993702e-06
Position 205: 2.6628669573995017e-06
Position 3022: 2.168956974881421e-06
Position 3167: 2.0370268259712575e-06
Position 3682: 1.8831522931694283e-06
Position 627: 1.784031027176929e-06
Position 1591: 1.5479673709471072e-06
Position 3522: 1.513592257518282e-06
Position 84: 1.2782668584274704e-06
Position 650: 1.0806553786404304e-06
Position 1786: 8.040381732366456e-07
Position 1224: 6.693190445648841e-07
Position 4108: 5.658997786995269e-07
Position 520: 4.946369878402967e-07
Position 162: 1.743210139222215e-07
Position 718: 1.7319742578683733e-07
Position 4130: 8.804279019826303e-08
Position 566: 8.715208545063503e-08
Position 76: 5.448437731926899e-08
Position 795: 2.1259745113457854e-08
Position 699: 5.518507099700717e-09
Position 421: 5.424123121593119e-09
Position 764: 4.773434148309369e-09
Position 677: 4.539592967303678e-09
Position 1188: 1.8561316612843783e-09
Position 646: 1.7947141124140257e-09
Position 374: 1.5688847590947012e-09
Position 3302: 8.396810310959303e-10
Position 370: 5.955618469238055e-10
Position 690: 1.1112657344041628e-10
