Gene = 1700001C02Rik
Position 1213: 0.00012145387155602179
Position 774: 0.00011538676617154012
Position 5620: 0.00011190256501117721
Position 5771: 0.00010414720084678962
Position 261: 0.00010317598407462557
Position 3817: 9.88548170994333e-05
Position 3669: 9.129155684720507e-05
Position 6658: 8.229738056941702e-05
Position 4483: 8.04632997919024e-05
Position 282: 3.141146427114337e-05
Position 314: 2.6381160577050694e-05
Position 402: 2.4655271471056603e-05
Position 2801: 2.320983359416658e-05
Position 62: 1.6556289157212245e-05
Position 4172: 1.3136791312840963e-05
Position 4167: 1.1799631280498331e-05
Position 293: 9.170885852203624e-06
Position 538: 6.439657439854262e-06
Position 534: 2.9587498969776495e-06
Position 457: 2.202149320084341e-06
Position 328: 1.7732721477859321e-06
Position 103: 1.7488281653445602e-06
Position 1751: 1.6109025951705589e-06
Position 1441: 1.5160637712529388e-06
Position 778: 1.496903153910523e-06
Position 259: 7.162570358478921e-07
Position 1228: 5.68016117415587e-07
Position 334: 5.11644155796956e-07
Position 427: 3.6479471660627244e-07
Position 394: 3.5772020088679187e-07
Position 1518: 3.2057070397698736e-07
Position 404: 3.054514213295242e-07
Position 543: 2.822208858197199e-07
Position 633: 2.685816701994863e-07
Position 1807: 2.414989256885133e-07
Position 848: 2.401648001652314e-07
Position 824: 2.1590157604422814e-07
Position 1961: 1.7030899249092922e-07
Position 1989: 1.5337909018592015e-07
Position 528: 1.2376728140871673e-07
Position 1474: 1.2174772720227075e-07
Position 1278: 1.1956701505790675e-07
Position 2077: 9.503019820284323e-08
Position 1717: 7.115241135050132e-08
Position 1360: 6.690615733551865e-08
Position 406: 6.00662525048785e-08
Position 1963: 5.582417402045093e-08
Position 619: 4.224316378298429e-08
Position 1889: 2.1168819044478015e-08
Position 1425: 1.8851397381392386e-08
Position 808: 1.8819214215926324e-08
Position 910: 1.6298973898568494e-08
Position 746: 1.4060251915072621e-08
Position 912: 1.3666146370298892e-08
Position 1420: 1.2841066295363496e-08
Position 925: 1.2838036225930551e-08
Position 1122: 1.2713660378405032e-08
Position 781: 1.1680412405669223e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 14325: 0.9832310292684879
Position 9358: 0.48055380777461193
Position 17276: 0.4440134822125964
Position 15972: 0.34308524509314275
Position 4824: 0.3329306334068667
Position 12534: 0.27593481318964236
Position 9883: 0.24436380925379855
Position 6116: 0.23862464818269305
Position 3956: 0.2345429106495342
Position 5227: 0.20466021808967758
Position 4683: 0.18848290037317958
Position 16402: 0.1812097169995755
Position 9281: 0.17319907779961927
Position 11002: 0.148070852007647
Position 4886: 0.13528548130113185
Position 5296: 0.11704318858817887
Position 15473: 0.11429995184359056
Position 10598: 0.1133303874379915
Position 9652: 0.0922554337981187
Position 9302: 0.08928462642532771
Position 16198: 0.08707509049580697
Position 2893: 0.08144167415869483
Position 17808: 0.07932619004199737
Position 15423: 0.0687126831223254
Position 9338: 0.06787146731267918
Position 5677: 0.054301983848495806
Position 3938: 0.04733724413378142
Position 3923: 0.045667231520628744
Position 12213: 0.04305566850508101
Position 5490: 0.04251441450855313
Position 593: 0.038165958661627024
Position 2870: 0.03693706473991349
Position 16702: 0.03332335833566401
Position 7631: 0.026412262116002526
Position 15315: 0.024817272459489545
Position 10093: 0.024778646917194093
Position 17635: 0.02403503503322277
Position 17690: 0.02093853031847886
Position 16016: 0.019611036246845466
Position 15893: 0.019593450882861213
Position 16010: 0.01952488333431288
Position 17310: 0.017187723503116877
Position 2201: 0.015557699383336699
Position 4275: 0.013948290166461298
Position 15678: 0.01376764959632438
Position 6152: 0.012458702570379943
Position 4538: 0.011679330072693499
Position 5555: 0.011292621483759717
Position 4171: 0.011249788940450468
Position 4646: 0.011123000965424248
Position 14902: 0.00929013466523667
Position 3977: 0.009057094650578301
Position 16924: 0.00893817644302504
Position 713: 0.008792250160853433
Position 2926: 0.008760575655525099
Position 2874: 0.007956029532930745
Position 16415: 0.0070773681778821245
Position 17632: 0.006979178416804753
Position 1649: 0.006485361775154966
Position 17891: 0.005092174824922448
Position 2899: 0.004875673082239442
Position 590: 0.004218092930645873
Position 374: 0.003991534125634894
Position 13047: 0.0039004655701619403
Position 4624: 0.003765386595926172
Position 15172: 0.00370339844014422
Position 4826: 0.0032204292334370435
Position 2920: 0.0031931499988101077
Position 2137: 0.003164264338406234
Position 5302: 0.002817717852066328
Position 302: 0.002768765717612657
Position 15706: 0.002758412121052831
Position 4009: 0.0026696916406371476
Position 5522: 0.0026613570877330925
Position 3125: 0.0026449043198651227
Position 4804: 0.002590531024785837
Position 419: 0.002303479167036351
Position 5420: 0.00226066545165555
Position 3894: 0.002190351170871785
Position 15529: 0.002183243414280868
Position 4736: 0.0021417352834847973
Position 14699: 0.0020836645769366645
Position 17569: 0.002075134586509891
Position 672: 0.0019828927440143263
Position 5112: 0.0019613122189624755
Position 3272: 0.0018319222207622702
Position 1594: 0.0018170838948589822
Position 15113: 0.0018149944869554702
Position 15956: 0.0017300491368026317
Position 14779: 0.0016208765046750546
Position 2759: 0.0016019990717290693
Position 617: 0.0015848180012935052
Position 7152: 0.0013983014082813577
Position 3112: 0.0012571539965783095
Position 7347: 0.0011609947639666318
Position 2171: 0.001150887287988578
Position 14998: 0.0008688451333623365
Position 11792: 0.0008113696647443066
Position 16097: 0.0007710131173322522
Position 9201: 0.0006335164027428549
Position 422: 0.0006230961656852582
Position 3187: 0.0005314922399170242
Position 626: 0.0004926579394647957
Position 14108: 0.0004872129718069311
Position 1801: 0.00048218954690209127
Position 3972: 0.000467219111894026
Position 310: 0.0004403145549755222
Position 436: 0.0004106774213419057
Position 350: 0.00038846842629469935
Position 4105: 0.00037574976634055605
Position 675: 0.0003669255107843918
Position 5169: 0.00035048896966470783
Position 10258: 0.0003227824180926076
Position 14796: 0.0003128231811749746
Position 3055: 0.0003061464665784048
Position 390: 0.00030503064875277836
Position 2074: 0.0002998246913828805
Position 14662: 0.00029965683278046815
Position 3229: 0.0002905568610267338
Position 472: 0.0002794733411511165
Position 4239: 0.0002333525118570729
Position 415: 0.00023291567887725055
Position 3219: 0.0002234540360565025
Position 633: 0.00020344734938932592
Position 3634: 0.00019449754602512598
Position 3203: 0.0001600708314677328
Position 6297: 0.00015736453291600937
Position 3371: 0.0001312122168533179
Position 678: 0.00011557895284044859
Position 5559: 9.848714105890983e-05
Position 4661: 9.210023632159076e-05
Position 534: 8.92030765028497e-05
Position 541: 8.811491712144068e-05
Position 1122: 8.043842955219272e-05
Position 3074: 6.902026723315101e-05
Position 2607: 6.850451523512223e-05
Position 1554: 6.320304074553863e-05
Position 476: 6.142784232386045e-05
Position 3286: 5.918431773456499e-05
Position 380: 4.8431624132077845e-05
Position 3779: 4.3993553399641545e-05
Position 1029: 3.853628485177573e-05
Position 3604: 3.7070997123848024e-05
Position 744: 3.302357229964804e-05
Position 6557: 3.175350606828901e-05
Position 2579: 3.0053715085610316e-05
Position 213: 2.363676436746049e-05
Position 1534: 2.2092334681024347e-05
Position 719: 1.6755295382650066e-05
Position 2257: 1.6340421890028788e-05
Position 6452: 1.331327611545476e-05
Position 6511: 1.3129068544816342e-05
Position 798: 1.2480777062085258e-05
Position 259: 1.1457174320953742e-05
Position 835: 1.119334628712297e-05
Position 1926: 9.437433493872754e-06
Position 450: 8.772555879681143e-06
Position 2674: 7.665672559380221e-06
Position 8120: 6.702342039076126e-06
Position 817: 5.8529678087143645e-06
Position 1357: 4.830658443812226e-06
Position 386: 3.6653248308436164e-06
Position 1831: 3.468932583123291e-06
Position 2141: 2.8573062828485088e-06
Position 1803: 2.5144344922238735e-06
Position 759: 2.3470187268553268e-06
Position 1857: 2.2021961173960845e-06
Position 2317: 2.195710877986243e-06
Position 2270: 2.0408229555875317e-06
Position 2547: 1.961402041605756e-06
Position 4081: 1.921522407692539e-06
Position 2592: 1.668443990171912e-06
Position 2206: 1.3057020145173683e-06
Position 839: 1.173954358297055e-06
Position 243: 1.1379441913389752e-06
Position 509: 1.0109647848188923e-06
Position 1655: 9.706702550290768e-07
Position 1025: 9.578996692494151e-07
Position 857: 8.675760990869856e-07
Position 824: 8.527890532272946e-07
Position 1006: 8.129824579736616e-07
Position 479: 7.468183653085994e-07
Position 1297: 4.3256545410126955e-07
Position 1134: 3.95535674743237e-07
Position 1068: 3.730138311797766e-07
Position 1377: 2.6503742971702005e-07
Position 804: 1.5035633670070295e-07
Position 1360: 9.608936105152694e-08
Position 325: 7.772536040570575e-08
Position 384: 6.45775748233865e-08
Position 447: 6.233012773041013e-08
Position 340: 5.9076825346110825e-08
Position 388: 5.198350005173561e-08
Position 328: 4.104485606243931e-08
Position 1772: 3.806729097073345e-08
Position 1608: 3.16093720176453e-08
Position 457: 2.3846517695393592e-08
Position 519: 2.2345502823979126e-08
Position 843: 2.122034384823907e-08
Position 506: 2.0924350236288524e-08
Position 551: 2.027112806445359e-08
Position 444: 1.5405967136936894e-08
Position 822: 6.473800945119815e-09
Position 168: 6.051274522655254e-09
Position 940: 5.632751184871351e-09
Position 1137: 4.851160317708924e-09
Position 902: 3.796320888229244e-09
Position 931: 3.740354811851372e-09
Position 746: 2.3592146912386117e-09
Position 1270: 1.58059567880958e-09
Position 1160: 5.401655223400178e-10
Position 1080: 5.297205623817279e-10
Position 1063: 5.048581166302406e-10
Position 170: 1.1109559556188971e-10
Position 130: 5.22790871086595e-11
Position 137: 1.948093043708666e-11
Position 543: 2.7060779463710946e-12
