Gene = Kifap3
Position 22043: 0.0047997126935624594
Position 3787: 0.004706410305503893
Position 19089: 0.004673847706556704
Position 19479: 0.0045314288677641285
Position 15143: 0.004038458482542373
Position 22716: 0.0038989650651277447
Position 15739: 0.003239738181594751
Position 18743: 0.0031638639054764332
Position 23108: 0.0030505153830313212
Position 20824: 0.0029397555503147287
Position 9976: 0.0029178610189841093
Position 22182: 0.0028877936150317955
Position 21079: 0.002773186251042615
Position 22983: 0.00276310570152692
Position 19971: 0.00254416068139191
Position 6270: 0.0025322626701448844
Position 5172: 0.0024732467664560034
Position 594: 0.0024643662036053435
Position 4134: 0.002412037024776589
Position 21543: 0.0024076326740920338
Position 5023: 0.0023810997062623383
Position 21725: 0.002352443011451886
Position 9979: 0.002301317705527316
Position 6627: 0.0020794331419994676
Position 4549: 0.0020664710915397977
Position 4279: 0.001899377217774933
Position 5020: 0.001895133825226565
Position 15094: 0.0018573030133538328
Position 2869: 0.0018190438750521603
Position 20480: 0.0017846950243121775
Position 18598: 0.0017211608279280967
Position 20993: 0.0016596080331315436
Position 4830: 0.0014908533030973448
Position 16712: 0.0014099140970398841
Position 3466: 0.001386082782812741
Position 7878: 0.0013248050144282755
Position 21205: 0.001254935407011071
Position 2287: 0.0012450127801040677
Position 16229: 0.0012126353137546563
Position 3445: 0.0011990736241507675
Position 638: 0.0011758072337548684
Position 6083: 0.0011724695805516334
Position 16972: 0.0011715985325136335
Position 3332: 0.0010777042761524046
Position 6069: 0.0010567843591702064
Position 20569: 0.0010368828260946706
Position 18572: 0.0010260530497875602
Position 6259: 0.001016700062721576
Position 20739: 0.0010097642857099696
Position 21325: 0.0009984716037597639
Position 3947: 0.0009541020261417953
Position 3412: 0.0009463135317714529
Position 3877: 0.0009430519865506573
Position 5197: 0.0009359326477964926
Position 5625: 0.0009196931874849674
Position 6577: 0.0008960135004683047
Position 17059: 0.0008822957827488509
Position 20639: 0.0008588107461522056
Position 20853: 0.0008174533071969866
Position 20502: 0.0007716629907619917
Position 4152: 0.000771070579718309
Position 16449: 0.000743207608651461
Position 5242: 0.0007376054732364551
Position 22784: 0.0007151008118562953
Position 844: 0.000693245801890049
Position 2238: 0.0006189026186892094
Position 4761: 0.0006086448358642931
Position 4033: 0.0005883066771523094
Position 20121: 0.0005527206400466504
Position 2178: 0.0005174326973242424
Position 2154: 0.00048955139051953
Position 5673: 0.0004823729879219615
Position 4325: 0.0004711781131925316
Position 22233: 0.0004517992695001997
Position 2949: 0.00044797452416892313
Position 18445: 0.00043630205474496687
Position 3630: 0.0004205352990341899
Position 3994: 0.0004043693513959612
Position 461: 0.00039753686947898223
Position 1277: 0.0003870458747311577
Position 18396: 0.00037897264772476677
Position 4344: 0.000367469278419644
Position 4810: 0.0003666354679851087
Position 21579: 0.0003592348459960814
Position 694: 0.00035587123566569785
Position 2775: 0.00032686209260939967
Position 2311: 0.0003164576620825209
Position 18242: 0.00031631127458736164
Position 5756: 0.0003160038153620238
Position 7069: 0.00031539846507869674
Position 6646: 0.0003046289780626168
Position 2747: 0.00030435418661111036
Position 20596: 0.0002985162792673487
Position 169: 0.0002763373153031434
Position 3662: 0.0002731132909614125
Position 502: 0.0002648895697636355
Position 3337: 0.0002592826885547088
Position 4837: 0.00024230801755488677
Position 2275: 0.00022976325830077453
Position 1056: 0.00022079281829158362
Position 917: 0.00020586531620970223
Position 5060: 0.000204280089240238
Position 15793: 0.000196181622340067
Position 2086: 0.00019582733865526996
Position 4556: 0.0001861618380188294
Position 7688: 0.00018543706137210533
Position 20400: 0.00018188323625949678
Position 18729: 0.00018104091540868322
Position 5144: 0.0001767995705612368
Position 17479: 0.00016106319861872693
Position 2186: 0.00015402724103635623
Position 2711: 0.00015394056364228726
Position 4703: 0.0001448574784685787
Position 1594: 0.00013375727292345996
Position 4194: 0.00013331469521621139
Position 4296: 0.00013286652269106918
Position 19872: 0.00012934261093321245
Position 5153: 0.0001224795265873379
Position 5604: 0.00012157363975235294
Position 3178: 0.00010437791717752431
Position 484: 8.453088411616533e-05
Position 5638: 7.802484360139642e-05
Position 18769: 6.421207113434524e-05
Position 2038: 6.1190026251472e-05
Position 385: 6.0054309575526155e-05
Position 2562: 6.0046800988957684e-05
Position 3917: 5.4871504665720804e-05
Position 5644: 5.4126959474651304e-05
Position 18379: 5.240729828585466e-05
Position 420: 5.203517010843198e-05
Position 294: 4.978549531750418e-05
Position 18147: 4.471435605078243e-05
Position 964: 4.398518972571408e-05
Position 514: 4.281953193223413e-05
Position 244: 4.1224726352860505e-05
Position 4537: 4.004076498490259e-05
Position 391: 3.929238532196479e-05
Position 5361: 3.8583907833915145e-05
Position 4241: 3.8209936280691574e-05
Position 1101: 3.753874213310868e-05
Position 3029: 3.665664298387182e-05
Position 4491: 3.664173868588225e-05
Position 4832: 3.6512713441931135e-05
Position 4207: 3.334635698980397e-05
Position 1110: 3.148381036752051e-05
Position 2450: 3.0737955514220244e-05
Position 18400: 3.041811787827213e-05
Position 18600: 2.939650808485926e-05
Position 863: 2.9328883594830273e-05
Position 4078: 2.9166983829990618e-05
Position 434: 2.647210740815435e-05
Position 2931: 2.5036881148237158e-05
Position 18747: 2.47618477057455e-05
Position 2820: 2.363707148367904e-05
Position 3311: 2.3061492755303623e-05
Position 764: 2.078833367032105e-05
Position 3233: 1.951802362773307e-05
Position 3160: 1.8611120029138476e-05
Position 2026: 1.84922782689037e-05
Position 425: 1.7990649120505383e-05
Position 17907: 1.6047922050056275e-05
Position 3856: 1.5944131441064855e-05
Position 1625: 1.3915484555440153e-05
Position 430: 1.3257920886093531e-05
Position 3958: 1.270489872810565e-05
Position 199: 1.2037320510976763e-05
Position 3709: 1.0934116697682668e-05
Position 17767: 1.0795342805065095e-05
Position 236: 8.940367959009593e-06
Position 19298: 8.912175290375609e-06
Position 3255: 7.923336083684466e-06
Position 3899: 5.686166285913124e-06
Position 6848: 4.109549039008998e-06
Position 3736: 3.383609827416944e-06
Position 4081: 3.1967236428636253e-06
Position 4156: 2.812015205895421e-06
Position 16715: 2.562768783848895e-06
Position 3049: 2.4772821600304386e-06
Position 1437: 2.3643045837650035e-06
Position 4749: 2.1705779091893003e-06
Position 3519: 2.000238032699384e-06
Position 17353: 1.9255200041244988e-06
Position 4768: 1.9062123692150233e-06
Position 4238: 1.849711704595201e-06
Position 4211: 1.7083018901252072e-06
Position 2906: 1.6416090051056132e-06
Position 4287: 1.4650310121379107e-06
Position 3803: 1.2305353124458234e-06
Position 3083: 1.0913969591219693e-06
Position 1796: 1.0569193685219309e-06
Position 4508: 9.8597470690325e-07
Position 1386: 9.765023126587176e-07
Position 3570: 9.697612942330169e-07
Position 1150: 9.630750725061377e-07
Position 3667: 8.932947318368432e-07
Position 224: 6.232068604146185e-07
Position 3672: 6.157320345273175e-07
Position 700: 5.85112009687973e-07
Position 1168: 4.6910086564236946e-07
Position 1285: 4.1644541769571204e-07
Position 880: 4.146328065414632e-07
Position 734: 2.9557342690414545e-07
Position 1706: 2.876035472284779e-07
Position 6688: 2.803895444536677e-07
Position 1058: 2.638496033510333e-07
Position 848: 2.3885395113438086e-07
Position 436: 2.364916085257e-07
Position 1344: 2.1672239259195744e-07
Position 227: 1.9848023753845877e-07
Position 397: 1.833226310825543e-07
Position 1655: 1.3329167601540485e-07
Position 1027: 9.953469678078497e-08
Position 988: 9.855314560529192e-08
Position 6455: 9.039463732824834e-08
Position 17840: 8.22685676506174e-08
Position 3754: 5.55550920406216e-08
Position 3925: 4.031349691470046e-08
Position 1391: 2.6413702111000546e-08
Position 3996: 2.3935910538998568e-08
Position 1321: 2.3280549774522543e-08
Position 4720: 2.176604691556501e-08
Position 1255: 2.1450067481290104e-08
Position 558: 8.864870455301666e-09
Position 933: 8.711834765095315e-09
Position 2345: 7.587117884027026e-09
Position 654: 5.231690285714249e-09
Position 347: 4.015997694030181e-09
Position 783: 3.0206705835927955e-09
Position 3771: 2.9254411583000346e-09
Position 564: 2.668755289206438e-09
Position 393: 2.640759117443649e-09
Position 927: 2.1975314891044237e-09
Position 973: 2.0461891657034016e-09
Position 407: 1.7483840842793849e-09
Position 355: 1.6893829322905893e-09
Position 307: 1.552068663503334e-09
Position 3998: 1.5416386033334477e-09
Position 439: 1.3449792970858264e-09
Position 560: 1.0368570923840753e-09
Position 319: 8.0256047564421e-10
Position 1020: 1.3243573487514344e-11
