Gene = Pecr
Position 197: 0.0002879502435737711
Position 7543: 0.00027180714477406117
Position 16975: 0.00026795822964074506
Position 117: 0.0002595562312104545
Position 490: 0.00025518760007789296
Position 7606: 0.00019601330197582435
Position 337: 0.00018245048245819312
Position 22263: 0.00015314336489045678
Position 550: 0.00014509410841226136
Position 745: 0.00013873960067279913
Position 751: 0.00013360449471164934
Position 155: 0.0001259175665866582
Position 264: 0.00011579183010964037
Position 1222: 0.00011135715558237436
Position 7642: 8.709214351407641e-05
Position 1913: 6.148952992072466e-05
Position 16921: 5.903200854065606e-05
Position 403: 5.7677778451600744e-05
Position 1673: 5.3552586730662195e-05
Position 7347: 5.127883236796403e-05
Position 1927: 4.708037442393704e-05
Position 7942: 4.368297253476016e-05
Position 467: 3.681101487681804e-05
Position 900: 3.470476200580551e-05
Position 8436: 3.198463357463692e-05
Position 18417: 3.082367053413324e-05
Position 7802: 3.0307246901900065e-05
Position 164: 2.7630614947002626e-05
Position 323: 2.39086776987587e-05
Position 254: 2.1150943872666928e-05
Position 1801: 1.6096849728539623e-05
Position 8188: 1.4729058537898518e-05
Position 558: 1.4231199914767703e-05
Position 996: 1.3670295099075895e-05
Position 14425: 1.3664568749639798e-05
Position 797: 1.3225668089515355e-05
Position 8191: 1.3069316316870202e-05
Position 1790: 1.1492225394854015e-05
Position 1869: 1.1006512879219437e-05
Position 1640: 1.0948616428474814e-05
Position 53: 1.061537266789109e-05
Position 758: 1.0266186949758123e-05
Position 7354: 1.0248067522949835e-05
Position 7065: 9.018261385131725e-06
Position 14278: 8.839795594906996e-06
Position 716: 8.39354489238714e-06
Position 435: 7.440258980750913e-06
Position 139: 6.963914168473113e-06
Position 161: 5.797191529378757e-06
Position 6989: 5.722051971160018e-06
Position 953: 5.498214394479825e-06
Position 1611: 4.600918596447159e-06
Position 7609: 4.274159158495797e-06
Position 7652: 4.028519267744858e-06
Position 1806: 3.6420871279172586e-06
Position 7041: 3.3590446333803715e-06
Position 7156: 3.001897603275845e-06
Position 528: 2.7408184423351043e-06
Position 56: 2.5218373515752178e-06
Position 794: 2.497322356635199e-06
Position 10: 2.375129717761374e-06
Position 252: 2.155897847892096e-06
Position 284: 2.093371243817851e-06
Position 92: 1.5749721396048559e-06
Position 783: 1.0754442210898765e-06
Position 7286: 9.564826352104291e-07
Position 5: 6.296932095880475e-07
Position 442: 5.320399527001746e-07
Position 2909: 4.32485399781747e-07
Position 22694: 3.975993265459997e-07
Position 2633: 3.365077970627738e-07
Position 2514: 2.626591286125861e-07
Position 2491: 2.436418806068276e-07
Position 1624: 2.338444313632799e-07
Position 573: 1.8842149225333366e-07
Position 302: 1.4318285828888096e-07
Position 1001: 2.376945608842796e-09
Position 884: 1.8045310905406478e-09
Position 587: 5.962528633210531e-10
Position 595: 1.818302903526943e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 22250: 0.9952269164324203
Position 13940: 0.9942619935947637
Position 17143: 0.9218596385056304
Position 6893: 0.8615954653456317
Position 16796: 0.8355699134302226
Position 23333: 0.4357831178174705
Position 9346: 0.38609228995147554
Position 7517: 0.15858282695004725
Position 7550: 0.15704536782188921
Position 21632: 0.134951224624383
Position 6978: 0.12436581986617588
Position 21316: 0.11748659522434712
Position 24880: 0.11408826072213273
Position 17644: 0.08742324222410806
Position 22987: 0.08699311160906618
Position 24536: 0.08640223330662829
Position 9166: 0.08171457549459642
Position 7982: 0.07795938533888351
Position 819: 0.07686850043138586
Position 2381: 0.0766612265930226
Position 14231: 0.07402104361952012
Position 23954: 0.07223420732146461
Position 620: 0.06993093069702248
Position 14745: 0.06823277882170461
Position 14315: 0.06512056435369551
Position 14335: 0.05976982528581557
Position 860: 0.052617837196915915
Position 21152: 0.040202431950750496
Position 7106: 0.03917450365000471
Position 24052: 0.03467119249841325
Position 23857: 0.03345303648786282
Position 21433: 0.031134662110903738
Position 24901: 0.029431404075367464
Position 11039: 0.0283535299639656
Position 22455: 0.028014438923881436
Position 9582: 0.027580778711113918
Position 14338: 0.02729097250333205
Position 8511: 0.027101470926854523
Position 4836: 0.025012711979024275
Position 5930: 0.024919071665175197
Position 9647: 0.023686464063728253
Position 9290: 0.023122261863748775
Position 17588: 0.022810984260870245
Position 20322: 0.02127980772369311
Position 1698: 0.020033876670199624
Position 7237: 0.019979893651224958
Position 4674: 0.018374914948638042
Position 15907: 0.017419614268114482
Position 7794: 0.01740344446468907
Position 24695: 0.01682430412040007
Position 20431: 0.016582943995657053
Position 10885: 0.015858442617121174
Position 11580: 0.01579345627451004
Position 20576: 0.01572854896527088
Position 16814: 0.015299615461530653
Position 15253: 0.015165160128216063
Position 9792: 0.015164444606332235
Position 14488: 0.015068429083721633
Position 22784: 0.015026671715319004
Position 624: 0.014264672279742437
Position 669: 0.01404376490499403
Position 14416: 0.013775598007617334
Position 1868: 0.013685778466825796
Position 22494: 0.013219209964436818
Position 21735: 0.013109035502559065
Position 1345: 0.011990250418837447
Position 2343: 0.011956873143075348
Position 24384: 0.011943090250520313
Position 4856: 0.01105652597763155
Position 24485: 0.010872275438249758
Position 23540: 0.010796503322217703
Position 16559: 0.010341727149021412
Position 1405: 0.010090822972690101
Position 15103: 0.010009947174656333
Position 7603: 0.00991450095270533
Position 17164: 0.00951164276136119
Position 6922: 0.009492814987834478
Position 5965: 0.00906139111516036
Position 11482: 0.00896467036848844
Position 1420: 0.008538827351558066
Position 1342: 0.00844165972029116
Position 13529: 0.008438089372172943
Position 1842: 0.008167550018607727
Position 4513: 0.00789650289231269
Position 20361: 0.007857949666572647
Position 9718: 0.007799044464880988
Position 790: 0.00771413047885528
Position 23139: 0.00752250472213076
Position 1553: 0.007491380613591203
Position 8010: 0.006850759452921804
Position 14723: 0.006817958026703484
Position 1880: 0.006270022202577331
Position 18524: 0.00617555622479184
Position 9202: 0.005950426247197771
Position 17094: 0.0057896487096798155
Position 4569: 0.005427021657687673
Position 22595: 0.005400913056904535
Position 23999: 0.005367341641448853
Position 15248: 0.0053466974322835415
Position 16400: 0.005164751430457888
Position 11437: 0.005041252089769247
Position 17651: 0.005040438991252879
Position 7212: 0.004912454344274149
Position 16622: 0.004892442715393214
Position 14551: 0.004782539863911925
Position 17610: 0.00478198042735323
Position 23967: 0.004526382304115862
Position 17809: 0.004377468022911719
Position 22943: 0.004349814268288961
Position 5877: 0.004316646490387062
Position 13807: 0.00427863521831049
Position 9618: 0.004080724904931602
Position 25091: 0.0038276338408674494
Position 18721: 0.0038001271025795104
Position 17149: 0.0036420525178284123
Position 24514: 0.003524998151894529
Position 776: 0.0034279657492822264
Position 14346: 0.003397169016722468
Position 17080: 0.0032662642228384582
Position 6068: 0.003182425162301004
Position 19628: 0.003115631077128819
Position 18749: 0.00306310974011654
Position 1844: 0.00293036754754135
Position 5942: 0.0029166588439569494
Position 640: 0.002703430679475833
Position 23297: 0.0026493960333754834
Position 21053: 0.0025135954084915856
Position 25107: 0.0024993796392602727
Position 21089: 0.002400422551076597
Position 22809: 0.0023691933712500614
Position 11131: 0.00235709114562509
Position 7774: 0.002216448507282771
Position 23569: 0.002128047696173795
Position 19238: 0.002121668551715868
Position 16529: 0.002079178502671489
Position 17083: 0.002044793093619723
Position 18542: 0.0019978677602702846
Position 1622: 0.0019753958213795646
Position 24770: 0.0019680567095864245
Position 1894: 0.001967275882339878
Position 4730: 0.0019540028449383825
Position 17689: 0.0019326025861213755
Position 24927: 0.0019234255672208082
Position 5737: 0.001894147067165591
Position 4864: 0.0018233413020018496
Position 6675: 0.0018099995720407315
Position 23040: 0.0017934037648019983
Position 17824: 0.0017921378909897955
Position 14262: 0.0017895044006717902
Position 1369: 0.0017493270164833632
Position 22868: 0.001730443410074718
Position 1523: 0.001692973110427828
Position 877: 0.0016823453629059963
Position 22622: 0.0016784777213618499
Position 3312: 0.0016516179669788507
Position 5266: 0.001608094320589604
Position 7618: 0.001546721398507678
Position 22587: 0.0015132603662729456
Position 5302: 0.0015032683737175
Position 16486: 0.0014786888884528882
Position 18575: 0.0014641800704587333
Position 4621: 0.0014562478127464293
Position 7439: 0.0014233592467304543
Position 22632: 0.0013934347084613237
Position 7872: 0.0013367134363052931
Position 5754: 0.0013085883100015649
Position 22786: 0.0012185645583329039
Position 4793: 0.0011984973830634516
Position 22887: 0.0011834433101333328
Position 4583: 0.0011328896806079081
Position 10905: 0.0011097107968288634
Position 7577: 0.0010844229042799055
Position 11172: 0.001046990596737678
Position 24211: 0.0010079188079979082
Position 17176: 0.001000416534643972
Position 15295: 0.0009664520307978921
Position 645: 0.0009436444151128932
Position 24309: 0.0009076711785775347
Position 22940: 0.0008796345220182877
Position 7605: 0.0008782134336552166
Position 14777: 0.0008472647984777532
Position 9146: 0.0008200557561554987
Position 2301: 0.0008171148453133227
Position 22789: 0.0008123408146507169
Position 7752: 0.0008114033387032447
Position 7165: 0.000793352976872698
Position 2563: 0.0007678230232893162
Position 17758: 0.0007613599071588262
Position 14168: 0.0007582364307046565
Position 7251: 0.0007581117775300456
Position 23792: 0.0007512925054480978
Position 1838: 0.000743844626509918
Position 5318: 0.0007368632680433601
Position 22958: 0.0007322511992155993
Position 7688: 0.0007319708088290751
Position 24132: 0.0007286367599039168
Position 2042: 0.0007076214565185775
Position 3052: 0.0007066716584798749
Position 6849: 0.0007034007751038675
Position 17708: 0.000703138261768189
Position 7945: 0.000682754359983241
Position 3637: 0.0006719613844211603
Position 22543: 0.0006709581809595597
Position 21756: 0.0006442220312276113
Position 2518: 0.0006272637239199401
Position 16080: 0.0006215746577105365
Position 23335: 0.0006198807719341893
Position 839: 0.0006162780877764723
Position 23097: 0.0006104669376940825
Position 3350: 0.0005858774913296263
Position 7171: 0.0005789176476744672
Position 9037: 0.0005532187370042897
Position 22963: 0.0005387781274791719
Position 1512: 0.0005318210268828524
Position 24637: 0.00052624157086811
Position 20903: 0.0005061540807888061
Position 1603: 0.0004931278801867284
Position 5684: 0.0004869093919760637
Position 22797: 0.0004577860724999563
Position 4927: 0.00045201066794646087
Position 730: 0.0004501282365206997
Position 4517: 0.00044337755582073005
Position 2351: 0.0004273601006855688
Position 8829: 0.0004028179941816792
Position 23146: 0.0003913163222734173
Position 14704: 0.0003771122953205112
Position 3749: 0.0003755788421606942
Position 1577: 0.0003649879379915684
Position 7168: 0.0003469705914658513
Position 15297: 0.0003421959284337997
Position 16601: 0.00034027005135102396
Position 14711: 0.0003211033001231224
Position 25011: 0.000311473253717423
Position 4332: 0.00030226839404112895
Position 24056: 0.0002937412885498669
Position 24141: 0.0002808375550863916
Position 17344: 0.0002760058108691671
Position 7127: 0.0002724831974398375
Position 14285: 0.000272067629896292
Position 7639: 0.00027142535867940134
Position 14400: 0.00027051844918935734
Position 7003: 0.00026962588156476396
Position 865: 0.0002684460265990532
Position 8213: 0.00026289546398683644
Position 674: 0.0002582715677422458
Position 7732: 0.0002280758928311447
Position 716: 0.0002194569708986401
Position 2072: 0.00020441808480527383
Position 7257: 0.00019685987847305937
Position 23312: 0.00019500949959525352
Position 7253: 0.0001940387251635528
Position 7444: 0.00019142720334364166
Position 8555: 0.00018269157222019946
Position 14570: 0.00017390691470709675
Position 14439: 0.00016459389695885134
Position 1722: 0.00016154360394551355
Position 14491: 0.00016007519784280974
Position 23081: 0.00015609743521278932
Position 1482: 0.00015257612324207204
Position 18258: 0.0001517785758477417
Position 14671: 0.0001504637767045227
Position 1911: 0.00014053397206955067
Position 1471: 0.0001348679982104756
Position 1888: 0.0001275167447800194
Position 14424: 0.00012668893224738632
Position 7152: 0.00012213467555193056
Position 2002: 0.00011968781097478262
Position 1962: 0.00011944309665588568
Position 1847: 0.0001127934943532741
Position 7899: 0.00010787826961581286
Position 883: 0.00010743923406638924
Position 1489: 0.00010417055131595551
Position 17057: 0.00010111601344639935
Position 8507: 0.00010084074594932236
Position 1120: 9.917375444329959e-05
Position 14289: 9.891035166743485e-05
Position 2612: 9.790973643877899e-05
Position 22307: 9.673391839319626e-05
Position 1573: 9.447764956087668e-05
Position 1373: 9.435693562702143e-05
Position 2569: 8.6610833177167e-05
Position 690: 8.518895337377145e-05
Position 8529: 7.962267765693304e-05
Position 926: 7.916434152910093e-05
Position 1925: 7.418617904503876e-05
Position 7293: 7.04496825253498e-05
Position 14807: 6.927993257966032e-05
Position 18282: 6.232918924231426e-05
Position 344: 5.564824159462078e-05
Position 289: 5.524572518034147e-05
Position 16873: 5.2796813985946396e-05
Position 17179: 4.652172295052332e-05
Position 17718: 4.032962379374707e-05
Position 451: 3.970752666219256e-05
Position 18616: 3.630129442866988e-05
Position 6752: 3.495255565468544e-05
Position 7130: 3.230975345734081e-05
Position 17102: 3.0317821362267576e-05
Position 22863: 2.86773107398084e-05
Position 18301: 2.247377488804291e-05
Position 7276: 1.9196092021554995e-05
Position 7281: 1.892994511622707e-05
Position 393: 1.8648374364700394e-05
Position 1212: 1.8037656805500233e-05
Position 295: 1.7845599216019532e-05
Position 1086: 1.5091239952320563e-05
Position 17993: 1.479257751203125e-05
Position 1248: 1.3864747408005725e-05
Position 854: 1.3810186880782752e-05
Position 18865: 1.2566124256616359e-05
Position 14241: 1.247175988238247e-05
Position 833: 1.2354779963166206e-05
Position 18227: 1.173772236494955e-05
Position 1650: 9.649400165092137e-06
Position 18505: 9.648010581747496e-06
Position 1801: 8.653309894506828e-06
Position 1381: 8.52510509865188e-06
Position 1964: 8.12770325533453e-06
Position 1967: 8.037447710760088e-06
Position 1440: 7.82884850563641e-06
Position 2117: 7.3559863868189275e-06
Position 1863: 6.964387934558688e-06
Position 7524: 6.408091969168899e-06
Position 322: 5.805968332138295e-06
Position 4388: 5.7337150678719615e-06
Position 1162: 5.588126688334468e-06
Position 17008: 5.228992947217395e-06
Position 1036: 4.873715886825409e-06
Position 7402: 4.8292553309662935e-06
Position 1302: 4.507074200829115e-06
Position 2120: 4.314053891059821e-06
Position 827: 4.24158470294055e-06
Position 15208: 3.248420845511621e-06
Position 22434: 3.2372117160235435e-06
Position 1095: 2.9971544438085098e-06
Position 1076: 2.9842394650985985e-06
Position 1225: 2.939142226462635e-06
Position 320: 2.874112590683537e-06
Position 1437: 2.533125000962201e-06
Position 455: 2.227354448985702e-06
Position 17431: 1.915520742686986e-06
Position 14615: 1.7086627240993882e-06
Position 835: 1.7050812556154834e-06
Position 375: 1.6759941711818248e-06
Position 1108: 1.6162239147042473e-06
Position 910: 1.5975162191542983e-06
Position 15337: 1.4579127729548325e-06
Position 14646: 1.3234407542195415e-06
Position 1727: 1.2593042192283553e-06
Position 2549: 1.1993472130663114e-06
Position 291: 1.1012128560587512e-06
Position 421: 1.0560406029869192e-06
Position 6600: 9.365387582616915e-07
Position 7408: 8.74275201158554e-07
Position 346: 7.741774102746218e-07
Position 1066: 4.7422825379875963e-07
Position 480: 4.214211132592626e-07
Position 17591: 3.8754341551623613e-07
Position 2791: 3.704096722047048e-07
Position 112: 3.624139274600456e-07
Position 1023: 3.498667598259461e-07
Position 331: 3.3979233619988744e-07
Position 182: 3.3946940423011123e-07
Position 1098: 3.24648117007996e-07
Position 1659: 3.011825814449268e-07
Position 351: 2.2751050478677783e-07
Position 829: 2.1935187800663041e-07
Position 890: 2.1579792804934267e-07
Position 377: 2.1005928937791516e-07
Position 506: 1.8238768304404997e-07
Position 1200: 1.7765637744844339e-07
Position 1102: 1.7345565631577326e-07
Position 302: 1.5190144355885386e-07
Position 148: 9.80038701628166e-08
Position 461: 9.76851898466805e-08
Position 297: 9.464665486087788e-08
Position 398: 7.641812401774197e-08
Position 1179: 6.786462466134554e-08
Position 2809: 6.207572757704266e-08
Position 1008: 4.0501244853857086e-08
Position 155: 3.363856793548033e-08
Position 358: 3.118269196776533e-08
Position 121: 3.047586295485959e-08
Position 131: 1.9641752286930623e-08
Position 410: 1.9600841340590552e-08
Position 894: 1.8664854901637378e-08
Position 261: 1.555195889169533e-08
Position 67: 1.323610552603185e-08
Position 17658: 8.477883136183248e-09
Position 194: 7.679622099866948e-09
Position 208: 7.632927833842491e-09
Position 269: 7.393063889093718e-09
Position 467: 6.710837249068221e-09
Position 17832: 6.480768142622595e-09
Position 252: 3.568138901898793e-09
Position 84: 1.5980717571988714e-09
Position 123: 1.1332564283171466e-09
Position 408: 1.0279221210711741e-09
Position 263: 8.49491080537795e-10
Position 510: 6.867050758228515e-10
Position 233: 5.772620219189908e-10
Position 1973: 3.797053664496847e-10
Position 528: 1.4449209532762154e-10
Position 521: 1.4400821836115483e-10
Position 78: 9.13532676390248e-11
Position 230: 8.90164665856756e-11
Position 944: 5.968571054923137e-11
Position 71: 5.7322204672086556e-11
Position 80: 5.3606935981827874e-11
Position 899: 2.991038995379207e-11
Position 518: 1.4032654985165325e-11
