Gene = Dkk3
Sorted 3' Splice Sites (High to Low Probability):
Position 8308: 0.9131286905098481
Position 787: 0.7321266074819128
Position 18657: 0.4991699081225784
Position 15864: 0.4984189037238054
Position 4807: 0.3673970945556658
Position 16086: 0.36320530713033067
Position 18416: 0.31130596905810537
Position 18447: 0.1450159530762141
Position 8267: 0.08307647113721521
Position 16049: 0.07738732421562629
Position 2624: 0.07699517885223885
Position 16738: 0.07505598334747489
Position 6839: 0.07388675097189082
Position 760: 0.07022729971996568
Position 19285: 0.0666886883733626
Position 15741: 0.06516321644909907
Position 1251: 0.04625336387729856
Position 4777: 0.04183080642751785
Position 17562: 0.03758641395438485
Position 1326: 0.03455708703066487
Position 10212: 0.031135046628677176
Position 10129: 0.030322228019504377
Position 5061: 0.025664352236449698
Position 5195: 0.025286084817096655
Position 16859: 0.02449060165165984
Position 2385: 0.021685192366794226
Position 11526: 0.020584406346257675
Position 638: 0.019437858084011987
Position 5103: 0.017688273762483234
Position 985: 0.01714249216964044
Position 10012: 0.014720150462872724
Position 11648: 0.013923554483206386
Position 13784: 0.013353326491237192
Position 5018: 0.012806244469204258
Position 15315: 0.012496872286884873
Position 1306: 0.012268951478830208
Position 1158: 0.011858590063962214
Position 15267: 0.011754372064637997
Position 770: 0.010385481054372949
Position 15289: 0.010308986877707644
Position 10982: 0.010162719092162745
Position 1013: 0.01006912474349253
Position 17932: 0.009303017806840602
Position 11572: 0.0092311509528313
Position 790: 0.00912813757502761
Position 2554: 0.008836267079022311
Position 1206: 0.008394131088804751
Position 2659: 0.008153214661523809
Position 13831: 0.007827586641830028
Position 1235: 0.007555045895626692
Position 2646: 0.007485503821980402
Position 973: 0.006818539604449099
Position 1128: 0.006256032034971084
Position 7302: 0.005586917399607951
Position 16387: 0.005312614593025993
Position 13338: 0.004723576060401285
Position 5319: 0.004587746307760673
Position 5130: 0.00425054112975815
Position 1332: 0.0040890124435165
Position 4863: 0.004042682191868239
Position 1667: 0.0038623864550061913
Position 13687: 0.0036951064046835554
Position 9369: 0.0036932303852749105
Position 2290: 0.003693037823691591
Position 1269: 0.0035031868756777123
Position 1083: 0.0032754656715497533
Position 9175: 0.003184036934748136
Position 4700: 0.0031081295825589198
Position 9826: 0.0028787367646792308
Position 5216: 0.002867976247362298
Position 2484: 0.0027911368549610135
Position 11483: 0.002682842318160596
Position 9599: 0.002421465841818747
Position 611: 0.002075694287922689
Position 1181: 0.002003177951676092
Position 1201: 0.0019976703089199226
Position 14677: 0.0019608652429039266
Position 10070: 0.0018934852713332277
Position 1107: 0.0018581719633752982
Position 8651: 0.0018210022230569546
Position 10411: 0.0017569579031972273
Position 12338: 0.0017241020012525045
Position 9859: 0.0017036138174171247
Position 2630: 0.0017026911005042448
Position 1970: 0.0016880937192548717
Position 9334: 0.0016760792721235236
Position 621: 0.0016733837715192604
Position 10481: 0.0016047716195828135
Position 14634: 0.0015760435673867928
Position 794: 0.0015256927860284896
Position 10227: 0.001350204051635272
Position 12274: 0.0013469272005917192
Position 14597: 0.0013324896324497792
Position 1161: 0.0010897704615664063
Position 2666: 0.0010895620315873355
Position 517: 0.001004314755622364
Position 1164: 0.0009615405335332875
Position 514: 0.0009383659015166238
Position 2413: 0.0008929526066543725
Position 13204: 0.000890999482921613
Position 3067: 0.0008804324932174297
Position 4299: 0.000798022888521372
Position 4275: 0.0007807446233462456
Position 2390: 0.0007746531912855722
Position 1752: 0.0007494733823610217
Position 12856: 0.000708456583457896
Position 3399: 0.0007019881473011829
Position 11000: 0.0006962796685446391
Position 4617: 0.0006899988761411674
Position 1877: 0.000607216824050068
Position 567: 0.0005976788263138089
Position 1132: 0.0005368507016118114
Position 667: 0.0005344112069721916
Position 9337: 0.0005254310952193848
Position 11276: 0.0005131799384228374
Position 1990: 0.000501122191566396
Position 1913: 0.0004692073557627787
Position 10425: 0.0004616686453690889
Position 1929: 0.0004429673234658941
Position 826: 0.0004225375981332769
Position 1263: 0.000391264907757916
Position 10606: 0.0003800088968328272
Position 11612: 0.0003773214053744981
Position 10445: 0.00035522342245856466
Position 997: 0.0003208634513844192
Position 2259: 0.00030704354445568524
Position 820: 0.0002959490288865083
Position 11284: 0.00028475595991287356
Position 10577: 0.00028173998083460064
Position 3558: 0.0002651884312709689
Position 9646: 0.0002602855659478965
Position 6473: 0.00024919462899361983
Position 8842: 0.00023276284006349798
Position 10921: 0.00022991277655260098
Position 1412: 0.00021059319329437844
Position 8763: 0.00020883817175379674
Position 2894: 0.00020631196479637632
Position 1167: 0.00019944153116096007
Position 8810: 0.00018969270163612392
Position 9878: 0.000177006386657964
Position 9558: 0.00016984754218445265
Position 9374: 0.0001676155849825406
Position 10785: 0.0001476178188700217
Position 10759: 0.00014740454696710492
Position 861: 0.00013773802003543844
Position 9932: 0.0001331973458663054
Position 11158: 0.00013217190114034766
Position 3260: 0.00012947101398087354
Position 8668: 0.00012843123570716912
Position 1974: 0.00012611867901634254
Position 1554: 0.00011488407407699102
Position 320: 0.00011228356990252647
Position 1015: 0.000109335969240556
Position 9683: 9.672946416434741e-05
Position 10491: 9.636390813911977e-05
Position 649: 9.576828993743792e-05
Position 4124: 9.515022186241217e-05
Position 10055: 9.46748240458793e-05
Position 1511: 9.128427005727814e-05
Position 4342: 9.007304475919853e-05
Position 5519: 6.45972170753407e-05
Position 228: 5.8470774786506106e-05
Position 8795: 5.592115553645475e-05
Position 7978: 5.5133147084897093e-05
Position 4174: 5.464200756406904e-05
Position 8768: 5.340769692690056e-05
Position 3746: 5.233432713914269e-05
Position 829: 4.822584579089478e-05
Position 5925: 4.579867521774014e-05
Position 2212: 4.556238123892825e-05
Position 4011: 4.5557651647663474e-05
Position 1035: 4.5223391118140856e-05
Position 818: 4.398803490200479e-05
Position 3719: 4.353403189520618e-05
Position 808: 4.140647746501821e-05
Position 1253: 4.000753006760016e-05
Position 2492: 3.7179685937207206e-05
Position 1273: 3.0329386491352103e-05
Position 1026: 2.6686968862204144e-05
Position 5160: 2.656495777607149e-05
Position 1280: 2.638794669052984e-05
Position 5549: 2.0301746613495543e-05
Position 847: 1.3266624164393181e-05
Position 7552: 1.3161787117391458e-05
Position 7699: 1.2098219368184249e-05
Position 1038: 1.1947470130081892e-05
Position 5382: 1.1271050183695647e-05
Position 349: 1.1158463237303338e-05
Position 442: 1.04339060948226e-05
Position 462: 9.412023636258956e-06
Position 5454: 9.19175247270536e-06
Position 2395: 8.369926485298705e-06
Position 871: 7.765542409063154e-06
Position 364: 7.63075815906681e-06
Position 6150: 7.073169571200549e-06
Position 6539: 6.899458779159152e-06
Position 5879: 6.5604834194620355e-06
Position 1782: 5.61116441792542e-06
Position 1557: 5.603951106443592e-06
Position 8102: 4.854527072459806e-06
Position 4145: 4.777862893447099e-06
Position 1580: 4.002791276876496e-06
Position 5500: 3.5115941316117466e-06
Position 5483: 3.4819601080795004e-06
Position 572: 3.174529287168401e-06
Position 325: 3.023950066848306e-06
Position 1760: 2.8386483079206797e-06
Position 5580: 2.8072670080335425e-06
Position 569: 2.4926780081632158e-06
Position 295: 1.996371439788174e-06
Position 290: 1.5941329661265635e-06
Position 411: 1.486919889511691e-06
Position 1211: 1.4763717365398297e-06
Position 595: 1.4329534566322773e-06
Position 1336: 1.3593778072181046e-06
Position 3589: 1.2196253076563389e-06
Position 369: 1.1880212781690839e-06
Position 1060: 1.0175550596133289e-06
Position 1357: 9.339780632407809e-07
Position 597: 8.40056849851331e-07
Position 2140: 7.893988494811064e-07
Position 395: 4.87190331203509e-07
Position 1583: 4.772282428142776e-07
Position 250: 4.455014247657311e-07
Position 525: 3.087589445749822e-07
Position 839: 2.6111569990968195e-07
Position 469: 2.381577184906546e-07
Position 258: 2.100429879455432e-07
Position 231: 1.9972077002755962e-07
Position 1488: 1.850372796842638e-07
Position 1046: 1.8367391226450698e-07
Position 181: 1.6057864243755646e-07
Position 273: 1.522972533764508e-07
Position 420: 1.1326838923326488e-07
Position 233: 8.077219954033147e-08
Position 372: 7.768999938749331e-08
Position 366: 7.631508771829235e-08
Position 480: 7.289631519672737e-08
Position 464: 7.194578199100911e-08
Position 1136: 6.761956264827385e-08
Position 1344: 6.110471179692555e-08
Position 874: 5.972613098434724e-08
Position 184: 5.183340466223794e-08
Position 487: 5.016919398241925e-08
Position 267: 4.165480316730959e-08
Position 299: 2.12218474846021e-08
Position 2707: 1.889221789191956e-08
Position 495: 1.7706279025858605e-08
Position 425: 1.4438656692559384e-08
Position 260: 1.1399674492167963e-08
Position 1417: 1.117528580359277e-08
Position 1451: 1.0305650887805197e-08
Position 492: 1.0008127749137988e-08
Position 1610: 9.367564948564872e-09
Position 2099: 7.30128809554107e-09
Position 2043: 7.223309850660271e-09
Position 1730: 6.9514547727294425e-09
Position 240: 6.50095868117266e-09
Position 1535: 2.2668956493870736e-09
Position 1529: 2.155145590593216e-09
Position 489: 1.3953182504294984e-09
Position 471: 1.3635101480905833e-10
Position 200: 1.0162241614546283e-11
Position 140: 1.309838893035668e-12
Position 379: 9.320027245701866e-13
Position 197: 4.329816009414698e-13
